Num_Acc;an;mois;jour;hrmn;lum;agg;int;atm;col;com;adr;gps;lat;long;dep
201800015584;18;1;28;1940;3;1;1;2.0;3.0;299;Les Bougras;M;4865397.0;-187282.0;350
201800015587;18;4;22;1450;1;1;1;1.0;5.0;299;RD 74, PK 6 + 700;M;4863276.0;-191041.0;350
201800015616;18;11;1;1000;1;1;1;7.0;2.0;10;lieu dit le champ briand;M;4853806.0;-169768.0;350
201800015617;18;1;16;715;2;2;6;1.0;3.0;360;boulevard helmestedt;M;4811321.0;-120101.0;350
201800015624;18;5;18;445;4;2;3;1.0;3.0;360;Allée Pierre de Gennes;M;4811384.0;-119815.0;350
201800015627;18;8;29;230;3;1;9;1.0;3.0;360;les boufforts;M;4810192.0;-120736.0;350
201800015629;18;10;12;1530;1;1;1;1.0;1.0;194;Hourdin;M;4815520.0;-124354.0;350
201800015661;18;5;18;1730;1;2;1;1.0;6.0;180;avenue alexandre BRAUD;M;4752194.0;-118448.0;440
201800015673;18;8;19;1125;1;2;6;1.0;3.0;144;rue de bretagne;M;4752020.0;-129767.0;440
201800015700;18;7;8;1130;1;2;1;1.0;6.0;131;corniche du porteau;M;4711215.0;-213964.0;440
201800015705;18;1;10;855;1;2;6;2.0;3.0;87;bd Gabriel RELIQUET;M;4699671.0;-181690.0;440
201800015715;18;7;4;1640;1;1;1;1.0;3.0;220;la morissais;M;4720533.0;-191071.0;440
201800015716;18;7;13;1755;1;2;1;1.0;2.0;186;Rue de l'Hotel de ville;M;4710352.0;-181052.0;440
201800015722;18;12;23;800;3;1;1;8.0;2.0;133;D758 PK 2+800;M;4711209.0;-177978.0;440
201800015723;18;1;31;1145;1;2;6;2.0;3.0;154;rond point de santomera;M;4723872.0;-216881.0;440
201800015724;18;2;23;1630;1;2;6;1.0;3.0;154;rue du fief;M;4723486.0;-215901.0;440
201800015725;18;3;17;2005;5;2;9;1.0;3.0;154;rue des etangs;M;4722576.0;-215556.0;440
