Num_Acc;senc;catv;occutc;obs;obsm;choc;manv;num_veh
201800000004;0.0;1;0;0.0;2.0;8.0;0.0;B01
201800000020;2.0;1;0;12.0;0.0;7.0;1.0;B01
201800000044;1.0;1;0;0.0;0.0;8.0;2.0;A01
201800000051;1.0;1;0;0.0;0.0;4.0;2.0;B01
201800000056;2.0;1;0;0.0;2.0;6.0;2.0;B01
201800000080;0.0;1;0;0.0;2.0;8.0;2.0;B01
201800000094;2.0;1;0;0.0;0.0;4.0;1.0;B01
201800000107;0.0;1;0;0.0;0.0;7.0;0.0;B01
201800000150;0.0;1;0;0.0;2.0;1.0;19.0;B01
201800000166;0.0;1;0;0.0;2.0;6.0;5.0;B01
201800000187;2.0;1;0;0.0;0.0;4.0;1.0;B01
201800000209;1.0;1;0;0.0;2.0;8.0;0.0;B01
201800000213;0.0;1;0;0.0;2.0;4.0;1.0;B01
201800000213;0.0;1;0;0.0;9.0;0.0;1.0;C01
201800000216;0.0;1;0;0.0;2.0;7.0;1.0;A01
201800000222;2.0;1;0;0.0;2.0;1.0;1.0;A01
201800000222;2.0;1;0;0.0;0.0;4.0;2.0;B01
201800000284;1.0;1;0;0.0;2.0;0.0;1.0;B01
201800000285;0.0;1;0;0.0;2.0;1.0;1.0;B01
201800000311;0.0;1;0;0.0;2.0;8.0;16.0;B01
201800000317;0.0;1;0;3.0;0.0;1.0;15.0;A01
201800000326;0.0;1;0;0.0;2.0;6.0;1.0;A01
201800000356;1.0;1;0;0.0;2.0;8.0;13.0;B01
201800000361;2.0;1;0;0.0;0.0;4.0;16.0;B01
201800000390;1.0;1;0;0.0;2.0;4.0;1.0;B01
201800000414;0.0;1;0;0.0;0.0;0.0;0.0;A01
201800000416;2.0;1;0;0.0;2.0;6.0;13.0;B01
201800000428;1.0;1;0;0.0;2.0;4.0;2.0;B01
201800000442;0.0;1;0;0.0;2.0;0.0;19.0;B01
201800000456;0.0;1;0;0.0;2.0;1.0;19.0;B01
201800000462;1.0;1;0;0.0;2.0;1.0;1.0;B01
201800000482;0.0;1;0;0.0;2.0;8.0;9.0;B01
201800000486;2.0;1;0;0.0;2.0;3.0;1.0;B01
201800000494;1.0;1;0;0.0;2.0;4.0;1.0;B01
201800000495;2.0;1;0;0.0;2.0;1.0;1.0;A01
201800000497;2.0;1;0;0.0;2.0;1.0;1.0;B01
201800000501;0.0;1;0;0.0;2.0;1.0;1.0;B01
201800000512;2.0;1;0;0.0;2.0;7.0;1.0;B01
201800000568;1.0;1;0;0.0;0.0;0.0;1.0;A01
201800000569;0.0;1;0;0.0;2.0;3.0;0.0;A01
201800000570;2.0;1;0;0.0;0.0;0.0;1.0;A01
201800000575;0.0;1;0;0.0;2.0;1.0;1.0;A01
201800000576;2.0;1;0;0.0;0.0;0.0;1.0;A01
201800000618;1.0;1;0;0.0;2.0;7.0;13.0;A01
201800000620;2.0;1;0;0.0;2.0;8.0;1.0;B01
201800000623;1.0;1;0;0.0;2.0;1.0;1.0;B01
201800000645;0.0;1;0;0.0;1.0;1.0;1.0;A01
201800000649;0.0;1;0;0.0;2.0;1.0;1.0;B01
201800000651;0.0;1;0;0.0;2.0;1.0;1.0;B01
201800000666;2.0;1;0;0.0;2.0;1.0;0.0;B01
201800000688;2.0;1;0;12.0;0.0;7.0;0.0;A01
201800000690;0.0;1;0;0.0;2.0;1.0;0.0;B01
201800000693;2.0;1;0;9.0;0.0;4.0;1.0;B01
201800000700;2.0;1;0;0.0;2.0;7.0;1.0;A01
201800000715;1.0;1;0;0.0;2.0;1.0;2.0;B01
201800000722;0.0;1;0;0.0;2.0;1.0;19.0;A01
201800000733;0.0;1;0;0.0;2.0;1.0;1.0;A01
201800000736;2.0;1;0;1.0;0.0;1.0;1.0;B01
201800000739;0.0;1;0;0.0;2.0;1.0;1.0;A01
201800000748;1.0;1;0;0.0;2.0;1.0;1.0;B01
201800000812;2.0;1;0;0.0;2.0;1.0;1.0;A01
201800000813;1.0;1;0;0.0;2.0;1.0;9.0;B01
201800000827;0.0;1;0;0.0;2.0;1.0;1.0;B01
201800000828;1.0;1;0;0.0;2.0;1.0;16.0;B01
201800000841;1.0;1;0;1.0;0.0;2.0;1.0;B01
201800000843;2.0;1;0;0.0;2.0;1.0;1.0;B01
201800000853;1.0;1;0;0.0;2.0;1.0;1.0;B01
201800000864;0.0;1;0;0.0;0.0;5.0;1.0;B01
201800000894;0.0;1;0;0.0;2.0;2.0;19.0;B01
201800000913;0.0;1;0;0.0;2.0;1.0;1.0;B01
201800000914;0.0;1;0;0.0;2.0;4.0;1.0;B01
201800000920;0.0;1;0;0.0;2.0;3.0;1.0;B01
201800000930;0.0;1;0;0.0;2.0;7.0;16.0;B01
201800000953;0.0;1;0;0.0;2.0;3.0;1.0;B01
201800000954;0.0;1;0;0.0;2.0;1.0;19.0;A01
201800000982;;1;0;1.0;0.0;7.0;1.0;B01
201800000984;2.0;1;0;0.0;2.0;7.0;1.0;B01
201800000988;1.0;1;0;0.0;2.0;1.0;0.0;B01
201800000991;0.0;1;0;0.0;2.0;4.0;1.0;B01
201800001000;2.0;1;0;0.0;0.0;0.0;0.0;A01
201800001010;0.0;1;0;0.0;2.0;7.0;1.0;B01
201800001013;0.0;1;0;0.0;2.0;3.0;1.0;A01
201800001023;1.0;1;0;0.0;0.0;8.0;19.0;B01
201800001028;2.0;1;0;0.0;2.0;7.0;2.0;B01
201800001029;2.0;1;0;0.0;2.0;7.0;1.0;B01
201800001030;0.0;1;0;0.0;2.0;8.0;1.0;B01
201800001030;0.0;1;0;0.0;2.0;0.0;1.0;A01
201800001036;1.0;1;0;0.0;2.0;0.0;1.0;B01
201800001040;1.0;1;0;14.0;2.0;3.0;1.0;A01
201800001064;1.0;1;0;0.0;0.0;4.0;2.0;B01
201800001069;0.0;1;0;0.0;0.0;0.0;0.0;A01
201800001077;2.0;1;0;0.0;2.0;4.0;2.0;B01
201800001081;0.0;1;0;16.0;0.0;1.0;19.0;A01
201800001089;0.0;1;0;0.0;0.0;7.0;19.0;B01
201800001092;0.0;1;0;0.0;2.0;7.0;1.0;B01
201800001096;0.0;1;0;0.0;2.0;7.0;1.0;B01
201800001107;2.0;1;0;0.0;2.0;3.0;1.0;A01
201800001109;2.0;1;0;0.0;2.0;1.0;1.0;B01
201800001111;1.0;1;0;0.0;2.0;5.0;1.0;B01
201800001134;2.0;1;0;0.0;2.0;5.0;1.0;B01
201800001139;1.0;1;0;0.0;0.0;4.0;0.0;A01
201800001145;2.0;1;0;0.0;0.0;7.0;0.0;B01
201800001159;0.0;1;0;0.0;2.0;1.0;1.0;B01
201800001182;1.0;1;0;0.0;2.0;6.0;2.0;A01
201800001185;2.0;1;0;0.0;2.0;8.0;2.0;B01
201800001226;2.0;1;0;0.0;2.0;1.0;1.0;A01
201800001247;1.0;1;0;0.0;0.0;0.0;2.0;B01
201800001247;1.0;1;0;0.0;0.0;1.0;1.0;A01
201800001264;2.0;1;0;0.0;2.0;7.0;15.0;B01
201800001265;2.0;1;0;0.0;2.0;4.0;2.0;B01
201800001290;2.0;1;0;2.0;0.0;1.0;13.0;A01
201800001301;1.0;1;0;0.0;1.0;1.0;14.0;A01
201800001302;1.0;1;0;0.0;2.0;6.0;1.0;B01
201800001303;0.0;1;0;0.0;2.0;8.0;15.0;A01
201800001305;2.0;1;0;0.0;2.0;1.0;15.0;B01
201800001316;1.0;1;0;0.0;1.0;1.0;13.0;A01
201800001328;2.0;1;0;0.0;2.0;8.0;2.0;B01
201800001335;2.0;1;0;0.0;2.0;4.0;18.0;A01
201800001346;1.0;1;0;0.0;2.0;4.0;1.0;B01
201800001363;1.0;1;0;0.0;2.0;4.0;1.0;B01
201800001375;1.0;1;0;0.0;2.0;8.0;15.0;B01
201800001384;1.0;1;0;0.0;2.0;4.0;0.0;B01
201800001390;2.0;1;0;0.0;0.0;0.0;2.0;A01
201800001392;2.0;1;0;0.0;2.0;3.0;0.0;B01
201800001393;2.0;1;0;0.0;2.0;2.0;19.0;C01
201800001395;1.0;1;0;0.0;2.0;4.0;1.0;B01
201800001396;1.0;1;0;0.0;2.0;7.0;1.0;A01
201800001396;1.0;1;0;0.0;2.0;8.0;1.0;B01
201800001423;0.0;1;0;0.0;0.0;8.0;1.0;A01
