Num_Acc;senc;catv;occutc;obs;obsm;choc;manv;num_veh
201100000004;0;1;0;0.0;2.0;0.0;1.0;A01
201100000004;0;1;0;0.0;2.0;0.0;1.0;B02
201100000006;0;1;0;1.0;0.0;1.0;0.0;A01
201100000020;0;1;0;0.0;2.0;2.0;1.0;B02
201100000022;0;1;0;0.0;2.0;3.0;1.0;B02
201100000035;0;1;0;0.0;2.0;1.0;2.0;A01
201100000037;0;1;0;0.0;2.0;4.0;13.0;B02
201100000044;0;1;0;0.0;0.0;0.0;0.0;B02
201100000060;0;1;0;0.0;2.0;8.0;1.0;B02
201100000098;0;1;0;0.0;0.0;3.0;1.0;B02
201100000099;0;1;0;0.0;2.0;8.0;1.0;B02
201100000155;0;1;0;0.0;0.0;1.0;0.0;B02
201100000170;0;1;0;0.0;2.0;7.0;1.0;A01
201100000188;0;1;0;0.0;2.0;3.0;9.0;B02
201100000195;0;1;0;0.0;2.0;1.0;13.0;A01
201100000202;0;1;0;0.0;2.0;1.0;17.0;A01
201100000217;0;1;0;0.0;2.0;4.0;0.0;B02
201100000239;0;1;0;0.0;2.0;1.0;1.0;B02
201100000251;0;1;0;0.0;2.0;1.0;1.0;A01
201100000275;0;1;0;0.0;2.0;8.0;1.0;B02
201100000283;0;1;0;0.0;0.0;4.0;1.0;B02
201100000292;0;1;0;0.0;2.0;1.0;9.0;B02
201100000313;0;1;0;0.0;2.0;4.0;2.0;B02
201100000322;0;1;0;0.0;0.0;4.0;2.0;B02
201100000331;0;1;0;0.0;2.0;1.0;1.0;A01
201100000332;0;1;0;0.0;2.0;7.0;1.0;B02
201100000347;0;1;0;0.0;2.0;1.0;1.0;B02
201100000348;0;1;0;0.0;0.0;6.0;2.0;B02
201100000351;0;1;0;0.0;0.0;4.0;2.0;B02
201100000359;0;1;0;0.0;2.0;4.0;2.0;A01
201100000372;0;1;0;0.0;2.0;1.0;1.0;B02
201100000387;0;1;0;0.0;2.0;0.0;13.0;B02
201100000397;0;1;0;0.0;2.0;1.0;0.0;B02
201100000424;0;1;0;0.0;2.0;1.0;1.0;B02
201100000432;0;1;0;0.0;2.0;1.0;1.0;A01
201100000446;0;1;0;0.0;2.0;1.0;1.0;A01
201100000474;0;1;0;0.0;0.0;3.0;15.0;B02
201100000502;0;1;0;0.0;2.0;1.0;1.0;A01
201100000515;0;1;0;0.0;2.0;8.0;1.0;B02
201100000561;0;1;0;0.0;2.0;8.0;15.0;A01
201100000565;0;1;0;0.0;2.0;1.0;2.0;B02
201100000599;0;1;0;1.0;0.0;7.0;0.0;B02
201100000633;0;1;0;0.0;0.0;4.0;1.0;B02
201100000663;0;1;0;0.0;2.0;8.0;19.0;B02
201100000672;2;1;0;0.0;2.0;8.0;1.0;A01
201100000691;0;1;0;0.0;0.0;4.0;2.0;B02
201100000713;0;1;0;0.0;0.0;4.0;2.0;B02
201100000717;0;1;0;0.0;0.0;0.0;2.0;A01
201100000717;0;1;0;0.0;9.0;1.0;2.0;B02
201100000719;0;1;0;0.0;2.0;1.0;19.0;B02
201100000724;0;1;0;0.0;0.0;8.0;2.0;B02
201100000727;0;1;0;;2.0;1.0;1.0;A02
201100000766;0;1;0;0.0;2.0;2.0;13.0;B02
201100000767;0;1;0;0.0;2.0;1.0;19.0;B02
201100000774;0;1;0;0.0;2.0;1.0;15.0;B02
201100000777;0;1;0;0.0;2.0;1.0;19.0;B01
201100000795;0;1;0;0.0;0.0;3.0;19.0;B02
201100000807;0;1;0;0.0;2.0;8.0;19.0;B02
201100000927;0;1;0;0.0;2.0;8.0;1.0;B02
201100000956;0;1;0;0.0;2.0;7.0;1.0;A01
201100000980;0;1;0;0.0;2.0;0.0;1.0;B02
201100000989;0;1;0;0.0;2.0;1.0;1.0;A01
201100000989;0;1;0;0.0;2.0;1.0;2.0;B02
201100001008;0;1;0;0.0;2.0;8.0;16.0;B02
201100001033;0;1;0;0.0;2.0;8.0;1.0;B02
201100001051;0;1;0;12.0;2.0;3.0;1.0;B02
201100001091;0;1;0;0.0;2.0;1.0;11.0;B02
201100001094;0;1;0;0.0;0.0;4.0;2.0;B02
201100001123;0;1;0;0.0;1.0;0.0;1.0;A01
201100001148;0;1;0;0.0;2.0;4.0;1.0;B02
201100001219;0;1;0;0.0;2.0;4.0;1.0;B02
201100001287;0;1;0;0.0;2.0;1.0;5.0;B02
201100001378;0;1;0;0.0;2.0;4.0;2.0;B02
201100001378;0;1;0;0.0;0.0;8.0;2.0;C03
201100001439;0;1;0;0.0;2.0;1.0;1.0;B02
201100001452;0;1;0;14.0;0.0;1.0;1.0;B02
201100001469;0;1;0;0.0;0.0;6.0;1.0;B02
201100001477;0;1;0;0.0;2.0;4.0;1.0;B02
201100001497;0;1;0;0.0;2.0;8.0;19.0;B01
201100001500;0;1;0;;;;2.0;B01
201100001503;0;1;0;0.0;2.0;6.0;1.0;A01
201100001514;0;1;0;0.0;2.0;4.0;13.0;C03
201100001519;0;1;0;0.0;2.0;1.0;13.0;B02
201100001521;0;1;0;0.0;2.0;8.0;13.0;B02
201100001523;0;1;0;0.0;2.0;0.0;15.0;B02
201100001529;0;1;0;0.0;0.0;8.0;2.0;B02
201100001543;0;1;0;0.0;2.0;4.0;1.0;A01
201100001543;0;1;0;0.0;2.0;1.0;1.0;B02
201100001549;0;1;0;0.0;2.0;7.0;1.0;B02
201100001667;0;1;0;0.0;9.0;7.0;14.0;A01
201100001667;0;1;0;0.0;9.0;8.0;1.0;B02
201100001676;0;1;0;14.0;0.0;1.0;1.0;A01
201100001678;0;1;0;0.0;2.0;1.0;1.0;A01
201100001682;0;1;0;1.0;0.0;1.0;1.0;A01
201100001689;0;1;0;0.0;0.0;4.0;13.0;B02
201100001713;0;1;0;0.0;0.0;5.0;15.0;A01
201100001726;0;1;0;0.0;2.0;3.0;11.0;B02
201100001742;0;1;0;0.0;2.0;8.0;15.0;B02
