Num_Acc;id_vehicule;num_veh;senc;catv;obs;obsm;choc;manv;motor;occutc
202100000470;200 865;B01;1;1;0;2;1;1;5;
202100000494;200 821;A01;2;1;0;2;2;15;5;
202100000495;200 819;A01;0;1;0;2;8;19;5;
202100000509;200 790;B01;3;1;0;2;7;1;0;
202100000518;200 773;A01;0;1;0;2;5;2;5;
202100000520;200 769;B01;1;1;0;0;2;2;5;
202100000550;200 719;A01;3;1;13;0;1;26;5;
202100000552;200 716;B01;2;1;0;2;1;1;5;
202100000555;200 711;B01;1;1;0;2;3;1;5;
202100000559;200 702;B01;2;1;0;2;1;1;5;
202100000561;200 697;B01;2;1;0;2;8;1;5;
202100000564;200 693;B01;1;1;0;2;5;26;5;
202100000577;200 672;B01;3;1;0;2;7;1;5;
202100000583;200 658;A01;1;1;1;0;1;21;5;
202100000586;200 652;B01;1;1;0;2;1;1;5;
202100000593;200 641;B01;1;1;0;2;1;1;5;
202100000619;200 597;A01;2;1;0;2;1;9;5;
202100000625;200 587;B01;3;1;0;2;8;19;5;
202100000660;200 534;B01;1;1;0;0;4;1;5;
202100000669;200 518;B01;1;1;0;0;4;1;5;
202100000706;200 451;A01;1;1;0;0;4;0;5;
202100000780;200 320;A01;2;1;0;2;1;1;5;
202100000854;200 211;A01;2;1;0;0;8;25;0;
202100000868;200 189;B01;3;1;0;2;2;1;5;
202100000888;200 159;B01;1;1;0;2;2;1;5;
202100000940;200 070;B01;3;1;0;2;8;19;5;
202100000945;200 062;B01;3;1;0;2;1;1;5;
202100000962;200 033;A01;1;1;0;0;0;1;5;
202100000978;200 007;B01;0;1;0;1;0;1;5;
202100000979;200 005;B01;0;1;0;2;1;1;0;
202100000983;199 999;B01;1;1;0;2;8;19;5;
202100001005;199 967;B01;3;1;0;2;1;1;5;
202100001019;199 944;B01;3;1;0;2;4;9;5;
202100001032;199 922;B01;3;1;0;2;2;0;5;
202100001048;199 890;A01;1;1;0;2;7;15;5;
202100001063;199 864;B01;1;1;0;2;7;1;5;
202100001100;199 801;A01;0;1;0;0;1;21;5;
202100001107;199 791;A01;1;1;6;0;1;1;5;
202100001122;199 763;B01;2;1;0;0;4;1;5;
202100001122;199 764;A01;2;1;0;2;1;1;5;
202100001165;199 692;B01;1;1;0;2;7;1;5;
202100001167;199 686;A01;2;1;0;1;1;1;5;
202100001178;199 669;A01;2;1;0;2;1;9;5;
202100001181;199 663;B01;1;1;0;2;8;1;5;
202100001213;199 604;B01;2;1;0;2;1;19;5;
202100001241;199 551;B01;1;1;0;2;2;1;5;
202100001242;199 549;B01;2;1;0;2;1;19;5;
202100001280;199 471;A01;1;1;0;2;7;9;5;
202100001293;199 454;A01;2;1;0;2;1;1;5;
202100001330;199 381;A01;1;1;0;2;3;0;5;
202100001331;199 380;A01;2;1;0;2;1;1;5;
202100001366;199 323;Y01;1;1;0;2;3;1;5;
202100001379;199 304;B01;2;1;0;2;8;19;5;
202100001414;199 248;B01;1;1;0;0;4;1;5;
202100001453;199 185;B01;1;1;0;2;1;1;6;
202100001466;199 166;B01;1;1;0;2;1;1;5;
202100001495;199 116;A01;1;1;0;0;0;5;5;
202100001503;199 106;B01;2;1;0;2;8;1;5;
202100001521;199 077;A01;1;1;0;5;1;1;5;
202100001573;198 999;B01;3;1;0;2;0;0;0;
202100001573;199 000;A01;2;1;0;9;7;26;6;
202100001591;198 964;B01;2;1;0;2;4;15;5;
202100001599;198 948;A01;3;1;0;2;1;19;5;
202100001607;198 928;B01;3;1;0;2;1;1;5;
202100001615;198 912;Y01;1;1;0;2;1;1;5;
202100001694;198 762;B01;2;1;0;2;1;1;0;
202100001706;198 739;B01;1;1;0;2;1;1;5;
202100001736;198 685;B01;2;1;0;2;1;1;6;
202100001746;198 666;B01;2;1;0;2;2;1;5;
202100001749;198 661;A01;1;1;0;1;1;1;5;
202100001757;198 649;B01;1;1;0;2;0;0;0;
202100001777;198 615;A01;1;1;0;2;8;10;5;
202100001784;198 603;A01;3;1;0;2;8;1;5;
202100001817;198 551;B01;2;1;0;2;4;1;5;
202100001845;198 502;B01;3;1;0;2;1;1;5;
202100001846;198 499;B01;3;1;0;2;7;19;0;
202100001868;198 458;B01;1;1;0;2;8;15;5;
202100001887;198 423;B01;3;1;0;2;1;1;5;
202100001889;198 420;A01;1;1;0;2;1;1;5;
202100001895;198 410;B01;0;1;0;0;0;0;0;
202100001910;198 383;B01;2;1;0;2;6;1;5;
202100001984;198 252;B01;2;1;0;2;9;1;5;
202100001995;198 232;B01;0;1;0;2;8;15;5;
202100002007;198 204;A01;1;1;1;2;2;15;5;
202100002010;198 199;B01;1;1;0;2;3;9;0;
202100002020;198 182;A01;2;1;0;2;1;1;5;
202100002023;198 174;B01;0;1;0;2;3;26;5;
202100002046;198 135;A01;1;1;0;2;1;1;5;
202100002048;198 133;A01;3;1;0;1;1;25;5;
202100002052;198 126;A01;1;1;0;2;1;1;5;
202100002062;198 110;A01;2;1;1;0;1;1;5;
202100002070;198 097;B01;1;1;0;9;1;2;5;
202100002094;198 054;A01;3;1;0;2;8;19;5;
202100002126;197 996;B01;1;1;0;2;7;1;5;
202100002134;197 977;A01;1;1;0;2;3;1;5;
202100002177;197 896;B01;0;1;0;0;4;2;5;
202100002192;197 875;B01;2;1;0;2;1;1;5;
202100002197;197 865;B01;2;1;0;2;0;15;0;
202100002237;197 786;A01;3;1;0;2;8;19;5;
202100002251;197 761;B01;2;1;0;2;8;10;5;
202100002265;197 734;A01;1;1;0;2;3;1;5;
202100002293;197 688;B01;1;1;0;2;3;1;6;
202100002317;197 649;B01;0;1;0;2;2;1;5;
202100002328;197 629;A01;1;1;0;0;0;1;6;
202100002368;197 551;B01;2;1;0;2;1;1;5;
202100002379;197 529;B01;0;1;0;2;1;1;5;
202100002397;197 494;A01;1;1;0;0;0;1;5;
202100002405;197 481;B01;1;1;0;2;7;1;5;
202100002419;197 452;B01;3;1;0;2;1;1;5;
202100002454;197 386;B01;2;1;0;2;8;15;5;
202100002455;197 384;B01;1;1;0;2;1;1;5;
202100002455;197 385;A01;1;1;0;2;7;1;5;
202100002461;197 374;A01;3;1;0;2;1;1;5;
202100002463;197 370;B01;2;1;0;2;6;11;5;
202100002467;197 363;B01;2;1;0;2;1;1;5;
202100002476;197 344;A01;1;1;0;2;1;2;5;
202100002486;197 329;B01;2;1;0;2;1;15;5;
202100002510;197 289;B01;3;1;0;2;1;5;5;
202100002517;197 277;B01;2;1;0;2;4;2;5;
202100002519;197 273;B01;2;1;0;2;1;13;5;
202100002524;197 265;A01;2;1;0;0;6;1;5;
202100002549;197 224;B01;1;1;0;0;4;1;5;
202100002566;197 195;B01;1;1;1;2;3;1;5;
202100002579;197 176;B01;3;1;0;2;1;19;6;
202100002580;197 174;A01;2;1;0;2;1;13;5;
202100002585;197 162;B01;1;1;0;2;3;19;0;
202100002597;197 139;A01;3;1;0;2;1;1;5;
202100002601;197 132;B01;2;1;0;2;2;5;5;
202100002605;197 125;B01;1;1;0;2;6;0;5;
202100002607;197 121;A01;1;1;0;2;3;19;5;
202100002610;197 116;B01;1;1;0;2;3;2;0;
202100002614;197 109;B01;1;1;0;2;0;1;5;
202100002617;197 104;A01;3;1;0;2;9;19;5;
202100002621;197 098;B01;2;1;0;2;8;1;5;
202100002646;197 052;A01;2;1;0;0;1;21;5;
202100002649;197 048;B01;2;1;0;2;8;1;5;
202100002665;197 020;B01;2;1;0;2;1;1;5;
202100002683;196 980;B01;3;1;0;2;2;9;0;
202100002733;196 885;B01;2;1;0;2;0;0;0;
202100002744;196 861;A01;1;1;0;2;1;5;0;
202100002756;196 841;B01;1;1;0;2;1;15;5;
202100002757;196 840;B01;2;1;0;2;8;19;5;
202100002767;196 820;B01;3;1;0;2;1;1;5;
202100002768;196 818;B01;2;1;0;2;8;1;5;
202100002785;196 788;B01;3;1;0;2;1;1;6;
202100002788;196 784;B01;2;1;0;2;2;1;5;
202100002795;196 772;B01;1;1;0;2;1;1;5;
202100002819;196 734;B01;1;1;0;2;0;0;5;
202100002841;196 700;B01;2;1;16;2;8;2;5;
202100002847;196 690;B01;2;1;0;2;3;2;5;
202100002861;196 663;A01;2;1;15;0;1;21;5;
202100002877;196 628;B01;1;1;0;2;4;2;5;
202100002879;196 622;A01;2;1;0;2;4;19;5;
202100002894;196 599;B01;2;1;0;2;0;2;5;
202100002907;196 574;B01;3;1;0;2;8;1;0;
202100002908;196 573;B01;1;1;0;2;4;2;5;
202100002920;196 550;B01;2;1;0;2;3;19;5;
202100002932;196 531;B01;1;1;0;2;2;15;5;
202100002966;196 472;A01;3;1;0;0;0;1;5;
202100002967;196 470;A01;1;1;0;1;1;1;5;
202100002969;196 466;B01;2;1;0;2;4;1;5;
202100003063;196 285;A01;0;1;9;0;1;19;0;
202100003064;196 283;B01;1;1;0;2;3;1;0;
202100003112;196 203;B01;2;1;0;2;7;1;5;
202100003118;196 192;A01;1;1;0;2;7;11;5;
202100003129;196 173;Z01;1;1;0;1;1;0;5;
202100003154;196 127;B01;2;1;0;2;0;1;5;
202100003159;196 116;B01;2;1;0;2;8;1;5;
202100003159;196 117;A01;1;1;0;2;8;5;5;
202100003160;196 115;A01;2;1;0;1;0;21;5;
202100003199;196 053;B01;3;1;0;2;8;26;5;
202100003250;195 952;B01;1;1;0;2;4;1;5;
202100003252;195 949;B01;2;1;0;2;1;1;5;
202100003266;195 927;Z01;1;1;0;2;0;14;5;
202100003271;195 915;B01;2;1;0;2;1;1;5;
202100003308;195 854;B01;1;1;0;0;8;19;5;
202100003315;195 841;B01;1;1;0;0;7;1;5;
202100003341;195 789;B01;3;1;0;2;1;1;5;
202100003355;195 766;B01;1;1;0;2;1;1;5;
202100003365;195 748;B01;1;1;0;2;8;2;5;
202100003384;195 710;A01;-1;1;0;2;0;26;5;
202100003410;195 661;B01;3;1;0;2;1;1;5;
202100003441;195 604;B01;2;1;0;2;1;1;5;
202100003459;195 569;B01;3;1;0;2;1;1;5;
202100003529;195 435;A01;2;1;0;2;2;1;5;
202100003533;195 429;A01;1;1;0;2;2;7;5;
202100003544;195 410;A01;1;1;0;2;8;19;0;
202100003549;195 401;B01;2;1;0;2;1;26;5;
202100003551;195 398;B01;3;1;0;4;7;1;0;
202100003554;195 393;B01;3;1;15;2;3;24;5;
202100003557;195 387;B01;1;1;0;2;7;26;5;
202100003573;195 366;B01;2;1;0;2;1;1;5;
202100003593;195 324;A01;3;1;0;2;2;26;0;
202100003617;195 282;B01;1;1;0;2;2;0;5;
202100003623;195 272;B01;2;1;9;2;2;1;5;
202100003625;195 269;B01;2;1;0;2;1;1;5;
202100003634;195 252;A01;1;1;0;2;7;1;5;
202100003643;195 240;A01;1;1;0;2;1;26;5;
202100003646;195 236;A01;1;1;0;2;1;1;5;
202100003650;195 229;B01;1;1;0;2;1;1;5;
202100003653;195 224;B01;1;1;0;2;1;1;5;
202100003659;195 212;B01;3;1;0;2;1;16;5;
202100003674;195 190;A01;1;1;0;2;1;1;0;
202100003688;195 160;B01;3;1;0;2;7;19;5;
202100003689;195 158;A01;2;1;0;0;0;0;5;
202100003693;195 152;B01;3;1;0;2;1;1;5;
202100003699;195 140;B01;3;1;0;2;8;1;5;
202100003723;195 094;A01;3;1;0;2;1;1;5;
202100003728;195 087;A01;2;1;0;0;0;1;5;
202100003732;195 079;B01;1;1;0;2;6;19;5;
202100003734;195 077;A01;1;1;0;1;1;21;5;
202100003789;194 986;B01;2;1;0;9;1;1;5;
202100003793;194 975;A01;2;1;0;2;0;16;5;
202100003793;194 976;B01;1;1;0;2;0;19;5;
202100003828;194 908;A01;1;1;0;2;3;19;5;
202100003840;194 888;B01;2;1;0;2;2;1;5;
202100003857;194 860;A01;1;1;0;1;3;1;5;
202100003862;194 852;A01;1;1;0;2;0;1;5;
202100003888;194 804;A01;2;1;0;2;1;2;5;
202100003920;194 749;B01;2;1;0;2;1;0;5;
202100003956;194 677;B01;2;1;0;2;8;1;5;
202100003963;194 663;B01;2;1;0;2;2;1;5;
202100003965;194 659;B01;1;1;0;2;0;0;0;
202100003968;194 654;A01;1;1;0;2;1;2;0;
202100003975;194 644;B01;3;1;0;2;1;1;5;
202100003983;194 631;B01;3;1;0;2;0;0;0;
202100003994;194 609;B01;0;1;0;2;1;1;5;
202100003999;194 598;B01;1;1;0;2;0;1;-1;
202100004000;194 597;B01;3;1;0;2;7;1;0;
202100004008;194 577;B01;2;1;0;2;3;19;0;
202100004011;194 572;A01;1;1;0;2;1;19;5;
202100004020;194 552;Y01;1;1;0;2;4;1;5;
202100004021;194 551;B01;1;1;16;2;0;0;5;
202100004027;194 542;B01;1;1;0;2;8;0;0;
202100004033;194 531;B01;1;1;0;2;8;1;5;
202100004042;194 518;B01;1;1;0;2;1;26;5;
202100004044;194 516;A01;1;1;0;0;0;26;5;
202100004055;194 498;A01;1;1;8;0;0;16;5;
202100004079;194 453;B01;2;1;0;2;7;19;5;
202100004109;194 393;A01;2;1;0;0;0;1;5;
202100004115;194 385;A01;2;1;0;2;4;1;5;
202100004121;194 376;B01;2;1;0;2;8;19;5;
202100004122;194 373;B01;2;1;0;2;8;1;5;
202100004123;194 371;A01;1;1;0;2;2;1;5;
202100004124;194 369;B01;1;1;0;2;8;1;5;
202100004139;194 346;A01;3;1;0;1;0;14;6;
202100004167;194 303;B01;1;1;0;2;4;1;5;
202100004182;194 280;B01;1;1;0;2;1;5;5;
202100004186;194 273;A01;1;1;0;2;2;15;5;
202100004216;194 214;B01;1;1;0;2;0;0;5;
202100004238;194 174;B01;2;1;0;2;1;1;5;
202100004267;194 130;B01;1;1;0;2;1;1;0;
202100004292;194 087;A01;1;1;0;0;0;21;5;
202100004296;194 080;B01;2;1;0;2;1;1;5;
202100004297;194 077;A01;2;1;0;2;1;5;5;
202100004298;194 076;A01;3;1;0;0;0;1;5;
202100004333;194 013;B01;1;1;0;2;3;1;5;
202100004334;194 011;A01;0;1;0;0;0;1;0;
202100004351;193 980;A01;3;1;0;0;7;1;5;
202100004392;193 904;A01;1;1;2;0;0;21;5;
202100004397;193 895;A01;1;1;0;2;7;17;5;
202100004397;193 896;B01;1;1;0;2;8;13;5;
202100004406;193 883;B01;1;1;0;2;1;1;5;
202100004442;193 823;B01;2;1;0;2;1;16;5;
202100004458;193 796;B01;0;1;0;2;1;1;5;
202100004498;193 727;B01;1;1;0;2;7;12;5;
202100004500;193 724;A01;1;1;0;1;1;15;5;
202100004507;193 715;A01;2;1;0;0;1;1;5;
202100004525;193 687;B01;1;1;0;2;4;1;5;
202100004532;193 675;A01;3;1;0;2;1;19;5;
202100004533;193 673;B01;1;1;0;2;3;1;5;
202100004534;193 672;A01;2;1;0;2;1;18;5;
202100004562;193 621;B01;3;1;1;2;8;1;5;
202100004566;193 616;A01;2;1;5;0;1;1;5;
202100004577;193 593;B01;1;1;0;2;2;15;5;
202100004603;193 548;B01;1;1;0;2;1;1;5;
202100004648;193 462;A01;2;1;0;0;0;1;-1;
202100004651;193 457;B01;2;1;0;0;0;0;0;
202100004699;193 375;B01;2;1;0;2;1;17;5;
202100004714;193 351;B01;3;1;0;2;0;1;-1;
202100004741;193 306;B01;3;1;0;0;0;0;5;
202100004752;193 288;B01;1;1;0;2;1;26;5;
202100004768;193 261;B01;3;1;0;2;1;1;5;
202100004793;193 210;A01;3;1;6;0;2;15;5;
202100004815;193 176;B01;1;1;0;2;8;15;0;
202100004817;193 174;Z01;1;1;0;1;1;1;5;
202100004827;193 155;A01;1;1;0;2;1;23;0;
202100004830;193 150;B01;-1;1;0;2;1;0;0;
202100004916;193 001;A01;2;1;0;2;7;1;5;
202100004922;192 992;A01;2;1;0;0;7;5;5;
202100004925;192 988;B01;2;1;1;0;1;1;5;
202100004944;192 952;A01;3;1;0;2;0;0;0;
202100004954;192 936;A01;1;1;0;2;4;15;5;
202100004963;192 917;B01;1;1;0;2;3;1;5;
202100004996;192 859;B01;1;1;0;2;7;1;5;
202100005027;192 802;B01;1;1;0;2;3;2;0;
202100005028;192 799;A01;1;1;0;2;3;26;5;
202100005042;192 772;B01;0;1;0;2;7;1;0;
202100005099;192 659;B01;2;1;0;2;1;1;5;
202100005100;192 657;Z01;1;1;0;1;0;5;5;
202100005101;192 656;B01;1;1;0;2;0;1;5;
202100005108;192 643;A01;1;1;0;2;1;1;5;
202100005110;192 640;A01;2;1;8;1;1;1;5;
202100005129;192 609;B01;3;1;1;0;1;1;5;
202100005130;192 608;B01;3;1;1;0;1;1;5;
202100005248;192 403;B01;1;1;0;2;6;15;5;
202100005280;192 347;B01;1;1;0;2;1;1;0;
202100005301;192 315;B01;1;1;0;2;2;1;5;
202100005310;192 298;A01;3;1;14;0;1;1;5;
202100005318;192 284;B01;2;1;0;2;5;1;5;
202100005319;192 281;B01;2;1;0;2;2;15;5;
202100005327;192 268;B01;1;1;0;2;0;0;0;
202100005335;192 255;A01;0;1;12;0;1;1;5;
202100005362;192 201;B01;1;1;0;0;6;2;5;
202100005373;192 183;A01;1;1;0;2;8;1;5;
202100005383;192 168;A01;1;1;0;2;1;17;5;
202100005458;192 034;A01;3;1;0;2;1;25;5;
202100005468;192 012;B01;2;1;0;2;1;1;0;
202100005475;192 001;B01;3;1;0;2;1;1;5;
202100005483;191 990;B01;3;1;12;0;1;2;5;
202100005494;191 972;A01;1;1;0;2;3;5;5;
202100005502;191 959;B01;3;1;0;2;8;9;0;
202100005510;191 947;A01;1;1;0;9;2;1;5;
202100005516;191 934;B01;1;1;0;2;1;1;5;
202100005531;191 911;A01;2;1;0;1;7;17;5;
202100005545;191 890;A01;1;1;0;0;0;1;5;
202100005553;191 875;B01;1;1;0;2;1;2;5;
202100005555;191 870;B01;2;1;1;0;1;1;5;
202100005565;191 852;B01;0;1;0;2;3;15;0;
202100005567;191 848;A01;2;1;0;0;0;0;0;
202100005571;191 843;Y01;1;1;1;0;1;14;5;
202100005573;191 839;A01;1;1;0;2;7;15;5;
202100005578;191 832;B01;2;1;0;2;7;1;5;
202100005585;191 819;A01;1;1;0;0;0;1;5;
202100005599;191 799;B01;2;1;0;2;3;19;5;
202100005635;191 716;B01;2;1;0;2;3;18;5;
202100005638;191 712;B01;1;1;0;2;3;9;5;
202100005639;191 710;A01;1;1;0;1;2;1;5;
202100005642;191 704;B01;3;1;0;2;8;19;5;
202100005648;191 692;B01;3;1;0;2;8;19;5;
202100005651;191 687;A01;1;1;0;2;0;1;5;
202100005684;191 638;B01;1;1;0;0;4;1;5;
202100005692;191 625;A01;1;1;0;2;2;15;5;
202100005803;191 420;B01;3;1;0;2;1;1;5;
202100005886;191 269;B01;2;1;0;2;1;9;0;
202100005897;191 249;B01;0;1;0;2;1;5;0;
202100005897;191 250;A01;0;1;0;2;1;5;0;
202100005899;191 245;B01;3;1;0;2;5;16;5;
202100005911;191 223;A01;3;1;0;2;7;2;5;
202100005914;191 218;B01;3;1;0;2;1;1;5;
202100005916;191 216;A01;3;1;0;2;1;1;5;
202100005925;191 201;B01;2;1;1;0;1;1;5;
202100005929;191 195;A01;1;1;14;0;1;13;5;
202100005935;191 184;A01;1;1;0;2;1;26;5;
202100005949;191 161;B01;3;1;0;2;1;1;5;
202100005954;191 152;B01;3;1;0;2;0;0;5;
202100005961;191 139;B01;3;1;0;2;8;1;5;
202100005967;191 131;B01;0;1;0;2;3;1;5;
202100005970;191 124;B01;3;1;0;2;3;9;5;
202100005970;191 125;A01;3;1;0;2;3;9;5;
202100005974;191 119;B01;3;1;0;2;7;19;5;
202100005993;191 085;A01;2;1;0;2;1;2;5;
202100005996;191 080;A01;1;1;0;2;3;1;5;
202100005997;191 078;A01;2;1;0;2;9;18;5;
202100006031;191 013;A01;1;1;0;2;1;1;5;
202100006065;190 961;B01;3;1;0;2;6;2;5;
202100006094;190 909;B01;3;1;0;2;8;1;5;
202100006096;190 906;A01;1;1;0;2;6;18;5;
202100006099;190 902;A01;2;1;0;0;1;1;5;
202100006105;190 893;B01;3;1;0;2;8;5;5;
202100006119;190 867;B01;3;1;0;2;7;19;5;
202100006124;190 856;B01;3;1;0;2;7;1;6;
202100006146;190 828;B01;2;1;0;0;6;1;5;
202100006162;190 797;B01;0;1;0;2;1;1;5;
202100006212;190 706;A01;1;1;0;1;1;1;5;
202100006226;190 678;B01;3;1;0;2;8;1;5;
202100006243;190 642;B01;1;1;0;2;1;1;5;
202100006244;190 641;A01;1;1;0;1;1;25;5;
202100006255;190 617;B01;1;1;0;1;3;18;5;
202100006285;190 561;A01;1;1;0;2;4;1;5;
202100006291;190 548;A01;2;1;0;2;4;7;5;
202100006292;190 547;A01;2;1;0;2;1;19;5;
202100006296;190 540;A01;2;1;0;1;1;1;5;
202100006297;190 539;A01;2;1;0;1;1;1;5;
202100006298;190 538;A01;1;1;0;2;4;7;5;
202100006301;190 533;B01;1;1;0;2;3;1;5;
202100006303;190 527;B01;1;1;0;2;1;1;5;
202100006312;190 502;C01;1;1;0;2;7;19;5;
202100006314;190 498;B01;3;1;0;2;7;19;5;
202100006361;190 427;B01;3;1;0;2;8;1;5;
202100006397;190 362;B01;1;1;0;2;6;1;5;
202100006398;190 360;A01;2;1;0;0;7;1;5;
202100006413;190 331;B01;1;1;0;2;2;1;5;
202100006415;190 327;B01;3;1;0;2;1;1;5;
202100006428;190 307;B01;2;1;0;2;1;1;5;
202100006431;190 302;B01;3;1;0;2;8;23;5;
202100006434;190 295;B01;3;1;0;2;2;13;5;
202100006439;190 286;A01;1;1;0;2;2;26;5;
202100006452;190 265;B01;1;1;0;2;4;26;5;
202100006458;190 252;A01;2;1;12;0;3;13;5;
202100006459;190 250;B01;1;1;0;2;4;23;5;
202100006459;190 251;A01;1;1;0;2;1;2;5;
202100006462;190 246;A01;2;1;0;1;7;1;5;
202100006463;190 245;B01;1;1;0;2;5;1;5;
202100006471;190 231;B01;1;1;0;2;4;1;5;
202100006480;190 219;B01;0;1;0;2;4;2;0;
202100006489;190 202;A01;1;1;0;0;0;26;5;
202100006507;190 170;A01;1;1;0;2;8;1;5;
202100006525;190 140;B01;1;1;0;0;8;15;5;
202100006584;190 029;A01;2;1;0;1;1;1;5;
202100006597;190 003;B01;1;1;0;2;8;9;5;
202100006599;190 000;NA01;1;1;0;2;8;19;5;
202100006608;189 978;B01;3;1;0;2;1;0;5;
202100006622;189 954;B01;2;1;0;2;1;1;5;
202100006626;189 946;B01;1;1;0;2;3;1;5;
202100006627;189 945;B01;2;1;0;2;1;1;5;
202100006666;189 869;A01;1;1;0;2;8;15;5;
202100006668;189 867;B01;3;1;0;2;1;19;6;
202100006678;189 845;B01;2;1;0;2;4;23;5;
202100006707;189 791;A01;1;1;0;2;7;15;5;
202100006718;189 774;B01;1;1;0;2;4;1;5;
202100006723;189 766;A01;2;1;0;1;1;1;5;
202100006734;189 746;B01;1;1;0;2;3;17;5;
202100006740;189 736;B01;2;1;0;2;3;1;5;
202100006746;189 724;A01;2;1;0;2;1;5;5;
202100006773;189 682;B01;1;1;0;0;3;2;5;
202100006785;189 659;B01;1;1;0;2;7;1;5;
202100006817;189 590;B01;2;1;0;2;1;1;5;
202100006841;189 555;A01;3;1;0;2;1;5;5;
202100006844;189 549;B01;1;1;0;2;1;1;5;
202100006864;189 515;A01;3;1;0;0;0;0;5;
202100006903;189 432;B01;2;1;0;2;1;13;5;
202100006915;189 407;A01;1;1;0;0;1;1;2;
202100006923;189 392;B01;3;1;0;2;1;0;6;
202100006925;189 389;B01;1;1;0;2;1;9;0;
202100006928;189 383;Y01;3;1;0;2;8;2;5;
202100006959;189 326;A01;3;1;0;2;6;15;5;
202100006976;189 296;B01;1;1;0;2;3;1;5;
202100007007;189 232;B01;3;1;0;0;0;0;5;
202100007013;189 221;B01;2;1;0;2;1;1;5;
202100007038;189 176;A01;2;1;0;2;1;19;5;
202100007044;189 164;A01;2;1;0;0;0;1;5;
202100007046;189 161;A01;3;1;0;2;8;15;5;
202100007064;189 129;A01;3;1;0;0;8;1;5;
202100007126;189 034;B01;1;1;0;2;4;0;5;
202100007136;189 014;B01;2;1;0;2;4;0;5;
202100007144;189 000;B01;2;1;0;2;7;2;0;
202100007149;188 991;B01;3;1;0;2;1;9;5;
202100007185;188 911;A01;0;1;0;0;0;1;5;
202100007190;188 902;A01;3;1;0;2;1;1;5;
202100007191;188 900;B01;3;1;0;2;1;1;5;
202100007192;188 899;B01;3;1;0;2;0;16;5;
202100007201;188 883;B01;0;1;0;2;1;1;5;
202100007212;188 864;B01;1;1;0;2;1;1;5;
202100007224;188 842;A01;1;1;0;2;7;5;5;
202100007242;188 811;B01;1;1;0;2;2;26;5;
202100007243;188 808;A01;1;1;0;2;6;26;5;
202100007246;188 803;B01;1;1;0;2;1;26;5;
202100007268;188 765;B01;0;1;0;2;1;1;5;
202100007282;188 734;B01;1;1;0;2;4;1;5;
202100007283;188 733;A01;1;1;0;4;1;19;5;
202100007289;188 716;B01;2;1;0;2;8;2;0;
202100007317;188 673;B01;3;1;0;2;0;19;5;
202100007334;188 643;B01;2;1;0;2;1;1;5;
202100007339;188 635;A01;2;1;0;2;0;15;5;
202100007342;188 630;B01;2;1;0;2;5;18;5;
202100007343;188 628;B01;2;1;0;2;1;1;5;
