Num_Acc;id_usager;id_vehicule;num_veh;place;catu;grav;sexe;an_nais;trajet;secu1;secu2;secu3;locp;actp;etatp;age
202100000001;267 638;201 764;B01;1;1;3;1;2000.0;1;0;9;-1;0;0;-1;22.0
202100000001;267 639;201 765;A01;1;1;1;1;1978.0;1;1;-1;-1;0;0;-1;44.0
202100000006;267 625;201 752;B01;1;1;4;1;2009.0;2;0;-1;-1;0;0;-1;13.0
202100000006;267 626;201 753;A01;1;1;1;1;1976.0;5;1;-1;-1;0;0;-1;46.0
202100000038;267 533;201 693;B01;1;1;3;1;2001.0;5;-1;-1;-1;0;0;-1;21.0
202100000038;267 534;201 694;A01;1;1;1;-1;;-1;8;-1;-1;0;0;-1;
202100000051;267 481;201 657;B01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1;
202100000051;267 482;201 658;A01;1;1;4;2;1981.0;5;8;8;-1;-1; -1;-1;41.0
202100000070;267 431;201 625;B01;1;1;4;1;2005.0;-1;0;-1;-1;-1; -1;-1;17.0
202100000070;267 432;201 626;A01;1;1;1;1;1969.0;-1;0;-1;-1;-1; -1;-1;53.0
202100000071;267 428;201 623;B01;1;1;3;1;2007.0;0;0;-1;-1;-1; -1;-1;15.0
202100000071;267 429;201 623;B01;2;2;1;1;2007.0;0;0;-1;-1;-1; -1;-1;15.0
202100000071;267 430;201 624;A01;1;1;1;2;1980.0;0;1;0;-1;-1; -1;-1;42.0
202100000101;267 343;201 570;A01;1;1;2;1;1938.0;5;2;-1;-1;0;0;-1;84.0
202100000101;267 344;201 571;B01;1;1;4;1;1950.0;5;2;-1;-1;0;0;-1;72.0
202100000107;267 329;201 559;A01;1;1;1;1;1963.0;1;8;-1;-1;-1; -1;-1;59.0
202100000107;267 330;201 560;B01;1;1;2;1;1965.0;-1;2;-1;-1;-1; -1;-1;57.0
202100000108;267 328;201 558;A01;1;1;2;2;2007.0;5;8;0;-1;-1; -1;-1;15.0
202100000136;267 255;201 507;A01;1;1;1;1;1968.0;4;1;0;-1;-1; -1;-1;54.0
202100000136;267 256;201 508;B01;1;1;3;2;1977.0;0;8;0;-1;-1; -1;-1;45.0
202100000162;267 192;201 456;B01;1;1;4;1;1962.0;1;2;0;-1;-1; -1;-1;60.0
202100000162;267 193;201 457;A01;1;1;1;2;1960.0;1;1;0;-1;-1; -1;-1;62.0
202100000175;267 157;201 432;A01;1;1;2;1;1954.0;5;2;-1;-1;0;0;-1;68.0
202100000179;267 144;201 422;A01;1;1;4;2;1989.0;9;0;-1;-1;-1; -1;-1;33.0
202100000179;267 145;201 423;B01;1;1;1;2;1978.0;9;1;-1;-1;-1; -1;-1;44.0
202100000180;267 142;201 420;A01;1;1;4;2;1968.0;1;2;-1;-1;-1; -1;-1;54.0
202100000180;267 143;201 421;B01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1;
202100000181;267 140;201 418;B01;1;1;3;2;1952.0;5;0;-1;-1;0;0;-1;70.0
202100000181;267 141;201 419;A01;1;1;1;2;1960.0;9;1;-1;-1;0;0;-1;62.0
202100000195;267 104;201 393;B01;1;1;1;1;1983.0;4;8;-1;-1;0;0;-1;39.0
202100000195;267 105;201 394;A01;1;1;3;1;1997.0;1;2;-1;-1;0;0;-1;25.0
202100000201;267 085;201 379;A01;1;1;1;2;1974.0;4;8;8;-1;-1; -1;-1;48.0
202100000201;267 086;201 380;B01;1;1;4;1;1935.0;5;0;-1;-1;-1; -1;-1;87.0
202100000203;267 082;201 376;A01;1;1;3;2;1944.0;5;2;-1;-1;0;0;-1;78.0
202100000217;267 039;201 350;A01;1;1;3;2;1970.0;5;2;-1;-1;-1; -1;-1;52.0
202100000218;267 037;201 348;A01;1;1;1;2;1954.0;5;1;-1;-1;-1; -1;-1;68.0
202100000218;267 038;201 349;B01;1;1;4;1;2004.0;5;8;-1;-1;-1; -1;-1;18.0
202100000226;267 011;201 327;A01;1;1;1;1;1967.0;1;8;-1;-1;0;0;-1;55.0
202100000226;267 012;201 328;B01;1;1;4;1;1960.0;0;2;-1;-1;0;0;-1;62.0
202100000228;267 001;201 319;C01;1;1;1;1;1994.0;9;1;8;-1;-1; -1;-1;28.0
202100000228;267 002;201 320;A01;1;1;4;1;2008.0;5;8;0;-1;-1; -1;-1;14.0
202100000228;267 003;201 321;B01;1;1;4;1;2008.0;5;8;0;-1;-1; -1;-1;14.0
202100000249;266 940;201 277;A01;1;1;4;1;1940.0;5;8;0;-1;-1; -1;-1;82.0
202100000249;266 941;201 278;B01;1;1;1;1;1992.0;4;1;0;-1;-1; -1;-1;30.0
202100000250;266 938;201 275;A01;1;1;1;1;1956.0;0;1;-1;-1;-1; -1;-1;66.0
202100000250;266 939;201 276;B01;1;1;4;2;1966.0;0;2;4;-1;-1; -1;-1;56.0
202100000251;266 936;201 274;A01;10;3;4;2;1966.0;0;8;-1;-1;1;3;1;56.0
202100000251;266 937;201 274;A01;1;1;1;-1;;-1;8;-1;-1;-1; -1;-1;
202100000274;266 884;201 231;B01;1;1;4;1;2014.0;5;8;0;-1;-1; -1;-1;8.0
202100000274;266 885;201 232;A01;1;1;1;1;2000.0;4;1;0;-1;-1; -1;-1;22.0
202100000285;266 853;201 215;B01;1;1;4;1;1970.0;1;2;6;-1;-1; -1;-1;52.0
202100000285;266 854;201 216;A01;1;1;4;1;1984.0;0;8;-1;-1;-1; -1;-1;38.0
202100000293;266 835;201 199;B01;1;1;4;2;1996.0;0;0;-1;-1;-1; -1;-1;26.0
202100000293;266 836;201 200;A01;2;2;1;2;1976.0;0;1;-1;-1;-1; -1;-1;46.0
202100000293;266 837;201 200;A01;1;1;1;1;1974.0;0;8;-1;-1;-1; -1;-1;48.0
202100000294;266 833;201 197;A01;1;1;4;1;1962.0;0;8;-1;-1;-1; -1;-1;60.0
202100000294;266 834;201 198;B01;1;1;1;1;1998.0;0;8;-1;-1;-1; -1;-1;24.0
202100000308;266 792;201 167;B01;1;1;3;1;2009.0;5;8;0;-1;-1; -1;-1;13.0
202100000308;266 793;201 168;A01;1;1;1;2;1995.0;5;1;8;-1;-1; -1;-1;27.0
202100000308;266 794;201 168;A01;2;2;1;1;1998.0;5;1;0;-1;-1; -1;-1;24.0
202100000311;266 785;201 162;A01;1;1;4;1;1975.0;0;2;6;-1;-1; -1;-1;47.0
202100000311;266 786;201 163;B01;1;1;3;1;1961.0;5;2;8;-1;-1; -1;-1;61.0
202100000322;266 762;201 143;A01;1;1;4;1;1991.0;4;0;-1;-1;-1; -1;-1;31.0
202100000322;266 763;201 144;B01;1;1;1;1;1978.0;9;1;-1;-1;-1; -1;-1;44.0
202100000334;266 736;201 124;A01;1;1;1;1;1978.0;4;-1;-1;-1;-1; -1;-1;44.0
202100000334;266 737;201 125;B01;1;1;2;1;1992.0;-1;-1;-1;-1;-1; -1;-1;30.0
202100000344;266 714;201 105;A01;1;1;1;2;1996.0;0;1;-1;-1;-1; -1;-1;26.0
202100000344;266 715;201 106;B01;1;1;4;1;1973.0;0;2;-1;-1;-1; -1;-1;49.0
202100000349;266 698;201 090;B01;1;1;4;2;1993.0;1;8;0;-1;0;0;-1;29.0
202100000349;266 699;201 091;A01;1;1;1;1;1996.0;4;1;0;-1;0;0;-1;26.0
202100000353;266 691;201 084;A01;1;1;3;1;1951.0;5;2;0;-1;-1; -1;-1;71.0
202100000354;266 689;201 082;B01;1;1;3;1;1964.0;9;2;0;-1;-1; -1;-1;58.0
202100000354;266 690;201 083;A01;1;1;1;1;1955.0;4;1;0;-1;-1; -1;-1;67.0
202100000358;266 682;201 076;A01;1;1;1;1;1927.0;5;8;0;-1;-1; -1;-1;95.0
202100000358;266 683;201 077;B01;1;1;3;1;1955.0;5;8;0;-1;-1; -1;-1;67.0
202100000365;266 657;201 055;B01;1;1;3;1;1986.0;5;2;4;-1;-1; -1;-1;36.0
202100000365;266 658;201 056;A01;1;1;1;1;1952.0;4;8;0;-1;-1; -1;-1;70.0
202100000371;266 644;201 045;B01;1;1;4;1;1952.0;5;2;-1;-1;0;0;-1;70.0
202100000371;266 645;201 046;A01;1;1;1;1;1958.0;5;1;-1;-1;0;0;-1;64.0
202100000377;266 625;201 030;A01;1;1;1;1;1964.0;0;1;-1;-1;-1; -1;-1;58.0
202100000377;266 626;201 031;B01;1;1;4;1;1952.0;5;2;-1;-1;-1; -1;-1;70.0
202100000377;266 627;201 032;C01;1;1;4;1;1956.0;5;2;-1;-1;-1; -1;-1;66.0
202100000442;266 462;200 914;B01;1;1;4;1;1997.0;4;8;-1;-1;0;0;-1;25.0
202100000442;266 463;200 915;A01;1;1;3;1;2001.0;1;0;-1;-1;0;0;-1;21.0
202100000451;266 442;200 899;B01;1;1;1;1;1981.0;5;1;-1;-1;0;0;-1;41.0
202100000451;266 443;200 900;A01;1;1;3;1;1954.0;1;0;-1;-1;0;0;-1;68.0
202100000456;266 433;200 892;B01;1;1;4;1;1943.0;5;8;0;-1;-1; -1;-1;79.0
202100000456;266 434;200 893;A01;1;1;1;1;1986.0;5;1;0;-1;-1; -1;-1;36.0
202100000465;266 411;200 873;B01;1;1;1;2;1957.0;3;1;8;-1;-1; -1;-1;65.0
202100000465;266 412;200 874;A01;1;1;4;1;2000.0;4;2;8;-1;-1; -1;-1;22.0
202100000470;266 397;200 865;B01;1;1;4;1;1971.0;5;8;0;-1;-1; -1;-1;51.0
202100000470;266 398;200 866;A01;1;1;1;2;1958.0;0;1;0;-1;-1; -1;-1;64.0
202100000494;266 336;200 820;B01;1;1;4;1;1966.0;0;2;-1;-1;-1; -1;-1;56.0
202100000494;266 337;200 821;A01;1;1;4;1;2002.0;4;2;-1;-1;-1; -1;-1;20.0
202100000495;266 334;200 818;B01;1;1;1;1;1994.0;0;1;-1;-1;-1; -1;-1;28.0
202100000495;266 335;200 819;A01;1;1;3;1;1968.0;0;2;-1;-1;-1; -1;-1;54.0
202100000509;266 303;200 790;B01;1;1;4;2;1973.0;0;8;0;-1;-1; -1;-1;49.0
202100000509;266 304;200 791;A01;1;1;1;1;1946.0;5;1;0;-1;-1; -1;-1;76.0
202100000518;266 278;200 772;B01;1;1;1;1;1973.0;5;1;0;-1;-1; -1;-1;49.0
202100000518;266 279;200 773;A01;1;1;4;2;1955.0;5;2;0;-1;-1; -1;-1;67.0
202100000520;266 274;200 769;B01;1;1;4;1;2005.0;5;8;0;-1;-1; -1;-1;17.0
202100000520;266 275;200 770;A01;1;1;1;1;2005.0;5;2;0;-1;-1; -1;-1;17.0
202100000550;266 201;200 719;A01;1;1;2;1;1976.0;5;0;-1;-1;-1; -1;-1;46.0
202100000552;266 196;200 715;A01;1;1;1;1;1981.0;1;1;0;-1;-1; -1;-1;41.0
202100000552;266 197;200 716;B01;1;1;3;1;1971.0;5;2;0;-1;-1; -1;-1;51.0
202100000555;266 187;200 710;A01;1;1;1;1;1976.0;0;1;0;-1;-1; -1;-1;46.0
202100000555;266 188;200 710;A01;4;2;1;1;2021.0;9;3;8;-1;-1; -1;-1;1.0
202100000555;266 189;200 710;A01;3;2;1;1;2019.0;9;3;8;-1;-1; -1;-1;3.0
202100000555;266 190;200 711;B01;1;1;4;2;2002.0;5;2;6;-1;-1; -1;-1;20.0
202100000559;266 176;200 701;A01;1;1;1;2;2001.0;2;1;-1;-1;0;0;-1;21.0
202100000559;266 177;200 702;B01;1;1;3;1;1966.0;3;2;-1;-1;0;0;-1;56.0
202100000561;266 172;200 697;B01;1;1;4;2;1992.0;5;2;8;-1;-1; -1;-1;30.0
202100000561;266 173;200 698;A01;1;1;1;1;2001.0;1;1;8;-1;-1; -1;-1;21.0
202100000564;266 166;200 693;B01;1;1;4;1;1963.0;5;2;0;-1;-1; -1;-1;59.0
202100000564;266 167;200 694;A01;1;1;1;2;1961.0;1;8;0;-1;-1; -1;-1;61.0
202100000577;266 139;200 671;A01;1;1;1;1;1955.0;5;1;0;-1;-1; -1;-1;67.0
202100000577;266 140;200 672;B01;1;1;4;2;1973.0;1;8;4;-1;-1; -1;-1;49.0
202100000583;266 125;200 658;A01;1;1;3;1;1998.0;0;8;0;-1;-1; -1;-1;24.0
202100000586;266 119;200 652;B01;1;1;3;1;1978.0;5;2;-1;-1;0;0;-1;44.0
202100000586;266 120;200 653;A01;1;1;1;1;1959.0;5;1;-1;-1;0;0;-1;63.0
202100000593;266 100;200 640;A01;1;1;1;1;1989.0;0;1;0;-1;0;0;-1;33.0
202100000593;266 101;200 641;B01;1;1;4;2;1968.0;0;2;0;-1;0;0;-1;54.0
202100000619;266 042;200 597;A01;1;1;4;1;1944.0;0;2;8;-1;-1; -1;-1;78.0
202100000619;266 043;200 598;B01;1;1;1;1;2003.0;0;1;-1;-1;-1; -1;-1;19.0
202100000625;266 026;200 587;B01;1;1;4;2;2009.0;5;0;-1;-1;0;0;-1;13.0
202100000625;266 027;200 588;A01;1;1;1;1;1942.0;0;8;-1;-1;0;0;-1;80.0
202100000660;265 951;200 533;A01;1;1;1;1;1977.0;3;1;-1;-1;0;0;-1;45.0
202100000660;265 952;200 534;B01;1;1;4;1;1982.0;1;2;-1;-1;0;0;-1;40.0
202100000669;265 929;200 517;A01;1;1;1;1;1998.0;5;8;-1;-1;0;0;-1;24.0
202100000669;265 930;200 518;B01;1;1;3;1;1954.0;5;8;-1;-1;0;0;-1;68.0
202100000706;265 827;200 451;A01;1;1;4;1;1953.0;3;9;-1;-1;0;0;-1;69.0
202100000706;265 828;200 452;B01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1;
202100000780;265 643;200 319;Z01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1;
202100000780;265 644;200 319;Z01;2;2;1;1;1995.0;9;8;0;-1;0;0;-1;27.0
202100000780;265 645;200 320;A01;1;1;4;1;1975.0;9;8;0;-1;0;0;-1;47.0
202100000854;265 467;200 211;A01;1;1;4;1;1961.0;1;8;-1;-1;-1; -1;-1;61.0
202100000868;265 422;200 188;A01;1;1;1;1;1996.0;1;1;6;-1;0;0;-1;26.0
202100000868;265 423;200 189;B01;1;1;4;1;1965.0;5;2;4;-1;0;0;-1;57.0
202100000888;265 380;200 158;A01;1;1;1;1;1992.0;4;1;0;-1;0;0;-1;30.0
202100000888;265 381;200 159;B01;1;1;4;2;1992.0;1;8;0;-1;0;0;-1;30.0
202100000940;265 253;200 069;A01;1;1;1;1;1986.0;3;1;-1;-1;0;0;-1;36.0
202100000940;265 254;200 070;B01;1;1;3;1;1960.0;3;0;-1;-1;0;0;-1;62.0
202100000945;265 246;200 062;B01;1;1;3;1;1970.0;5;2;-1;-1;0;0;-1;52.0
202100000945;265 247;200 063;A01;1;1;1;2;1935.0;3;1;-1;-1;0;0;-1;87.0
202100000962;265 201;200 033;A01;1;1;2;1;1963.0;5;2;-1;-1;0;0;-1;59.0
202100000978;265 164;200 007;B01;1;1;1;-1;;-1;8;-1;-1;-1; -1;-1;
202100000978;265 165;200 007;B01;10;3;4;1;1959.0;0;0;-1;-1;1;3;1;63.0
202100000979;265 162;200 005;B01;1;1;4;1;1975.0;0;2;0;-1;0;0;-1;47.0
202100000979;265 163;200 006;A01;1;1;1;1;1964.0;0;1;0;-1;0;0;-1;58.0
202100000983;265 154;199 998;A01;1;1;1;1;2002.0;5;8;0;-1;-1; -1;-1;20.0
202100000983;265 155;199 999;B01;1;1;4;2;1965.0;5;8;0;-1;-1; -1;-1;57.0
202100001005;265 107;199 967;B01;1;1;3;1;1988.0;0;8;0;-1;-1; -1;-1;34.0
202100001005;265 108;199 968;A01;1;1;1;2;1952.0;0;1;8;-1;-1; -1;-1;70.0
202100001019;265 077;199 943;A01;1;1;1;1;1975.0;5;1;0;-1;0;0;-1;47.0
202100001019;265 078;199 944;B01;1;1;4;1;1999.0;1;8;0;-1;0;0;-1;23.0
202100001032;265 044;199 921;A01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1;
202100001032;265 045;199 922;B01;1;1;4;1;1993.0;5;2;6;-1;-1; -1;-1;29.0
202100001048;265 000;199 889;B01;1;1;1;2;1993.0;1;1;8;-1;-1; -1;-1;29.0
202100001048;265 001;199 890;A01;1;1;4;2;1993.0;0;2;8;-1;-1; -1;-1;29.0
202100001063;264 965;199 863;A01;1;1;1;1;2001.0;5;1;0;-1;0;0;-1;21.0
202100001063;264 966;199 864;B01;1;1;4;2;1982.0;9;8;0;-1;0;0;-1;40.0
202100001100;264 873;199 801;A01;1;1;4;2;1950.0;5;0;-1;-1;0;0;-1;72.0
202100001107;264 859;199 791;A01;1;1;4;1;2001.0;1;0;-1;-1;0;0;-1;21.0
202100001122;264 817;199 763;B01;1;1;1;1;1976.0;5;0;-1;-1;0;0;-1;46.0
202100001122;264 818;199 764;A01;1;1;3;1;2011.0;5;2;-1;-1;0;0;-1;11.0
202100001165;264 717;199 692;B01;1;1;4;1;1988.0;9;2;8;-1;-1; -1;-1;34.0
202100001165;264 718;199 693;A01;1;1;1;1;1971.0;9;1;8;-1;-1; -1;-1;51.0
202100001167;264 709;199 686;A01;10;3;2;2;1939.0;5;0;-1;-1;4;3;1;83.0
202100001167;264 710;199 686;A01;1;1;1;1;2003.0;1;2;0;-1;-1; -1;-1;19.0
202100001178;264 683;199 668;B01;1;1;1;1;1952.0;0;1;8;-1;-1; -1;-1;70.0
202100001178;264 684;199 669;A01;1;1;4;1;1972.0;0;8;0;-1;-1; -1;-1;50.0
202100001181;264 678;199 663;B01;1;1;4;1;1975.0;5;8;0;-1;-1; -1;-1;47.0
202100001181;264 679;199 664;A01;1;1;1;2;1984.0;5;1;0;-1;-1; -1;-1;38.0
202100001213;264 598;199 603;Z01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1;
202100001213;264 599;199 604;B01;1;1;4;1;1961.0;5;2;8;-1;-1; -1;-1;61.0
202100001241;264 520;199 550;A01;1;1;1;2;1963.0;1;1;-1;-1;0;0;-1;59.0
202100001241;264 521;199 551;B01;1;1;4;1;2009.0;5;0;-1;-1;0;0;-1;13.0
202100001242;264 518;199 548;A01;1;1;1;2;1951.0;5;1;-1;-1;0;0;-1;71.0
202100001242;264 519;199 549;B01;1;1;4;1;2004.0;9;0;-1;-1;0;0;-1;18.0
202100001280;264 409;199 471;A01;1;1;4;1;1968.0;5;8;0;-1;-1; -1;-1;54.0
202100001280;264 410;199 472;B01;1;1;1;1;1999.0;5;1;8;-1;-1; -1;-1;23.0
202100001293;264 387;199 453;B01;1;1;1;1;1998.0;9;1;0;-1;0;0;-1;24.0
202100001293;264 388;199 454;A01;1;1;4;1;1998.0;1;8;0;-1;0;0;-1;24.0
202100001330;264 283;199 381;A01;1;1;3;2;1994.0;5;0;-1;-1;0;0;-1;28.0
202100001330;264 284;199 382;B01;1;1;1;2;1990.0;5;1;-1;-1;0;0;-1;32.0
202100001331;264 280;199 379;B01;1;1;1;2;1982.0;5;1;-1;-1;0;0;-1;40.0
202100001331;264 281;199 379;B01;2;2;1;1;1974.0;5;1;-1;-1;0;0;-1;48.0
202100001331;264 282;199 380;A01;1;1;3;2;1998.0;5;0;-1;-1;0;0;-1;24.0
202100001366;264 206;199 323;Y01;1;1;4;1;1963.0;0;8;0;-1;0;0;-1;59.0
202100001366;264 207;199 324;A01;1;1;1;1;1999.0;0;1;8;-1;-1; -1;-1;23.0
202100001379;264 172;199 304;B01;1;1;4;2;1972.0;5;8;0;-1;0;0;-1;50.0
202100001379;264 173;199 305;A01;1;1;4;1;1970.0;5;2;6;-1;0;0;-1;52.0
202100001414;264 078;199 248;B01;1;1;4;1;2002.0;1;0;-1;-1;0;0;-1;20.0
202100001414;264 079;199 249;A01;1;1;1;1;1984.0;4;1;-1;-1;0;0;-1;38.0
202100001453;263 989;199 185;B01;1;1;3;1;1967.0;5;2;0;-1;-1; -1;-1;55.0
202100001453;263 990;199 186;A01;2;2;1;2;1949.0;9;1;0;-1;-1; -1;-1;73.0
202100001453;263 991;199 186;A01;1;1;1;2;1973.0;4;1;0;-1;-1; -1;-1;49.0
202100001466;263 965;199 165;A01;1;1;1;1;1945.0;9;8;0;-1;-1; -1;-1;77.0
202100001466;263 966;199 166;B01;1;1;3;1;2006.0;9;8;0;-1;-1; -1;-1;16.0
202100001495;263 906;199 116;A01;1;1;4;1;1937.0;5;8;0;-1;0;0;-1;85.0
202100001503;263 888;199 105;Z01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1;
202100001503;263 889;199 106;B01;1;1;4;2;1992.0;5;8;0;-1;0;0;-1;30.0
202100001521;263 850;199 077;A01;1;1;3;1;1981.0;5;2;-1;-1;0;0;-1;41.0
202100001573;263 724;198 999;B01;1;1;4;1;1956.0;0;8;-1;-1;-1; -1;-1;66.0
202100001573;263 725;199 000;A01;1;1;1;1;1995.0;4;8;-1;-1;-1; -1;-1;27.0
202100001591;263 674;198 964;B01;1;1;4;1;1966.0;1;2;4;-1;-1; -1;-1;56.0
202100001591;263 675;198 965;A01;1;1;1;1;1981.0;1;1;0;-1;-1; -1;-1;41.0
202100001599;263 650;198 948;A01;1;1;4;1;1997.0;5;2;0;-1;-1; -1;-1;25.0
202100001599;263 651;198 949;B01;1;1;1;1;1982.0;5;1;8;-1;-1; -1;-1;40.0
202100001607;263 619;198 927;A01;2;1;1;1;1995.0;5;1;5;-1;0;0;-1;27.0
202100001607;263 620;198 928;B01;1;1;4;1;1982.0;5;8;0;-1;0;0;-1;40.0
202100001615;263 602;198 911;A01;1;1;1;2;1980.0;9;1;0;-1;-1; -1;-1;42.0
202100001615;263 603;198 912;Y01;1;1;4;1;2000.0;5;2;6;-1;-1; -1;-1;22.0
202100001694;263 370;198 761;A01;1;1;1;1;1998.0;1;1;-1;-1;-1; -1;-1;24.0
202100001694;263 371;198 762;B01;1;1;4;1;1974.0;0;8;-1;-1;-1; -1;-1;48.0
202100001706;263 341;198 738;A01;1;1;1;1;1998.0;5;1;8;-1;-1; -1;-1;24.0
202100001706;263 342;198 739;B01;1;1;4;1;1992.0;5;2;8;-1;-1; -1;-1;30.0
202100001736;263 262;198 685;B01;1;1;4;1;1990.0;4;8;-1;-1;-1; -1;-1;32.0
202100001736;263 263;198 686;Z01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1;
202100001746;263 241;198 666;B01;1;1;4;1;1977.0;9;2;0;-1;0;0;-1;45.0
202100001746;263 242;198 667;A01;1;1;1;2;1973.0;4;1;0;-1;0;0;-1;49.0
202100001746;263 243;198 667;A01;2;2;1;1;1954.0;9;1;0;-1;0;0;-1;68.0
202100001749;263 234;198 661;A01;10;3;4;2;1973.0;5;0;-1;-1;2;9;2;49.0
202100001749;263 235;198 661;A01;1;1;4;2;2002.0;4;8;0;-1;0;0;-1;20.0
202100001757;263 215;198 648;A01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1;
202100001757;263 216;198 649;B01;1;1;4;1;1993.0;5;8;0;-1;-1; -1;-1;29.0
202100001777;263 168;198 615;A01;1;1;3;1;1945.0;5;2;-1;-1;0;0;-1;77.0
202100001777;263 169;198 616;B01;1;1;1;1;1961.0;3;1;-1;-1;0;0;-1;61.0
202100001784;263 153;198 602;B01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1;
202100001784;263 154;198 603;A01;1;1;3;1;2013.0;5;2;-1;-1;0;0;-1;9.0
202100001817;263 080;198 550;A01;1;1;4;1;2003.0;1;1;-1;-1;0;0;-1;19.0
202100001817;263 081;198 551;B01;1;1;4;1;1949.0;5;2;-1;-1;0;0;-1;73.0
202100001845;263 012;198 501;A01;1;1;1;2;1967.0;4;1;-1;-1;-1; -1;-1;55.0
202100001845;263 013;198 502;B01;1;1;4;1;1996.0;0;2;0;-1;-1; -1;-1;26.0
202100001846;263 010;198 499;B01;1;1;4;1;2004.0;0;8;0;-1;-1; -1;-1;18.0
202100001846;263 011;198 500;A01;1;1;1;2;1953.0;0;8;0;-1;-1; -1;-1;69.0
202100001868;262 955;198 457;A01;1;1;1;1;2002.0;0;1;0;-1;0;0;-1;20.0
202100001868;262 956;198 458;B01;1;1;4;2;1962.0;0;2;0;-1;0;0;-1;60.0
202100001887;262 908;198 423;B01;1;1;4;1;2001.0;5;2;6;-1;0;0;-1;21.0
202100001887;262 909;198 424;A01;1;1;1;1;1988.0;5;1;5;-1;0;0;-1;34.0
202100001889;262 904;198 419;B01;1;1;1;1;1941.0;5;1;0;-1;-1; -1;-1;81.0
202100001889;262 905;198 420;A01;1;1;4;1;2001.0;5;8;0;-1;-1; -1;-1;21.0
202100001895;262 892;198 409;A01;1;1;1;1;1993.0;5;1;0;-1;-1; -1;-1;29.0
202100001895;262 893;198 410;B01;2;1;3;1;1955.0;5;2;0;-1;-1; -1;-1;67.0
202100001910;262 855;198 383;B01;1;1;4;1;1988.0;1;8;0;-1;-1; -1;-1;34.0
202100001910;262 856;198 384;A01;1;1;1;1;1962.0;1;1;0;-1;-1; -1;-1;60.0
202100001984;262 695;198 252;B01;1;1;3;2;1998.0;4;2;4;-1;0;0;-1;24.0
202100001984;262 696;198 253;A01;1;1;1;1;1976.0;3;1;1;-1;0;0;-1;46.0
202100001995;262 668;198 231;A01;1;1;1;1;1950.0;0;8;-1;-1;-1; -1;-1;72.0
202100001995;262 669;198 232;B01;1;1;4;1;1998.0;0;8;-1;-1;-1; -1;-1;24.0
202100002007;262 632;198 204;A01;1;1;4;1;2009.0;0;8;0;-1;-1; -1;-1;13.0
202100002007;262 633;198 205;Z01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1;
202100002010;262 626;198 198;A01;1;1;1;2;1977.0;5;1;5;-1;-1; -1;-1;45.0
202100002010;262 627;198 199;B01;1;1;4;1;1973.0;0;2;0;-1;-1; -1;-1;49.0
202100002020;262 601;198 181;B01;1;1;1;2;1960.0;5;1;8;-1;-1; -1;-1;62.0
202100002020;262 602;198 182;A01;1;1;4;1;1992.0;4;8;0;-1;-1; -1;-1;30.0
202100002023;262 590;198 174;B01;1;1;3;1;1949.0;0;0;-1;-1;-1; -1;-1;73.0
202100002023;262 591;198 175;A01;1;1;1;2;1984.0;0;8;0;-1;-1; -1;-1;38.0
202100002046;262 530;198 135;A01;1;1;4;1;1957.0;9;8;0;-1;0;0;-1;65.0
202100002046;262 531;198 136;Z01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1;
202100002048;262 526;198 133;A01;10;3;4;2;1978.0;1;0;-1;-1;5;9;1;44.0
202100002048;262 527;198 133;A01;1;1;1;1;1963.0;1;8;0;-1;0;0;-1;59.0
202100002052;262 516;198 125;B01;1;1;1;1;1986.0;4;1;0;-1;-1; -1;-1;36.0
202100002052;262 517;198 126;A01;1;1;4;1;1992.0;5;8;0;-1;-1; -1;-1;30.0
202100002062;262 493;198 109;B01;1;1;1;1;1972.0;4;1;-1;-1;0;0;-1;50.0
202100002062;262 494;198 110;A01;1;1;3;1;1986.0;5;2;-1;-1;0;0;-1;36.0
202100002070;262 478;198 096;A01;1;1;1;1;1971.0;0;1;-1;-1;0;0;-1;51.0
202100002070;262 479;198 097;B01;1;1;3;1;1940.0;5;0;-1;-1;0;0;-1;82.0
202100002094;262 422;198 054;A01;1;1;3;1;2010.0;5;0;-1;-1;0;0;-1;12.0
202100002094;262 423;198 055;B01;1;1;1;1;1963.0;5;1;-1;-1;0;0;-1;59.0
202100002126;262 350;197 995;A01;1;1;1;1;1973.0;5;1;8;-1;-1; -1;-1;49.0
202100002126;262 351;197 996;B01;1;1;3;2;1969.0;5;8;0;-1;-1; -1;-1;53.0
202100002134;262 331;197 976;B01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1;
202100002134;262 332;197 977;A01;1;1;4;1;1995.0;0;8;0;-1;-1; -1;-1;27.0
202100002177;262 222;197 896;B01;1;1;3;1;1961.0;5;2;-1;-1;0;0;-1;61.0
