Num_Acc;catr;voie;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;lartpc;larrout;surf;infra;situ;vma
202100000495;4;LAFAYETTE ( COURS);0;;3;5;0;1;0;0;1;; -1;1;0;1;50
202100000509;4;;0;;2;2;0;1;(1);(1);1;; -1;2;5;1;50
202100000518;4;RAYMOND FILIPPI AVENUE;0;;1;2;0;1;0;0;2;; -1;1;0;1;30
202100000520;3;FRACHON ( ave Benoit);0;;4;3;0;2;0;0;1;; -1;1;0;1;50
202100000550;4;;-1;;2;-1;-1;1;(1);(1);1;; -1;1;-1;6;-1
202100000552;3;ROOSEVELT FRANKLIN AVENUE;0;;3;4;2;1;19;440;1;; -1;1;0;1;50
202100000555;4;QUATORZE JUILLET (RUE DU);0;;1;3;1;1;0;0;1;; -1;1;0;1;50
202100000559;3;PAU (ROND POINT DE);0;;1;2;0;1;51;455;2;; -1;1;0;1;50
202100000561;4;JENNER (RUE EDWARD);0;;1;1;2;2;(1);(1);1;; -1;1;0;5;30
202100000564;4;PERDRIAU;0;;1;2;0;1;1;0;2;; -1;1;0;1;30
202100000577;4;JEAN NESMY (RUE);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202100000583;2;RN03;0;;3;4;3;2;58;299;1;; -1;1;0;2;90
202100000586;3;113;0;;1;2;0;1;28;800;1;; -1;1;0;1;70
202100000593;4;REPUBLIQUE (RUE DE LA);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202100000619;3;LATTRE DE TASSIGNY AVENUE DE L';0;;3;2;0;1;17;45;1;; -1;1;5;1;50
202100000625;3;;-1;;3;0;0;1;(1);(1);1;;0;2;5;1;50
202100000660;3;35;-1;;2;2;0;1;6;544;1;; -1;1;0;1;50
202100000669;3;415;-1;;2;2;0;1;32;930;1;; -1;1;0;1;80
202100000706;3;119;0;D;2;2;0;1;60;300;1;; -1;1;0;1;80
202100000780;4;AVENUE CORENTIN CARIOU;0;;1;3;1;1;(1);(1);1;; -1;1;0;1;30
202100000854;4;VERMOREL VICTOR BD;0;;1;1;0;2;(1);(1);1;; -1;2;6;4;50
202100000868;4;GUILLAUMET (RUE);0;;1;1;0;1;(1);(1);2;; -1;1;5;1;50
202100000888;4;RUE DES PYRENEES;0;;2;2;0;2;(1);(1);1;; -1;2;0;1;30
202100000940;3;906;0;;2;2;0;1;35;550;1;; -1;1;0;1;50
202100000945;4;;-1;;2;2;0;2;(1);(1);1;;3,5;1;0;1;80
202100000962;3;;-1;;3;4;-1;1;72;500;1;; -1;1;0;2;-1
202100000978;4;SAINT PIERRE (CHAUSSEE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202100000979;4;JEAN CATELAS (RUE);0;;2;2;0;1;(1);(1);1;; -1;2;0;1;50
202100000983;4;SILENCIEUSE (RUE);0;;2;2;0;1;0;0;1;; -1;1;0;1;30
202100001005;4;HEULOT ( RUE DU COLONEL );0;;2;2;0;2;1;0;1;; -1;1;0;1;50
202100001019;4;POTTIER (EUGENE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202100001032;4;DUPONT DE L'EURE (PLACE);0;;2;-1;0;1;(1);(1);1;; -1;2;0;1;50
202100001048;3;GAMBETTA (BOULEVARD);0;;2;2;0;1;0;0;1;; -1;1;9;1;50
202100001063;4;RUE LA FAYETTE;0;;2;2;0;1;(1);(1);1;; -1;2;0;1;30
202100001100;3;;-1;;1;2;0;1;(1);(1);1;;4;2;0;1;30
202100001107;3;25;-1;;2;2;0;2;(1);(1);1;; -1;2;5;3;50
202100001122;3;699;0;D;2;2;0;1;30;310;1;; -1;1;0;1;80
202100001165;2;ROND POINT CHU, RN 147;0;;1;3;0;1;50;455;1;; -1;2;9;1;50
202100001167;3;PARIS (AVENUE DE);0;;2;2;0;1;2;775;1;; -1;1;0;1;50
202100001178;4;MASSOT (PAUL);0;;2;2;0;2;(1);(1);1;; -1;1;0;1;30
202100001181;3;Rd 973;0;;2;2;0;1;1;0;1;; -1;1;0;1;80
202100001213;3;RASPAIL (AV);0;;2;2;0;2;1;0;1;; -1;2;6;1;20
202100001241;3;449;0;D;2;2;0;1;(1);(1);1;; -1;1;0;8;30
202100001242;7;21;0;;3;2;2;1;3;600;1;; -1;1;5;1;30
202100001280;3;GRAND PORT (RONDEAU) AVENUE DU;0;;4;2;0;1;29;145;3;; -1;2;0;1;50
202100001293;4;AVENUE EMILE ZOLA;0;;2;2;2;1;(1);(1);1;; -1;2;0;1;30
202100001330;2;91;-1;;2;2;0;1;2;600;1;; -1;1;0;1;40
202100001331;2;91;0;;2;2;2;4;0;200;2;; -1;1;0;5;60
202100001366;4;IMP EDOUARD BRANLY;0;;2;2;1;1;0;0;1;; -1;1;0;5;50
202100001379;4;AVENUE GAMBETTA;0;;2;3;1;2;(1);(1);1;; -1;2;-1;5;30
202100001414;3;323;-1;D;3;4;0;1;30;400;1;; -1;2;5;1;90
202100001453;3;MALROUX (AV. AUGUSTIN);0;;2;2;0;4;27;422;3;; -1;2;0;1;30
202100001466;4;VILLESICARD;0;;2;2;0;1;1;0;1;; -1;1;0;1;50
202100001495;4;RUE CORBON;0;;1;1;0;2;(1);(1);1;; -1;2;-1;5;30
202100001503;4;BOULEVARD MONTMARTRE;0;;2;5;1;1;(1);(1);1;; -1;1;-1;5;30
202100001521;3;14;-1;;2;2;0;2;2;100;3;; -1;1;0;1;80
202100001573;4;PART DIEU      (DE LA)             (R );0;;1;1;2;1;(1);(1);1;; -1;1;0;5;30
202100001591;3;NOVEMBRE (RUE DU 11);0;;2;2;0;1;2;15;3;; -1;1;3;1;50
202100001599;4;CHEVALLIER (RUE AUGUSTE);0;;2;2;0;2;(1);(1);1;; -1;1;2;1;50
202100001607;4;NOBEL (RUE ALFRED);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202100001615;4;RIJOLE AVENUE DE LA;0;;2;2;0;1;0;0;1;; -1;1;0;1;30
202100001694;4;GUILLOTIERE (DE LA)                 (GR);0;;1;1;2;1;(1);(1);1;; -1;1;0;5;50
202100001706;4;BAYONNE DE;0;;2;3;1;1;0;0;1;; -1;1;0;1;50
202100001736;3;4 SEPTEMBRE ( AVENUE DU );0;;2;3;0;4;18;800;1;; -1;1;0;1;50
202100001746;4;AVENUE DAUMESNIL;0;;2;4;1;1;(1);(1);1;; -1;1;-1;5;30
202100001749;4;AVENUE DES CHAMPS ELYSEES;0;;2;8;1;1;(1);(1);1;; -1;1;-1;5;30
202100001757;3;JEAN JAURES (AVENUE) (76/128);0;;3;2;2;1;0;0;1;; -1;1;0;1;50
202100001777;3;45;-1;;2;2;0;1;0;20;1;; -1;1;0;1;80
202100001784;4;;-1;;2;2;0;2;(1);(1);3;;4;1;0;1;50
202100001817;3;923;-1;D;2;2;0;1;27;0;3;; -1;7;0;1;80
202100001845;4;BARROIS (RUE DU DOCTEUR);0;;2;2;0;2;0;0;1;; -1;1;0;1;50
202100001846;4;PEICAL(ROUTE DU);0;;2;2;0;2;0;0;1;; -1;1;0;5;30
202100001868;4;ALEXANDRE 1ER (RUE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202100001887;4;HARDENCOURT (RUE D');0;;2;1;0;1;(1);(1);1;; -1;1;0;1;50
202100001889;4;HEDDE (AVENUE DANIEL);0;;3;2;0;2;(1);(1);1;; -1;1;5;1;50
202100001895;7;LIBERATION (AVE DE LA);0;;-1;1;0;1;0;0;1;; -1;1;0;1;50
202100001910;4;GEORGES CLEMENCEAU (AV);0;;2;1;0;1;1;0;1;; -1;1;0;1;50
202100001984;1;ROUTE PROVINCIALE ROUTE DU SUD;0;;1;1;0;2;(1);(1);3;; -1;1;3;1;50
202100001995;4;COMBATTANTS EN AFN 1952-1962 (DES)  (AV);0;;2;3;2;1;(1);(1);1;; -1;2;0;1;50
202100002007;4;;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202100002010;4;PONTOTS (GIRATOIRE LES);0;;2;2;1;1;0;0;3;; -1;1;0;1;50
202100002020;4;MERVILLE (RUE  JEAN DE );0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202100002023;4;;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202100002046;4;BOULEVARD VOLTAIRE;0;;4;4;1;1;(1);(1);2;; -1;1;-1;5;30
202100002048;4;BOULEVARD DE LA TOUR MAUBOURG;0;;-1;0;0;1;(1);(1);1;; -1;1;0;4;30
202100002052;3;EMILE ZOLA (R);0;;2;8;0;1;0;0;1;; -1;1;2;1;50
202100002062;3;981;-1;;2;2;0;2;35;200;4;; -1;1;0;1;80
202100002070;3;930;0;;2;2;0;1;36;800;1;; -1;1;0;1;50
202100002094;3;106;0;D;2;2;0;2;22;500;1;; -1;1;0;1;70
202100002126;4;BELLEVUE (RUE DE);0;;2;1;0;3;0;0;1;; -1;1;0;1;50
202100002134;4;NATIONALE RUE N°2 - 178B-1 - 171;0;;1;1;1;1;(1);(1);1;; -1;2;5;1;30
202100002177;3;3;-1;D;2;2;0;2;(1);(1);1;; -1;1;0;1;80
202100002192;3;918;0;D;2;1;0;2;24;150;1;; -1;1;0;1;50
202100002197;3;708;0;D;2;2;0;2;96;650;1;; -1;1;0;1;70
202100002237;4;CATHERINE DE BOURBON;0;;1;2;1;1;0;0;1;; -1;1;0;1;50
202100002251;7;MINIMES (AV DES) DU 1AU 178;0;;3;2;0;1;0;313;1;; -1;1;0;1;50
202100002265;4;BOULEVARD DE LA VILLETTE;0;;3;2;1;1;(1);(1);1;; -1;1;-1;5;30
202100002293;4;;0;;1;1;0;1;0;0;1;; -1;1;0;1;50
202100002317;3;598;0;D;2;2;0;1;2;990;1;; -1;1;0;1;-1
202100002328;3;916;0;;1;1;0;1;(1);(1);2;; -1;1;9;1;50
202100002368;4;ROMAIN ROLLAND                      (QU);0;;1;3;1;2;(1);(1);1;; -1;1;0;5;50
202100002379;4;SAINT JACQUES (RUE);0;;2;2;0;1;0;0;1;; -1;1;5;1;50
202100002397;4;RESPLANDY (AVENUE DU CAPITAINE);0;;2;3;1;1;0;0;1;; -1;2;0;5;50
202100002405;7;RD 157B;0;;3;4;0;1;0;0;1;; -1;1;0;1;70
202100002419;4;MONSIEUR VINCENT;0;;2;2;0;1;(1);(1);1;; -1;1;0;5;30
202100002454;4;BOULEVARD DE CLICHY;0;;1;1;1;1;(1);(1);1;; -1;1;-1;5;30
202100002455;4;AVENUE DE VILLIERS;0;;2;4;1;1;(1);(1);1;; -1;1;-1;5;30
202100002461;4;AVENUE DAVID WEILL;0;;2;2;1;1;(1);(1);1;; -1;1;-1;5;30
202100002463;4;BOULEVARD DE L HOPITAL;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202100002467;4;RUE SAINT MAUR;0;;1;1;2;1;(1);(1);1;; -1;1;-1;5;30
202100002476;3;QU DE LA REVOLUTION ;0;;2;3;1;1;1;0;1;; -1;1;0;1;50
202100002486;3;112;-1;;2;2;0;1;6;936;1;; -1;1;0;1;80
202100002510;4;;0;;2;2;0;1;(1);(1);1;;6;1;5;1;50
202100002517;3;145;-1;;2;2;0;1;8;521;1;; -1;1;0;1;80
202100002519;3;845;-1;;2;2;0;1;0;700;1;; -1;2;0;5;50
202100002524;4;;-1;;2;2;0;2;(1);(1);1;;4;1;0;1;50
202100002549;3;154;0;D;2;2;0;1;3;300;1;; -1;2;0;1;80
202100002566;4;PROMENADE PIERRE VERNIER;0;;2;3;1;2;0;0;1;; -1;1;6;5;50
202100002579;4;JEAN MOULIN                         (QU);0;;2;3;3;1;(1);(1);2;; -1;2;0;1;50
202100002580;4;CROIX ROUSSE (DE LA)                (BD);0;;2;3;2;1;(1);(1);1;; -1;1;0;1;50
202100002585;3;GRANDE CEINTURE (BOULEVARD);0;;-1;0;3;1;0;0;1;; -1;1;0;6;30
202100002597;4;ALLONNES PONT ROUGE (RTE D');0;;1;2;1;1;0;0;1;; -1;1;0;5;50
202100002601;4;;0;;1;2;0;1;(1);(1);1;; -1;1;0;1;50
202100002605;3;DOCTEUR CHAUVAUX (RUE DU);0;;-1;2;0;1;4;310;1;; -1;2;0;1;50
202100002607;3;ROOSEVELT(AVENUE);0;;1;2;1;1;0;240;1;; -1;1;0;1;50
202100002610;7;FOSSES (RUE DES FOSSES);0;;2;2;1;1;1;0;1;; -1;1;0;1;50
202100002614;4;AVENUE DE LA PAQUELAIS;0;;2;2;2;1;1;0;1;; -1;1;0;3;50
202100002617;4;FRANCE (PLACE ANATOLE);0;;2;4;0;1;(1);(1);1;; -1;1;0;1;50
202100002621;7;NARBONNE (ROUTE DE);0;;2;6;2;1;4;450;1;; -1;1;3;1;50
202100002646;4;RUE PERNETY;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
202100002649;4;BOULEVARD VOLTAIRE;0;;2;4;1;1;(1);(1);1;; -1;1;-1;5;30
202100002665;4;;0;;1;1;0;1;0;0;1;; -1;1;0;1;50
202100002683;3;13;0;D;2;2;0;1;54;850;1;;6;1;0;1;50
202100002733;4;MARECHAL DE SAXE                    (AV);0;;1;1;2;1;(1);(1);1;; -1;1;0;1;50
202100002744;3;D 607;0;;3;5;0;1;30;555;1;; -1;2;0;1;90
202100002756;2;;-1;;1;1;-1;2;52;350;2;; -1;2;0;1;50
202100002757;3;LACOUR (BD EDOUARD);0;;2;2;0;1;0;700;1;; -1;1;0;1;50
202100002767;4;PESSAC (RUE DE);0;;2;2;0;4;(1);(1);1;; -1;2;0;1;50
202100002768;4;AVE JEAN JAURES;0;;2;2;2;1;(1);(1);1;; -1;1;9;1;50
202100002785;4;CROISETTE (BOULEVARD DE LA);0;;3;2;0;1;(1);(1);1;; -1;1;0;1;50
202100002788;4;RUE ORDENER;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202100002795;4;RUE BROCA;0;;1;1;1;1;(1);(1);1;; -1;1;-1;5;30
202100002819;3;109;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202100002841;3;81;-1;;2;2;0;3;0;200;1;; -1;1;0;1;80
202100002847;3;7;-1;;2;2;0;1;14;700;3;; -1;1;0;1;80
202100002861;3;56;0;D;2;2;2;1;(1);(1);1;; -1;1;0;5;30
202100002877;2;T21;0;;3;0;0;1;(1);(1);1;; -1;1;0;1;90
202100002879;2;NICOLI JEAN COURS;0;;1;4;3;1;(1);(1);1;; -1;1;9;6;50
202100002894;3;CHATELLERAULT (AVENUE DE);0;;3;4;0;1;49;485;1;; -1;1;0;1;50
202100002907;4;;0;;2;2;0;1;(1);(1);2;; -1;1;0;1;30
202100002908;4;ERCKMAN CHATRIAN;0;;4;3;0;1;0;0;1;; -1;1;0;1;50
202100002920;3;FOCH (RUE);0;;2;2;0;1;9;0;1;; -1;1;0;1;50
202100002932;4;CHINON (BOULEVARD DE);0;;3;1;1;1;(1);(1);1;; -1;2;5;5;50
202100002966;4;ROUTE DE SEVRES A NEUILLY;0;;2;2;1;1;(1);(1);3;; -1;1;-1;5;30
202100002967;4;AVENUE JEAN MOULIN;0;;1;2;2;1;(1);(1);1;; -1;1;0;1;30
202100002969;4;BOULEVARD DE LA CHAPELLE;0;;1;3;1;1;(1);(1);1;; -1;1;0;1;30
202100003063;9;BERGES DU RHONE (SECT. LYAUTEY);0;;1;1;1;1;(1);(1);1;; -1;1;0;5;50
202100003064;4;FRANKLIN ROOSEVELT                  (CO);0;;1;1;0;1;(1);(1);1;; -1;1;0;1;50
202100003112;3;MOCHE (RUE ALCIDE);0;;1;1;0;1;0;361;2;; -1;2;0;1;50
202100003118;4;BARA;0;;2;2;0;1;1;0;1;; -1;1;0;1;50
202100003129;4;OZENNE (RUE THEODORE) DU 1AU 35;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;20
202100003154;4;AVENUE D IVRY;0;;1;4;1;1;(1);(1);1;; -1;2;0;5;30
202100003159;4;BOULEVARD LEFEBVRE;0;;2;4;1;2;(1);(1);1;; -1;1;-1;5;30
202100003160;4;RUE DE VAUGIRARD;0;;1;2;0;1;(1);(1);1;; -1;1;0;1;30
202100003199;4;;-1;;3;1;0;1;(1);(1);4;;5;1;0;1;50
202100003250;3;MEDITERRANNEE (Rond point);0;;2;0;0;1;16;25;3;; -1;1;0;1;50
202100003252;4;VALMY;0;;2;2;0;2;(1);(1);2;; -1;1;5;1;50
202100003266;4;AVENUE DE LA MOTTE PICQUET;0;;2;1;0;1;(1);(1);1;; -1;2;0;1;30
202100003271;3;907;0;;2;2;0;2;0;0;1;; -1;2;0;1;50
202100003308;3;19;0;A;2;2;1;1;1;100;1;; -1;1;0;1;70
202100003315;7;D34;-1;;2;2;0;1;12;340;2;; -1;2;0;1;80
202100003341;4;;-1;;2;2;0;1;(1);(1);1;;3;1;0;1;-1
202100003355;3;918;-1;D;2;2;0;1;23;218;1;; -1;2;0;5;50
202100003365;3;408;0;;2;2;0;1;12;600;1;; -1;1;0;1;90
202100003384;3;LANDIERS (AVENUE DES);0;;2;2;2;1;0;650;4;; -1;1;-1;1;50
202100003410;4;LANSON (RUE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202100003441;4;BOULEVARD ARAGO;0;;2;4;1;2;(1);(1);1;; -1;1;-1;5;30
202100003459;5;;-1;;2;1;0;4;(1);(1);2;;3;2;0;1;50
202100003529;3;VAUBAN (AVENUE);0;;1;1;1;1;0;170;1;; -1;1;5;5;30
202100003533;4;RUE SAINTE CECILE;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202100003544;2;SACRE COEUR (RD POINT) -RIV. DES GALETS ;0;;1;2;2;1;(1);(1);1;; -1;1;0;1;50
202100003549;4;BROTTEAUX (DES)                     (BD);0;;2;2;2;1;(1);(1);1;; -1;2;0;1;50
202100003551;4;TONY GARNIER                        (AV);0;;3;5;3;1;(1);(1);1;; -1;2;9;6;50
202100003554;4;;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202100003557;4;LAFAYETTE                           (CO);0;;1;1;3;1;(1);(1);1;; -1;2;5;6;50
202100003573;4;CHARLES DE GAULLE(RUE);0;;-1;1;0;1;0;0;1;; -1;2;0;1;50
202100003593;4;RUE DES LABOURS;0;;1;1;0;1;1;0;1;; -1;2;0;1;30
202100003617;3;DE GAULLE (AVENUE CHARLES);0;;1;2;0;1;31;0;3;; -1;1;0;1;30
202100003623;7;ACACIAS AVENUE DES;0;;2;2;1;1;(1);(1);1;; -1;2;0;1;50
202100003625;7;YPRES RUE D;0;;2;3;2;1;(1);(1);1;; -1;1;0;1;50
202100003634;4;HOCHE (RUE DU GENERAL);0;;1;2;2;1;(1);(1);1;; -1;1;-1;1;30
202100003643;4;BESSONEAU;0;;2;2;0;1;1;0;1;; -1;2;0;1;50
202100003646;4;CHARLET;0;;1;1;0;1;1;0;1;; -1;1;0;1;50
202100003650;7;;0;;4;2;1;1;(1);(1);3;; -1;1;5;8;50
202100003653;4;QUAI DE LA FOSSE;0;;3;4;2;1;0;0;1;; -1;1;0;1;50
202100003659;4;VAILLANT COUTURIER (RUE PAUL);0;;2;2;0;1;(1);(1);1;; -1;2;0;1;50
202100003674;4;AV DE LA GLOIRE;0;;2;2;0;2;(1);(1);1;; -1;2;0;1;50
202100003688;4;DEMEOCQ   RUE JEAN;0;;2;3;1;1;(1);(1);1;; -1;2;0;1;30
202100003689;4;CARMES (RUE DES);0;;1;2;1;1;(1);(1);1;; -1;1;0;1;50
202100003693;3;CD N° 60;0;;-1;0;0;1;1;0;1;; -1;1;0;1;50
202100003699;4;CHARLES KADDOUZ (RUE);0;;2;4;1;1;0;0;1;; -1;1;0;5;50
202100003723;4;PLACE DE L ALMA;0;;2;1;0;1;(1);(1);1;; -1;2;0;1;30
202100003728;4;BOULEVARD SAINT JACQUES;0;;1;1;1;2;(1);(1);1;; -1;2;-1;5;30
202100003732;4;RUE DE MONCEAU;0;;1;1;2;1;(1);(1);1;; -1;2;0;1;30
202100003734;4;RUE DE TURBIGO;0;;2;4;1;1;(1);(1);1;; -1;1;-1;5;30
202100003789;2;;2;;2;2;0;1;20;900;2;; -1;9;0;3;50
202100003793;2;;-1;;2;2;-1;1;28;600;1;; -1;1;0;1;-1
202100003828;4;AVENUE JEAN JAURES;0;;2;5;1;1;(1);(1);1;; -1;1;0;1;30
202100003840;4;BOULEVARD DE COURCELLES;0;;2;4;1;1;(1);(1);1;; -1;1;-1;5;30
202100003857;4;;0;;1;1;0;1;0;0;1;; -1;1;0;1;30
202100003862;3;1;0;;2;3;0;1;0;0;1;; -1;1;2;1;50
202100003888;3;113;-1;;2;2;1;1;21;460;1;; -1;2;9;1;70
202100003920;3;611;-1;;2;2;0;2;15;145;1;;12,7;2;5;1;50
202100003956;4;RUE DE CASTIGLIONE;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
202100003963;4;DOCTEUR LONG (DU)                   (CO);0;;1;1;0;1;(1);(1);1;; -1;2;0;1;30
202100003965;4;FELIX FAURE                         (AV);0;;1;2;2;1;(1);(1);1;; -1;2;0;1;50
202100003968;4;                       (AV);0;;2;3;3;1;(1);(1);1;; -1;2;5;1;50
202100003975;4;PEROLLIER (DU)                          ;0;;1;2;0;1;(1);(1);1;; -1;2;5;1;50
202100003983;4;HUSSON (BOULEVARD);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202100003994;4;HAUTE DES TANNEURS (RUE);0;;1;1;0;1;(1);(1);1;; -1;1;0;1;50
202100003999;3;FOCH (AVENUE DU MARECHAL);0;;2;0;0;1;23;100;1;; -1;1;0;1;50
202100004000;3;EISENHOWER AV DU GENERAL;0;;2;2;0;2;27;430;1;; -1;2;5;1;30
202100004008;4;BEARN (RUE DU);0;;2;2;0;1;(1);(1);2;; -1;2;0;1;30
202100004011;4;LANDSBERG (RUE DU);0;;2;2;1;1;0;0;1;; -1;1;0;1;50
202100004020;3;RUE PAUL BERT;0;;2;2;0;1;(1);(1);1;; -1;7;0;1;50
202100004021;7;MONT A LEUX (RUE DU);0;;2;2;0;1;(1);(1);1;; -1;2;0;1;30
202100004027;7;M603;0;;1;1;1;1;0;0;1;; -1;1;0;5;50
202100004033;7;LAXOU (Rue de);0;;1;1;2;1;(1);(1);1;; -1;1;0;1;50
202100004042;3;GUINEL;0;;2;2;0;1;0;20;1;; -1;1;0;1;50
202100004044;4;LETANDUERE;0;;2;2;0;1;1;0;1;; -1;2;0;1;50
202100004055;4;BAUGE (RUE MICHEL);0;;2;2;0;1;(1);(1);1;; -1;2;0;5;50
202100004079;3;VLADIMIR BOULEVARD DE;0;;2;2;1;1;30;889;1;; -1;2;6;8;70
202100004109;4;PLACE DE LA SORBONNE;0;;2;0;0;1;(1);(1);1;; -1;1;6;4;30
202100004115;4;RUE CAMBRONNE;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202100004121;4;BOULEVARD DE MAGENTA;0;;2;6;2;2;(1);(1);1;; -1;1;5;5;30
202100004122;4;RUE DE SEZE;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
202100004123;4;BOULEVARD SAINT GERMAIN;0;;2;4;3;1;(1);(1);1;; -1;1;0;6;30
202100004124;4;BOULEVARD MORLAND;0;;2;4;1;1;(1);(1);1;; -1;1;-1;5;30
202100004139;3;75;0;;1;0;1;1;0;0;1;; -1;1;0;5;50
