Num_Acc;senc;catv;occutc;obs;obsm;choc;manv;num_veh
201700001954;2.0;1;0;0.0;0.0;8.0;1.0;A01
201700001965;1.0;1;0;0.0;2.0;1.0;3.0;B01
201700001973;1.0;1;0;0.0;2.0;3.0;15.0;B01
201700001995;2.0;1;0;0.0;2.0;8.0;1.0;B01
201700002015;1.0;1;0;0.0;2.0;8.0;15.0;B01
201700002036;0.0;1;0;0.0;2.0;1.0;19.0;B01
201700002054;2.0;1;0;0.0;2.0;5.0;0.0;B01
201700002086;1.0;1;0;0.0;2.0;1.0;1.0;A01
201700002093;2.0;1;0;0.0;2.0;8.0;13.0;B01
201700002119;0.0;1;0;0.0;2.0;3.0;16.0;A01
201700002120;0.0;1;0;0.0;0.0;0.0;1.0;A01
201700002137;2.0;1;0;0.0;0.0;2.0;1.0;A01
201700002138;0.0;1;0;0.0;2.0;3.0;19.0;A01
201700002155;2.0;1;0;0.0;2.0;1.0;1.0;B01
201700002169;1.0;1;0;0.0;2.0;4.0;1.0;B01
201700002190;0.0;1;0;0.0;2.0;1.0;1.0;B01
201700002215;0.0;1;0;0.0;2.0;8.0;2.0;B01
201700002243;2.0;1;0;1.0;0.0;1.0;1.0;B01
201700002247;2.0;1;0;0.0;2.0;8.0;15.0;A01
201700002259;1.0;1;0;0.0;2.0;0.0;15.0;B01
201700002262;2.0;1;0;0.0;2.0;7.0;1.0;B01
201700002265;2.0;1;0;0.0;2.0;8.0;19.0;B01
201700002266;0.0;1;0;0.0;2.0;1.0;1.0;B01
201700002267;0.0;1;0;0.0;0.0;4.0;1.0;A01
201700002274;2.0;1;0;1.0;0.0;1.0;2.0;B01
201700002275;0.0;1;0;0.0;9.0;1.0;1.0;A01
201700002275;0.0;1;0;0.0;9.0;1.0;1.0;B01
201700002276;0.0;1;0;0.0;2.0;1.0;1.0;B01
201700002282;0.0;1;0;0.0;2.0;1.0;2.0;B01
201700002288;2.0;1;0;0.0;2.0;8.0;13.0;A01
201700002295;2.0;1;0;3.0;0.0;1.0;1.0;A01
201700002297;2.0;1;0;0.0;2.0;1.0;2.0;A01
201700002305;1.0;1;0;0.0;0.0;8.0;1.0;A01
201700002305;2.0;1;0;0.0;0.0;3.0;1.0;B01
201700002305;2.0;1;0;0.0;2.0;1.0;1.0;C01
201700002313;2.0;1;0;0.0;2.0;1.0;1.0;B01
201700002316;0.0;1;0;0.0;5.0;1.0;1.0;A01
201700002320;2.0;1;0;0.0;2.0;4.0;13.0;B01
201700002321;0.0;1;0;0.0;2.0;8.0;1.0;B01
201700002325;1.0;1;0;0.0;2.0;1.0;19.0;B01
201700002328;2.0;1;0;0.0;5.0;1.0;1.0;A01
201700002331;2.0;1;0;14.0;0.0;1.0;1.0;A01
201700002335;2.0;1;0;0.0;2.0;0.0;0.0;B01
201700002340;1.0;1;0;0.0;0.0;0.0;0.0;A01
201700002343;1.0;1;0;0.0;0.0;8.0;2.0;B01
201700002347;1.0;1;0;0.0;0.0;0.0;1.0;A01
201700002353;0.0;1;0;0.0;2.0;4.0;1.0;B01
201700002354;1.0;1;0;0.0;2.0;3.0;1.0;B01
201700002357;0.0;1;0;5.0;0.0;1.0;0.0;A01
201700002362;2.0;1;0;0.0;1.0;3.0;1.0;A01
201700002366;1.0;1;0;0.0;2.0;1.0;16.0;B01
201700002370;2.0;1;0;0.0;2.0;1.0;1.0;B01
201700002374;2.0;1;0;0.0;0.0;0.0;1.0;A01
201700002375;1.0;1;0;0.0;0.0;0.0;1.0;A01
201700002376;1.0;1;0;0.0;2.0;7.0;1.0;B01
201700002385;1.0;1;0;0.0;2.0;7.0;1.0;B01
201700002389;2.0;1;0;0.0;2.0;1.0;1.0;B01
201700002428;2.0;1;0;0.0;2.0;0.0;16.0;B01
201700002433;0.0;1;0;0.0;2.0;8.0;15.0;B01
201700002435;1.0;1;0;0.0;0.0;4.0;1.0;B01
201700002442;1.0;1;0;0.0;2.0;3.0;15.0;B01
201700002455;0.0;1;0;0.0;2.0;8.0;19.0;B01
201700002510;2.0;1;0;0.0;9.0;4.0;1.0;B01
201700002527;1.0;1;0;0.0;2.0;0.0;1.0;A01
201700002541;1.0;1;0;0.0;0.0;0.0;1.0;A01
201700002548;2.0;1;0;0.0;2.0;7.0;2.0;B01
201700002567;0.0;1;0;0.0;0.0;7.0;17.0;A01
201700002567;0.0;1;0;0.0;0.0;8.0;0.0;B01
201700002573;0.0;1;0;0.0;2.0;1.0;1.0;B01
201700002574;2.0;1;0;0.0;2.0;1.0;1.0;B01
201700002579;0.0;1;0;0.0;4.0;7.0;1.0;A01
201700002581;1.0;1;0;0.0;2.0;4.0;1.0;B01
201700002604;2.0;1;0;0.0;2.0;1.0;1.0;B01
201700002612;1.0;1;0;0.0;2.0;8.0;2.0;B01
201700002612;1.0;1;0;0.0;2.0;8.0;2.0;C01
201700002645;2.0;1;0;0.0;2.0;8.0;3.0;A01
201700002647;2.0;1;0;0.0;2.0;1.0;2.0;A01
201700002647;2.0;1;0;0.0;2.0;8.0;10.0;B01
201700002654;1.0;1;0;0.0;2.0;8.0;1.0;B01
201700002656;1.0;1;0;0.0;2.0;8.0;2.0;B01
201700002657;2.0;1;0;0.0;0.0;0.0;1.0;A01
201700002666;2.0;1;0;0.0;2.0;1.0;0.0;C01
201700002666;2.0;1;0;0.0;2.0;1.0;18.0;B01
201700002671;0.0;1;0;0.0;2.0;1.0;1.0;B01
201700002691;0.0;1;0;0.0;2.0;3.0;1.0;B01
201700002694;2.0;1;0;0.0;2.0;8.0;1.0;B01
201700002706;2.0;1;0;0.0;0.0;4.0;1.0;A01
201700002710;0.0;1;0;0.0;2.0;4.0;1.0;B01
201700002714;0.0;1;0;0.0;2.0;1.0;13.0;B01
201700002718;0.0;1;0;0.0;2.0;1.0;1.0;B01
201700002722;2.0;1;0;0.0;2.0;1.0;1.0;B01
201700002746;1.0;1;0;0.0;2.0;4.0;2.0;B01
201700002751;2.0;1;0;0.0;2.0;8.0;1.0;C01
201700002753;0.0;1;0;0.0;2.0;2.0;21.0;A01
201700002756;2.0;1;0;0.0;2.0;7.0;13.0;B01
201700002759;1.0;1;0;0.0;2.0;1.0;19.0;A01
201700002760;1.0;1;0;0.0;2.0;4.0;2.0;B01
201700002764;1.0;1;0;0.0;2.0;2.0;1.0;B01
201700002775;2.0;1;0;0.0;2.0;3.0;2.0;B01
201700002777;1.0;1;0;0.0;2.0;4.0;2.0;B01
201700002791;2.0;1;0;0.0;2.0;3.0;1.0;B01
201700002832;2.0;1;0;0.0;0.0;0.0;0.0;B01
201700002844;2.0;1;0;0.0;9.0;0.0;15.0;B01
201700002853;1.0;1;0;0.0;2.0;1.0;1.0;B01
201700002856;1.0;1;0;0.0;2.0;1.0;1.0;B01
201700002862;1.0;1;0;0.0;2.0;0.0;1.0;B01
201700002869;1.0;1;0;0.0;2.0;8.0;1.0;B01
201700002873;2.0;1;0;0.0;2.0;0.0;4.0;B01
201700002877;2.0;1;0;0.0;2.0;6.0;19.0;B01
201700002886;0.0;1;0;0.0;2.0;7.0;0.0;B01
201700002898;0.0;1;0;0.0;2.0;1.0;0.0;B01
201700002928;2.0;1;0;0.0;9.0;1.0;2.0;A01
201700002928;2.0;1;0;0.0;9.0;4.0;2.0;B01
201700002929;2.0;1;0;0.0;2.0;8.0;1.0;B01
201700002930;0.0;1;0;0.0;2.0;1.0;19.0;A01
201700002930;0.0;1;0;0.0;2.0;1.0;1.0;B01
201700002948;1.0;1;0;0.0;2.0;1.0;0.0;B01
201700002959;0.0;1;0;0.0;2.0;4.0;1.0;B01
201700002964;0.0;1;0;0.0;2.0;1.0;1.0;B01
201700002978;0.0;1;0;0.0;2.0;0.0;0.0;B01
201700002978;0.0;1;0;0.0;0.0;0.0;0.0;Z01
201700002981;0.0;1;0;0.0;0.0;0.0;0.0;A01
201700002983;0.0;1;0;0.0;1.0;0.0;0.0;Z01
201700002993;1.0;1;0;0.0;2.0;1.0;1.0;B01
201700002994;0.0;1;0;0.0;2.0;1.0;5.0;A01
201700003005;1.0;1;0;0.0;2.0;4.0;1.0;B01
201700003013;2.0;1;0;0.0;2.0;1.0;5.0;B01
201700003061;1.0;1;0;0.0;2.0;6.0;2.0;B01
201700003092;0.0;1;0;0.0;2.0;1.0;1.0;B01
201700003099;0.0;1;0;0.0;2.0;7.0;1.0;B01
201700003105;1.0;1;0;0.0;2.0;1.0;1.0;B01
201700003110;0.0;1;0;0.0;2.0;1.0;0.0;B01
201700003119;1.0;1;0;0.0;0.0;0.0;1.0;A01
201700003123;0.0;1;0;0.0;0.0;1.0;1.0;B01
201700003123;0.0;1;0;0.0;0.0;1.0;0.0;A01
201700003126;0.0;1;0;0.0;2.0;4.0;19.0;B01
201700003128;0.0;1;0;0.0;2.0;9.0;16.0;B01
201700003129;0.0;1;0;0.0;2.0;8.0;1.0;B01
201700003132;1.0;1;0;0.0;4.0;7.0;0.0;A01
201700003133;2.0;1;0;0.0;2.0;8.0;19.0;B01
201700003138;1.0;1;0;0.0;2.0;8.0;13.0;B01
201700003139;1.0;1;0;0.0;2.0;1.0;13.0;B01
201700003141;0.0;1;0;0.0;0.0;0.0;1.0;B01
201700003161;1.0;1;0;0.0;2.0;2.0;9.0;B01
201700003166;1.0;1;0;0.0;2.0;1.0;16.0;A01
201700003172;1.0;1;0;0.0;2.0;7.0;19.0;A01
201700003173;0.0;1;0;0.0;0.0;5.0;1.0;B01
201700003203;2.0;1;0;0.0;5.0;1.0;1.0;A01
201700003204;0.0;1;0;0.0;9.0;0.0;0.0;A01
201700003219;1.0;1;0;0.0;2.0;1.0;1.0;B02
201700003231;1.0;1;0;0.0;0.0;2.0;1.0;B01
201700003241;2.0;1;0;0.0;2.0;8.0;2.0;B01
201700003259;0.0;1;0;0.0;0.0;7.0;19.0;A01
201700003284;2.0;1;0;0.0;2.0;8.0;1.0;B01
201700003294;0.0;1;0;0.0;2.0;1.0;0.0;B01
201700003297;0.0;1;0;0.0;2.0;1.0;1.0;B01
201700003303;2.0;1;0;0.0;2.0;7.0;1.0;B01
201700003317;2.0;1;0;0.0;0.0;7.0;16.0;A01
201700003319;2.0;1;0;14.0;0.0;1.0;1.0;A01
201700003330;2.0;1;0;0.0;2.0;1.0;1.0;B01
201700003334;0.0;1;0;0.0;0.0;7.0;19.0;B01
201700003335;0.0;1;0;0.0;0.0;8.0;15.0;B01
201700003341;1.0;1;0;7.0;0.0;1.0;1.0;A01
201700003346;2.0;1;0;0.0;2.0;1.0;15.0;B01
201700003350;2.0;1;0;0.0;0.0;8.0;1.0;B01
201700003357;1.0;1;0;0.0;0.0;7.0;1.0;B01
201700003362;2.0;1;0;0.0;0.0;8.0;1.0;B01
201700003369;2.0;1;0;7.0;0.0;1.0;1.0;A01
201700003370;1.0;1;0;0.0;2.0;3.0;13.0;A01
201700003371;1.0;1;0;0.0;0.0;9.0;1.0;A01
201700003428;1.0;1;0;0.0;2.0;4.0;23.0;C01
201700003428;1.0;1;0;0.0;2.0;0.0;23.0;B01
201700003439;1.0;1;0;0.0;2.0;7.0;15.0;B01
201700003450;1.0;1;0;0.0;0.0;0.0;0.0;A01
201700003463;2.0;1;0;11.0;0.0;0.0;1.0;A01
201700003560;2.0;1;0;0.0;0.0;4.0;2.0;B01
201700003587;2.0;1;0;13.0;0.0;0.0;1.0;B01
201700003588;1.0;1;0;0.0;0.0;8.0;0.0;B01
201700003595;2.0;1;0;0.0;2.0;1.0;5.0;A01
201700003605;1.0;1;0;0.0;2.0;1.0;9.0;A01
201700003609;1.0;1;0;0.0;2.0;4.0;1.0;B01
201700003614;1.0;1;0;0.0;2.0;1.0;6.0;B01
201700003620;2.0;1;0;0.0;0.0;7.0;1.0;A01
201700003627;1.0;1;0;0.0;2.0;6.0;1.0;A01
201700003638;2.0;1;0;0.0;2.0;1.0;1.0;B01
201700003646;0.0;1;0;0.0;2.0;1.0;1.0;A01
201700003646;0.0;1;0;0.0;2.0;3.0;2.0;B01
201700003740;0.0;1;0;0.0;0.0;7.0;1.0;A01
201700003746;2.0;1;0;0.0;2.0;2.0;1.0;A01
201700003748;0.0;1;0;0.0;2.0;7.0;0.0;B01
201700003752;0.0;1;0;0.0;2.0;4.0;2.0;B01
201700003765;0.0;1;0;0.0;2.0;2.0;1.0;B01
201700003768;0.0;1;0;0.0;2.0;1.0;1.0;B01
201700003806;0.0;1;0;0.0;2.0;1.0;3.0;A01
201700003814;0.0;1;0;0.0;2.0;1.0;1.0;A01
201700003857;0.0;1;0;0.0;0.0;4.0;2.0;D01
201700003857;0.0;1;0;0.0;0.0;0.0;2.0;C01
201700003857;0.0;1;0;0.0;0.0;4.0;2.0;E01
201700003857;0.0;1;0;0.0;0.0;4.0;2.0;F01
201700003857;0.0;1;0;0.0;2.0;4.0;1.0;B01
201700003884;2.0;1;0;0.0;0.0;6.0;2.0;B01
201700003909;2.0;1;0;0.0;2.0;8.0;14.0;B01
201700003921;2.0;1;0;0.0;0.0;8.0;23.0;B01
201700003925;1.0;1;0;0.0;2.0;1.0;1.0;B01
201700003957;0.0;1;0;0.0;2.0;0.0;21.0;B01
201700003972;0.0;1;0;0.0;1.0;1.0;1.0;A01
201700003986;0.0;1;0;0.0;2.0;1.0;0.0;B01
201700004021;2.0;1;0;0.0;2.0;1.0;1.0;B01
201700004069;2.0;1;0;0.0;2.0;1.0;1.0;A01
201700004077;0.0;1;0;0.0;2.0;7.0;19.0;B01
201700004104;1.0;1;0;0.0;0.0;0.0;1.0;A01
201700004126;1.0;1;0;0.0;1.0;1.0;1.0;A01
201700004151;0.0;1;0;0.0;2.0;1.0;15.0;B01
201700004195;1.0;1;0;0.0;0.0;4.0;1.0;B01
201700004209;0.0;1;0;0.0;0.0;0.0;2.0;B01
201700004238;0.0;1;0;0.0;2.0;7.0;19.0;B01
201700004242;0.0;1;0;0.0;2.0;1.0;19.0;B01
201700004250;2.0;1;0;0.0;0.0;7.0;15.0;B01
201700004280;2.0;1;0;0.0;0.0;4.0;1.0;A01
201700004283;1.0;1;0;12.0;0.0;8.0;1.0;A01
201700004293;2.0;1;0;0.0;2.0;1.0;13.0;B01
201700004302;0.0;1;0;0.0;2.0;0.0;1.0;B01
201700004306;0.0;1;0;0.0;2.0;1.0;15.0;B01
201700004309;1.0;1;0;0.0;2.0;4.0;2.0;B01
201700004309;1.0;1;0;0.0;2.0;8.0;2.0;C01
201700004340;0.0;1;0;0.0;2.0;1.0;1.0;B01
201700004343;0.0;1;0;0.0;2.0;7.0;1.0;B01
201700004346;0.0;1;0;0.0;2.0;4.0;1.0;B01
201700004356;0.0;1;0;0.0;2.0;1.0;19.0;A01
201700004359;0.0;1;0;0.0;2.0;7.0;19.0;B01
201700004372;0.0;1;0;0.0;0.0;0.0;1.0;A01
201700004381;0.0;1;0;0.0;2.0;1.0;1.0;B01
201700004390;1.0;1;0;0.0;2.0;4.0;2.0;B01
201700004391;0.0;1;0;0.0;2.0;7.0;5.0;A01
201700004407;0.0;1;0;0.0;2.0;7.0;12.0;B01
201700004432;0.0;1;0;0.0;0.0;4.0;15.0;B01
201700004453;2.0;1;0;0.0;2.0;4.0;1.0;B01
201700004465;0.0;1;0;0.0;2.0;3.0;9.0;B01
201700004468;0.0;1;0;0.0;2.0;2.0;16.0;A01
201700004476;0.0;1;0;0.0;2.0;1.0;1.0;B01
201700004483;0.0;1;0;0.0;0.0;8.0;19.0;B01
201700004520;0.0;1;0;12.0;0.0;7.0;1.0;A01
201700004546;1.0;1;0;0.0;2.0;0.0;0.0;B01
201700004546;1.0;1;0;0.0;2.0;0.0;0.0;C01
201700004571;0.0;1;0;0.0;2.0;1.0;5.0;B01
201700004579;0.0;1;0;0.0;2.0;7.0;1.0;B01
201700004599;0.0;1;0;0.0;0.0;4.0;1.0;A01
201700004601;0.0;1;0;0.0;2.0;1.0;15.0;B01
201700004616;2.0;1;0;16.0;0.0;0.0;13.0;A01
201700004672;2.0;1;0;0.0;2.0;1.0;2.0;B01
201700004683;2.0;1;0;0.0;2.0;1.0;1.0;B01
201700004698;2.0;1;0;0.0;2.0;1.0;13.0;A01
201700004712;1.0;1;0;0.0;2.0;3.0;1.0;B01
201700004715;2.0;1;0;0.0;0.0;4.0;2.0;B01
201700004784;2.0;1;0;0.0;2.0;1.0;1.0;B01
201700004786;1.0;1;0;0.0;2.0;1.0;2.0;B01
201700004788;1.0;1;0;0.0;1.0;1.0;1.0;A01
201700004792;1.0;1;0;0.0;2.0;2.0;1.0;B01
201700004800;0.0;1;0;0.0;2.0;4.0;3.0;B01
201700004819;1.0;1;0;0.0;2.0;1.0;1.0;B01
201700004822;1.0;1;0;0.0;2.0;1.0;1.0;B01
201700004833;1.0;1;0;0.0;1.0;1.0;3.0;A01
201700004835;2.0;1;0;0.0;2.0;1.0;1.0;B01
201700004841;1.0;1;0;0.0;2.0;1.0;1.0;B01
201700004842;1.0;1;0;0.0;2.0;1.0;1.0;B01
