Num_Acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1
201700000608;3;68;;;2.0;2.0;11.0;1200.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201700000611;3;13;;;2.0;2.0;3.0;3060.0;0.0;2.0;2.0;0.0;68.0;1.0;0.0;1.0;99.0
201700000615;4;;;;1.0;1.0;;;0.0;1.0;1.0;;;1.0;5.0;1.0;0.0
201700000636;3;788;;D;2.0;2.0;17.0;390.0;0.0;1.0;0.0;0.0;10.0;1.0;5.0;1.0;0.0
201700000638;4;;;;2.0;2.0;;;0.0;1.0;4.0;0.0;0.0;1.0;0.0;1.0;99.0
201700000642;3;207;;;2.0;3.0;0.0;500.0;1.0;2.0;0.0;409.0;125.0;5.0;;;
201700000643;4;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201700000644;4;;;;;;;;;;;;;;;;
201700000648;4;;;;2.0;;;;;;;;;;;;
201700000656;3;44;;;2.0;2.0;14.0;0.0;0.0;1.0;0.0;6.0;510.0;1.0;;;
201700000660;4;;;;2.0;2.0;;;;;;;;;5.0;1.0;
201700000675;3;32;;;1.0;1.0;21.0;200.0;0.0;1.0;0.0;4.0;15.0;1.0;5.0;;
201700000684;3;10;;;2.0;2.0;33.0;300.0;0.0;2.0;0.0;0.0;10.0;1.0;;;
201700000694;3;355;;;1.0;2.0;2.0;880.0;0.0;2.0;0.0;0.0;10.0;1.0;0.0;1.0;99.0
201700000697;4;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;55.0;2.0;0.0;1.0;99.0
201700000707;3;765;;;2.0;2.0;63.0;450.0;0.0;1.0;0.0;0.0;15.0;1.0;;;
201700000714;3;17;;;0.0;2.0;5.0;1042.0;0.0;1.0;0.0;6.0;10.0;1.0;;;
201700000719;3;22;;;2.0;2.0;1.0;460.0;0.0;1.0;0.0;0.0;10.0;1.0;5.0;1.0;0.0
201700000727;4;0;;;1.0;1.0;;;0.0;4.0;2.0;0.0;34.0;1.0;0.0;1.0;99.0
201700000728;3;30;;A;2.0;2.0;0.0;680.0;0.0;2.0;1.0;0.0;70.0;1.0;0.0;1.0;99.0
201700000745;3;141;;;2.0;2.0;6.0;250.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201700000757;3;514;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201700000794;3;63;;;2.0;2.0;7.0;150.0;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;99.0
201700000797;3;295;;;2.0;2.0;9.0;600.0;0.0;4.0;4.0;0.0;48.0;1.0;0.0;1.0;99.0
201700000809;3;613;;;2.0;2.0;129.0;700.0;0.0;1.0;1.0;0.0;68.0;1.0;2.0;4.0;99.0
201700000812;4;;;;2.0;2.0;;;0.0;2.0;2.0;0.0;49.0;1.0;0.0;1.0;99.0
201700000813;9;;;;2.0;2.0;;;1.0;1.0;1.0;0.0;70.0;1.0;0.0;3.0;99.0
201700000830;4;0;;A;1.0;1.0;;;3.0;1.0;1.0;0.0;70.0;1.0;6.0;1.0;99.0
201700000858;3;43;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201700000874;3;407;;;2.0;2.0;;;0.0;1.0;1.0;0.0;46.0;1.0;0.0;1.0;99.0
201700000899;3;979;;;2.0;2.0;30.0;214.0;2.0;1.0;1.0;38.0;150.0;1.0;5.0;1.0;99.0
201700000901;4;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;154.0;1.0;0.0;1.0;0.0
201700000902;3;1079;;;2.0;3.0;32.0;186.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201700000911;3;1083;;;2.0;2.0;49.0;360.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201700000917;3;1083;;;1.0;4.0;48.0;175.0;0.0;1.0;1.0;0.0;59.0;1.0;0.0;1.0;3.0
201700000948;3;138;;;2.0;2.0;0.0;300.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201700000951;3;37;;;2.0;2.0;31.0;658.0;0.0;1.0;1.0;;;1.0;5.0;1.0;0.0
201700000953;4;0;;;0.0;2.0;;;0.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;99.0
201700000975;4;;;;1.0;1.0;;;0.0;1.0;1.0;;;1.0;0.0;1.0;0.0
201700000990;4;0;;;2.0;2.0;;;0.0;2.0;1.0;0.0;0.0;1.0;0.0;4.0;99.0
201700001004;3;74;;;2.0;2.0;1.0;350.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201700001008;3;756;;;2.0;2.0;23.0;0.0;0.0;1.0;0.0;0.0;67.0;1.0;0.0;1.0;99.0
201700001019;4;0;;;2.0;2.0;;;0.0;2.0;3.0;0.0;0.0;1.0;0.0;3.0;99.0
201700001033;3;949;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201700001067;9;0;;;0.0;2.0;;;0.0;1.0;0.0;0.0;10.0;1.0;;;
201700001068;3;12;;;2.0;2.0;;;0.0;1.0;0.0;0.0;15.0;1.0;;1.0;99.0
201700001070;3;323;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201700001071;3;308;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201700001088;4;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;3.0;99.0
201700001100;4;0;;;2.0;2.0;;;0.0;1.0;0.0;5.0;210.0;1.0;;;
201700001117;4;;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201700001125;3;4;;;2.0;2.0;18.0;700.0;0.0;1.0;0.0;7.0;15.0;1.0;;;
201700001132;3;938;;T;2.0;2.0;13.0;188.0;0.0;1.0;1.0;0.0;69.0;1.0;0.0;1.0;99.0
201700001143;4;;;;2.0;2.0;;;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;99.0
201700001147;3;38;;B;1.0;1.0;6.0;340.0;0.0;1.0;0.0;6.0;25.0;1.0;;;
201700001158;4;0;;;2.0;2.0;;;1.0;1.0;1.0;0.0;50.0;1.0;0.0;1.0;99.0
201700001163;3;108;;;2.0;3.0;36.0;710.0;;;;;;;5.0;0.0;
201700001168;3;5;;;2.0;2.0;64.0;100.0;1.0;1.0;0.0;0.0;106.0;1.0;0.0;5.0;99.0
201700001176;4;0;;;2.0;2.0;0.0;0.0;0.0;1.0;;0.0;0.0;1.0;0.0;1.0;3.0
201700001181;4;;;;2.0;2.0;;;;;1.0;;;;;;
201700001220;3;22;;;2.0;2.0;1.0;857.0;0.0;1.0;0.0;0.0;15.0;1.0;;1.0;
201700001225;4;;;;2.0;2.0;;;;;;;;;;;
201700001267;4;0;;;2.0;2.0;;;0.0;1.0;0.0;0.0;37.0;1.0;0.0;1.0;99.0
201700001283;3;111;;;2.0;2.0;27.0;970.0;0.0;1.0;1.0;61.0;0.0;1.0;0.0;1.0;99.0
201700001285;3;108;;;2.0;2.0;6.0;310.0;0.0;1.0;1.0;0.0;59.0;1.0;0.0;1.0;99.0
201700001309;4;;;;2.0;2.0;;;;;;;;;;;
201700001323;3;2;;;2.0;2.0;56.0;924.0;0.0;2.0;0.0;13.0;915.0;1.0;5.0;1.0;
201700001355;3;242;;;2.0;2.0;9.0;817.0;0.0;1.0;1.0;0.0;10.0;1.0;5.0;1.0;
201700001374;3;247;3.0;E;2.0;2.0;2.0;33.0;0.0;1.0;0.0;0.0;10.0;1.0;;1.0;
201700001379;4;;;;2.0;2.0;;;0.0;4.0;0.0;0.0;90.0;1.0;;;
201700001433;3;934;;;2.0;3.0;4.0;954.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201700001436;3;217;;;2.0;2.0;3.0;200.0;0.0;2.0;0.0;0.0;50.0;1.0;0.0;1.0;99.0
201700001438;4;0;;;2.0;2.0;;;0.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201700001446;4;6;;D;2.0;2.0;0.0;675.0;0.0;1.0;3.0;0.0;0.0;1.0;0.0;1.0;99.0
201700001448;4;0;;;2.0;2.0;;;0.0;1.0;0.0;0.0;10.0;1.0;;1.0;
201700001455;3;817;;;1.0;2.0;71.0;;0.0;1.0;0.0;0.0;10.0;1.0;;;
201700001501;3;201;;;2.0;2.0;11.0;863.0;0.0;1.0;0.0;6.0;57.0;1.0;;1.0;
201700001507;4;;;;1.0;1.0;;;;;;;30.0;;0.0;1.0;0.0
201700001508;4;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;49.0;1.0;0.0;3.0;99.0
201700001522;4;0;;;2.0;2.0;;;0.0;1.0;0.0;6.0;310.0;1.0;;;
201700001562;4;0;;;2.0;2.0;;;0.0;1.0;0.0;5.0;10.0;1.0;;;
201700001608;2;224;;;2.0;2.0;48.0;450.0;0.0;1.0;1.0;0.0;80.0;2.0;0.0;1.0;99.0
201700001638;3;24;;;2.0;2.0;58.0;515.0;0.0;0.0;1.0;;;1.0;0.0;1.0;99.0
201700001640;3;24;;;2.0;2.0;51.0;50.0;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;99.0
201700001648;3;145;;D;2.0;2.0;1.0;630.0;0.0;2.0;1.0;0.0;35.0;1.0;0.0;1.0;99.0
201700001655;3;625;;;2.0;2.0;26.0;355.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201700001664;3;8;;;2.0;2.0;3.0;0.0;0.0;2.0;0.0;6.0;610.0;1.0;;;
201700001671;3;618;;;2.0;2.0;81.0;511.0;0.0;2.0;3.0;0.0;50.0;1.0;0.0;3.0;99.0
201700001679;4;;;A;2.0;2.0;;;0.0;1.0;1.0;0.0;58.0;1.0;0.0;4.0;99.0
201700001682;3;611;;;2.0;2.0;0.0;211.0;0.0;1.0;0.0;6.0;410.0;1.0;;1.0;99.0
201700001698;4;0;;;2.0;0.0;;;0.0;1.0;1.0;0.0;45.0;1.0;0.0;1.0;99.0
201700001702;4;0;;;2.0;2.0;;;0.0;2.0;2.0;0.0;65.0;1.0;0.0;1.0;99.0
201700001710;4;;;;2.0;2.0;;;0.0;1.0;0.0;6.0;110.0;1.0;0.0;0.0;0.0
201700001727;3;935;;;2.0;2.0;67.0;400.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201700001731;3;938;;;2.0;2.0;51.0;900.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;3.0;99.0
201700001735;4;0;;;2.0;2.0;;;0.0;1.0;0.0;6.0;415.0;1.0;;;
201700001738;3;918;;;2.0;2.0;46.0;66.0;0.0;2.0;0.0;6.0;11.0;1.0;;;
201700001739;4;0;;;2.0;2.0;;;3.0;1.0;1.0;0.0;0.0;2.0;0.0;1.0;99.0
201700001753;4;0;;;2.0;2.0;;;0.0;2.0;3.0;0.0;0.0;1.0;0.0;0.0;99.0
201700001777;4;0;;;2.0;2.0;;;0.0;4.0;1.0;0.0;0.0;1.0;0.0;4.0;99.0
201700001837;3;92;;;2.0;2.0;;;0.0;2.0;3.0;0.0;0.0;1.0;0.0;1.0;99.0
201700001854;4;;;;2.0;2.0;;;0.0;1.0;;0.0;40.0;2.0;0.0;0.0;99.0
201700001856;4;0;;A;2.0;2.0;;;0.0;2.0;0.0;0.0;10.0;1.0;;;
201700001857;4;0;;A;2.0;2.0;;;0.0;1.0;0.0;0.0;10.0;1.0;;;
201700001858;3;87;;;2.0;2.0;;;0.0;1.0;0.0;0.0;10.0;1.0;;;
201700001873;3;51;;;2.0;2.0;;;0.0;1.0;0.0;6.0;115.0;1.0;;;
201700001878;3;51;;;2.0;2.0;18.0;400.0;2.0;1.0;1.0;0.0;0.0;1.0;0.0;5.0;99.0
201700001888;4;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201700001899;4;0;;;1.0;1.0;;;0.0;1.0;0.0;0.0;15.0;1.0;;;
201700001928;3;24;;;2.0;2.0;;;0.0;2.0;4.0;0.0;0.0;9.0;0.0;1.0;99.0
201700001947;3;25;;;2.0;2.0;10.0;0.0;0.0;2.0;1.0;0.0;60.0;1.0;0.0;1.0;99.0
201700001954;3;24;;;2.0;2.0;6.0;700.0;0.0;2.0;3.0;0.0;0.0;2.0;0.0;1.0;99.0
201700001965;3;36;;;2.0;2.0;;;0.0;2.0;0.0;7.0;15.0;1.0;;;
201700001973;3;488;;E;;;4.0;520.0;;;;;;;;;
201700001995;3;596;;;2.0;2.0;;;0.0;2.0;0.0;0.0;10.0;1.0;;;
201700002015;3;337;;D;2.0;2.0;;;0.0;1.0;0.0;0.0;10.0;1.0;;;
201700002036;4;0;;;2.0;2.0;;;0.0;1.0;0.0;0.0;10.0;1.0;;;
201700002054;3;385;;;2.0;2.0;3.0;0.0;0.0;1.0;0.0;8.0;815.0;1.0;;;
201700002086;3;1084;;;2.0;2.0;3.0;80.0;0.0;1.0;1.0;0.0;70.0;1.0;0.0;1.0;99.0
201700002093;3;1084;;;3.0;2.0;;;0.0;1.0;1.0;24.0;105.0;1.0;0.0;1.0;99.0
201700002119;4;0;;;2.0;2.0;;;0.0;2.0;3.0;0.0;0.0;1.0;0.0;1.0;99.0
201700002120;4;0;;;2.0;2.0;;;0.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;99.0
201700002137;3;279;;;2.0;2.0;8.0;200.0;0.0;2.0;3.0;0.0;50.0;1.0;0.0;1.0;99.0
201700002138;4;0;;;2.0;2.0;;;0.0;1.0;0.0;507.0;15.0;1.0;;;
201700002155;3;211;;;3.0;2.0;5.0;590.0;1.0;4.0;0.0;6.0;510.0;1.0;0.0;1.0;99.0
201700002169;3;73;;;2.0;2.0;4.0;100.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;3.0;99.0
201700002190;9;;;;2.0;2.0;;;0.0;2.0;2.0;0.0;20.0;1.0;0.0;1.0;99.0
201700002215;4;;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201700002243;3;67;;;2.0;2.0;8.0;940.0;0.0;1.0;1.0;0.0;73.0;1.0;0.0;3.0;99.0
201700002247;3;67;;;2.0;2.0;10.0;170.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;99.0
201700002259;4;0;;;1.0;1.0;;;0.0;1.0;2.0;210.0;100.0;1.0;0.0;1.0;99.0
201700002262;4;0;;;1.0;2.0;;;0.0;4.0;2.0;0.0;59.0;2.0;0.0;1.0;99.0
201700002265;3;269;;;2.0;2.0;;;0.0;1.0;0.0;90.0;0.0;1.0;0.0;1.0;99.0
201700002266;3;269;;;2.0;2.0;4.0;900.0;0.0;1.0;0.0;0.0;10.0;1.0;;;
201700002267;3;5;;;2.0;2.0;;;0.0;1.0;1.0;10.0;70.0;1.0;0.0;1.0;3.0
201700002274;4;6;;;2.0;2.0;;;0.0;1.0;1.0;0.0;66.0;1.0;0.0;0.0;99.0
201700002275;4;;;;;;;;;2.0;0.0;;;5.0;;;
201700002276;4;;;;;;;;;;;;;1.0;;;
201700002282;3;105;;F;2.0;2.0;;;0.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201700002288;3;520;;C;2.0;2.0;;;0.0;2.0;4.0;0.0;0.0;1.0;0.0;1.0;99.0
201700002295;3;3;;;2.0;2.0;8.0;0.0;0.0;2.0;2.0;0.0;0.0;1.0;0.0;1.0;99.0
201700002297;3;3;;;2.0;2.0;3.0;630.0;0.0;2.0;3.0;0.0;60.0;1.0;0.0;1.0;99.0
201700002305;9;0;;;2.0;2.0;;;1.0;1.0;0.0;33.0;33.0;1.0;0.0;5.0;99.0
201700002313;3;1075;;;2.0;2.0;105.0;800.0;1.0;4.0;1.0;700.0;13.0;1.0;;;
201700002316;3;1075;;;2.0;2.0;;;0.0;4.0;3.0;0.0;0.0;1.0;0.0;1.0;99.0
201700002320;3;8;;;2.0;2.0;7.0;200.0;0.0;2.0;1.0;0.0;55.0;1.0;0.0;1.0;99.0
201700002321;3;1075;;;2.0;2.0;;;0.0;2.0;0.0;0.0;10.0;1.0;;;
201700002325;3;106;;;2.0;2.0;40.0;250.0;0.0;2.0;0.0;0.0;15.0;1.0;;;
201700002328;3;531;;D;2.0;2.0;30.0;0.0;0.0;1.0;3.0;0.0;0.0;1.0;0.0;1.0;99.0
201700002331;3;531;;;2.0;2.0;23.0;500.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;3.0;99.0
201700002335;4;0;;;2.0;2.0;;;0.0;1.0;0.0;10.0;72.0;2.0;0.0;1.0;99.0
201700002340;4;0;;;2.0;2.0;;;0.0;1.0;0.0;0.0;145.0;1.0;0.0;1.0;3.0
201700002343;4;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;68.0;1.0;0.0;1.0;99.0
201700002347;3;130;;;2.0;2.0;;;0.0;1.0;1.0;0.0;60.0;1.0;0.0;4.0;99.0
201700002353;4;0;;;2.0;2.0;;;0.0;1.0;2.0;0.0;0.0;1.0;0.0;1.0;99.0
201700002354;3;1075;;;3.0;5.0;73.0;700.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;99.0
201700002357;4;0;;;1.0;1.0;;;0.0;2.0;3.0;0.0;0.0;1.0;0.0;1.0;99.0
201700002362;3;520;;A;2.0;2.0;9.0;800.0;0.0;2.0;3.0;0.0;72.0;1.0;0.0;1.0;99.0
201700002366;3;5;;A;2.0;2.0;;;0.0;2.0;0.0;7.0;625.0;1.0;;;
201700002370;3;5;;;2.0;2.0;7.0;0.0;0.0;2.0;0.0;8.0;25.0;1.0;5.0;;
201700002374;3;113;;;2.0;2.0;;;0.0;1.0;1.0;0.0;70.0;1.0;0.0;1.0;99.0
201700002375;3;5;;;2.0;2.0;;;1.0;1.0;0.0;0.0;0.0;1.0;0.0;5.0;99.0
201700002376;2;85;;;2.0;2.0;51.0;600.0;1.0;1.0;0.0;17.0;15.0;1.0;5.0;1.0;
201700002385;3;1091;;;3.0;4.0;2.0;500.0;0.0;1.0;0.0;0.0;13.0;1.0;;;
201700002389;4;;;;2.0;2.0;;;0.0;1.0;0.0;0.0;15.0;1.0;;;
201700002428;3;39;;;2.0;2.0;47.0;800.0;0.0;3.0;1.0;0.0;10.0;1.0;5.0;1.0;0.0
201700002433;4;0;;;2.0;2.0;;;2.0;1.0;0.0;0.0;15.0;1.0;;;
201700002435;3;75;;;1.0;2.0;0.0;276.0;0.0;1.0;0.0;7.0;510.0;1.0;5.0;1.0;0.0
201700002442;2;7;;;2.0;3.0;;;0.0;2.0;0.0;0.0;10.0;1.0;;;
201700002455;3;517;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;5.0;1.0;99.0
201700002510;3;496;;;2.0;2.0;5.0;400.0;0.0;2.0;4.0;0.0;64.0;1.0;0.0;1.0;99.0
201700002527;3;108;;;2.0;2.0;22.0;960.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201700002541;3;19;;;2.0;2.0;11.0;430.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201700002548;3;7;;;2.0;2.0;27.0;180.0;0.0;2.0;0.0;10.0;10.0;1.0;;;
201700002567;3;1201;;A;2.0;2.0;2.0;120.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;5.0;99.0
201700002573;3;991;;;2.0;2.0;35.0;400.0;0.0;1.0;0.0;0.0;25.0;1.0;0.0;1.0;99.0
201700002574;3;912;;;2.0;2.0;23.0;600.0;0.0;2.0;4.0;0.0;68.0;1.0;0.0;1.0;99.0
201700002579;4;0;;;2.0;2.0;;;1.0;1.0;0.0;0.0;14.0;5.0;4.0;;
201700002581;3;1006;;;2.0;2.0;43.0;500.0;0.0;1.0;1.0;0.0;60.0;2.0;0.0;1.0;99.0
201700002604;4;;;;2.0;2.0;;;0.0;2.0;4.0;0.0;52.0;1.0;0.0;1.0;99.0
201700002612;3;902;;;2.0;2.0;23.0;20.0;0.0;1.0;1.0;0.0;71.0;1.0;0.0;1.0;99.0
201700002645;3;902;;;2.0;2.0;122.0;550.0;0.0;2.0;4.0;0.0;0.0;1.0;0.0;1.0;99.0
201700002647;3;80;;;2.0;2.0;21.0;210.0;0.0;1.0;1.0;0.0;58.0;1.0;0.0;1.0;99.0
201700002654;3;1006;;;2.0;2.0;139.0;35.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201700002656;3;1006;;;2.0;2.0;148.0;180.0;0.0;1.0;3.0;0.0;0.0;1.0;0.0;1.0;99.0
201700002657;3;106;;;2.0;2.0;1.0;400.0;0.0;2.0;2.0;0.0;69.0;1.0;0.0;3.0;99.0
201700002666;3;909;;;2.0;2.0;33.0;500.0;2.0;2.0;1.0;0.0;76.0;1.0;0.0;1.0;99.0
201700002671;4;0;;;2.0;2.0;;;0.0;2.0;2.0;0.0;70.0;1.0;0.0;1.0;99.0
201700002691;4;0;;;2.0;2.0;;;0.0;1.0;3.0;0.0;0.0;1.0;0.0;1.0;99.0
201700002694;3;6;;;2.0;2.0;27.0;10.0;0.0;1.0;0.0;5.0;810.0;1.0;0.0;1.0;0.0
201700002706;3;145;;;0.0;2.0;5.0;800.0;0.0;2.0;1.0;0.0;45.0;1.0;0.0;1.0;99.0
201700002710;3;18;;;2.0;2.0;7.0;300.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;99.0
201700002714;4;0;;;2.0;2.0;;;0.0;2.0;0.0;5.0;10.0;1.0;0.0;1.0;0.0
201700002718;4;;;;2.0;2.0;;;;1.0;1.0;;;1.0;0.0;1.0;0.0
201700002722;3;188;;;2.0;2.0;0.0;150.0;0.0;4.0;0.0;0.0;10.0;1.0;0.0;1.0;0.0
201700002746;3;1005;;;2.0;1.0;35.0;710.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;99.0
201700002751;3;2089;;;2.0;3.0;67.0;800.0;0.0;2.0;1.0;0.0;67.0;1.0;0.0;1.0;99.0
201700002753;4;;;;2.0;2.0;;;0.0;2.0;0.0;5.0;10.0;1.0;;;
