Num_Acc;place;catu;grav;sexe;trajet;secu;locp;actp;etatp;an_nais;num_veh;age
201700000714;1.0;1;3;1;5.0;22.0;0.0;0.0;0.0;1951.0;B01;71.0
201700000719;1.0;1;3;1;5.0;93.0;0.0;0.0;0.0;1976.0;A01;46.0
201700000727;1.0;1;3;1;5.0;22.0;0.0;0.0;0.0;2001.0;B01;21.0
201700000727;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1945.0;A01;77.0
201700000728;1.0;1;2;2;3.0;22.0;0.0;0.0;0.0;1939.0;A01;83.0
201700000745;1.0;1;1;1;1.0;11.0;0.0;0.0;0.0;1966.0;B01;56.0
201700000745;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1951.0;A01;71.0
201700000757;1.0;1;2;1;5.0;21.0;0.0;0.0;0.0;1940.0;A01;82.0
201700000757;1.0;1;1;2;5.0;13.0;0.0;0.0;0.0;1979.0;B01;43.0
201700000794;1.0;1;1;2;2.0;11.0;0.0;0.0;0.0;1979.0;A01;43.0
201700000794;9.0;2;1;2;2.0;11.0;0.0;0.0;0.0;2011.0;A01;11.0
201700000794;1.0;1;3;2;5.0;93.0;0.0;0.0;0.0;1940.0;B01;82.0
201700000797;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1965.0;A01;57.0
201700000797;1.0;1;1;1;9.0;91.0;0.0;0.0;0.0;1962.0;B01;60.0
201700000797;1.0;1;1;2;1.0;11.0;0.0;0.0;0.0;1984.0;C01;38.0
201700000809;1.0;1;2;1;5.0;21.0;0.0;0.0;0.0;1952.0;A01;70.0
201700000812;1.0;1;1;2;3.0;11.0;0.0;0.0;0.0;1973.0;B01;49.0
201700000812;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;2004.0;A01;18.0
201700000813;1.0;1;3;1;5.0;22.0;0.0;0.0;0.0;1966.0;A01;56.0
201700000830;1.0;1;1;2;1.0;11.0;0.0;0.0;0.0;1968.0;A01;54.0
201700000830;1.0;1;4;1;1.0;21.0;0.0;0.0;0.0;1987.0;B01;35.0
201700000858;1.0;1;4;1;5.0;43.0;0.0;0.0;0.0;1973.0;B01;49.0
201700000858;1.0;1;1;2;5.0;43.0;0.0;0.0;0.0;1972.0;C01;50.0
201700000858;1.0;1;1;2;3.0;11.0;0.0;0.0;0.0;1996.0;A01;26.0
201700000874;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;2006.0;B01;16.0
201700000874;1.0;1;1;2;0.0;13.0;0.0;0.0;0.0;1946.0;A01;76.0
201700000899;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1976.0;A01;46.0
201700000899;1.0;1;1;1;0.0;11.0;0.0;0.0;0.0;1961.0;B01;61.0
201700000901;1.0;1;4;1;1.0;22.0;0.0;0.0;0.0;1973.0;B01;49.0
201700000901;1.0;1;1;1;1.0;11.0;0.0;0.0;0.0;1994.0;A01;28.0
201700000902;1.0;1;4;2;1.0;22.0;0.0;0.0;0.0;1994.0;A01;28.0
201700000911;1.0;1;1;1;0.0;11.0;0.0;0.0;0.0;1984.0;A01;38.0
201700000911;1.0;1;4;2;5.0;93.0;0.0;0.0;0.0;1968.0;B01;54.0
201700000917;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1975.0;A01;47.0
201700000917;1.0;1;2;2;3.0;92.0;0.0;0.0;0.0;1966.0;B01;56.0
201700000948;1.0;1;2;1;5.0;21.0;0.0;0.0;0.0;1950.0;A01;72.0
201700000951;1.0;1;1;1;4.0;13.0;0.0;0.0;0.0;1982.0;A01;40.0
201700000951;1.0;1;4;1;4.0;42.0;0.0;0.0;0.0;1982.0;B01;40.0
201700000953;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;2000.0;A01;22.0
201700000953;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;2002.0;B01;20.0
201700000975;1.0;1;1;2;1.0;11.0;0.0;0.0;0.0;1993.0;B01;29.0
201700000975;1.0;1;3;1;1.0;21.0;0.0;0.0;0.0;1959.0;A01;63.0
201700000990;1.0;1;1;1;5.0;21.0;0.0;0.0;0.0;2001.0;B01;21.0
201700000990;1.0;1;4;1;5.0;22.0;0.0;0.0;0.0;2000.0;A01;22.0
201700001004;1.0;1;3;1;2.0;42.0;0.0;0.0;0.0;2003.0;C01;19.0
201700001004;1.0;1;4;2;5.0;13.0;0.0;0.0;0.0;1974.0;A01;48.0
201700001004;1.0;1;1;1;0.0;13.0;0.0;0.0;0.0;1984.0;B01;38.0
201700001008;1.0;1;2;1;5.0;22.0;0.0;0.0;0.0;1933.0;B01;89.0
201700001008;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1952.0;A01;70.0
201700001008;2.0;2;1;2;3.0;11.0;0.0;0.0;0.0;1949.0;A01;73.0
201700001019;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1951.0;A01;71.0
201700001033;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1963.0;A01;59.0
201700001067;1.0;1;3;2;3.0;91.0;0.0;0.0;0.0;1954.0;B01;68.0
201700001067;1.0;1;1;2;3.0;11.0;0.0;0.0;0.0;1960.0;A01;62.0
201700001068;1.0;1;3;1;5.0;22.0;0.0;0.0;0.0;1942.0;B01;80.0
201700001068;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1947.0;A01;75.0
201700001070;1.0;1;1;1;1.0;11.0;0.0;0.0;0.0;1970.0;A01;52.0
201700001070;1.0;1;3;1;1.0;93.0;0.0;0.0;0.0;2000.0;B01;22.0
201700001071;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1965.0;B01;57.0
201700001071;1.0;1;3;1;5.0;22.0;0.0;0.0;0.0;1962.0;A01;60.0
201700001088;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1960.0;A01;62.0
201700001100;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1986.0;B01;36.0
201700001100;1.0;1;4;1;5.0;22.0;0.0;0.0;0.0;2007.0;A01;15.0
201700001117;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1948.0;B01;74.0
201700001117;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1952.0;A01;70.0
201700001125;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1960.0;B01;62.0
201700001125;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1950.0;A01;72.0
201700001132;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1992.0;A01;30.0
201700001132;1.0;1;3;2;5.0;41.0;0.0;0.0;0.0;1965.0;B01;57.0
201700001143;1.0;1;1;1;1.0;11.0;0.0;0.0;0.0;1993.0;B01;29.0
201700001143;1.0;1;3;1;5.0;92.0;0.0;0.0;0.0;2003.0;A01;19.0
201700001147;1.0;1;1;2;9.0;11.0;0.0;0.0;0.0;1967.0;A01;55.0
201700001147;1.0;1;4;1;1.0;41.0;0.0;0.0;0.0;2000.0;B01;22.0
201700001158;1.0;1;1;1;5.0;93.0;0.0;0.0;0.0;2002.0;B01;20.0
201700001158;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1971.0;A01;51.0
201700001158;2.0;2;4;2;5.0;21.0;0.0;0.0;0.0;2006.0;A01;16.0
201700001163;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1953.0;A01;69.0
201700001163;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1950.0;B01;72.0
201700001168;1.0;1;1;2;1.0;11.0;0.0;0.0;0.0;1998.0;A01;24.0
201700001168;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1951.0;B01;71.0
201700001176;1.0;1;4;2;2.0;22.0;0.0;0.0;0.0;2001.0;B01;21.0
201700001176;1.0;1;1;2;0.0;11.0;0.0;0.0;0.0;1975.0;A01;47.0
201700001181;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1965.0;B01;57.0
201700001181;1.0;1;1;2;3.0;11.0;0.0;0.0;0.0;1957.0;A01;65.0
201700001220;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1962.0;B01;60.0
201700001220;1.0;1;1;1;3.0;11.0;0.0;0.0;0.0;1931.0;A01;91.0
201700001225;1.0;1;3;1;3.0;42.0;0.0;0.0;0.0;1972.0;B01;50.0
201700001267;1.0;1;3;1;5.0;22.0;0.0;0.0;0.0;1961.0;B01;61.0
201700001267;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1971.0;A01;51.0
201700001283;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1952.0;B01;70.0
201700001283;1.0;1;4;1;0.0;21.0;0.0;0.0;0.0;1964.0;A01;58.0
201700001285;1.0;1;1;2;3.0;13.0;0.0;0.0;0.0;1944.0;A01;78.0
201700001285;1.0;1;4;1;5.0;21.0;0.0;0.0;0.0;1945.0;B01;77.0
201700001309;1.0;1;1;1;0.0;11.0;0.0;0.0;0.0;1999.0;A02;23.0
201700001309;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1948.0;B01;74.0
201700001323;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1950.0;A01;72.0
201700001323;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1946.0;B01;76.0
201700001355;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1930.0;A01;92.0
201700001355;1.0;1;4;1;5.0;21.0;0.0;0.0;0.0;2011.0;B01;11.0
201700001374;1.0;1;3;2;1.0;92.0;0.0;0.0;0.0;1997.0;B01;25.0
201700001374;1.0;1;1;2;2.0;11.0;0.0;0.0;0.0;1972.0;A01;50.0
201700001379;1.0;1;3;1;5.0;22.0;0.0;0.0;0.0;1985.0;B01;37.0
201700001433;1.0;1;2;1;5.0;21.0;0.0;0.0;0.0;1971.0;A01;51.0
201700001433;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1960.0;B01;62.0
201700001436;1.0;1;3;1;0.0;21.0;0.0;0.0;0.0;1953.0;B01;69.0
201700001436;1.0;1;4;1;5.0;21.0;0.0;0.0;0.0;1999.0;A01;23.0
201700001438;1.0;1;3;1;5.0;92.0;0.0;0.0;0.0;2003.0;A01;19.0
201700001446;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1950.0;B01;72.0
201700001446;1.0;1;3;2;5.0;22.0;0.0;0.0;0.0;1959.0;A01;63.0
201700001448;1.0;1;1;2;3.0;13.0;0.0;0.0;0.0;1947.0;A01;75.0
201700001448;1.0;1;4;2;3.0;22.0;0.0;0.0;0.0;1943.0;B01;79.0
201700001455;1.0;1;4;2;1.0;23.0;0.0;0.0;0.0;1963.0;B01;59.0
201700001455;1.0;1;1;1;5.0;13.0;0.0;0.0;0.0;1954.0;A01;68.0
201700001501;1.0;1;1;1;1.0;11.0;0.0;0.0;0.0;1952.0;A01;70.0
201700001501;1.0;1;3;1;5.0;22.0;0.0;0.0;0.0;1945.0;B01;77.0
201700001507;1.0;1;1;1;5.0;21.0;0.0;0.0;0.0;1999.0;A01;23.0
201700001507;1.0;1;3;1;5.0;91.0;0.0;0.0;0.0;1959.0;B01;63.0
201700001508;1.0;1;3;2;5.0;22.0;0.0;0.0;0.0;1968.0;A01;54.0
201700001522;1.0;1;4;1;5.0;22.0;0.0;0.0;0.0;2004.0;A01;18.0
201700001522;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1995.0;B01;27.0
201700001562;1.0;1;4;1;5.0;21.0;0.0;0.0;0.0;1947.0;A01;75.0
201700001562;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1988.0;B01;34.0
201700001608;1.0;1;1;2;5.0;13.0;0.0;0.0;0.0;1942.0;A01;80.0
201700001608;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1971.0;B01;51.0
201700001638;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1987.0;B01;35.0
201700001638;1.0;1;1;2;3.0;11.0;0.0;0.0;0.0;1948.0;A01;74.0
201700001640;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1983.0;A01;39.0
201700001640;1.0;1;4;1;5.0;41.0;0.0;0.0;0.0;1969.0;B01;53.0
201700001640;1.0;1;3;2;5.0;41.0;0.0;0.0;0.0;1984.0;C01;38.0
201700001640;1.0;1;1;2;5.0;41.0;0.0;0.0;0.0;2005.0;D01;17.0
201700001640;1.0;1;1;2;5.0;41.0;0.0;0.0;0.0;1984.0;E01;38.0
201700001648;1.0;1;3;1;5.0;22.0;0.0;0.0;0.0;1955.0;A01;67.0
201700001655;1.0;1;4;1;5.0;21.0;0.0;0.0;0.0;1949.0;A01;73.0
201700001655;;3;3;1;3.0;92.0;3.0;3.0;1.0;1943.0;A01;79.0
201700001664;1.0;1;3;1;1.0;22.0;0.0;0.0;0.0;1965.0;A01;57.0
201700001664;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1992.0;B01;30.0
201700001671;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1983.0;A01;39.0
201700001679;1.0;1;2;1;3.0;93.0;0.0;0.0;0.0;1930.0;A01;92.0
201700001682;1.0;1;3;1;3.0;22.0;0.0;0.0;0.0;1934.0;B01;88.0
201700001682;1.0;1;1;1;3.0;13.0;0.0;0.0;0.0;1982.0;A01;40.0
201700001698;1.0;1;2;1;5.0;22.0;0.0;0.0;0.0;1929.0;B02;93.0
201700001698;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1941.0;A01;81.0
201700001702;1.0;1;1;2;1.0;11.0;0.0;0.0;0.0;1987.0;B01;35.0
201700001702;1.0;1;3;1;5.0;22.0;0.0;0.0;0.0;1947.0;A01;75.0
201700001710;1.0;1;1;1;1.0;11.0;0.0;0.0;0.0;1984.0;A01;38.0
201700001710;1.0;1;3;2;5.0;21.0;0.0;0.0;0.0;1967.0;B01;55.0
201700001727;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1940.0;A01;82.0
201700001727;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1949.0;B01;73.0
201700001731;1.0;1;4;1;5.0;21.0;0.0;0.0;0.0;1961.0;A01;61.0
