Num_Acc;senc;catv;occutc;obs;obsm;choc;manv;num_veh
200700003524;0;1;0;1;0;1;2;B01
200700003540;0;1;0;1;0;0;2;B01
200700003545;0;1;0;0;2;1;16;A01
200700003546;0;1;0;0;2;0;2;B01
200700003561;0;1;0;0;2;0;3;B01
200700003585;0;1;0;0;2;1;1;B01
200700003655;0;1;0;0;2;8;2;B01
200700003677;0;1;0;0;2;7;1;B01
200700003689;0;1;0;0;1;1;1;A01
200700003729;0;1;0;0;2;1;1;B01
200700003735;0;1;0;0;2;1;1;B01
200700003736;0;1;0;0;2;1;1;B01
200700003743;0;1;0;0;2;1;1;A01
200700003744;0;1;0;0;2;2;1;A01
200700003762;0;1;0;0;2;2;1;B01
200700003766;0;1;0;0;2;1;9;A01
200700003777;0;1;0;0;2;1;15;B01
200700003779;0;1;0;0;0;4;12;A01
200700003785;0;1;0;0;0;4;15;B01
200700003800;0;1;0;0;2;7;19;A01
200700003809;0;1;0;0;2;1;1;A01
200700003809;0;1;0;0;2;1;0;B01
200700003810;0;1;0;0;2;1;2;B01
200700003811;0;1;0;0;2;4;1;B01
200700003818;0;1;0;0;2;1;1;B01
200700003826;0;1;0;0;2;1;16;A01
200700003830;0;1;0;0;2;1;1;B01
200700003842;0;1;0;0;2;3;11;B01
200700003855;0;1;0;0;2;1;1;B01
200700003872;0;1;0;1;2;7;1;B01
200700003877;0;1;0;0;2;3;1;A01
200700003882;0;1;0;0;2;1;2;B01
200700003890;0;1;0;0;2;1;1;B01
200700003901;0;1;0;0;2;4;1;B01
200700003930;0;1;0;0;0;1;1;B01
200700003964;0;1;0;0;2;1;1;B01
200700003967;0;1;0;0;0;1;13;B01
200700003971;0;1;0;0;0;1;1;B01
200700003975;0;1;0;0;0;1;1;B01
200700003988;0;1;0;0;2;3;1;B01
200700004002;0;1;0;0;1;1;7;A01
200700004016;0;1;0;0;2;3;1;B01
200700004043;0;1;0;0;2;4;15;A01
200700004048;0;1;0;0;2;3;18;B01
200700004059;0;1;0;0;2;1;1;B01
200700004096;0;1;0;0;2;6;1;B01
200700004098;0;1;0;0;2;3;1;B01
200700004102;0;1;0;0;2;3;15;A01
200700004109;0;1;0;0;1;1;1;A01
200700004115;0;1;0;0;2;2;1;A01
200700004136;0;1;0;0;1;1;1;A01
200700004151;0;1;0;0;2;3;1;A01
200700004154;0;1;0;0;0;0;1;A01
200700004159;0;1;0;0;5;1;1;A01
200700004173;0;1;0;0;2;3;1;B01
200700004201;0;1;0;0;1;1;1;A01
200700004217;0;1;0;0;2;2;1;B01
200700004228;0;1;0;0;2;1;1;A01
200700004270;0;1;0;0;1;1;1;A01
200700004299;0;1;0;0;2;1;1;B01
200700004322;0;1;0;0;1;1;7;A01
200700004366;0;1;0;0;0;0;21;A01
200700004374;0;1;0;0;2;3;18;B01
200700004422;0;1;0;0;1;1;1;A01
200700004426;0;1;0;0;2;1;15;A01
200700004449;0;1;0;0;2;2;1;B01
200700004464;0;1;0;9;0;1;21;A01
200700004486;0;1;0;0;0;0;21;A01
200700004491;0;1;0;0;2;1;1;B01
200700004503;0;1;0;0;2;2;1;B01
200700004572;0;1;0;0;2;4;2;B01
200700004577;0;1;0;0;2;3;1;B01
200700004668;0;1;0;0;2;8;19;B01
200700004674;0;1;0;0;0;8;1;B01
200700004676;0;1;0;0;2;4;1;B01
200700004684;0;1;0;0;2;7;19;A01
200700004691;0;1;0;0;2;2;16;B01
200700004749;0;1;0;0;0;4;1;B01
200700004785;0;1;0;0;2;2;1;B01
200700004796;0;1;0;0;2;1;19;B01
200700004801;0;1;0;0;0;8;1;B01
200700004810;0;1;0;0;1;1;0;A01
200700004819;0;1;0;0;2;1;1;B01
200700004878;0;1;0;0;2;4;11;B01
200700004880;0;1;0;0;0;8;1;B01
200700004958;0;1;0;0;1;1;1;A01
200700004988;0;1;0;0;2;1;19;A01
200700005003;0;1;0;0;0;6;0;B01
200700005052;0;1;0;0;2;5;19;B01
200700005079;0;1;0;0;2;4;1;B01
200700005174;0;1;0;0;2;4;11;B01
200700005185;0;1;0;0;0;1;0;A01
200700005186;0;1;0;0;2;1;1;A01
200700005211;0;1;0;0;2;1;19;B01
200700005309;0;1;0;0;2;1;1;B01
200700005334;0;1;0;0;2;4;10;A01
200700005360;0;1;0;0;0;1;0;B01
200700005374;0;1;0;1;0;1;2;A01
200700005378;0;1;0;0;0;1;1;B01
200700005420;0;1;0;0;2;6;1;B01
200700005433;0;1;0;0;2;1;0;A01
200700005486;0;1;0;0;1;7;0;A01
200700005565;0;1;0;0;2;1;19;A01
200700005572;0;1;0;0;2;7;15;B01
200700005602;0;1;0;0;0;0;1;A01
200700005604;0;1;0;0;2;1;1;B01
200700005628;0;1;0;0;2;1;19;B01
200700005849;0;1;0;0;2;0;0;B01
200700005929;0;1;0;0;2;1;1;A01
200700005931;0;1;0;0;2;1;1;B01
200700005976;0;1;0;0;2;8;19;A01
200700005985;0;1;0;0;2;8;19;B01
200700006031;0;1;0;0;1;1;19;A01
200700006101;0;1;0;0;2;8;15;B02
200700006111;0;1;0;0;2;0;1;B02
200700006126;0;1;0;0;2;8;1;B02
200700006164;0;1;0;0;2;4;2;B02
200700006180;0;1;0;0;2;1;1;B02
200700006188;0;1;0;0;2;1;1;A01
200700006224;0;1;0;0;2;7;1;B02
200700006225;0;1;0;0;2;1;1;B02
200700006258;0;1;0;0;2;8;19;A01
200700006268;0;1;0;0;2;8;15;B02
200700006273;0;1;0;0;2;0;0;A01
200700006276;0;1;0;0;1;1;1;A01
200700006294;0;1;0;0;2;4;2;B02
200700006326;0;1;0;0;0;1;1;B02
200700006346;0;1;0;0;2;8;15;B02
200700006359;0;1;0;0;0;0;1;B02
200700006439;0;1;0;0;2;4;2;B02
200700006440;0;1;0;0;2;5;1;B02
200700006446;0;1;0;0;2;7;1;B02
200700006482;0;1;0;0;2;1;1;B02
200700006490;0;1;0;0;2;1;1;B02
200700006490;0;1;0;0;2;1;1;C03
200700006514;0;1;0;0;0;4;1;B02
200700006523;0;1;0;0;2;4;2;B02
200700006569;0;1;0;0;2;1;16;B02
200700006580;0;1;0;0;0;8;0;B02
200700006601;0;1;0;0;2;6;15;A01
200700006622;0;1;0;0;5;1;1;A01
200700006673;0;1;0;0;0;4;2;B02
200700006697;0;1;0;0;0;4;1;B02
200700006717;0;1;0;0;0;3;15;B02
200700006754;0;1;0;0;0;4;1;B02
200700006762;0;1;0;0;2;8;15;B02
200700006783;0;1;0;0;0;0;0;B02
200700006794;0;1;0;0;2;1;19;B02
200700006806;0;1;0;0;2;4;0;B02
200700006824;0;1;0;0;2;8;2;B02
200700006874;0;1;0;0;2;4;1;B02
200700006885;0;1;0;0;2;3;13;B02
200700006904;0;1;0;0;2;1;13;B02
200700006939;0;1;0;0;0;4;2;A01
200700006951;0;1;0;0;2;6;15;A01
200700006974;0;1;0;0;2;1;1;B02
200700006978;0;1;0;0;2;7;19;B02
200700006990;0;1;0;0;2;4;15;B02
200700007010;0;1;0;0;0;0;1;A01
200700007018;0;1;0;0;2;1;19;A01
200700007019;0;1;0;0;2;1;1;A01
200700007063;0;1;0;0;2;7;15;B02
200700007133;0;1;0;0;2;6;2;A01
200700007165;0;1;0;0;2;4;0;B02
200700007183;0;1;0;1;0;1;1;B02
200700007229;0;1;0;0;2;7;1;B02
200700007285;0;1;0;0;0;4;2;B02
200700007295;0;1;0;0;2;1;1;B02
200700007320;0;1;0;0;1;1;1;A01
200700007357;0;1;0;0;0;4;1;B02
200700007452;0;1;0;0;2;7;1;B02
200700007461;0;1;0;0;2;8;1;B02
200700007477;0;1;0;0;0;4;6;B02
200700007544;0;1;0;0;2;4;1;B01
200700007553;0;1;0;0;2;1;1;A01
200700007564;0;1;0;14;2;1;1;B01
200700007567;0;1;0;14;2;1;13;A01
200700007583;0;1;0;0;2;1;1;B01
200700007617;0;1;0;0;2;4;2;B01
200700007618;0;1;0;0;1;1;1;A01
200700007625;0;1;0;0;5;1;1;A01
200700007660;0;1;0;0;2;1;1;A01
200700007676;0;1;0;0;2;8;11;A01
200700007742;0;1;0;0;2;1;1;A01
200700007742;0;1;0;0;2;4;1;B01
200700007753;0;1;0;0;2;0;19;A01
200700007804;0;1;0;0;2;2;1;B01
200700007818;0;1;0;0;2;1;1;B01
200700007846;0;1;0;0;2;2;1;A01
200700007849;0;1;0;0;2;3;2;A01
200700007861;0;1;0;0;0;6;1;B01
200700007887;0;1;0;0;2;7;7;B01
200700007958;0;1;0;1;0;0;0;B01
200700008028;0;1;0;0;2;0;11;B01
200700008051;0;1;0;0;2;0;0;B01
200700008129;0;1;0;0;2;2;1;B01
200700008163;0;1;0;0;0;4;1;B01
200700008164;0;1;0;0;2;1;18;A01
200700008165;0;1;0;0;2;1;1;B01
200700008193;0;1;0;0;2;1;1;A01
200700008212;0;1;0;0;2;7;1;B01
200700008264;0;1;0;0;2;4;2;C01
200700008278;0;1;0;0;2;1;1;B01
200700008279;0;1;0;0;2;1;1;B01
200700008294;0;1;0;14;0;1;19;A01
200700008336;0;1;0;0;2;1;1;B01
200700008339;0;1;0;0;2;1;1;B01
200700008340;0;1;0;0;2;8;15;B01
200700008342;0;1;0;0;2;7;1;B01
200700008358;0;1;0;0;2;3;1;A01
200700008365;0;1;0;0;1;1;1;B01
200700008406;0;1;0;0;2;4;1;B01
200700008423;0;1;0;0;2;1;19;B01
200700008437;0;1;0;0;2;1;1;A01
200700008448;0;1;0;0;2;0;1;B01
200700008462;0;1;0;0;2;8;19;B01
200700008479;0;1;0;0;2;1;19;A01
200700008496;0;1;0;0;2;1;1;B01
200700008503;0;1;0;0;2;0;0;B01
200700008519;0;1;0;0;9;1;1;A01
200700008519;0;1;0;0;9;1;1;B01
200700008528;0;1;0;0;2;1;5;A01
200700008566;0;1;0;0;2;1;1;A01
200700008573;0;1;0;0;0;6;15;A01
200700008594;0;1;0;1;0;1;1;B01
200700008595;0;1;0;0;2;1;1;A01
200700008599;0;1;0;0;2;2;1;B01
200700008621;0;1;0;1;0;1;1;B01
200700008640;0;1;0;0;4;8;19;A01
200700008643;0;1;0;0;2;1;1;B01
200700008648;0;1;0;0;2;1;1;B01
200700008663;0;1;0;0;2;7;15;A01
200700008673;0;1;0;0;2;1;1;B01
200700008682;0;1;0;0;0;0;1;A01
200700008687;0;1;0;0;0;0;0;A01
200700008688;0;1;0;0;2;5;1;B01
200700008691;0;1;0;1;0;1;1;A01
200700008692;0;1;0;0;2;1;1;B01
200700008711;0;1;0;0;2;1;2;B01
200700008714;0;1;0;0;2;1;18;B01
200700008718;0;1;0;0;2;2;19;A01
200700008722;0;1;0;0;2;1;13;B01
200700008730;0;1;0;0;2;1;1;B01
200700008803;0;1;0;0;2;1;1;A01
200700008821;0;1;0;0;2;1;1;B01
200700008823;0;1;0;0;2;7;12;A01
200700008849;0;1;0;0;2;1;1;A01
200700008867;0;1;0;0;0;0;1;B01
200700008880;0;1;0;0;1;1;1;A01
200700008890;0;1;0;0;2;0;1;B01
200700008906;0;1;0;0;2;8;1;B01
200700008909;0;1;0;0;2;7;1;B01
200700008934;0;1;0;0;2;0;13;A01
200700008937;0;1;0;0;2;0;1;D01
200700008940;0;1;0;0;2;8;1;B01
200700008948;0;1;0;0;2;0;11;A01
200700008953;0;1;0;0;1;1;15;B01
200700008954;0;1;0;0;2;8;1;B01
200700008957;0;1;0;0;0;0;0;A01
200700009025;0;1;0;0;2;3;1;A01
200700009033;0;1;0;0;2;1;1;B01
200700009043;0;1;0;0;2;2;21;B01
200700009059;0;1;0;0;2;1;1;B01
200700009062;0;1;0;0;2;6;1;B01
200700009114;0;1;0;0;2;8;1;A01
200700009139;0;1;0;0;2;1;23;B01
200700009145;0;1;0;0;2;7;2;A01
200700009163;0;1;0;0;1;7;15;A01
200700009167;0;1;0;0;2;1;1;B01
200700009168;0;1;0;0;2;1;17;A01
200700009171;0;1;0;0;2;1;19;A01
200700009218;0;1;0;0;2;8;13;B01
200700009224;0;1;0;0;2;1;1;B01
200700009252;0;1;0;0;2;0;1;A01
200700009268;0;1;0;0;2;1;0;A01
200700009270;0;1;0;0;2;1;0;B01
200700009297;0;1;0;0;2;1;1;C01
200700009326;0;1;0;0;2;1;0;B01
200700009373;0;1;0;0;1;1;0;A01
200700009395;0;1;0;0;2;1;1;A01
200700009422;0;1;0;0;0;5;1;B01
200700009424;0;1;0;0;0;7;1;A01
200700009427;0;1;0;0;2;1;1;B01
200700009428;0;1;0;0;2;1;15;A01
200700009443;0;1;0;0;2;6;15;B01
200700009456;0;1;0;0;2;1;19;A01
200700009471;0;1;0;0;2;1;1;B01
200700009473;0;1;0;0;9;0;13;A01
200700009473;0;1;0;0;9;1;17;B01
200700009475;0;1;0;0;2;3;1;B01
200700009483;0;1;0;0;2;0;5;B01
200700009485;0;1;0;0;2;2;1;B01
200700009488;0;1;0;0;1;1;1;A01
200700009509;0;1;0;0;2;7;1;B01
200700009510;0;1;0;0;2;1;1;B01
200700009537;0;1;0;0;2;2;1;B01
200700009538;0;1;0;0;2;1;1;A01
200700009564;0;1;0;0;0;1;1;B01
200700009592;0;1;0;0;0;1;1;A01
200700009625;0;1;0;0;2;2;1;B01
200700009648;0;1;0;0;1;1;1;A01
200700009656;0;1;0;0;0;0;21;A01
200700009669;0;1;0;0;2;3;18;B01
200700009675;0;1;0;0;2;3;18;A01
200700009684;0;1;0;0;2;2;1;B01
200700009692;0;1;0;0;1;1;7;A01
200700009706;0;1;0;0;2;2;1;B01
200700009798;0;1;0;0;1;1;1;A01
200700009799;0;1;0;14;0;2;21;A01
200700009820;0;1;0;0;2;1;1;B01
200700009823;0;1;0;0;2;6;15;B01
200700009839;0;1;0;0;2;1;1;B01
200700009846;0;1;0;0;2;2;1;B01
200700009852;0;1;0;0;2;3;1;B01
200700009854;0;1;0;0;1;1;1;A01
200700009865;0;1;0;0;2;3;15;B01
200700009867;0;1;0;0;1;1;1;A01
200700009891;1;1;0;0;1;1;0;A01
200700009927;0;1;0;1;0;1;21;A01
200700009937;0;1;0;0;2;4;1;B01
200700009951;0;1;0;0;0;0;1;A01
200700009955;0;1;0;0;2;1;5;A01
200700009960;0;1;0;0;2;6;15;A01
200700009961;0;1;0;0;2;1;1;B01
200700009977;0;1;0;0;2;1;1;A01
200700009977;0;1;0;0;2;4;1;B01
200700009998;1;1;0;0;1;1;0;A01
200700010005;0;1;0;0;1;1;1;A01
200700010016;0;1;0;0;2;6;1;B01
200700010036;0;1;0;0;2;2;1;A01
200700010095;0;1;0;0;1;1;1;A01
200700010123;0;1;0;0;2;4;1;B01
200700010129;0;1;0;0;2;3;1;C01
200700010181;0;1;0;0;2;3;7;B01
200700010246;0;1;0;12;0;1;1;A01
200700010294;0;1;0;0;2;8;11;A01
200700010320;0;1;0;0;1;1;16;A01
200700010322;0;1;0;0;2;4;2;B01
200700010325;0;1;0;0;2;1;1;B01
200700010327;0;1;0;0;2;4;1;B01
200700010341;0;1;0;0;2;7;1;B01
200700010365;0;1;0;0;0;6;0;B01
200700010424;0;1;0;0;0;5;16;B01
200700010450;0;1;0;1;0;1;1;B01
200700010451;0;1;0;16;0;1;16;A01
200700010452;0;1;0;0;2;4;1;B01
200700010454;0;1;0;16;0;1;1;A01
200700010460;0;1;0;0;2;1;1;A01
200700010471;0;1;0;0;2;8;15;B01
200700010523;0;1;0;0;2;2;1;A01
200700010548;0;1;0;0;2;3;1;B01
200700010557;0;1;0;0;2;1;1;B01
200700010568;0;1;0;0;2;4;23;B01
200700010574;0;1;0;0;2;4;2;A01
200700010590;0;1;0;0;2;1;1;B01
200700010597;0;1;0;0;2;4;2;B01
200700010606;0;1;0;0;0;0;0;A01
200700010628;0;1;0;0;2;1;1;B01
200700010663;0;1;0;0;2;8;1;B01
200700010688;0;1;0;0;2;0;0;B01
200700010713;0;1;0;0;1;8;19;B01
200700010720;0;1;0;0;0;8;19;B01
200700010723;0;1;0;0;2;7;19;B01
200700010732;0;1;0;0;0;0;0;B01
200700010751;0;1;0;0;2;1;1;B01
200700010789;0;1;0;0;2;3;1;A01
200700010790;0;1;0;0;2;4;2;B01
200700010794;0;1;0;0;2;3;1;B01
200700010799;0;1;0;1;0;7;1;B01
200700010810;0;1;0;0;2;4;1;B01
200700010840;0;1;0;0;2;1;1;B01
200700010876;0;1;0;0;2;1;1;B01
200700010878;0;1;0;0;2;1;1;B01
200700010896;0;1;0;0;0;1;0;B01
200700010911;0;1;0;0;0;1;0;B01
200700010984;0;1;0;1;0;0;0;B01
200700011013;0;1;0;0;0;0;0;A01
200700011029;0;1;0;0;0;8;0;B01
200700011036;0;1;0;0;2;1;2;B01
200700011075;0;1;0;0;2;1;2;A01
200700011084;0;1;0;0;0;3;1;B01
200700011094;0;1;0;0;2;1;1;B01
200700011165;0;1;0;0;2;4;3;B01
200700011182;0;1;0;0;2;4;1;B01
200700011216;0;1;0;0;2;4;0;B01
200700011252;0;1;0;0;2;1;1;B01
200700011259;0;1;0;0;1;1;1;A01
200700011271;0;1;0;0;2;3;1;B01
200700011396;0;1;0;0;0;4;2;B01
200700011593;0;1;0;0;1;1;1;A01
200700011600;0;1;0;0;2;1;1;B01
200700011601;0;1;0;0;2;7;19;A01
200700011606;0;1;0;0;2;1;1;B01
200700011650;0;1;0;0;0;7;1;A01
200700011674;0;1;0;0;2;7;0;B01
200700011700;0;1;0;0;2;0;0;B01
200700011705;0;1;0;0;2;3;1;A01
200700011765;0;1;0;0;2;8;1;B01
200700011768;0;1;0;0;2;1;2;A01
200700011799;0;1;0;0;2;7;1;B01
200700011891;0;1;0;0;0;4;13;B02
200700011941;0;1;0;0;2;1;1;A01
200700011946;0;1;0;0;2;3;1;B02
200700011952;0;1;0;0;0;4;1;B02
200700011961;0;1;0;0;0;4;1;A01
200700011967;0;1;0;0;2;1;1;A01
200700011972;0;1;0;0;0;8;19;B02
200700011997;0;1;0;0;0;0;0;A01
200700012009;0;1;0;0;2;1;1;B02
200700012035;0;1;0;0;2;1;1;A01
200700012046;0;1;0;0;2;1;1;B02
200700012062;0;1;0;0;2;1;1;A01
200700012065;0;1;0;0;2;6;1;B02
200700012079;0;1;0;0;2;1;1;B02
200700012142;0;1;0;0;2;8;0;B02
200700012151;0;1;0;0;2;4;2;B02
200700012159;0;1;0;0;2;3;16;A01
200700012240;0;1;0;0;0;4;23;B02
200700012343;0;1;0;0;2;1;1;B02
200700012343;0;1;0;0;2;1;1;C03
200700012343;0;1;0;0;2;1;1;D04
200700012356;0;1;0;0;0;0;1;B02
200700012375;0;1;0;0;0;1;0;B02
200700012395;0;1;0;0;0;8;1;A01
200700012409;0;1;0;0;2;1;1;B02
200700012500;0;1;0;0;2;4;1;B02
200700012508;0;1;0;0;2;8;1;B02
200700012596;0;1;0;0;2;8;1;A01
200700012643;0;1;0;0;2;8;13;A01
200700012648;0;1;0;0;2;8;1;B02
200700012653;0;1;0;0;2;6;15;B02
200700012745;0;1;0;0;2;8;19;B02
200700012746;0;1;0;0;2;1;1;A01
200700012760;0;1;0;0;2;8;1;B02
200700012788;0;1;0;0;2;1;1;A01
200700012788;0;1;0;0;2;2;1;B02
200700012803;0;1;0;0;2;1;1;B02
200700012814;0;1;0;0;2;1;1;B02
200700012824;0;1;0;0;2;1;19;A01
200700012834;0;1;0;0;2;1;1;B02
200700012844;0;1;0;0;2;8;2;B02
200700012878;0;1;0;0;2;1;16;B02
200700012899;0;1;0;0;2;1;19;B02
200700012913;0;1;0;0;2;7;1;B02
200700012951;0;1;0;0;0;4;2;B02
200700012969;0;1;0;0;2;1;17;B02
200700013003;0;1;0;0;2;7;19;B02
200700013029;0;1;0;0;2;8;19;B02
200700013073;0;1;0;0;2;8;1;B02
200700013121;0;1;0;0;2;8;15;B02
200700013150;0;1;0;0;2;7;1;B02
200700013158;0;1;0;0;2;1;1;A01
200700013187;0;1;0;0;0;3;1;B02
200700013200;0;1;0;0;2;8;15;B02
200700013209;0;1;0;0;2;3;19;A01
200700013225;0;1;0;0;2;7;0;A01
200700013234;0;1;0;0;2;1;1;B02
200700013247;0;1;0;0;2;4;2;B02
200700013275;0;1;0;0;2;1;0;C03
200700013330;0;1;0;0;2;1;19;A01
200700013364;0;1;0;1;0;3;2;B02
200700013391;0;1;0;0;2;1;16;B02
200700013399;0;1;0;0;2;0;1;A01
200700013399;0;1;0;0;2;0;1;B02
200700013429;0;1;0;0;2;7;19;B02
200700013431;0;1;0;0;0;1;13;B02
200700013469;0;1;0;0;2;1;1;B02
200700013486;0;1;0;0;2;1;1;B02
200700013505;0;1;0;0;2;1;19;B02
200700013507;0;1;0;0;0;4;2;B02
200700013523;0;1;0;0;2;3;1;B01
