Num_Acc;place;catu;grav;sexe;trajet;secu;locp;actp;etatp;an_nais;num_veh;age
200700002071;1;1;4;1;1;93;0;0;0;1979.0;B01;43.0
200700002071;1;1;1;2;5;11;0;0;0;1977.0;A01;45.0
200700002084;1;1;4;1;5;22;0;0;0;1995.0;A01;27.0
200700002084;1;1;1;2;5;11;0;0;0;1951.0;B01;71.0
200700002241;1;1;1;1;0;13;0;0;0;1985.0;A01;37.0
200700002241;1;1;4;1;0;22;0;0;0;1946.0;B01;76.0
200700002274;1;1;3;1;5;21;0;0;0;1934.0;B01;88.0
200700002274;1;1;1;1;4;11;0;0;0;1969.0;A01;53.0
200700002278;1;1;4;1;5;93;0;0;0;1977.0;A01;45.0
200700002281;1;1;1;2;0;91;0;0;0;1958.0;A01;64.0
200700002281;1;1;4;1;0;21;0;0;0;1990.0;B01;32.0
200700002285;1;1;4;1;5;91;0;0;0;1956.0;A01;66.0
200700002285;1;1;1;2;1;11;0;0;0;1952.0;B01;70.0
200700002288;1;1;3;1;0;21;0;0;0;1982.0;A01;40.0
200700002288;1;1;3;2;0;91;0;0;0;1962.0;B01;60.0
200700002302;1;1;1;1;4;11;0;0;0;1971.0;A01;51.0
200700002302;1;1;3;2;4;93;0;0;0;1961.0;B01;61.0
200700002302;1;1;1;2;4;11;0;0;0;1978.0;C01;44.0
200700002317;1;1;1;1;1;11;0;0;0;1980.0;A01;42.0
200700002317;1;1;4;1;2;22;0;0;0;1990.0;B01;32.0
200700002348;1;1;1;1;5;11;0;0;0;1932.0;A01;90.0
200700002348;1;1;3;1;5;22;0;0;0;1961.0;B01;61.0
200700002362;1;1;4;1;5;22;0;0;0;1980.0;A01;42.0
200700002362;1;1;1;2;5;11;0;0;0;1981.0;B01;41.0
200700002376;1;1;4;1;5;21;0;0;0;1951.0;B01;71.0
200700002414;1;1;1;2;1;11;0;0;0;1987.0;A01;35.0
200700002414;1;1;3;1;2;92;0;0;0;1987.0;B01;35.0
200700002444;1;1;1;1;4;13;0;0;0;1971.0;B01;51.0
200700002444;1;1;3;1;0;22;0;0;0;1957.0;A01;65.0
200700002475;1;1;1;1;0;11;0;0;0;1955.0;A01;67.0
200700002475;1;1;3;2;1;21;0;0;0;1960.0;B01;62.0
200700002479;1;1;1;2;0;11;0;0;0;1953.0;A01;69.0
200700002479;1;1;4;1;0;93;0;0;0;1974.0;B01;48.0
200700002502;2;2;1;1;0;11;0;0;0;1961.0;A01;61.0
200700002502;1;1;1;1;4;11;0;0;0;1956.0;A01;66.0
200700002502;1;1;4;1;1;22;0;0;0;1958.0;B01;64.0
200700002520;1;1;1;1;9;11;0;0;0;1945.0;A01;77.0
200700002520;1;1;3;1;5;21;0;0;0;1932.0;B01;90.0
200700002526;1;1;1;1;1;11;0;0;0;1982.0;A01;40.0
200700002526;1;1;3;2;5;93;0;0;0;1992.0;B01;30.0
200700002540;1;1;3;1;9;23;0;0;0;1958.0;A01;64.0
200700002540;1;1;1;1;4;11;0;0;0;1952.0;B01;70.0
200700002597;1;1;4;1;9;43;0;0;0;1942.0;B01;80.0
200700002597;1;1;1;2;4;11;0;0;0;1968.0;A01;54.0
200700002600;1;1;1;1;4;11;0;0;0;1977.0;A01;45.0
200700002600;1;1;4;1;5;22;0;0;0;1975.0;B01;47.0
200700002603;1;1;4;1;4;41;0;0;0;1988.0;B01;34.0
200700002610;1;1;1;1;9;13;0;0;0;1983.0;A01;39.0
200700002610;1;1;4;1;1;43;0;0;0;1952.0;B01;70.0
200700002611;1;1;1;2;9;13;0;0;0;1977.0;A01;45.0
200700002611;1;1;4;2;4;43;0;0;0;1977.0;B01;45.0
200700002626;1;1;1;1;9;43;0;0;0;1984.0;A01;38.0
200700002626;1;1;4;1;9;43;0;0;0;1972.0;B01;50.0
200700002630;1;1;1;2;9;13;0;0;0;1965.0;A01;57.0
200700002630;1;1;4;1;1;93;0;0;0;1957.0;B01;65.0
200700002634;1;1;1;2;5;13;0;0;0;1944.0;A01;78.0
200700002634;1;1;4;1;5;43;0;0;0;1935.0;B01;87.0
200700002640;1;1;1;1;0;13;0;0;0;1983.0;A01;39.0
200700002640;2;2;4;1;0;13;0;0;0;1985.0;A01;37.0
200700002640;1;1;1;2;0;23;0;0;0;1984.0;B01;38.0
200700002650;1;1;4;1;9;93;0;0;0;1986.0;B01;36.0
200700002650;1;1;1;2;9;13;0;0;0;1957.0;A01;65.0
200700002652;1;1;4;1;4;43;0;0;0;1975.0;B01;47.0
200700002665;1;1;1;1;4;11;0;0;0;1963.0;A01;59.0
200700002665;1;1;4;1;1;21;0;0;0;1977.0;B01;45.0
200700002671;1;1;4;1;3;22;0;0;0;1984.0;A01;38.0
200700002696;0;3;3;2;0;0;1;3;0;1912.0;A01;110.0
200700002696;1;1;1;1;0;93;0;0;0;1959.0;A01;63.0
200700002703;1;1;1;1;1;11;0;0;0;1959.0;A01;63.0
200700002703;1;1;3;2;0;93;0;0;0;1973.0;B01;49.0
200700002709;1;1;1;1;5;11;0;0;0;1976.0;A01;46.0
200700002709;1;1;2;1;5;93;0;0;0;1969.0;B01;53.0
200700002725;1;1;1;2;0;13;0;0;0;1972.0;A01;50.0
200700002725;1;1;4;2;0;93;0;0;0;1982.0;B01;40.0
200700002737;1;1;3;1;0;93;0;0;0;1949.0;A01;73.0
200700002737;1;1;1;2;0;13;0;0;0;1922.0;B01;100.0
200700002743;1;1;4;1;2;23;0;0;0;1989.0;B01;33.0
200700002743;1;1;1;1;0;13;0;0;0;1952.0;C01;70.0
200700002743;1;1;4;1;0;23;0;0;0;1992.0;A01;30.0
200700002758;1;1;1;2;0;13;0;0;0;1955.0;A01;67.0
200700002758;1;1;4;1;0;93;0;0;0;1975.0;B01;47.0
200700002760;1;1;1;2;0;11;0;0;0;1984.0;A01;38.0
200700002760;1;1;4;1;1;43;0;0;0;1962.0;B01;60.0
200700002774;1;1;1;1;4;13;0;0;0;1981.0;A01;41.0
200700002774;1;1;4;1;2;93;0;0;0;1988.0;B01;34.0
200700002776;1;1;1;2;1;11;0;0;0;1952.0;A01;70.0
200700002776;1;1;3;1;2;43;0;0;0;1993.0;B01;29.0
200700002789;1;1;1;2;9;11;0;0;0;1960.0;B01;62.0
200700002789;1;1;4;1;5;93;0;0;0;1960.0;A01;62.0
200700002829;1;1;1;1;4;11;0;0;0;1983.0;B01;39.0
200700002829;1;1;3;1;5;22;0;0;0;1979.0;A01;43.0
200700002850;1;1;1;1;9;13;0;0;0;1940.0;A01;82.0
200700002850;1;1;1;1;9;11;0;0;0;1952.0;B01;70.0
200700002850;1;1;3;1;1;93;0;0;0;1966.0;C01;56.0
200700002858;1;1;4;1;0;43;0;0;0;1988.0;A01;34.0
200700002859;1;1;4;1;0;43;0;0;0;1987.0;A01;35.0
200700002894;1;1;1;2;0;11;0;0;0;1986.0;A01;36.0
200700002894;1;1;3;1;0;93;0;0;0;1956.0;B01;66.0
200700002897;1;1;1;1;4;11;0;0;0;1978.0;A01;44.0
200700002897;1;1;4;1;0;93;0;0;0;1985.0;B01;37.0
200700002905;1;1;4;1;0;93;0;0;0;1964.0;B01;58.0
200700002926;1;1;1;1;1;11;0;0;0;1964.0;A01;58.0
200700002926;1;1;3;1;1;41;0;0;0;1971.0;B01;51.0
200700002933;1;1;4;1;5;21;0;0;0;1967.0;A01;55.0
200700002933;1;1;3;1;5;21;0;0;0;1943.0;B01;79.0
200700002941;1;1;1;2;0;11;0;0;0;1978.0;A01;44.0
200700002941;1;1;4;1;0;93;0;0;0;1982.0;B01;40.0
200700002943;1;1;1;1;4;13;0;0;0;1962.0;A01;60.0
200700002943;1;1;4;1;1;93;0;0;0;1974.0;B01;48.0
200700002955;1;1;1;1;0;11;0;0;0;1970.0;A01;52.0
200700002955;1;1;4;1;0;93;0;0;0;1961.0;B01;61.0
200700002957;1;1;4;1;0;93;0;0;0;1960.0;A01;62.0
200700002988;1;1;4;1;4;93;0;0;0;1938.0;A01;84.0
200700002988;1;1;1;1;5;11;0;0;0;1960.0;B01;62.0
200700002991;1;1;1;2;9;11;0;0;0;1985.0;A01;37.0
200700002991;1;1;3;2;1;93;0;0;0;1976.0;B01;46.0
200700003011;1;1;1;1;5;11;0;0;0;1980.0;A01;42.0
200700003011;1;1;3;2;0;22;0;0;0;1928.0;B01;94.0
200700003014;1;1;1;1;5;11;0;0;0;1947.0;A01;75.0
200700003014;1;1;3;1;5;93;0;0;0;1951.0;B01;71.0
200700003018;1;1;1;1;5;11;0;0;0;1985.0;A01;37.0
200700003018;1;1;3;1;1;93;0;0;0;1974.0;B01;48.0
200700003021;1;1;1;1;5;11;0;0;0;1974.0;A01;48.0
200700003021;1;1;4;2;5;91;0;0;0;1924.0;B01;98.0
200700003033;1;1;1;1;5;93;0;0;0;1953.0;A01;69.0
200700003033;0;3;4;2;5;0;2;3;1;1933.0;A01;89.0
200700003064;1;1;3;1;0;93;0;0;0;1982.0;A01;40.0
200700003064;1;1;1;1;0;11;0;0;0;1984.0;B01;38.0
200700003067;1;1;1;1;5;12;0;0;0;1940.0;A01;82.0
200700003067;1;1;3;2;0;22;0;0;0;1959.0;B01;63.0
200700003069;1;1;1;2;5;93;0;0;0;1968.0;A01;54.0
200700003069;1;1;3;2;5;23;0;0;0;1974.0;B01;48.0
200700003075;1;1;1;1;0;13;0;0;0;1967.0;A01;55.0
200700003075;2;2;4;1;0;32;0;0;0;2006.0;A01;16.0
200700003075;1;1;4;1;1;23;0;0;0;1970.0;B01;52.0
200700003076;1;1;1;2;1;11;0;0;0;1958.0;A01;64.0
200700003076;1;1;4;1;1;21;0;0;0;1957.0;B01;65.0
200700003093;1;1;1;1;0;13;0;0;0;1978.0;A01;44.0
200700003093;1;1;4;1;1;23;0;0;0;1949.0;B01;73.0
200700003123;1;1;1;2;0;11;0;0;0;1948.0;A01;74.0
200700003123;1;1;4;2;5;93;0;0;0;1993.0;B01;29.0
200700003153;1;1;1;2;0;11;0;0;0;1955.0;A01;67.0
200700003153;1;1;4;1;0;22;0;0;0;1995.0;B01;27.0
200700003188;1;1;1;1;4;11;0;0;0;1960.0;A01;62.0
200700003188;1;1;4;2;5;93;0;0;0;1984.0;B01;38.0
200700003209;1;1;4;1;0;93;0;0;0;1987.0;A01;35.0
200700003226;1;1;4;1;0;93;0;0;0;1984.0;A01;38.0
200700003249;1;1;4;1;5;22;0;0;0;1935.0;A01;87.0
200700003249;1;1;1;1;4;11;0;0;0;1958.0;B01;64.0
200700003256;1;1;4;2;5;93;0;0;0;1964.0;A01;58.0
200700003269;1;1;1;1;3;11;0;0;0;1960.0;A01;62.0
200700003269;1;1;4;2;0;23;0;0;0;1924.0;B01;98.0
200700003272;1;1;1;1;4;11;0;0;0;1969.0;A01;53.0
200700003272;1;1;4;1;1;42;0;0;0;1985.0;B01;37.0
200700003286;1;1;3;1;1;22;0;0;0;1965.0;B01;57.0
200700003299;1;1;1;2;4;11;0;0;0;1963.0;A01;59.0
200700003299;1;1;3;2;0;91;0;0;0;1988.0;B01;34.0
200700003319;2;2;1;1;0;21;0;0;0;1949.0;A01;73.0
200700003319;1;1;4;2;1;22;0;0;0;1951.0;A01;71.0
200700003319;1;1;1;2;2;11;0;0;0;1988.0;B01;34.0
200700003330;1;1;4;1;0;93;0;0;0;1992.0;B01;30.0
200700003343;1;1;1;1;5;13;0;0;0;1966.0;A01;56.0
200700003343;1;1;4;2;5;93;0;0;0;1952.0;B01;70.0
200700003389;1;1;4;1;0;91;0;0;0;1974.0;B01;48.0
200700003389;1;1;1;2;0;11;0;0;0;1962.0;A01;60.0
200700003395;1;1;4;1;5;21;0;0;0;1950.0;A01;72.0
200700003413;1;1;1;1;5;11;0;0;0;1979.0;A01;43.0
200700003413;1;1;1;1;5;11;0;0;0;1974.0;B01;48.0
200700003413;1;1;2;1;9;42;0;0;0;1974.0;C01;48.0
200700003441;1;1;4;1;0;93;0;0;0;1932.0;A01;90.0
200700003474;1;1;1;1;5;11;0;0;0;1982.0;B01;40.0
200700003474;1;1;4;1;5;41;0;0;0;1972.0;A01;50.0
200700003483;1;1;1;2;5;11;0;0;0;1966.0;A01;56.0
200700003483;1;1;4;1;1;93;0;0;0;1966.0;B01;56.0
200700003504;1;1;1;2;1;13;0;0;0;1980.0;A01;42.0
200700003504;1;1;4;2;1;43;0;0;0;1972.0;B01;50.0
200700003521;1;1;1;2;9;11;0;0;0;1958.0;A01;64.0
200700003521;1;1;4;1;9;23;0;0;0;1963.0;B01;59.0
200700003524;1;1;1;1;4;11;0;0;0;1972.0;A01;50.0
200700003524;1;1;4;1;9;23;0;0;0;1982.0;B01;40.0
200700003540;1;1;3;2;0;23;0;0;0;1962.0;B01;60.0
200700003540;1;1;1;1;1;13;0;0;0;1981.0;A01;41.0
200700003545;1;1;1;1;0;13;0;0;0;1965.0;B01;57.0
200700003545;1;1;3;1;0;23;0;0;0;1991.0;A01;31.0
200700003546;1;1;3;1;4;23;0;0;0;1962.0;B01;60.0
200700003546;1;1;1;1;4;13;0;0;0;1955.0;A01;67.0
200700003561;1;1;3;1;0;23;0;0;0;1951.0;B01;71.0
200700003561;1;1;1;2;9;13;0;0;0;1936.0;A01;86.0
200700003585;1;1;1;1;0;13;0;0;0;1937.0;A01;85.0
200700003585;2;2;1;1;0;13;0;0;0;1935.0;A01;87.0
200700003585;1;1;4;1;0;23;0;0;0;1935.0;B01;87.0
200700003655;1;1;1;1;5;11;0;0;0;1973.0;A01;49.0
200700003655;1;1;3;1;1;41;0;0;0;1991.0;B01;31.0
200700003677;1;1;4;1;5;0;0;0;0;1941.0;B01;81.0
200700003677;1;1;1;2;5;11;0;0;0;1981.0;A01;41.0
200700003689;1;1;1;1;5;93;0;0;0;1989.0;A01;33.0
200700003689;0;3;4;2;5;0;0;3;1;1932.0;A01;90.0
200700003729;1;1;4;1;5;23;0;0;0;1931.0;B01;91.0
200700003729;1;1;1;1;0;11;0;0;0;1970.0;A01;52.0
200700003735;1;1;4;2;0;21;0;0;0;1989.0;C01;33.0
200700003735;1;1;1;1;0;21;0;0;0;1963.0;B01;59.0
200700003735;5;2;4;2;0;21;0;0;0;1970.0;B01;52.0
200700003735;1;1;1;1;0;11;0;0;0;1984.0;A01;38.0
200700003736;1;1;4;1;5;93;0;0;0;1921.0;B01;101.0
200700003743;1;1;4;1;1;21;0;0;0;1981.0;A01;41.0
200700003744;1;1;1;1;5;11;0;0;0;1971.0;B01;51.0
200700003744;1;1;4;2;5;93;0;0;0;1938.0;A01;84.0
200700003762;1;1;4;2;5;43;0;0;0;1961.0;B01;61.0
200700003766;1;1;1;1;4;11;0;0;0;1983.0;B01;39.0
200700003766;1;1;4;1;5;43;0;0;0;1971.0;A01;51.0
200700003777;1;1;1;1;9;11;0;0;0;1979.0;A01;43.0
200700003777;1;1;3;1;9;22;0;0;0;1971.0;B01;51.0
200700003779;1;1;1;1;9;11;0;0;0;1970.0;B01;52.0
200700003779;1;1;4;1;5;93;0;0;0;1949.0;A01;73.0
200700003785;1;1;4;1;9;43;0;0;0;1950.0;B01;72.0
200700003785;1;1;1;1;9;11;0;0;0;1964.0;A01;58.0
200700003800;1;1;1;1;9;11;0;0;0;1973.0;B01;49.0
200700003800;1;1;3;2;0;23;0;0;0;1982.0;A01;40.0
200700003809;1;1;4;1;0;93;0;0;0;1988.0;A01;34.0
200700003809;1;1;1;1;0;93;0;0;0;1972.0;B01;50.0
200700003810;1;1;1;2;0;11;0;0;0;1986.0;A01;36.0
200700003810;1;1;4;2;0;93;0;0;0;1964.0;B01;58.0
200700003811;1;1;1;1;1;11;0;0;0;1984.0;A01;38.0
200700003811;1;1;4;1;4;93;0;0;0;1971.0;B01;51.0
200700003818;1;1;1;2;0;13;0;0;0;1965.0;A01;57.0
200700003818;1;1;4;1;0;93;0;0;0;1970.0;B01;52.0
200700003826;1;1;4;1;4;93;0;0;0;1956.0;A01;66.0
200700003826;1;1;1;1;9;13;0;0;0;1963.0;B01;59.0
200700003830;1;1;4;2;0;93;0;0;0;1986.0;B01;36.0
200700003830;1;1;1;1;4;11;0;0;0;1958.0;A01;64.0
200700003842;1;1;1;2;5;11;0;0;0;1978.0;A01;44.0
200700003842;1;1;4;1;5;23;0;0;0;1936.0;B01;86.0
200700003855;1;1;1;1;1;11;0;0;0;1936.0;A01;86.0
200700003855;1;1;3;1;5;93;0;0;0;1960.0;B01;62.0
200700003872;1;1;1;2;5;92;0;0;0;1965.0;A01;57.0
200700003872;1;1;3;1;5;22;0;0;0;1986.0;B01;36.0
200700003877;1;1;4;2;5;21;0;0;0;1971.0;A01;51.0
200700003882;1;1;1;1;1;11;0;0;0;1940.0;A01;82.0
200700003882;1;1;4;1;1;91;0;0;0;1982.0;B01;40.0
200700003890;1;1;1;1;0;13;0;0;0;1956.0;A01;66.0
200700003890;1;1;4;2;1;22;0;0;0;1955.0;B01;67.0
200700003901;1;1;1;1;0;11;0;0;0;1964.0;A01;58.0
200700003901;1;1;3;1;0;43;0;0;0;1962.0;B01;60.0
200700003930;1;1;1;2;9;11;0;0;0;1964.0;A01;58.0
200700003930;1;1;3;1;9;23;0;0;0;1930.0;B01;92.0
200700003964;1;1;1;2;1;11;0;0;0;1961.0;A01;61.0
200700003964;1;1;3;1;3;93;0;0;0;1940.0;B01;82.0
200700003967;1;1;1;1;1;21;0;0;0;1988.0;A01;34.0
200700003967;1;1;3;2;9;93;0;0;0;1958.0;B01;64.0
200700003971;1;1;1;1;9;11;0;0;0;1944.0;A01;78.0
200700003971;1;1;4;2;9;93;0;0;0;1964.0;B01;58.0
200700003975;1;1;1;1;9;11;0;0;0;1960.0;A01;62.0
200700003975;1;1;4;1;9;92;0;0;0;1989.0;B01;33.0
200700003988;1;1;1;1;4;11;0;0;0;1965.0;A01;57.0
200700003988;1;1;4;1;4;21;0;0;0;1976.0;B01;46.0
200700004002;1;1;1;1;4;0;0;0;0;1949.0;A01;73.0
200700004002;0;3;4;1;5;0;4;3;1;1957.0;A01;65.0
200700004016;1;1;1;1;5;11;0;0;0;1982.0;A01;40.0
200700004016;1;1;4;1;5;21;0;0;0;1951.0;B01;71.0
200700004043;1;1;4;1;5;0;0;0;0;1982.0;A01;40.0
200700004043;1;1;4;1;4;21;0;0;0;1975.0;B01;47.0
