Num_Acc;senc;catv;occutc;obs;obsm;choc;manv;num_veh
201400000009;0;1;0;0.0;2.0;1.0;1.0;A01
201400000018;0;1;0;0.0;0.0;4.0;1.0;B02
201400000020;0;1;0;0.0;0.0;0.0;1.0;A01
201400000022;0;1;0;0.0;2.0;1.0;1.0;B02
201400000030;0;1;0;0.0;2.0;8.0;1.0;B02
201400000033;0;1;0;0.0;2.0;3.0;15.0;B02
201400000046;0;1;0;0.0;2.0;7.0;19.0;A01
201400000072;0;1;0;0.0;2.0;8.0;15.0;B02
201400000093;0;1;0;0.0;2.0;4.0;13.0;A01
201400000108;0;1;0;0.0;0.0;0.0;0.0;B02
201400000122;0;1;0;0.0;0.0;0.0;1.0;B02
201400000190;0;1;0;1.0;0.0;1.0;21.0;B02
201400000217;0;1;0;0.0;2.0;8.0;15.0;B02
201400000256;0;1;0;0.0;2.0;7.0;19.0;B02
201400000291;0;1;0;0.0;2.0;1.0;15.0;B02
201400000322;0;1;0;0.0;2.0;1.0;1.0;B02
201400000369;0;1;0;0.0;0.0;0.0;1.0;A01
201400000399;0;1;0;0.0;0.0;4.0;14.0;A01
201400000473;0;1;0;0.0;2.0;3.0;1.0;B02
201400000493;0;1;0;0.0;2.0;8.0;15.0;B02
201400000504;0;1;0;0.0;2.0;4.0;15.0;B02
201400000544;0;1;0;0.0;2.0;7.0;15.0;B02
201400000559;0;1;0;0.0;0.0;8.0;1.0;A01
201400000568;0;1;0;0.0;0.0;0.0;1.0;A01
201400000627;0;1;0;0.0;2.0;1.0;0.0;B02
201400000666;0;1;0;0.0;2.0;;1.0;B02
201400000709;0;1;0;0.0;0.0;0.0;13.0;B02
201400000783;0;1;0;0.0;0.0;4.0;1.0;B02
201400000797;0;1;0;0.0;2.0;2.0;1.0;B02
201400000816;0;1;0;0.0;2.0;1.0;1.0;B02
201400000822;0;1;0;0.0;2.0;8.0;19.0;B02
201400000860;0;1;0;1.0;0.0;1.0;1.0;B02
201400000862;0;1;0;0.0;2.0;1.0;1.0;B02
201400000873;0;1;0;0.0;2.0;1.0;1.0;B02
201400000873;0;1;0;0.0;2.0;1.0;1.0;A01
201400000892;0;1;0;0.0;2.0;8.0;1.0;B02
201400000893;0;1;0;0.0;0.0;0.0;1.0;A01
201400000901;0;1;0;0.0;2.0;5.0;15.0;B02
201400000906;0;1;0;1.0;0.0;2.0;17.0;A01
201400000932;0;1;0;0.0;2.0;1.0;1.0;B02
201400000933;0;1;0;0.0;2.0;4.0;1.0;B02
201400000938;0;1;0;0.0;2.0;8.0;1.0;B02
201400001018;0;1;0;0.0;2.0;4.0;2.0;B02
201400001023;0;1;0;0.0;2.0;8.0;2.0;B02
201400001033;0;1;0;0.0;2.0;4.0;1.0;B02
201400001037;0;1;0;0.0;2.0;1.0;1.0;B02
201400001052;0;1;0;0.0;2.0;2.0;15.0;B02
201400001064;0;1;0;0.0;2.0;4.0;1.0;A01
201400001087;0;1;0;0.0;0.0;1.0;1.0;A01
201400001093;0;1;0;0.0;0.0;1.0;0.0;B02
201400001094;0;1;0;0.0;2.0;8.0;15.0;A01
201400001121;0;1;0;0.0;0.0;0.0;1.0;A01
201400001137;0;1;0;0.0;2.0;1.0;1.0;B02
201400001142;0;1;0;0.0;2.0;1.0;1.0;B02
201400001157;0;1;0;0.0;2.0;4.0;1.0;B02
201400001177;0;1;0;0.0;2.0;1.0;5.0;B02
201400001200;0;1;0;0.0;2.0;7.0;1.0;B02
201400001223;0;1;0;0.0;2.0;1.0;1.0;B02
201400001224;0;1;0;0.0;2.0;7.0;19.0;B02
201400001248;0;1;0;0.0;2.0;4.0;1.0;A01
201400001300;0;1;0;0.0;2.0;3.0;1.0;B02
201400001317;0;1;0;0.0;2.0;8.0;2.0;B02
201400001335;0;1;0;0.0;2.0;1.0;1.0;A01
201400001345;0;1;0;0.0;0.0;1.0;1.0;A01
201400001355;0;1;0;0.0;2.0;6.0;2.0;B02
201400001356;0;1;0;0.0;2.0;1.0;5.0;A01
201400001357;0;1;0;14.0;0.0;1.0;1.0;A01
201400001371;0;1;0;0.0;2.0;1.0;9.0;A01
201400001380;0;1;0;0.0;2.0;8.0;13.0;B02
201400001392;0;1;0;0.0;2.0;2.0;5.0;B02
201400001406;0;1;0;0.0;2.0;1.0;1.0;A01
201400001448;0;1;0;0.0;2.0;8.0;19.0;B01
201400001483;0;1;0;0.0;2.0;7.0;1.0;B02
201400001505;0;1;0;0.0;2.0;8.0;15.0;A01
201400001507;0;1;0;0.0;2.0;4.0;2.0;B01
201400001511;0;1;0;0.0;2.0;8.0;1.0;B02
201400001533;0;1;0;0.0;2.0;1.0;1.0;B02
201400001547;0;1;0;0.0;2.0;1.0;19.0;B01
201400001552;0;1;0;0.0;2.0;1.0;19.0;A01
201400001563;0;1;0;0.0;2.0;4.0;1.0;C03
201400001571;0;1;0;0.0;2.0;0.0;19.0;B01
201400001576;0;1;0;0.0;2.0;1.0;1.0;A01
201400001582;0;1;0;0.0;2.0;1.0;1.0;B01
201400001592;0;1;0;0.0;2.0;8.0;15.0;Y01
201400001615;0;1;0;1.0;0.0;1.0;1.0;B01
201400001633;0;1;0;0.0;2.0;1.0;16.0;A01
201400001642;0;1;0;0.0;2.0;8.0;1.0;B02
201400001656;0;1;0;0.0;2.0;8.0;1.0;B02
201400001663;0;1;0;0.0;2.0;1.0;1.0;B02
201400001666;0;1;0;0.0;2.0;0.0;0.0;A02
201400001690;0;1;0;0.0;0.0;1.0;1.0;B02
