Num_Acc;place;catu;grav;sexe;trajet;secu;locp;actp;etatp;an_nais;num_veh;age
201200000029;1.0;1;1;1;1.0;11.0;0.0;0.0;0.0;1981.0;A01;41.0
201200000029;1.0;1;3;1;2.0;2.0;0.0;0.0;0.0;1997.0;B02;25.0
201200000030;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1964.0;A01;58.0
201200000036;1.0;1;3;2;5.0;1.0;0.0;0.0;0.0;1935.0;B02;87.0
201200000036;1.0;1;1;1;4.0;1.0;0.0;0.0;0.0;1957.0;A01;65.0
201200000046;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1988.0;A01;34.0
201200000046;1.0;1;4;1;5.0;1.0;0.0;0.0;0.0;1958.0;B02;64.0
201200000061;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1988.0;A01;34.0
201200000061;1.0;1;2;1;5.0;21.0;0.0;0.0;0.0;1973.0;B02;49.0
201200000077;1.0;1;3;2;5.0;1.0;0.0;0.0;0.0;1962.0;C03;60.0
201200000077;1.0;1;2;2;5.0;1.0;0.0;0.0;0.0;1989.0;B02;33.0
201200000086;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1950.0;B02;72.0
201200000086;1.0;1;3;1;5.0;1.0;0.0;0.0;0.0;1931.0;A01;91.0
201200000099;1.0;1;4;1;5.0;21.0;0.0;0.0;0.0;1956.0;A01;66.0
201200000099;1.0;1;4;1;5.0;21.0;0.0;0.0;0.0;1959.0;C03;63.0
201200000099;1.0;1;4;1;5.0;21.0;0.0;0.0;0.0;1947.0;B02;75.0
201200000104;1.0;1;3;2;5.0;1.0;0.0;0.0;0.0;1997.0;B02;25.0
201200000104;1.0;1;4;1;5.0;21.0;0.0;0.0;0.0;1987.0;A01;35.0
201200000122;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1937.0;A01;85.0
201200000122;1.0;1;1;1;0.0;11.0;0.0;0.0;0.0;1974.0;B02;48.0
201200000123;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1987.0;B02;35.0
201200000123;1.0;1;3;2;1.0;41.0;0.0;0.0;0.0;1964.0;A01;58.0
201200000139;1.0;1;3;2;5.0;;0.0;0.0;0.0;1967.0;B02;55.0
201200000139;1.0;1;1;1;1.0;13.0;0.0;0.0;0.0;1963.0;A01;59.0
201200000151;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1963.0;B02;59.0
201200000151;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1949.0;A01;73.0
201200000160;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1985.0;A01;37.0
201200000160;1.0;1;2;1;5.0;42.0;0.0;0.0;0.0;1953.0;B02;69.0
201200000176;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1966.0;C03;56.0
201200000176;1.0;1;3;1;5.0;91.0;0.0;0.0;0.0;1939.0;B02;83.0
201200000176;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1954.0;A01;68.0
201200000218;1.0;1;3;1;5.0;1.0;0.0;0.0;0.0;2003.0;B02;19.0
201200000218;1.0;1;1;2;9.0;11.0;0.0;0.0;0.0;1984.0;A01;38.0
201200000225;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1989.0;A01;33.0
201200000225;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1978.0;B02;44.0
201200000230;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1972.0;A01;50.0
201200000230;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;2007.0;B02;15.0
201200000240;1.0;1;1;1;1.0;11.0;0.0;0.0;0.0;1960.0;A01;62.0
201200000240;1.0;1;2;1;0.0;92.0;0.0;0.0;0.0;1996.0;B02;26.0
201200000282;1.0;1;3;1;5.0;22.0;0.0;0.0;0.0;1948.0;B02;74.0
201200000320;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1967.0;A01;55.0
201200000320;1.0;1;2;1;5.0;22.0;0.0;0.0;0.0;2005.0;B02;17.0
201200000328;1.0;1;1;2;3.0;11.0;0.0;0.0;0.0;1948.0;A01;74.0
201200000328;1.0;1;4;2;4.0;21.0;0.0;0.0;0.0;1967.0;B02;55.0
201200000345;1.0;1;1;1;0.0;11.0;0.0;0.0;0.0;1971.0;B02;51.0
201200000345;1.0;1;3;1;0.0;21.0;0.0;0.0;0.0;1996.0;A01;26.0
201200000362;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1948.0;A01;74.0
201200000362;1.0;1;3;2;1.0;22.0;0.0;0.0;0.0;1958.0;B02;64.0
201200000371;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1926.0;B02;96.0
201200000390;1.0;1;3;1;0.0;22.0;0.0;0.0;0.0;2000.0;B02;22.0
201200000390;1.0;1;1;1;0.0;11.0;0.0;0.0;0.0;1951.0;A01;71.0
201200000437;1.0;1;3;1;5.0;22.0;0.0;0.0;0.0;1967.0;B02;55.0
201200000437;1.0;1;1;2;1.0;11.0;0.0;0.0;0.0;1991.0;A01;31.0
201200000452;1.0;1;4;1;5.0;41.0;0.0;0.0;0.0;1952.0;B02;70.0
201200000452;1.0;1;1;1;1.0;11.0;0.0;0.0;0.0;1979.0;A01;43.0
201200000515;1.0;1;3;1;0.0;42.0;0.0;0.0;0.0;1991.0;A01;31.0
201200000515;1.0;1;1;2;0.0;11.0;0.0;0.0;0.0;1967.0;B02;55.0
201200000547;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1967.0;A01;55.0
201200000547;2.0;2;4;2;5.0;11.0;0.0;0.0;0.0;1995.0;A01;27.0
201200000547;4.0;2;1;1;5.0;11.0;0.0;0.0;0.0;1998.0;A01;24.0
201200000547;1.0;1;4;1;5.0;21.0;0.0;0.0;0.0;1956.0;B02;66.0
201200000558;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;2004.0;B02;18.0
201200000558;1.0;1;1;1;1.0;11.0;0.0;0.0;0.0;1966.0;A01;56.0
201200000559;1.0;1;3;1;5.0;22.0;0.0;0.0;0.0;2003.0;A01;19.0
201200000559;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1990.0;B02;32.0
201200000594;1.0;1;1;1;4.0;13.0;0.0;0.0;0.0;1962.0;B02;60.0
201200000594;1.0;1;3;1;5.0;22.0;0.0;0.0;0.0;1963.0;A01;59.0
201200000609;1.0;1;4;1;5.0;1.0;0.0;0.0;0.0;1987.0;B02;35.0
201200000609;1.0;1;1;1;5.0;1.0;0.0;0.0;0.0;1983.0;C03;39.0
201200000609;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1994.0;A01;28.0
201200000612;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1923.0;B02;99.0
201200000612;1.0;1;1;1;5.0;21.0;0.0;0.0;0.0;1971.0;A01;51.0
201200000612;2.0;2;3;1;5.0;91.0;0.0;0.0;0.0;2010.0;A01;12.0
201200000638;1.0;1;1;1;1.0;11.0;0.0;0.0;0.0;1969.0;A01;53.0
201200000638;1.0;1;4;1;5.0;23.0;0.0;0.0;0.0;1997.0;B02;25.0
201200000669;1.0;1;3;2;5.0;22.0;0.0;0.0;0.0;1981.0;B02;41.0
201200000669;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1971.0;A01;51.0
201200000678;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1954.0;B02;68.0
201200000678;1.0;1;3;2;3.0;21.0;0.0;0.0;0.0;1938.0;A01;84.0
201200000756;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1989.0;B02;33.0
201200000756;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1988.0;A01;34.0
201200000781;1.0;1;3;1;5.0;1.0;0.0;0.0;0.0;1999.0;B02;23.0
201200000781;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1967.0;A01;55.0
201200000799;1.0;1;2;2;3.0;1.0;0.0;0.0;0.0;1933.0;A01;89.0
201200000799;1.0;1;4;1;4.0;21.0;0.0;0.0;0.0;1989.0;B02;33.0
