Num_Acc;senc;catv;occutc;obs;obsm;choc;manv;num_veh
201200000029;0;1;0;0.0;2.0;8.0;15.0;B02
201200000030;0;1;0;1.0;0.0;1.0;1.0;A01
201200000036;0;1;0;0.0;2.0;8.0;1.0;B02
201200000046;0;1;0;0.0;2.0;1.0;15.0;B02
201200000061;0;1;0;0.0;2.0;4.0;1.0;B02
201200000077;0;1;0;0.0;2.0;4.0;2.0;C03
201200000077;0;1;0;0.0;2.0;4.0;2.0;B02
201200000086;0;1;0;0.0;2.0;3.0;1.0;A01
201200000099;0;1;0;0.0;0.0;0.0;1.0;A01
201200000099;0;1;0;0.0;2.0;1.0;1.0;C03
201200000099;0;1;0;0.0;2.0;1.0;1.0;B02
201200000104;0;1;0;0.0;2.0;1.0;15.0;B02
201200000122;0;1;0;0.0;0.0;1.0;0.0;A01
201200000123;0;1;0;0.0;2.0;4.0;1.0;A01
201200000139;0;1;0;0.0;2.0;5.0;19.0;B02
201200000151;0;1;0;0.0;2.0;1.0;1.0;A01
201200000160;0;1;0;0.0;0.0;4.0;1.0;B02
201200000176;0;1;0;0.0;0.0;0.0;23.0;B02
201200000218;0;1;0;0.0;2.0;1.0;19.0;B02
201200000225;0;1;0;0.0;2.0;1.0;1.0;B02
201200000230;0;1;0;0.0;2.0;1.0;1.0;B02
201200000240;0;1;0;0.0;2.0;8.0;1.0;B02
201200000282;0;1;0;0.0;0.0;8.0;19.0;B02
201200000320;0;1;0;0.0;2.0;8.0;15.0;B02
201200000328;0;1;0;0.0;2.0;5.0;15.0;B02
201200000345;0;1;0;0.0;2.0;1.0;1.0;A01
201200000362;0;1;0;1.0;0.0;1.0;1.0;B02
201200000371;0;1;0;0.0;2.0;8.0;15.0;B02
201200000390;0;1;0;0.0;0.0;0.0;0.0;B02
201200000437;0;1;0;0.0;0.0;4.0;2.0;B02
201200000452;0;1;0;0.0;2.0;4.0;1.0;B02
201200000515;0;1;0;0.0;0.0;4.0;0.0;A01
201200000547;0;1;0;0.0;2.0;1.0;14.0;B02
201200000558;0;1;0;0.0;2.0;2.0;5.0;B02
201200000559;0;1;0;0.0;2.0;0.0;5.0;A01
201200000594;0;1;0;1.0;0.0;1.0;1.0;A01
201200000609;0;1;0;0.0;2.0;4.0;2.0;B02
201200000609;0;1;0;0.0;2.0;4.0;2.0;C03
201200000612;0;1;0;0.0;2.0;6.0;1.0;A01
201200000638;0;1;0;0.0;2.0;3.0;15.0;B02
201200000669;0;1;0;0.0;0.0;4.0;1.0;B02
201200000678;0;1;0;0.0;2.0;7.0;1.0;A01
201200000756;0;1;0;0.0;2.0;1.0;1.0;A01
201200000781;0;1;0;0.0;2.0;1.0;15.0;B02
201200000799;0;1;0;0.0;2.0;2.0;15.0;A01
201200000804;0;1;0;0.0;0.0;4.0;2.0;B02
201200000810;0;1;0;0.0;0.0;8.0;2.0;B02
