Num_Acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1
201200001378;3;126.0;;;2.0;0.0;38.0;7.0;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;99.0
201200001406;4;0.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;66.0;1.0;0.0;1.0;0.0
201200001429;4;0.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;69.0;1.0;5.0;1.0;3.0
201200001441;3;37.0;;;2.0;2.0;0.0;346.0;0.0;1.0;1.0;0.0;58.0;1.0;0.0;1.0;0.0
201200001521;4;;;;2.0;2.0;;;0.0;1.0;1.0;0.0;40.0;1.0;0.0;1.0;99.0
201200001528;3;675.0;;;2.0;2.0;20.0;279.0;0.0;1.0;1.0;0.0;76.0;1.0;0.0;1.0;0.0
201200001544;3;6.0;;;2.0;2.0;39.0;56.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
201200001590;3;151.0;;;2.0;2.0;0.0;423.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
201200001593;3;35.0;;;2.0;2.0;20.0;134.0;0.0;1.0;1.0;0.0;70.0;2.0;0.0;1.0;0.0
201200001605;3;45.0;;;2.0;2.0;21.0;373.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
201200001608;3;507.0;;;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;37.0;1.0;0.0;1.0;0.0
201200001645;3;268.0;;;2.0;2.0;5.0;375.0;0.0;2.0;1.0;0.0;60.0;1.0;0.0;1.0;0.0
201200001691;3;117.0;;;2.0;2.0;1.0;175.0;0.0;1.0;2.0;0.0;60.0;2.0;5.0;1.0;99.0
201200001707;4;;;;2.0;2.0;;;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;99.0
201200001710;4;;;;2.0;2.0;;;0.0;2.0;1.0;0.0;90.0;1.0;0.0;1.0;3.0
201200001721;4;;;;2.0;2.0;;;1.0;1.0;1.0;0.0;114.0;1.0;0.0;5.0;99.0
201200001728;4;;;;1.0;1.0;;;2.0;1.0;1.0;0.0;30.0;1.0;0.0;5.0;99.0
201200001736;4;;;;0.0;2.0;;;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;3.0
201200001740;3;23.0;;;2.0;2.0;11.0;511.0;0.0;1.0;1.0;0.0;66.0;1.0;0.0;1.0;99.0
201200001748;4;;;;2.0;2.0;;;0.0;1.0;1.0;10.0;70.0;1.0;0.0;1.0;99.0
201200001767;4;0.0;;;2.0;0.0;;;0.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
201200001777;2;;;;0.0;2.0;;;0.0;1.0;1.0;0.0;102.0;1.0;0.0;1.0;99.0
201200001785;3;0.0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;5.0;0.0;99.0
201200001788;4;0.0;;;1.0;1.0;;;2.0;1.0;1.0;0.0;37.0;1.0;0.0;1.0;3.0
201200001824;3;242.0;;;2.0;2.0;1.0;700.0;0.0;1.0;1.0;0.0;49.0;1.0;0.0;1.0;99.0
201200001877;4;;;;1.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0
201200001912;3;74.0;;;2.0;2.0;0.0;0.0;0.0;3.0;1.0;0.0;65.0;1.0;0.0;1.0;0.0
201200001914;3;62.0;;;2.0;0.0;0.0;0.0;0.0;1.0;1.0;70.0;0.0;1.0;0.0;1.0;0.0
201200001918;3;752.0;;;2.0;2.0;1.0;0.0;0.0;1.0;2.0;0.0;70.0;1.0;0.0;1.0;99.0
201200001970;3;16.0;;;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;60.0;1.0;5.0;1.0;99.0
201200002028;4;;;;2.0;0.0;;;0.0;0.0;1.0;0.0;100.0;1.0;5.0;1.0;99.0
201200002046;3;16.0;;;2.0;2.0;68.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201200002063;3;965.0;;;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;62.0;1.0;0.0;3.0;99.0
201200002146;3;79.0;;;2.0;0.0;7.0;0.0;0.0;1.0;1.0;0.0;56.0;1.0;0.0;1.0;99.0
201200002185;4;0.0;;;2.0;2.0;0.0;0.0;0.0;2.0;1.0;55.0;0.0;1.0;0.0;1.0;99.0
201200002186;3;89.0;;;2.0;2.0;5.0;250.0;0.0;1.0;1.0;0.0;53.0;1.0;0.0;1.0;0.0
201200002188;3;113.0;;;2.0;2.0;18.0;400.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201200002199;3;32.0;;;4.0;0.0;11.0;265.0;0.0;1.0;0.0;0.0;0.0;1.0;5.0;1.0;0.0
201200002201;2;162.0;;;3.0;2.0;10.0;390.0;0.0;1.0;3.0;45.0;90.0;1.0;5.0;1.0;0.0
201200002253;3;47.0;;;2.0;2.0;10.0;250.0;0.0;1.0;1.0;55.0;0.0;1.0;0.0;1.0;99.0
201200002272;3;309.0;;;2.0;2.0;33.0;658.0;0.0;1.0;1.0;0.0;62.0;1.0;0.0;1.0;0.0
201200002288;3;32.0;;;2.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;50.0;1.0;0.0;1.0;99.0
201200002305;3;306.0;;0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
201200002329;3;89.0;;;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0
201200002334;3;60.0;;;0.0;0.0;40.0;180.0;0.0;2.0;3.0;0.0;60.0;1.0;0.0;1.0;99.0
201200002346;3;48.0;;;2.0;2.0;11.0;450.0;0.0;1.0;1.0;0.0;70.0;1.0;0.0;1.0;0.0
201200002372;3;27.0;;;3.0;3.0;33.0;680.0;0.0;2.0;3.0;0.0;121.0;2.0;3.0;1.0;0.0
201200002404;3;4.0;;;2.0;2.0;10.0;600.0;0.0;2.0;1.0;0.0;60.0;1.0;0.0;1.0;0.0
201200002413;3;948.0;;B;3.0;0.0;4.0;580.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;5.0;0.0
201200002417;4;0.0;;;0.0;0.0;0.0;0.0;0.0;1.0;0.0;60.0;0.0;1.0;0.0;0.0;0.0
201200002433;4;0.0;;;2.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;47.0;1.0;0.0;1.0;0.0
201200002467;3;2948.0;;;0.0;2.0;72.0;269.0;0.0;0.0;1.0;0.0;70.0;1.0;5.0;1.0;99.0
201200002473;3;32.0;;;0.0;1.0;44.0;260.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
201200002478;3;36.0;;;2.0;2.0;20.0;350.0;0.0;1.0;1.0;0.0;62.0;2.0;0.0;1.0;0.0
201200002479;4;0.0;;;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;45.0;1.0;0.0;1.0;99.0
