Num_Acc;id_vehicule;num_veh;senc;catv;obs;obsm;choc;manv;motor;occutc
201900000037;138 306 460;B01;2;1;0;2;8;19;5;
201900000038;138 306 458;B01;2;1;0;2;1;1;5;
201900000049;138 306 442;A01;1;1;14;0;0;0;5;
201900000051;138 306 437;B01;0;1;0;2;0;9;5;
201900000059;138 306 424;B01;0;1;0;2;1;1;5;
201900000060;138 306 421;A01;2;1;0;2;4;1;5;
201900000064;138 306 415;A01;0;1;0;2;7;1;5;
201900000065;138 306 412;A01;1;1;0;2;1;1;5;
201900000102;138 306 347;B01;2;1;0;2;2;1;5;
201900000113;138 306 323;A01;3;1;0;2;8;14;5;
201900000143;138 306 244;B01;2;1;0;2;1;5;5;
201900000145;138 306 241;A01;2;1;0;0;1;26;5;
201900000151;138 306 231;B01;0;1;0;2;1;1;5;
201900000181;138 306 182;C01;2;1;0;2;0;1;5;
201900000181;138 306 183;B01;2;1;0;2;0;1;5;
201900000182;138 306 180;B01;1;1;0;0;4;2;5;
201900000188;138 306 169;B01;2;1;0;2;3;1;5;
201900000192;138 306 161;B01;1;1;0;0;0;1;5;
201900000218;138 306 113;B01;1;1;0;2;7;15;5;
201900000220;138 306 111;B01;1;1;0;2;1;24;5;
201900000224;138 306 103;A01;1;1;0;2;8;10;5;
201900000232;138 306 089;B01;2;1;0;2;1;16;5;
201900000240;138 306 072;B01;1;1;0;0;7;15;5;
201900000245;138 306 060;B01;2;1;0;2;1;1;5;
201900000254;138 306 042;A01;2;1;0;2;8;1;5;
201900000257;138 306 038;A01;3;1;0;0;1;5;5;
201900000293;138 305 982;B01;1;1;0;2;1;5;5;
201900000305;138 305 958;B01;2;1;0;0;4;1;5;
201900000307;138 305 955;B01;2;1;0;2;1;0;5;
201900000310;138 305 950;A01;1;1;0;0;7;1;5;
201900000320;138 305 933;A01;2;1;0;1;1;1;5;
201900000329;138 305 919;B01;3;1;0;2;7;19;5;
201900000335;138 305 904;A01;3;1;0;1;1;15;5;
201900000337;138 305 898;A01;2;1;0;0;7;16;5;
201900000345;138 305 883;B01;3;1;0;2;8;1;5;
201900000350;138 305 870;B01;3;1;0;2;1;26;5;
201900000354;138 305 862;A01;3;1;0;2;7;19;5;
201900000360;138 305 855;A01;2;1;0;2;1;16;5;
201900000360;138 305 856;B01;1;1;0;2;1;9;5;
201900000368;138 305 841;B01;3;1;0;0;0;0;0;
201900000371;138 305 836;B01;3;1;0;2;1;19;5;
201900000374;138 305 832;A01;3;1;0;1;1;26;5;
201900000382;138 305 819;B01;3;1;0;2;8;1;5;
201900000394;138 305 801;B01;1;1;1;0;1;2;0;
201900000402;138 305 786;B01;1;1;0;2;5;16;0;
201900000443;138 305 714;B01;1;1;0;2;8;2;5;
201900000468;138 305 668;B01;1;1;0;2;1;1;5;
201900000478;138 305 652;B01;2;1;0;2;7;12;5;
201900000480;138 305 648;A01;1;1;0;1;1;1;5;
201900000483;138 305 642;A01;1;1;0;2;6;9;5;
201900000489;138 305 632;B01;2;1;0;2;3;9;5;
201900000498;138 305 618;B01;2;1;1;0;1;2;5;
201900000528;138 305 558;B01;3;1;0;2;1;1;5;
201900000530;138 305 553;B01;3;1;13;0;4;15;5;
201900000538;138 305 543;A01;1;1;0;0;0;1;5;
201900000558;138 305 508;A01;2;1;0;1;8;1;5;
201900000569;138 305 490;Z01;2;1;0;2;0;5;5;
201900000580;138 305 467;B01;2;1;0;2;1;0;0;
201900000587;138 305 455;B01;2;1;0;2;1;1;6;
201900000603;138 305 434;B01;2;1;0;2;7;19;5;
201900000613;138 305 420;B01;2;1;0;2;1;1;5;
201900000634;138 305 386;B01;1;1;0;0;4;2;6;
201900000641;138 305 373;B01;0;1;0;2;7;1;5;
201900000669;138 305 312;B01;1;1;0;2;8;1;5;
201900000670;138 305 310;B01;1;1;0;2;1;17;5;
201900000678;138 305 297;A01;2;1;0;0;1;1;5;
201900000684;138 305 283;Y01;3;1;0;2;7;1;0;
201900000690;138 305 274;B01;1;1;0;2;7;15;5;
201900000701;138 305 255;A01;1;1;0;2;1;2;5;
201900000708;138 305 242;A01;1;1;0;2;7;12;5;
201900000717;138 305 231;B01;1;1;0;2;1;15;5;
201900000733;138 305 202;B01;3;1;0;2;1;19;5;
201900000735;138 305 193;B01;3;1;0;0;0;0;5;
201900000740;138 305 185;B01;2;1;0;2;8;1;5;
201900000750;138 305 165;B01;1;1;0;2;1;19;5;
201900000764;138 305 141;A01;1;1;0;2;8;1;5;
201900000765;138 305 140;A01;1;1;1;0;1;1;5;
201900000771;138 305 131;A01;1;1;0;2;1;1;5;
201900000774;138 305 124;A01;1;1;0;2;0;1;5;
201900000774;138 305 125;B01;2;1;0;2;1;15;0;
201900000779;138 305 113;B01;1;1;0;2;8;1;5;
201900000793;138 305 084;B01;3;1;0;2;7;19;5;
201900000807;138 305 054;A01;1;1;0;2;4;7;5;
201900000810;138 305 049;B01;1;1;1;0;1;1;5;
201900000812;138 305 046;A01;2;1;0;2;1;1;5;
201900000815;138 305 042;A01;1;1;0;1;1;7;5;
201900000824;138 305 028;B01;2;1;0;2;1;1;5;
201900000841;138 305 002;B01;1;1;0;2;3;1;5;
201900000846;138 304 993;A01;3;1;0;1;1;1;5;
201900000857;138 304 972;A01;0;1;0;2;4;23;5;
201900000858;138 304 969;B01;0;1;0;2;5;2;5;
201900000858;138 304 970;A01;3;1;0;9;0;2;5;
201900000866;138 304 958;A01;2;1;10;0;1;1;5;
201900000879;138 304 936;B01;0;1;0;2;4;2;5;
201900000887;138 304 924;B01;2;1;0;2;8;5;5;
201900000888;138 304 921;B01;3;1;0;9;2;19;5;
201900000889;138 304 919;A01;1;1;0;2;1;2;5;
201900000889;138 304 920;B01;1;1;0;0;4;2;5;
201900000907;138 304 892;B01;0;1;0;2;7;19;5;
201900000965;138 304 784;A01;2;1;0;2;8;1;5;
201900000991;138 304 735;B01;1;1;0;2;1;1;5;
201900001003;138 304 716;B01;1;1;0;2;7;1;5;
201900001022;138 304 686;B01;2;1;0;2;1;1;5;
201900001041;138 304 661;A01;1;1;0;2;1;2;5;
201900001049;138 304 645;B01;2;1;0;2;8;2;6;
201900001131;138 304 476;A01;3;1;0;2;1;2;6;
201900001142;138 304 453;B01;2;1;0;2;1;1;0;
201900001156;138 304 421;A01;2;1;0;2;1;19;5;
201900001164;138 304 396;Z01;1;1;0;1;1;2;5;
201900001166;138 304 394;B01;1;1;0;2;8;1;5;
201900001174;138 304 380;A01;2;1;12;0;2;26;5;
201900001190;138 304 355;A01;2;1;0;2;8;1;5;
201900001388;138 303 936;B01;3;1;0;2;1;26;0;
201900001402;138 303 907;B01;0;1;0;2;8;1;5;
201900001414;138 303 890;A01;2;1;9;0;1;13;5;
201900001426;138 303 872;A01;2;1;0;2;8;19;5;
201900001447;138 303 832;A01;3;1;0;2;3;13;5;
201900001454;138 303 817;B01;2;1;1;0;1;17;6;
201900001459;138 303 809;B01;1;1;0;2;1;1;5;
201900001471;138 303 785;B01;1;1;0;0;0;1;5;
201900001476;138 303 779;A01;2;1;0;2;7;1;5;
201900001498;138 303 741;B01;1;1;0;1;3;1;5;
201900001498;138 303 742;A01;1;1;0;1;1;9;5;
201900001499;138 303 739;B01;2;1;0;2;1;1;0;
201900001507;138 303 723;A01;1;1;0;0;0;1;5;
201900001509;138 303 719;A01;2;1;0;1;7;1;5;
201900001511;138 303 713;A01;1;1;0;0;0;0;5;
201900001523;138 303 691;A01;2;1;0;2;1;26;5;
201900001544;138 303 651;A01;2;1;0;0;0;1;5;
201900001545;138 303 649;A01;2;1;0;1;1;1;5;
201900001547;138 303 650;A01;3;1;0;6;1;2;5;
201900001553;138 303 638;A01;2;1;0;1;1;25;5;
201900001554;138 303 636;B01;2;1;0;2;1;2;5;
201900001590;138 303 574;A01;1;1;0;2;4;1;5;
201900001618;138 303 527;A01;0;1;0;2;1;2;0;
201900001625;138 303 518;B01;1;1;0;2;1;1;5;
201900001633;138 303 504;A01;1;1;0;2;8;15;5;
201900001636;138 303 500;B01;1;1;0;2;0;18;5;
201900001657;138 303 457;B01;3;1;0;2;0;1;5;
201900001736;138 303 324;B01;2;1;0;2;3;13;5;
201900001737;138 303 322;B01;2;1;0;2;2;26;0;
201900001738;138 303 321;B01;1;1;0;2;1;1;5;
201900001740;138 303 318;A01;1;1;16;0;8;14;5;
201900001754;138 303 292;B01;3;1;0;2;1;19;5;
201900001792;138 303 217;B01;1;1;0;2;1;1;5;
201900001814;138 303 166;B01;1;1;0;2;1;1;5;
201900001818;138 303 158;Y01;3;1;0;2;7;1;5;
201900001857;138 303 078;B01;1;1;0;2;1;1;5;
201900001858;138 303 077;B01;1;1;0;2;1;1;5;
201900001859;138 303 075;A01;2;1;0;1;1;5;5;
201900001860;138 303 074;A01;1;1;0;2;1;1;5;
201900001862;138 303 070;Z01;1;1;0;1;1;1;5;
201900001869;138 303 059;B01;1;1;0;2;4;11;5;
201900001870;138 303 057;B01;2;1;0;2;8;1;5;
201900001907;138 302 986;A01;1;1;0;1;1;25;5;
201900001927;138 302 946;A01;1;1;0;1;1;1;5;
201900001967;138 302 865;A01;0;1;0;2;4;2;5;
201900001969;138 302 861;B01;0;1;0;2;7;1;5;
201900001973;138 302 855;B01;2;1;0;2;1;1;5;
201900001981;138 302 839;A01;2;1;0;2;1;1;5;
201900001987;138 302 824;B01;3;1;0;2;7;19;5;
201900001988;138 302 822;A01;1;1;0;0;0;17;5;
201900001997;138 302 809;A01;2;1;0;2;1;19;5;
201900002028;138 302 751;B01;2;1;0;2;1;17;5;
201900002071;138 302 677;A01;0;1;0;0;9;0;5;
201900002073;138 302 674;B01;1;1;0;2;4;1;5;
201900002083;138 302 659;A01;2;1;0;2;1;13;5;
201900002105;138 302 611;B01;3;1;0;2;1;1;5;
201900002109;138 302 605;B01;2;1;0;2;1;16;0;
201900002137;138 302 560;A01;2;1;0;2;1;1;0;
201900002143;138 302 550;Y01;3;1;0;2;4;2;0;
201900002151;138 302 540;A01;3;1;0;2;0;9;5;
201900002172;138 302 504;B01;1;1;0;0;8;2;5;
201900002187;138 302 482;A01;3;1;0;2;8;19;5;
201900002191;138 302 473;A01;1;1;0;0;0;1;-1;
201900002192;138 302 472;B01;3;1;0;2;4;1;5;
201900002200;138 302 455;B01;3;1;13;2;8;1;5;
201900002255;138 302 357;A01;2;1;8;0;1;1;6;
201900002273;138 302 287;A01;3;1;0;1;0;21;5;
201900002288;138 302 257;B01;3;1;0;2;7;18;5;
201900002318;138 302 188;B01;1;1;0;0;0;1;5;
201900002342;138 302 142;B01;2;1;0;2;1;0;5;
201900002352;138 302 119;A01;2;1;0;2;1;1;5;
201900002363;138 302 103;B01;2;1;0;2;8;1;5;
201900002365;138 302 098;A01;1;1;0;2;8;16;5;
201900002369;138 302 090;Z01;2;1;0;1;7;1;5;
201900002371;138 302 087;B01;1;1;0;2;0;13;5;
201900002393;138 302 046;B01;1;1;0;2;4;2;5;
201900002423;138 301 991;A01;1;1;0;2;8;19;6;
201900002432;138 301 975;B01;1;1;0;2;4;1;5;
201900002452;138 301 938;A01;1;1;15;0;1;2;5;
201900002455;138 301 933;A01;2;1;0;2;1;1;5;
201900002479;138 301 882;B01;3;1;0;2;8;19;5;
201900002518;138 301 815;A01;2;1;0;2;2;1;5;
201900002542;138 301 778;B01;2;1;0;0;7;1;0;
201900002563;138 301 742;A01;1;1;0;2;1;19;6;
201900002566;138 301 736;A01;2;1;1;0;1;1;5;
201900002567;138 301 734;A01;3;1;0;2;8;16;5;
201900002579;138 301 695;B01;3;1;0;2;2;19;0;
201900002618;138 301 623;B01;2;1;0;2;0;0;5;
201900002628;138 301 602;B01;1;1;0;2;4;1;5;
201900002642;138 301 570;A01;1;1;0;2;1;2;6;
201900002671;138 301 521;A01;0;1;0;0;1;15;6;
201900002676;138 301 512;A01;3;1;0;2;1;16;5;
201900002680;138 301 507;A01;2;1;0;2;1;15;5;
201900002683;138 301 499;B01;1;1;0;2;0;1;0;
201900002899;138 301 059;B01;3;1;0;2;3;11;5;
201900002960;138 300 918;B01;1;1;0;2;1;1;5;
201900002961;138 300 917;A01;1;1;0;1;2;17;0;
201900002988;138 300 869;B01;3;1;0;2;7;9;5;
201900002992;138 300 865;B01;2;1;0;0;8;0;5;
201900002994;138 300 861;B01;2;1;0;0;0;2;5;
201900003008;138 300 835;A01;2;1;0;2;1;2;5;
201900003010;138 300 831;B01;2;1;13;0;2;21;5;
201900003013;138 300 827;A01;3;1;0;1;1;17;5;
201900003036;138 300 786;B01;2;1;0;2;1;1;5;
201900003041;138 300 794;B01;3;1;0;2;1;19;5;
201900003045;138 300 772;B01;1;1;0;2;4;1;5;
201900003063;138 300 740;Y01;3;1;0;2;1;19;5;
201900003069;138 300 729;B01;0;1;0;2;1;16;5;
201900003076;138 300 719;A01;3;1;0;2;1;19;5;
201900003088;138 300 699;A01;2;1;1;0;1;0;5;
201900003089;138 300 696;A01;2;1;13;0;0;0;5;
201900003114;138 300 649;B01;2;1;0;2;8;13;5;
201900003114;138 300 650;A01;2;1;0;2;7;17;5;
201900003121;138 300 638;C01;1;1;0;2;9;1;5;
201900003124;138 300 632;A01;3;1;0;0;0;0;5;
201900003128;138 300 627;A01;3;1;0;2;1;18;5;
201900003131;138 300 622;A01;1;1;0;2;1;26;0;
201900003142;138 300 598;B01;2;1;0;2;1;1;5;
201900003148;138 300 589;Z01;2;1;0;1;0;1;5;
201900003150;138 300 585;Z01;1;1;0;2;0;14;5;
201900003152;138 300 580;A01;2;1;0;1;1;1;5;
201900003155;138 300 576;B01;1;1;0;2;4;2;5;
201900003166;138 300 551;E01;2;1;0;2;4;1;0;
201900003166;138 300 553;D01;2;1;0;2;4;2;0;
201900003166;138 300 554;C01;2;1;0;2;4;2;0;
201900003222;138 300 440;B01;2;1;0;2;4;1;5;
201900003224;138 300 436;B01;1;1;0;2;8;1;5;
201900003243;138 300 406;B01;3;1;0;2;3;1;5;
201900003245;138 300 401;A01;3;1;0;2;1;11;5;
201900003256;138 300 384;B01;2;1;0;2;1;1;5;
201900003265;138 300 370;B01;3;1;0;2;1;1;5;
201900003293;138 300 324;B01;3;1;0;2;3;1;5;
201900003336;138 300 250;B01;1;1;0;2;5;1;5;
201900003362;138 300 199;B01;2;1;0;2;1;13;5;
201900003363;138 300 197;A01;3;1;0;2;0;0;0;
201900003371;138 300 185;A01;3;1;0;0;9;1;5;
201900003376;138 300 174;B01;3;1;0;2;1;16;5;
201900003379;138 300 169;B01;1;1;0;2;8;1;5;
201900003388;138 300 158;A01;2;1;0;2;4;1;5;
201900003410;138 300 119;B01;1;1;0;2;1;13;5;
201900003437;138 300 075;B01;0;1;0;0;8;1;5;
201900003476;138 300 001;A01;1;1;0;0;0;0;5;
201900003478;138 299 998;B01;2;1;0;2;1;13;5;
201900003491;138 299 970;B01;2;1;0;2;1;1;5;
201900003522;138 299 895;B01;1;1;0;2;1;5;5;
201900003550;138 299 842;B01;3;1;0;2;7;1;5;
201900003552;138 299 839;A01;1;1;0;2;6;19;5;
201900003564;138 299 821;B01;3;1;0;0;0;0;5;
201900003590;138 299 771;B01;3;1;0;2;7;1;5;
201900003591;138 299 769;B01;1;1;0;2;0;5;5;
201900003621;138 299 713;B01;1;1;0;2;0;15;5;
201900003628;138 299 700;B01;0;1;0;2;1;1;5;
201900003641;138 299 668;B01;1;1;0;2;1;18;5;
201900003647;138 299 656;B01;3;1;0;2;4;10;5;
201900003672;138 299 606;C01;1;1;0;2;4;0;0;
201900003681;138 299 589;B01;2;1;0;2;1;1;5;
201900003682;138 299 587;A01;1;1;0;2;1;1;5;
201900003685;138 299 583;A01;2;1;0;2;8;16;5;
201900003686;138 299 581;B01;2;1;0;2;2;1;5;
201900003688;138 299 576;A01;1;1;0;2;0;1;5;
201900003689;138 299 575;A01;2;1;0;1;1;1;5;
201900003695;138 299 564;B01;3;1;0;2;0;0;5;
201900003790;138 299 410;B01;1;1;0;2;1;1;0;
201900003790;138 299 411;A01;1;1;0;2;8;26;5;
201900003836;138 299 331;A01;0;1;0;1;1;0;5;
201900003839;138 299 327;B01;0;1;0;2;7;19;5;
201900003852;138 299 299;A01;2;1;0;2;1;1;5;
201900003891;138 299 227;B01;1;1;0;2;1;16;5;
201900003919;138 299 171;A01;3;1;0;2;1;26;5;
201900003922;138 299 161;A01;1;1;0;2;3;15;5;
201900003929;138 299 147;A01;1;1;0;2;1;9;5;
201900003939;138 299 123;A01;1;1;0;1;1;1;5;
201900003940;138 299 122;B01;2;1;0;2;1;1;5;
201900003953;138 299 093;B01;2;1;0;2;8;1;5;
201900003967;138 299 067;B01;3;1;0;2;8;19;5;
201900003970;138 299 062;B01;2;1;0;2;1;1;0;
201900003980;138 299 042;B01;1;1;0;0;9;1;5;
201900003981;138 299 041;B01;3;1;0;2;3;19;5;
201900003998;138 299 007;B01;1;1;0;2;4;2;5;
201900004001;138 299 000;B01;2;1;0;2;8;1;5;
201900004015;138 298 974;B01;3;1;0;2;1;5;5;
201900004020;138 298 966;A01;3;1;0;2;2;1;5;
201900004021;138 298 964;A01;1;1;0;1;1;1;5;
201900004034;138 298 937;A01;1;1;0;0;1;1;5;
201900004054;138 298 901;B01;2;1;0;0;4;1;5;
201900004057;138 298 895;A01;0;1;0;2;0;0;5;
201900004060;138 298 891;B01;1;1;0;0;6;15;5;
201900004063;138 298 883;A01;3;1;12;0;1;26;5;
201900004088;138 298 838;A01;2;1;0;2;8;13;5;
201900004088;138 298 839;B01;2;1;0;2;7;17;5;
201900004093;138 298 832;B01;2;1;0;2;4;1;5;
201900004094;138 298 830;A01;1;1;0;1;1;1;5;
201900004107;138 298 807;Y01;1;1;0;2;1;11;5;
201900004112;138 298 797;B01;3;1;0;2;9;16;5;
201900004114;138 298 793;B01;3;1;0;2;8;17;5;
201900004119;138 298 784;B01;3;1;0;0;7;0;5;
201900004124;138 298 773;A01;1;1;0;0;0;21;5;
201900004131;138 298 759;A01;1;1;0;2;1;26;5;
201900004133;138 298 754;A01;1;1;0;2;8;1;5;
201900004136;138 298 747;B01;2;1;0;2;6;1;5;
201900004156;138 298 711;A01;2;1;0;2;1;5;5;
201900004170;138 298 688;A01;0;1;0;2;1;0;5;
201900004178;138 298 676;A01;1;1;12;0;2;0;0;
201900004181;138 298 672;A01;2;1;0;9;0;1;5;
201900004186;138 298 664;B01;1;1;0;0;4;9;5;
201900004201;138 298 625;B01;3;1;0;2;8;19;5;
201900004206;138 298 615;B01;3;1;0;2;8;25;5;
201900004207;138 298 614;A01;2;1;0;0;0;1;5;
201900004221;138 298 584;B01;2;1;0;2;5;1;0;
201900004222;138 298 583;A01;2;1;0;1;0;1;0;
201900004229;138 298 570;B01;0;1;0;2;0;15;5;
201900004230;138 298 569;B01;3;1;0;0;0;0;5;
201900004231;138 298 563;A01;0;1;0;2;1;0;5;
201900004235;138 298 557;A01;0;1;6;0;1;13;5;
201900004236;138 298 556;B01;2;1;0;2;7;1;5;
201900004244;138 298 537;B01;1;1;0;2;1;0;5;
201900004260;138 298 512;B01;3;1;0;2;3;19;5;
201900004266;138 298 500;A01;1;1;0;2;1;19;0;
201900004270;138 298 493;B01;3;1;0;2;7;19;5;
201900004295;138 298 425;C01;2;1;0;2;0;2;5;
201900004312;138 298 384;B01;2;1;0;2;7;1;5;
201900004345;138 298 316;A01;1;1;0;2;1;1;5;
201900004354;138 298 298;B01;1;1;0;2;3;5;5;
201900004370;138 298 273;B01;2;1;0;2;1;2;5;
201900004372;138 298 270;B01;2;1;0;2;4;9;5;
201900004382;138 298 251;B01;1;1;0;2;7;19;5;
201900004386;138 298 243;A01;1;1;0;2;6;1;5;
201900004388;138 298 239;B01;1;1;0;2;1;26;5;
201900004393;138 298 229;B01;2;1;0;2;0;1;5;
201900004399;138 298 220;A01;2;1;0;2;1;9;5;
201900004400;138 298 219;A01;2;1;0;2;1;1;5;
201900004402;138 298 214;B01;2;1;0;2;1;1;5;
201900004440;138 298 125;B01;1;1;0;2;8;15;5;
201900004465;138 298 082;A01;1;1;0;2;3;1;5;
201900004469;138 298 076;A01;2;1;0;6;1;1;5;
201900004487;138 298 050;A01;2;1;0;2;3;13;0;
201900004494;138 298 037;A01;1;1;0;1;1;1;0;
201900004500;138 298 026;B01;3;1;0;2;8;25;0;
201900004511;138 298 003;A01;2;1;0;2;1;1;5;
201900004534;138 297 965;B01;1;1;0;2;1;1;5;
201900004558;138 297 915;B01;3;1;0;2;1;1;5;
201900004597;138 297 843;A01;1;1;0;1;1;2;5;
201900004612;138 297 820;B01;1;1;0;2;1;2;0;
201900004616;138 297 815;B01;3;1;0;2;1;21;5;
201900004671;138 297 707;B01;2;1;0;2;1;1;5;
201900004674;138 297 687;A01;1;1;0;2;1;15;5;
201900004677;138 297 684;B01;2;1;0;2;1;1;0;
201900004686;138 297 659;A01;1;1;0;2;8;15;5;
201900004688;138 297 654;B01;2;1;0;2;1;1;5;
201900004689;138 297 652;A01;1;1;0;2;1;9;5;
201900004706;138 297 609;B01;1;1;0;2;1;18;5;
201900004708;138 297 603;B01;2;1;0;2;0;0;0;
201900004711;138 297 596;B01;2;1;0;-1;3;19;5;
201900004713;138 297 594;A01;1;1;0;1;0;1;5;
201900004714;138 297 592;A01;1;1;0;2;7;1;5;
201900004719;138 297 585;A01;0;1;0;2;1;1;5;
201900004722;138 297 581;B01;2;1;0;2;1;1;5;
201900004728;138 297 571;A01;2;1;12;0;1;11;5;
201900004729;138 297 569;B01;2;1;1;0;1;1;5;
201900004737;138 297 555;B01;1;1;0;2;1;5;5;
201900004742;138 297 543;B01;3;1;0;2;8;19;5;
201900004745;138 297 535;B01;1;1;0;2;7;17;5;
201900004760;138 297 510;B01;2;1;0;2;1;1;5;
201900004780;138 297 470;B01;3;1;0;2;7;1;5;
201900004782;138 297 467;B01;1;1;0;2;1;1;5;
201900004787;138 297 456;B01;1;1;1;2;1;18;5;
201900004818;138 297 396;B01;1;1;0;2;8;11;5;
201900004821;138 297 392;A01;1;1;0;0;0;1;5;
201900004839;138 297 363;B01;1;1;0;2;7;15;5;
201900004846;138 297 352;B01;2;1;0;2;1;2;5;
201900004850;138 297 343;B01;1;1;0;2;4;1;0;
201900004855;138 297 334;A01;2;1;0;0;1;1;5;
201900004856;138 297 331;B01;0;1;0;2;1;1;5;
201900004864;138 297 316;B01;1;1;0;2;8;18;5;
201900004867;138 297 309;A01;2;1;0;1;1;1;5;
201900004870;138 297 306;B01;1;1;0;0;1;0;0;
201900004893;138 297 261;A01;3;1;0;0;0;1;5;
201900004898;138 297 254;B01;2;1;0;2;8;1;0;
201900004914;138 297 224;B01;2;1;0;2;4;2;5;
201900004926;138 297 199;B01;3;1;0;2;3;1;5;
201900004929;138 297 192;B01;2;1;0;2;1;1;0;
201900004944;138 297 164;A01;1;1;0;2;8;13;5;
201900004991;138 297 085;A01;1;1;1;0;1;2;1;
201900005020;138 297 038;A01;1;1;0;5;2;1;5;
201900005025;138 297 030;B01;2;1;0;0;4;1;5;
201900005026;138 297 028;A01;1;1;0;2;3;13;5;
201900005033;138 297 016;B01;1;1;0;0;4;1;5;
201900005034;138 297 014;B01;3;1;0;2;1;1;5;
201900005036;138 297 012;A01;2;1;0;1;7;1;5;
201900005046;138 296 998;A01;2;1;0;2;3;10;5;
201900005047;138 296 996;B01;3;1;0;2;1;1;5;
201900005048;138 296 994;A01;3;1;0;2;1;1;5;
201900005051;138 296 987;B01;2;1;0;2;8;15;5;
201900005053;138 296 981;A01;3;1;0;2;7;1;5;
201900005090;138 296 916;B01;2;1;0;2;2;15;5;
201900005101;138 296 897;A01;3;1;0;0;1;1;5;
201900005118;138 296 872;B01;2;1;0;0;8;1;0;
201900005134;138 296 844;A01;2;1;0;0;0;0;5;
201900005236;138 296 661;B01;2;1;0;2;7;2;5;
201900005237;138 296 658;B01;2;1;0;2;1;1;5;
201900005240;138 296 653;A01;3;1;0;2;1;1;5;
201900005242;138 296 649;B01;1;1;0;2;1;1;0;
201900005256;138 296 624;B01;2;1;0;2;1;16;0;
201900005263;138 296 612;Y01;3;1;0;2;3;1;0;
201900005271;138 296 598;A01;3;1;0;2;5;19;5;
201900005279;138 296 587;A01;1;1;0;2;1;1;0;
201900005284;138 296 575;B01;1;1;0;2;7;15;5;
201900005289;138 296 567;A01;2;1;12;1;8;18;5;
201900005292;138 296 563;B01;1;1;0;2;1;1;5;
201900005293;138 296 559;C01;1;1;0;2;4;1;5;
201900005293;138 296 560;B01;1;1;0;2;4;1;5;
201900005335;138 296 493;A01;2;1;0;0;9;1;5;
201900005336;138 296 491;B01;2;1;0;2;7;12;5;
201900005340;138 296 482;B01;3;1;0;2;0;0;5;
201900005362;138 296 444;B01;2;1;0;0;4;1;5;
201900005387;138 296 393;B01;3;1;0;2;8;13;5;
201900005393;138 296 384;F01;3;1;0;2;4;1;5;
201900005427;138 296 317;B01;3;1;0;2;1;1;5;
201900005471;138 296 232;B01;1;1;0;2;1;7;5;
201900005482;138 296 211;B01;3;1;0;2;4;1;5;
201900005506;138 296 167;A01;1;1;0;2;0;17;5;
201900005508;138 296 163;B01;2;1;0;2;6;1;5;
201900005520;138 296 144;B01;2;1;0;2;7;15;5;
201900005528;138 296 122;C01;1;1;0;2;4;1;5;
201900005528;138 296 123;B01;1;1;0;2;4;1;5;
201900005534;138 296 112;B01;1;1;0;9;1;1;6;
201900005542;138 296 099;B01;1;1;0;2;4;2;5;
201900005572;138 296 050;A01;3;1;0;2;1;26;5;
201900005662;138 295 882;B01;1;1;0;2;3;1;0;
201900005667;138 295 873;B01;3;1;0;2;1;0;0;
201900005668;138 295 871;A01;1;1;0;2;1;1;5;
201900005675;138 295 857;B01;2;1;0;2;1;19;5;
201900005676;138 295 856;A01;1;1;0;0;0;0;5;
201900005685;138 295 835;A01;0;1;0;2;1;14;5;
201900005694;138 295 821;B01;1;1;1;0;1;1;5;
201900005695;138 295 819;A01;1;1;0;0;0;0;5;
201900005697;138 295 817;A01;2;1;0;0;0;0;0;
201900005698;138 295 815;A01;0;1;0;0;0;0;5;
201900005705;138 295 803;B01;2;1;0;2;1;1;5;
201900005710;138 295 795;B01;1;1;0;2;7;1;5;
201900005712;138 295 792;A01;2;1;0;2;1;1;5;
201900005715;138 295 785;B01;2;1;0;0;3;1;5;
201900005728;138 295 764;A01;3;1;0;2;1;2;5;
201900005732;138 295 757;A01;1;1;0;2;0;13;6;
201900005746;138 295 731;B01;1;1;0;2;6;14;5;
201900005747;138 295 728;C01;1;1;0;2;3;23;5;
201900005750;138 295 723;A01;1;1;0;2;2;5;5;
201900005770;138 295 693;B01;2;1;0;2;1;1;5;
201900005778;138 295 681;B01;2;1;0;9;3;2;5;
201900005790;138 295 661;B01;2;1;0;2;6;0;5;
201900005795;138 295 652;B01;2;1;0;2;1;1;5;
201900005818;138 295 613;B01;1;1;0;2;4;13;5;
201900005821;138 295 608;A01;3;1;6;0;1;1;5;
201900005824;138 295 602;B01;1;1;0;0;4;2;5;
201900005859;138 295 536;A01;3;1;0;2;1;9;0;
201900005870;138 295 519;A01;1;1;0;0;0;0;5;
201900005894;138 295 478;A01;1;1;0;2;7;15;5;
201900005924;138 295 418;B01;1;1;0;2;1;1;5;
201900005929;138 295 406;B01;2;1;0;2;1;1;0;
201900005932;138 295 402;A01;2;1;0;2;1;2;5;
201900005940;138 295 382;B01;3;1;0;2;4;26;0;
201900005945;138 295 372;A01;3;1;0;2;1;19;5;
201900005950;138 295 361;A01;1;1;0;2;0;1;5;
201900005950;138 295 362;B01;2;1;0;2;0;15;2;
201900005952;138 295 359;A01;1;1;0;2;8;5;5;
201900005954;138 295 354;B01;2;1;0;2;1;19;5;
201900005959;138 295 346;B01;1;1;0;2;1;1;5;
201900005976;138 295 310;Y01;1;1;0;2;1;5;5;
