Num_Acc;jour;mois;an;hrmn;lum;dep;com;agg;int;atm;col;adr;lat;long
201900000293;29;5;2019;12:50;1;27;27335;2;4;8;1;Rue des PrÃ©s;49,1346320;1,1887900
201900000305;12;5;2019;11:44;1;62;62170;2;1;1;2;52 Route de la Colline;50,4218350;2,6607360
201900000307;13;8;2019;19:05;1;67;67482;2;3;1;3;DOCTEUR NETTER (RUE DU);48,5867200;7,7060000
201900000310;12;8;2019;08:00;1;67;67482;2;1;1;7;GOUJON (RUE DU);48,5993420;7,7860490
201900000320;16;8;2019;20:00;1;64;64445;2;1;1;6;JEAN DE LA FONTAINE;43,2965300; -0,3730700
201900000329;16;8;2019;22:40;4;60;60159;1;6;1;3;25E- R.G.A. (AV. DU);49,3889400;2,8827100
201900000335;27;7;2019;18:00;1;58;58194;2;3;1;6;ARDILLIERS;46,9919700;3,1613000
201900000337;14;8;2019;18:10;1;56;56121;2;6;2;7;BLUM ( BD LEON );47,7458700; -3,3804500
201900000345;16;8;2019;15:55;1;51;51454;2;1;1;3;RUE DU RUISSELET;49,2439100;4,0353200
201900000350;13;8;2019;15:45;1;49;49007;2;1;1;3;ARNAULD ( HENRI) BOULEVARD;47,4730700; -0,5622400
201900000354;14;8;2019;15:20;1;47;47001;2;1;1;6;530 BLUM (AV. LEON);44,2113612;0,6466734
201900000360;15;8;2019;12:25;1;44;44132;2;6;1;3;BD REPUBLIQUE/AVENUE DE GAULLE;47,2596070; -2,3390750
201900000368;17;8;2019;23:00;5;35;35238;2;2;3;1;CHATEAUBRIAND (QUAI);48,1102097; -1,6741705
201900000371;16;8;2019;18:15;1;35;35238;2;1;1;3;GASCOGNE (SQUARE DE);48,1219650; -1,7137060
201900000374;13;8;2019;08:45;1;35;35238;2;1;1;6;DUGUAY TROUIN (QUAI);48,1101900; -1,6842200
201900000382;14;6;2019;07:11;1;93;93055;2;1;1;3;LOUIS NADOT;48,8958000;2,4098900
201900000394;13;6;2019;14:30;1;93;93048;2;1;1;3;PARIS (RUE DE);48,8578882;2,4351291
201900000402;19;6;2019;09:37;1;93;93046;2;3;1;3;EUGENE MASSE RUE;48,9263000;2,5452700
201900000443;18;6;2019;19:15;1;93;93057;2;1;1;3;CASANOVA (AL. DANIELLE) 1 A 98;48,9078200;2,4945900
201900000468;24;10;2019;17:10;1;13;13002;2;3;1;3;SALVATORE ALLENDE (BOULEVARD);43,3526400;5,4820900
201900000478;24;10;2019;08:30;1;75;75118;2;1;1;3;RUE MARX DORMOY;48,8881149;2,3598786
201900000480;24;10;2019;19:55;5;75;75115;2;2;1;6;RUE OLIVIER DE SERRES;48,8361386;2,2972210
201900000483;24;10;2019;20:10;5;75;75108;2;7;1;6;PLACE SAINT AUGUSTIN;48,8756728;2,3195863
201900000489;24;10;2019;13:00;1;93;93070;2;1;1;3;MICHELET(AV):NÂ°1AU 103;48,9077400;2,3442140
201900000498;24;10;2019;18:25;1;92;92064;2;1;1;6;DAILLY;48,8451000;2,2176000
201900000528;24;10;2019;14:40;1;3;03082;2;2;1;3;rue Aujame;46,2949333;2,7353721
201900000530;25;10;2019;11:50;1;1;01093;1;3;1;1;1 Lotissement Domaine Berthaud;46,1073500;4,9627720
201900000538;25;10;2019;17:25;1;4;04004;1;1;1;7;RD 111;43,7778290;6,0276900
201900000558;29;11;2019;19:26;5;75;75105;2;2;1;6;BOULEVARD SAINT MARCEL;48,8384763;2,3570239
201900000569;29;11;2019;13:45;1;75;75102;2;3;2;6;RUE SAINT DENIS;48,8667094;2,3512489
201900000580;29;11;2019;16:30;4;94;94054;2;3;1;3;MARECHAL FOCH (R DU);48,7445200;2,3971800
201900000587;29;11;2019;20:50;5;92;92073;2;1;8;3;BAS ROGERS (RUE DES);48,8798700;2,2333300
201900000603;30;11;2019;17:10;2;51;51660;2;9;1;1;AVENUE DU VAL DES BOIS;49,3481234;4,2125039
201900000613;29;11;2019;15:35;1;47;47147;1;3;7;1;Au Trespountets;44,6360760;0,2417190
201900000634;29;11;2019;20:45;4;33;33199;2;1;1;2;161 avenue MarÃ©chal de lattre de tassigny;44,6365100; -1,0956600
201900000641;27;11;2019;11:51;1;67;67205;2;6;1;3;rue de l'hippodromme;48,6906490;7,7846270
201900000669;27;11;2019;06:20;5;75;75116;2;2;1;3;ALLEE DE LONGCHAMP;48,8637090;2,2401166
201900000670;28;11;2019;18:30;5;75;75115;2;3;1;3;RUE DE L ARRIVEE;48,8441850;2,3228920
201900000678;28;11;2019;11:05;1;94;94003;2;2;1;7;GABRIEL PERI (AV);48,7993000;2,3436000
201900000684;28;11;2019;08:30;1;93;93045;2;2;2;3;JUIN AVENUE DU MARECHAL;48,8783400;2,4225100
201900000690;28;11;2019;11:25;1;92;92012;2;2;1;3;GENERAL LECLERC (AVENUE DU) 35/FIN - 60/;48,8309329;2,2346122
201900000701;28;8;2019;19:35;1;51;51612;2;1;1;2;44 AVENUE DE BAMMENTAL;48,9069063;4,0173334
201900000708;22;10;2019;17:15;1;29;29075;1;1;1;3;18 Rue Henri Becquerel;48,4323110; -4,4413739
201900000717;28;11;2019;17:50;3;88;88307;1;1;2;3;D460a;48,0244930;5,8090520
201900000733;1;9;2019;15:32;1;63;63019;2;1;1;3;SOLEIL LEVANT (RUE DU);45,7959039;3,1651663
201900000735;20;9;2019;22:40;5;59;59512;2;6;1;1;AVELGHEM (RUE D');50,6946874;3,1949066
201900000740;19;9;2019;17:15;1;56;56121;2;2;1;3;Rue Louis Guiguen;47,7557400; -3,3548100
201900000750;18;9;2019;18:50;1;41;41018;2;1;1;3;D 766;47,5827000;1,2976000
201900000764;20;9;2019;14:20;1;33;33550;2;1;1;3;CHEM DE LEYSOTTE;44,7993100; -0,5769100
201900000765;20;9;2019;12:15;1;33;33063;2;1;1;6;79 COURS DE QUEBEC;44,8821200; -0,5699800
201900000771;19;9;2019;16:15;1;31;31555;2;1;1;3;FAUBOURG BONNEFOY (RUE DU) DU 1AU 231;43,6160000;1,4531700
201900000774;15;9;2019;11:00;1;22;22278;2;2;1;3;Bd de l'Atlantique;48,5194100; -2,7882680
201900000779;20;9;2019;17:30;1;13;13216;2;1;1;3;HENRI BARNIER (BOULEVARD);43,3700548;5,3460178
201900000793;19;9;2019;09:00;1;5;05061;2;6;1;3;TORRENT ( ALLEE DU );44,5672300;6,0971900
201900000807;20;9;2019;19:25;2;75;75113;2;1;1;6;RUE DE TOLBIAC;48,8259651;2,3531906
201900000810;20;9;2019;15:35;1;75;75112;2;1;1;6;ROUTE ROYALE DE BEAUTE;48,8341140;2,4435680
201900000812;20;9;2019;15:45;1;75;75108;2;3;1;6;RUE DE ROME;48,8771953;2,3230354
201900000815;20;9;2019;17:20;1;75;75104;2;1;1;6;BOULEVARD DU PALAIS;48,8552101;2,3458059
201900000824;20;9;2019;12:15;1;94;94033;2;1;1;1;PIERRE BROSSOLETTE (R);48,8400000;2,4700000
201900000841;20;9;2019;14:30;1;92;92073;2;1;1;3;SELLIER (BOULEVARD HENRI);48,8679800;2,2249400
201900000846;8;9;2019;10:35;1;92;92040;2;1;1;1;STALINGRAD (QUAI DE);48,8236412;2,2554331
201900000857;20;9;2019;09:00;1;62;62473;2;7;1;2;3 Rue Emile Basly;50,6184900;2,4705790
201900000858;20;9;2019;19:45;3;41;41149;2;1;1;6;Avenue des reclusages;47,7467890;0,8643610
201900000866;20;9;2019;15:20;1;65;65036;1;1;1;6;Rd 100 Pk 5+800;42,9876438; -0,0565356
201900000879;21;9;2019;15:35;1;50;50507;1;1;1;2;RD 421;49,4950110; -1,2656440
201900000887;20;9;2019;07:45;1;49;49132;2;3;1;6;Rue de la Garenne;47,6493570; -0,4418740
201900000888;14;9;2019;16:10;1;35;35131;2;2;1;3;Rue Ernest Renan;48,1293510; -1,8095160
201900000889;21;9;2019;10:30;1;38;38289;1;1;1;6;D44 C;45,1263300;6,0432400
201900000907;20;9;2019;11:15;1;27;27016;2;1;1;1;Clos du Gambon;49,2493350;1,4390520
201900000965;20;12;2019;20:50;5;94;94041;2;1;2;6;PIERRE SEMARD (AV);48,8191000;2,3806000
201900000991;13;10;2019;12:10;1;63;63113;2;3;1;5;AURIOL (BOULEVARD VINCENT);45,7928399;3,1198883
201900001003;14;2;2019;13:36;1;67;67433;1;4;7;3;croisement D282 et D124;48,3772780;7,6191370
201900001022;30;1;2019;18:10;5;69;69191;2;1;1;6;route de lyon;45,8124880;4,8183480
201900001041;17;2;2019;12:48;1;76;76024;1;1;6;2;route de dieppe;49,7503050;1,2846030
201900001049;14;2;2019;17:35;1;59;59571;1;1;7;3;cd113;50,1777520;3,4714876
201900001131;13;2;2019;14:00;1;974;97409;2;9;1;2;DE LA GARE(RUE); -20,9625800;55,6580400
201900001142;12;2;2019;08:45;1;69;69389;2;1;1;3;BOURBONNAIS (DU)                    (R );45,7742200;4,8029000
201900001156;12;2;2019;16:40;1;83;83069;1;9;1;3;SALINS ( ROUTE DES VIEUX);43,1244700;6,1887500
201900001164;11;2;2019;14:45;1;67;67482;2;1;1;6;HALLEBARDES (RUE DES);48,5827300;7,7509700
201900001166;8;2;2019;13:45;1;67;67482;2;3;1;3;SCHIRMECK (ROUTE DE);48,5661800;7,7080000
201900001174;11;2;2019;15:25;1;64;64024;2;1;2;7;BIARRITZ (AVENUE DE);43,4803700; -1,5222600
201900001190;23;5;2019;08:30;1;59;59400;2;1;1;3;6 rue thiers;50,6436200;2,6401080
201900001388;9;6;2019;19:45;1;92;92073;2;2;1;3;ROOSVELT (AVENUE FRANKLIN);48,8743449;2,2206545
201900001402;14;8;2019;18:43;1;31;31555;2;1;1;3;AV JEAN ZAY;43,6488900;1,4330900
201900001414;11;6;2019;19:44;1;92;92064;2;1;1;6;DAILLY;48,8428000;2,2211000
201900001426;31;5;2019;12:40;1;92;92063;2;1;1;3;SUE (RUE EUGENE);48,8765700;2,2012400
201900001447;14;6;2019;14:25;1;92;92050;2;2;1;3;QUENTIN JULES AVENUE;48,8949800;2,1918900
201900001454;6;6;2019;17:00;1;92;92050;2;1;1;2;JOILIOT CURIE F. ET IRENE AVENUE NÂ°IMPAI;48,8923050;2,2094080
201900001459;13;8;2019;19:05;2;16;16102;2;2;1;1;Bd de JAVREZAC;45,6921600; -0,3448800
201900001471;8;8;2019;09:10;1;14;14118;2;3;1;3;FALAISE (RUE DE  - 90 PAIR 95 IMPAIR);49,1725600; -0,3545300
201900001476;19;6;2019;14:40;1;92;92044;2;2;1;3;KLEBER (RUE);48,8925282;2,2794899
201900001498;17;6;2019;17:39;1;92;92036;2;1;1;3;MARCEL PAUL (AVENUE) (52/102);48,9396133;2,3039875
201900001499;13;8;2019;09:00;1;13;13209;2;1;1;1;LÃON LACHAMP (ROUTE);43,2487840;5,4417060
201900001507;17;8;2019;10:47;1;10;10357;2;1;2;7;GENERAL DE GAULLE (RUE DU);48,2970000;4,1200000
201900001509;14;8;2019;18:02;1;10;10387;2;1;1;3;MAROTS (RUE DES);48,3063000;4,0491000
201900001511;11;6;2019;18:55;1;92;92036;2;3;3;7;FELICIE (RUE);48,9145500;2,2939300
201900001523;10;6;2019;16:18;1;92;92026;2;1;1;2;VERDUN (DE 62 A FIN);48,9003040;2,2609210
201900001544;14;8;2019;09:10;1;5;05061;2;1;1;7;GEORGES POUGET ( RUE);44,5588200;6,0680700
201900001545;14;8;2019;08:25;1;5;05023;2;1;1;6;FORGUES (AVENUE DU PROF.);44,9056000;6,6302000
201900001547;10;6;2019;16:40;1;92;92025;2;1;1;2;BOURNARD (RUE DU);48,9230345;2,2544218
201900001553;3;6;2019;18:00;1;92;92023;2;1;1;6;PORTE DE TRIVAUX (RUE DE) NÂ°57 A 197 ET;48,7851000;2,2394300
201900001554;1;6;2019;13:20;1;92;92023;2;1;1;3;GENERAL DE GAULLE (AV DU) NÂ°130 A 340 ET;48,7872646;2,2561842
201900001590;15;8;2019;22:00;5;75;75118;2;4;2;6;AVENUE DE LA PORTE DE LA CHAPELLE;48,8989116;2,3590122
201900001618;11;6;2019;10:45;1;87;87157;1;1;2;2;Bussin;45,9386110;1,4586490
201900001625;13;8;2019;15:30;1;75;75109;2;3;1;3;RUE LA FAYETTE;48,8765705;2,3465735
201900001633;16;8;2019;00:01;5;75;75102;2;3;1;3;BOULEVARD POISSONNIERE;48,8708792;2,3467142
201900001636;15;8;2019;15:45;1;75;75103;2;2;8;3;RUE DES FRANCS BOURGEOIS;48,8586818;2,3587801
201900001657;13;8;2019;12:00;1;94;94028;2;1;1;3;SEBASTIEN(VILLA);48,7892500;2,4652200
201900001736;17;8;2019;14:15;1;84;84069;1;1;1;3;RD974;44,1607480;5,1468650
201900001737;25;7;2019;12:50;1;84;84126;1;6;1;3;RD977;44,2051860;5,0223070
201900001738;16;8;2019;11:45;1;31;31547;1;2;1;3;D12 - D50;43,5040470;1,2483680
201900001740;14;8;2019;15:55;1;68;68162;1;1;1;7;RD 1 Bis - Sigolsheim;48,1373590;7,3227250
201900001754;24;10;2019;17:45;1;57;57433;2;1;1;3;Rue de MARANGE;49,2083540;6,1542470
201900001792;21;10;2019;17:45;1;71;71153;2;7;1;1;VILAR (RUE JEAN);46,7849000;4,4347200
201900001814;23;10;2019;08:10;1;63;63113;2;1;1;2;CHATEAUDUN (RUE DE);45,7825000;3,0982500
201900001818;23;10;2019;08:25;1;59;59009;2;6;1;3;MONS BOULEVARD DE;50,6460000;3,1290000
201900001857;23;10;2019;17:10;1;75;75118;2;1;8;3;BOULEVARD NEY;48,8986751;2,3670130
201900001858;23;10;2019;16:00;1;75;75118;2;5;2;3;RUE MARCADET;48,8912100;2,3396426
201900001859;23;10;2019;14:30;1;75;75110;2;2;8;6;QUAI DE JEMMAPES;48,8732275;2,3642030
201900001860;23;10;2019;10:38;1;75;75118;2;3;8;3;RUE MARX DORMOY;48,8868300;2,3596900
201900001862;23;10;2019;17:00;1;75;75117;2;3;1;6;BOULEVARD DE COURCELLES;48,8786745;2,3008495
201900001869;23;10;2019;11:50;1;75;75112;2;7;1;3;AVENUE DU TRONE;48,8481109;2,3974879
201900001870;23;10;2019;18:30;5;75;75110;2;2;1;3;RUE DE LANCRY;48,8698630;2,3607300
201900001907;23;10;2019;16:00;1;64;64371;2;1;8;6;36 rue Victor Hugo;43,2208915; -0,8878753
201900001927;28;11;2019;17:20;2;44;44052;2;1;1;6;La Lande des 3 Pointes;47,3449961; -2,0706043
201900001967;26;11;2019;16:45;1;76;76498;2;1;1;2;KENNEDY. RUE DU PRESIDENT;49,4317400;1,0702000
201900001969;25;11;2019;17:30;5;76;76351;2;6;1;3;IRENE JOLIOT CURIE (RUE);49,5318400;0,1031600
201900001973;27;11;2019;06:50;5;69;69275;2;2;1;3;CARNOT                              (R );45,7632400;4,9705900
201900001981;25;11;2019;13:05;1;54;54395;2;2;1;1;LEOPOLD (COURS);48,6970500;6,1756440
201900001987;27;11;2019;19:15;5;37;37214;2;1;1;6;DE GAULLE (BD CHARLES);47,4177118;0,6655841
201900001988;27;11;2019;08:00;5;37;37261;2;1;2;7;GILLES (RUE CHARLES);47,3884900;0,6904100
201900001997;27;11;2019;05:30;5;31;31555;2;1;1;3;BD DE LA MARQUETTE;43,6154800;1,4353800
201900002028;27;11;2019;20:32;5;75;75120;2;1;1;1;RUE DE BELLEVILLE;48,8745444;2,3866577
201900002071;27;11;2019;12:00;1;68;68075;1;1;1;7;Rue des Coteaux;47,5324190;7,3332350
201900002073;23;11;2019;17:25;2;29;29298;1;1;8;2;1076 Moulin de Bondivy;47,9133560; -4,3162860
201900002083;28;11;2019;05:45;1;974;97422;2;1;1;3;Chemin Notre Dame de la Paix; -21,2217070;55,5604410
201900002105;16;12;2019;07:30;5;38;38421;2;3;1;3;RUE DE LA PASSERELLE;45,1940600;5,7674900
201900002109;20;12;2019;15:15;1;974;97411;2;1;1;1;DEBASSYNS (AVENUE); -20,8894413;55,4799324
201900002137;2;12;2019;09:55;1;6;06088;2;3;1;3;BESSET (AV.) (A PARTIR DU NÂ° 47);43,7169600;7,2555230
201900002143;10;12;2019;05:30;3;62;62244;1;1;8;3;DEPARTEMENTALE 943;50,9263700;1,9038530
201900002151;16;12;2019;13:25;1;76;76575;2;6;1;3;OREE DU ROUVRAY. RUE DE L';49,3920800;1,0870400
201900002172;11;9;2019;08:25;1;29;29019;2;1;8;3;41 KERVERN AUGUSTE;48,4023988; -4,4885748
201900002187;15;9;2019;10:30;1;6;06088;2;4;1;3;CORNIGLION MOLINIER (BD);43,6652260;7,2029889
201900002191;6;7;2019;11:25;1;10;10245;2;1;1;7;grande rue;48,2560330;4,2075810
201900002192;29;9;2019;18:05;1;38;38012;2;3;1;3;396 Route de Saint-Genix;45,5906930;5,6135070
201900002200;5;8;2019;12:00;1;61;61215;1;1;1;3;Bon Amour;48,5187790;0,3707250
201900002255;1;7;2019;11:40;1;6;06077;1;1;7;6;164 Route de l'Authion;43,8820810;7,3594460
201900002273;19;9;2019;12:05;1;38;38185;2;1;1;6;PLACE VAUCANSON;45,1881000;5,7284000
201900002288;19;9;2019;18:25;1;69;69034;2;1;1;6;SOLDATS (DES)                       (MO);45,7916400;4,8605300
201900002318;17;9;2019;11:40;1;64;64122;2;1;1;6;MADRID (RUE DE);43,4703700; -1,5688600
201900002342;18;9;2019;17:40;1;13;13207;2;1;1;1;VALLON (TRAVERSE DU);43,2856680;5,3530210
201900002352;19;9;2019;18:50;1;75;75120;2;3;1;6;AVENUE GAMBETTA;48,8641600;2,3922300
201900002363;18;9;2019;09:20;1;75;75116;2;7;1;3;PLACE DE LA PORTE DE SAINT CLOUD;48,8375241;2,2567195
201900002365;19;9;2019;20:00;2;75;75120;2;7;1;3;AVENUE DE LA PORTE DE VINCENNES;48,8470311;2,4114947
201900002369;19;9;2019;18:41;1;75;75110;2;1;1;6;BOULEVARD DE LA VILLETTE;48,8748100;2,3736260
201900002371;19;9;2019;10:30;1;75;75104;2;2;1;3;BOULEVARD DU PALAIS;48,8543470;2,3449290
201900002393;19;9;2019;17:10;1;93;93010;2;1;1;2;VERDUN (AV. DE) 1 A 33;48,9052330;2,4903640
201900002423;20;9;2019;10:25;1;34;34096;1;4;1;6;D909;43,5624760;3,1806360
201900002432;20;9;2019;10:05;1;18;18015;1;1;7;2;Route de ClÃ©mont, LES CHAMPS DES PRES;47,5158280;2,4022350
201900002452;11;2;2019;17:55;1;49;49007;2;1;1;6;DUPETIT THOUARS;47,4634320; -0,5526160
201900002455;11;2;2019;15:07;1;47;47001;2;4;1;3;08 PUITS DU SAUMON (RUE DU);44,2056200;0,6165000
201900002479;12;2;2019;15:45;1;29;29019;2;6;1;3;KERGOAT;48,4018237; -4,5024778
201900002518;11;2;2019;11:43;1;75;75103;2;3;1;3;RUE SAINT CLAUDE;48,8601140;2,3664630
201900002542;12;2;2019;15:10;1;44;44010;1;6;1;3;ROND POINT DE LA GOVELLE - CD 45;47,2675270; -2,4542160
201900002563;13;2;2019;14:50;1;26;26146;1;1;1;3;RD 541 PR 15.100;44,4208698;4,8708923
201900002566;14;2;2019;16:25;1;64;64230;1;1;1;2;RD 217 ROUTE DE LAS HIES;43,2391060; -0,4222360
201900002567;14;2;2019;13:50;1;24;24347;1;3;1;1;LA CROIX;44,7169650;0,7994390
201900002579;5;2;2019;19:10;5;42;42187;2;1;1;1;FUYANT (RUE DU);46,0430420;4,0535410
201900002618;9;2;2019;15:50;1;972;97213;1;1;1;3;PELLETIER (ROUTE DE);14,6566850; -60,9785100
201900002628;9;7;2019;16:50;1;973;97302;2;1;1;2;MANGO (CITE);4,9325935; -52,3185575
201900002642;8;7;2019;17:25;1;88;88413;2;1;1;2;Avenue de l'egalitÃ©;48,2927070;6,9357530
201900002671;27;5;2019;17:45;1;50;50647;2;6;1;7;CONILLOT (RUE DU);48,8403800; -1,5591900
201900002676;9;7;2019;17:30;1;37;37208;2;2;1;3;BELLERIE (RUE DE LA);47,3502651;0,7404631
201900002680;8;7;2019;17:15;1;35;35281;2;2;7;3;ALBERT 1ER (BD);48,0902936; -1,6927318
201900002683;9;7;2019;13:10;1;34;34172;2;9;1;3;PONT DE LATTES (RUE DU);43,6042871;3,8835333
201900002899;25;7;2019;18:30;1;29;29103;2;4;1;3;Rue HervÃ© de GuÃ©briant;48,4474450; -4,2700320
201900002960;16;8;2019;18:35;1;62;62571;1;1;1;3;Route de Berck;50,4350510;1,6093290
201900002961;22;10;2019;09:35;1;69;69266;2;1;8;6;ROGER SALENGRO     (Avenue);45,7785600;4,8798600
201900002988;22;10;2019;11:10;1;59;59350;2;9;1;3;DEFRENNE ADOLPHE RUE;50,6495500;2,9866700
201900002992;8;6;2019;13:55;1;68;68019;1;3;1;1;CD 468;48,0959810;7,5334860
201900002994;13;8;2019;14:40;1;79;79213;2;1;1;3;31 avenue de lauzon;46,6096020; -0,2355090
201900003008;14;8;2019;12:00;1;65;65006;1;1;1;2;PK 6+800- D113;42,8877072;0,3213380
201900003010;14;8;2019;12:00;1;65;65138;1;1;1;6;D 920;42,8556290; -0,1280500
201900003013;4;6;2019;16:15;1;974;97422;2;1;1;6;161 Rue Georges Pompidou; -21,2557370;55,5226000
201900003036;15;8;2019;07:55;1;12;12239;1;2;2;3;RD 45 - PK 13+322;44,4290190;2,9628180
201900003041;21;10;2019;09:20;1;35;35238;2;3;1;3;LECLERC (AVENUE DU GENERAL);48,1138900; -1,6397900
201900003045;8;6;2019;15:45;1;84;84029;1;1;1;2;Route de JonquiÃ¨res;44,1520630;4,8849160
201900003063;19;10;2019;12:20;1;28;28085;2;1;1;3;FRANCE (MAIL ANATOLE);48,4460000;1,5260000
201900003069;16;6;2019;11:20;1;76;76167;2;3;1;3;Rue d'Ecqueville;49,5857000;0,1207000
201900003076;1;6;2019;15:00;1;28;28269;2;2;1;3;Rue de Chartres;48,3955660;1,4928140
201900003088;16;4;2019;15:30;1;35;35219;1;1;1;6;La Glochais;47,8289510; -1,9502930
201900003089;16;8;2019;17:30;1;25;25050;1;2;1;7;Carrefour D461 e D242;47,1179200;6,6140270
201900003114;22;10;2019;18:15;2;75;75120;2;4;1;3;AVENUE LEON GAUMONT;48,8510200;2,4158100
201900003121;22;10;2019;20:55;5;75;75119;2;7;1;5;PLACE AUGUSTE BARON;48,9001468;2,3873126
201900003124;8;6;2019;09:15;1;58;58086;1;1;1;7;D955A;47,4111230;2,9257370
201900003128;7;6;2019;17:25;1;971;97132;2;1;1;3;Rue de la dissidence;15,9700650; -61,6428620
201900003131;6;6;2019;17:45;1;62;62261;2;9;1;3;Avenue d'Ãtaples;50,5069470;1,6273140
201900003142;3;6;2019;16:20;1;974;97413;2;3;1;3;Rue Adrien Lagourgue, LE PITON; -21,2166610;55,3080870
201900003148;22;10;2019;11:30;1;75;75112;2;7;1;6;PLACE EDOUARD RENARD;48,8353580;2,4065948
201900003150;22;10;2019;18:20;2;75;75111;2;1;1;6;BOULEVARD VOLTAIRE;48,8569071;2,3816180
201900003152;22;10;2019;16:15;1;75;75111;2;2;1;6;RUE DE CHARONNE;48,8535785;2,3804157
201900003155;22;10;2019;00:45;5;75;75114;2;2;1;2;BOULEVARD BRUNE;48,8245899;2,3193970
201900003166;17;8;2019;12:05;1;50;50487;1;1;2;4;Grande BoussardiÃ¨re;48,5248470; -1,3100960
201900003222;13;8;2019;18:20;1;27;27260;1;1;2;2;D6178;49,4121830;0,4241120
201900003224;14;8;2019;11:35;1;17;17459;1;1;1;3;Lieu dit Le Moulin Ã  vent.;45,9174380; -0,4453770
201900003243;2;8;2019;10:05;1;30;30241;1;1;1;1;Chemin du moulin de baguet;43,9706260;4,2786000
201900003245;19;10;2019;18:38;2;49;49026;2;2;2;3;Rue Roche Bleue;47,4983010; -0,8072340
201900003256;30;7;2019;17:50;1;88;88358;2;3;8;1;26 Place de la LibÃ©ration;48,1083330;6,5668530
201900003265;13;8;2019;08:20;1;69;69244;2;1;1;1;Avenue Franklin Roosevelt;45,7638100;4,7735220
201900003293;23;10;2019;19:30;3;73;73252;2;1;2;3;D74;45,4358454;6,2800275
201900003336;14;8;2019;16:10;1;5;05065;2;6;1;3;Rond point du chateau;44,6549470;6,6521250
201900003362;25;9;2019;17:53;1;974;97415;1;1;1;1;25 Chemin Bras Canot; -21,0687800;55,2893260
201900003363;21;10;2019;19:30;5;973;97304;2;1;1;1;Avenue de Pariacabo;5,1559780; -52,6598860
201900003371;16;8;2019;16:30;1;68;68193;1;1;1;7;route du petit ballon;47,9924620;7,1303060
201900003376;16;8;2019;16:25;1;67;67184;2;1;1;3;rue du stade;48,9012060;7,9779990
201900003379;31;5;2019;09:50;1;78;78300;1;2;7;3;RD 11;48,8895320;1,7223260
201900003388;4;6;2019;23:54;5;67;67448;2;1;1;2;101 Grand-rue;48,4782390;7,2181460
201900003410;6;6;2019;11:25;1;2B;2B096;2;1;1;3;RT 50;42,3047450;9,1574920
