Num_Acc;catr;voie;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;lartpc;larrout;surf;infra;situ;vma
201900000815;4;BOULEVARD DU PALAIS;0.0;;1;4;3;1;6;0;1;;;1;0;6;50
201900000824;4;PIERRE BROSSOLETTE (R);0.0;;2;1;0;2;0;0;1;;;1;0;1;30
201900000841;3;985;0.0;;1;8;0;2;0;0;1;;;1;0;1;50
201900000846;3;7;0.0;;2;2;1;1;0;0;1;;;1;0;1;30
201900000857;9;;;;2;2;0;1;(1);(1);1;;;1;0;1;50
201900000858;4;;;;2;2;0;1;(1);(1);1;;;1;0;1;-1
201900000866;3;100;0.0;;2;2;0;2;5;800;3;;;1;0;1;80
201900000879;3;421;0.0;A;2;2;0;1;(1);(1);1;;;1;0;1;80
201900000887;4;;0.0;;2;2;0;1;(1);(1);1;;;1;0;1;50
201900000888;4;;;;2;2;0;1;(1);(1);1;;;1;0;1;50
201900000889;3;44;0.0;C;2;1;0;2;0;250;2;;;2;0;1;80
201900000907;4;;;;2;2;0;1;(1);(1);1;;;1;0;1;50
201900000965;3;224;0.0;;2;2;0;1;0;0;1;;;2;0;1;50
201900000991;7;210;0.0;;2;2;0;1;0;300;1;;;1;0;3;50
201900001003;3;282;0.0;D;2;2;0;1;1;500;2;;;1;5;1;-1
201900001022;3;21;0.0;D;2;2;0;2;(1);(1);1;;;1;0;1;50
201900001041;3;915;;;2;2;0;1;56;50;1;;;1;0;1;80
201900001049;3;113;;;2;2;0;2;(1);(1);1;;;1;0;1;80
201900001131;4;DE LA GARE(RUE);0.0;;2;1;0;1;0;0;1;;;1;0;1;50
201900001142;4;BOURBONNAIS (DU)                    (R );0.0;;2;2;1;1;0;0;1;;;1;0;1;50
201900001156;4;SALINS ( ROUTE DES VIEUX);0.0;;3;2;2;2;0;0;1;;;1;0;1;50
201900001164;4;HALLEBARDES (RUE DES);0.0;;-1;1;3;2;0;0;1;;;1;9;1;5
201900001166;4;SCHIRMECK (ROUTE DE);0.0;;2;3;1;1;0;0;1;;;1;0;1;50
201900001174;4;BIARRITZ (AVENUE DE);0.0;;2;2;0;1;0;0;1;;;2;0;1;50
201900001190;3;946;0.0;D;2;2;0;1;(1);(1);1;;;1;0;1;50
201900001388;3;3;0.0;;2;4;0;2;0;0;1;;;1;9;1;50
201900001402;4;;0.0;;2;2;0;1;0;0;1;;;1;0;1;50
201900001414;3;907;0.0;;3;3;1;2;0;0;1;;;2;0;1;50
201900001426;4;SUE (RUE EUGENE);0.0;;2;2;0;1;0;0;1;;;1;0;1;50
201900001447;3;986;;;1;1;1;1;(1);(1);1;;;1;5;1;-1
201900001454;3;131;0.0;;3;2;1;1;0;0;1;;;1;0;1;50
201900001459;3;945;0.0;;2;2;0;1;52;650;1;0.0;7.0;1;0;1;50
201900001471;4;FALAISE (RUE DE  - 90 PAIR 95 IMPAIR);;;2;-1;-1;2;(1);(1);1;;;1;0;1;-1
201900001476;4;CHAPTAL(RUE) 81+ ET 66+;0.0;;1;1;0;1;0;0;1;;;1;5;1;50
201900001498;3;911;0.0;;3;6;1;1;0;0;1;;;1;0;1;50
201900001499;3;559;0.0;;2;2;0;1;0;0;1;;;1;0;1;50
201900001507;4;GENERAL DE GAULLE (RUE DU);0.0;;2;2;0;1;0;0;1;;;2;0;1;50
201900001509;4;MAROTS (RUE DES);0.0;;2;2;0;1;0;0;1;;;1;0;1;50
201900001511;4;FELICIE (RUE);0.0;;1;1;0;1;0;0;1;;;2;0;1;50
201900001523;3;908;0.0;;2;2;0;1;0;0;1;;;1;0;1;50
201900001544;4;GEORGES POUGET ( RUE);0.0;;-1;2;0;2;0;1;1;;;1;0;1;50
201900001545;2;94;0.0;;2;2;0;2;160;712;1;;;1;0;1;50
201900001547;3;986;0.0;;2;4;0;1;0;0;1;;;1;0;1;50
201900001553;3;80;0.0;;2;2;0;1;0;0;1;;;1;0;1;50
201900001554;3;906;0.0;;2;3;0;1;0;0;1;;;1;0;1;50
201900001590;4;AVENUE DE LA PORTE DE LA CHAPELLE;0.0;;1;2;0;1;0;0;1;;;2;0;1;50
201900001618;4;3;;C;-1;1;0;3;(1);(1);2;;;2;0;1;-1
201900001625;4;RUE LA FAYETTE;0.0;;2;3;0;1;0;0;1;;;1;0;1;50
201900001633;4;BOULEVARD POISSONNIERE;0.0;;2;3;0;1;0;0;1;;;1;0;1;50
201900001636;4;RUE DES FRANCS BOURGEOIS;0.0;;1;0;0;1;0;0;1;;;1;0;1;50
201900001657;4;SEBASTIEN(VILLA);0.0;;1;1;1;1;0;0;1;;;1;0;1;50
201900001736;3;974;;D;2;2;0;2;55;30;3;;;1;0;1;80
201900001737;3;977;0.0;;3;1;2;1;(1);(1);3;;;1;5;1;80
201900001738;3;50;;;2;2;0;1;19;972;1;;;1;5;1;70
201900001740;3;1;2.0;;2;2;0;2;15;500;2;;;1;0;3;80
201900001754;3;52;;;3;2;0;1;(1);(1);1;;;1;9;1;50
201900001792;4;VILAR (RUE JEAN);0.0;;2;2;0;2;0;0;1;;;1;0;1;50
201900001814;4;CHATEAUDUN (RUE DE);0.0;;2;2;0;1;(1);(1);1;;;1;0;1;50
201900001818;4;MONS BOULEVARD DE;0.0;;1;10;0;1;0;9;2;;;1;5;1;50
201900001857;4;BOULEVARD NEY;0.0;;3;2;0;1;1;0;1;;;2;9;1;50
201900001858;4;RUE MARCADET;0.0;;1;1;0;2;0;0;1;;;2;0;1;30
201900001859;4;QUAI DE JEMMAPES;0.0;;1;2;1;1;0;0;1;;;1;0;5;50
201900001860;4;RUE MARX DORMOY;0.0;;3;4;0;1;0;0;1;;;1;0;1;50
201900001862;4;BOULEVARD DE COURCELLES;0.0;;2;4;0;1;0;0;1;;;2;0;1;30
201900001869;4;AVENUE DU TRONE;0.0;;4;4;0;1;0;0;1;;;1;0;1;50
201900001870;4;RUE DE LANCRY;0.0;;4;1;1;1;18;0;1;;;1;0;5;30
201900001907;3;2;0.0;D;1;1;2;1;0;200;1;;;1;0;4;30
201900001927;4;;;;2;2;0;1;(1);(1);1;;;1;9;8;50
201900001967;4;KENNEDY. RUE DU PRESIDENT;0.0;;1;1;0;1;0;0;1;;;1;0;1;30
201900001969;3;147;0.0;;1;2;0;1;5;270;2;;;1;0;1;50
201900001973;4;CARNOT                              (R );0.0;;2;2;0;3;0;0;2;;;2;5;1;30
201900001981;4;LEOPOLD (COURS);0.0;;1;2;2;1;0;0;1;;;1;0;1;50
201900001987;4;DE GAULLE (BD CHARLES);0.0;;2;2;0;1;0;0;1;;;1;0;1;50
201900001988;4;GILLES (RUE CHARLES);0.0;;1;1;0;1;0;0;1;;;2;0;1;50
201900001997;4;;0.0;;1;2;0;2;0;0;1;;;2;0;1;50
201900002028;4;RUE DE BELLEVILLE;0.0;;2;2;3;2;105;0;1;;;1;-1;6;50
201900002071;9;;;;2;1;0;1;(1);(1);1;;;1;0;5;-1
201900002073;3;2;0.0;R;2;2;0;2;17;300;4;;;2;0;1;80
201900002083;2;36;0.0;;2;2;0;2;0;110;3;;;1;0;1;50
201900002105;7;RUE DE LA PASSERELLE;0.0;;2;2;0;1;499;0;1;;;1;0;1;30
201900002109;4;DEBASSYNS (AVENUE);0.0;;2;2;0;2;0;0;1;;;1;0;1;50
201900002137;4;BESSET (AV.) (A PARTIR DU N° 47);0.0;;2;2;0;2;0;0;1;;;2;0;1;50
201900002143;3;943;0.0;;2;2;0;1;1;0;1;;;1;9;1;70
201900002151;4;OREE DU ROUVRAY. RUE DE L';0.0;;-1;1;0;1;1;0;1;;;1;0;1;50
201900002172;4;KERVERN AUGUSTE;0.0;;2;0;0;1;0;0;2;;;2;0;1;50
201900002187;7;6098;0.0;;1;1;1;2;0;0;3;;;1;9;1;30
201900002191;3;123;;;2;2;0;2;(1);(1);1;;;1;0;3;50
201900002192;3;1516;;;2;2;0;1;(1);(1);2;;;1;5;1;50
201900002200;4;;;;2;2;0;2;(1);(1);1;;;1;0;1;80
201900002255;3;2566;0.0;D;2;2;0;1;17;400;1;;;1;0;1;80
201900002273;4;PLACE VAUCANSON;0.0;;2;2;0;1;0;0;1;;;1;0;1;30
201900002288;4;SOLDATS (DES)                       (MO);0.0;;1;2;0;2;0;1;1;;;1;0;1;50
201900002318;4;MADRID (RUE DE);0.0;;1;2;1;2;0;0;1;;;1;0;1;50
201900002342;4;VALLON (TRAVERSE DU);0.0;;2;1;0;2;0;0;1;;;1;0;1;50
201900002352;4;AVENUE GAMBETTA;0.0;;2;2;0;2;0;0;1;;;1;0;1;50
201900002363;4;PLACE DE LA PORTE DE SAINT CLOUD;0.0;;4;3;0;1;0;0;3;;;1;0;1;50
201900002365;4;AVENUE DE LA PORTE DE VINCENNES;0.0;;2;6;0;1;0;0;1;;;1;0;1;50
201900002369;4;BOULEVARD DE LA VILLETTE;0.0;;3;2;-1;1;41;0;1;;;1;0;4;50
201900002371;4;BOULEVARD DU PALAIS;0.0;;2;4;3;1;0;0;1;;;1;0;6;50
201900002393;4;VERDUN (AV. DE) 1 A 33;0.0;;2;1;0;1;0;0;1;;;1;0;1;30
201900002423;3;909;;;2;3;0;2;27;0;2;;;1;0;1;90
201900002432;3;923;;;2;2;0;1;23;200;1;;;1;0;1;80
201900002452;4;DUPETIT THOUARS;0.0;;2;2;0;1;0;0;2;;;1;0;1;30
201900002455;4;PUITS DU SAUMON (RUE DU);0.0;;1;1;0;1;(1);0;3;;;1;0;1;30
201900002479;4;KERGOAT;0.0;;-1;0;0;1;0;0;1;;;1;0;1;50
201900002518;4;RUE SAINT CLAUDE;0.0;;-1;2;0;2;0;0;1;;;1;0;1;30
201900002542;3;45;0.0;;2;2;0;1;4;622;3;;;1;5;1;70
201900002563;3;541;;;2;2;0;2;15;100;1;;;1;0;1;80
201900002566;3;217;;;2;2;0;1;8;50;1;;;1;0;1;70
201900002567;3;660;;;2;2;0;2;35;(1);2;;;1;0;1;80
201900002579;4;FUYANT (RUE DU);0.0;;1;2;1;1;0;0;1;;;1;0;1;50
201900002618;3;3;2.0;;2;2;0;2;2;750;3;;;1;0;1;50
201900002628;4;MANGO (CITE);0.0;;2;2;0;1;(1);(1);1;;;1;0;1;50
201900002642;4;Avenue de l'egalité;0.0;;3;2;0;1;0;0;1;;;1;0;1;50
201900002671;3;135;0.0;;2;2;0;1;3;710;1;;;1;0;3;50
201900002676;4;BELLERIE (RUE DE LA);0.0;;2;2;0;2;0;0;1;;;1;0;1;50
201900002680;4;ALBERT 1ER (BD);0.0;;2;4;0;1;0;0;1;;;1;0;1;50
201900002683;4;PONT DE LATTES (RUE DU);0.0;;2;2;3;2;(1);(1);1;;;2;0;1;50
201900002899;4;;0.0;;2;2;0;1;(1);(1);1;;;1;5;5;50
201900002960;3;940;;D;2;2;1;1;14;500;1;;;1;0;5;80
201900002961;4;AVENUE ROGER SALENGRO;0.0;;2;0;0;1;0;0;1;;;2;0;1;50
201900002988;4;DEFRENNE ADOLPHE RUE;0.0;;2;0;0;1;0;0;1;;;1;0;1;50
201900002992;3;468;;;2;1;0;1;53;900;1;;;1;0;1;80
201900002994;3;938;;;2;2;0;1;48;985;1;18.0;65.0;1;0;1;50
201900003008;3;113;0.0;;2;2;0;2;6;800;1;;;1;0;1;80
201900003010;3;920;0.0;;2;2;0;2;17;0;3;;;1;0;1;80
201900003013;2;3;;;2;2;0;2;(1);(1);1;;;1;6;1;50
201900003036;3;45;0.0;;2;2;0;1;13;322;1;;;1;0;1;80
201900003041;4;LECLERC (AVENUE DU GENERAL);0.0;;3;4;3;1;0;0;1;;;1;5;1;30
201900003045;3;43;;;2;2;0;1;(1);(1);1;;;1;0;1;80
201900003063;4;FRANCE (MAIL ANATOLE);0.0;;2;2;0;2;0;0;3;;;2;0;1;50
201900003069;4;;;;2;-1;-1;1;(1);(1);1;;;1;0;1;-1
201900003076;3;114.3;;;2;2;0;1;5;50;1;;;1;0;1;50
201900003088;3;65;;;2;2;0;2;19;400;3;;;1;0;1;80
201900003089;3;461;0.0;;2;2;0;3;48;400;1;;;1;0;3;80
201900003114;4;AVENUE LEON GAUMONT;0.0;;2;2;-1;1;0;0;1;;;1;0;1;50
201900003121;4;PLACE AUGUSTE BARON;0.0;;1;4;1;1;0;0;1;;;1;0;5;50
201900003124;3;955;;A;2;2;0;1;(1);(1);1;;;1;0;1;80
201900003128;4;;;;2;2;0;2;(1);(1);4;;;1;0;1;50
201900003131;3;940;;;1;1;0;1;23;100;1;;;1;0;1;50
201900003142;3;11;0.0;D;2;2;0;2;(1);(1);1;;;1;0;1;50
201900003148;4;PLACE EDOUARD RENARD;0.0;;2;2;-1;1;0;0;2;;;1;0;4;50
201900003150;4;BOULEVARD VOLTAIRE;0.0;;1;2;1;1;0;0;1;;;1;0;5;50
201900003152;4;RUE DE CHARONNE;0.0;;2;2;-1;1;0;0;1;;;1;0;1;30
201900003155;4;BOULEVARD BRUNE;0.0;;3;6;0;1;0;0;1;;;1;5;1;50
201900003166;3;30;0.0;;2;2;0;2;(1);(1);1;;;2;0;1;80
201900003222;3;6178;0.0;D;2;2;0;1;7;400;1;;;1;0;1;80
201900003224;3;939;;;2;2;0;1;27;400;1;;;1;0;1;80
201900003243;4;;0.0;;2;2;0;1;(1);(1);4;;;1;0;1;80
201900003245;9;;;;2;2;0;1;(1);(1);1;;;1;0;1;50
201900003256;3;157;0.0;;2;2;0;1;46;200;3;;;1;5;1;30
201900003265;4;FRANKLIN ROOSVELT (AV);;;1;1;0;2;(1);(1);2;;;1;0;1;30
201900003293;3;74;;;2;2;0;1;2;830;4;;;2;0;1;50
201900003336;3;902;;;-1;1;0;4;58;579;1;;;1;0;1;50
201900003362;3;110;;;2;2;0;2;5;(1);2;;;1;0;1;90
201900003363;4;;;;2;2;1;1;(1);(1);1;;;1;0;5;-1
201900003371;9;;;;2;2;0;2;(1);(1);2;;;9;0;1;80
201900003376;4;;;;2;2;0;1;(1);(1);1;;;1;0;1;50
201900003379;3;11;0.0;D;-1;2;0;1;30;943;1;;;1;5;1;80
201900003388;3;392;0.0;;2;2;0;1;(1);(1);1;;;1;0;1;30
201900003410;2;50;;;2;2;0;2;0;150;3;;;1;1;1;50
201900003437;7;26;0.0;;2;2;0;2;(1);(1);1;;;1;0;1;50
201900003476;3;13;0.0;;2;2;0;1;(1);(1);1;;;1;0;5;50
201900003478;9;;;;1;1;2;1;(1);(1);2;;;1;0;1;30
201900003491;4;PONTREAU (RUE DU);0.0;;2;2;0;1;0;0;1;;;1;0;1;50
201900003522;7;FELIX FAURE                         (AV);0.0;;1;1;1;1;1;0;1;;;1;0;1;50
201900003550;4;PORTE DES ALPES (DE LA) - BD URBAIN (BD);0.0;;1;2;0;1;0;0;1;;;1;5;1;50
201900003552;4;ALPES (QUAI DES);0.0;;2;4;1;1;0;0;1;;;1;0;1;50
201900003564;4;PATTON (AVENUE DU GENERAL SIR GEORGES);0.0;;1;1;0;1;0;0;1;;;1;5;-1;30
201900003590;4;SOURCE DE BADUEL (CHEMIN DE LA);0.0;;2;2;0;1;1111;0;1;;;1;0;1;50
201900003591;3;18;0.0;;2;1;2;1;0;850;1;;;2;0;1;50
201900003621;4;MARECHAL LECLERC (RUE DU);0.0;;2;2;1;2;0;0;1;;;2;0;1;50
201900003628;7;64;0.0;;2;2;0;1;0;0;1;;;2;0;1;80
201900003641;4;BERANGER (RUE DE);0.0;;2;2;0;1;0;0;1;;;1;0;1;50
201900003647;4;;0.0;;2;4;0;1;0;0;1;;;1;0;1;50
201900003672;3;943;0.0;;2;2;0;1;0;657;1;;;1;0;1;50
201900003681;4;BOULEVARD VINCENT AURIOL;0.0;;3;2;1;2;0;0;1;;;2;0;5;50
201900003682;4;RUE CHARCOT;0.0;;2;2;1;2;0;0;1;;;1;0;5;50
201900003685;4;RUE DE LYON;0.0;;2;4;0;1;0;0;1;;;2;0;1;50
201900003686;4;RUE DU CHEMIN VERT;0.0;;1;1;0;2;0;0;1;;;2;0;1;30
201900003688;4;BOULEVARD DE SEBASTOPOL;0.0;;1;4;1;1;0;0;1;;;2;0;5;50
201900003689;4;RUE DANIELLE CASANOVA;0.0;;2;2;1;1;29;0;1;;;1;0;5;30
201900003695;3;29;0.0;;-1;2;0;1;0;1;1;;;1;0;1;50
201900003790;3;110;0.0;;-1;0;0;1;0;0;1;;;1;6;4;50
201900003836;4;CLAUDEL (COURS CAMILLE);0.0;;1;1;0;1;0;0;1;;;1;6;1;30
201900003839;4;;;;2;2;1;1;(1);(1);1;;;1;0;1;50
201900003852;4;AVENUE DE LA REPUBLIQUE;0.0;;2;2;0;2;0;0;1;;;1;0;1;30
201900003891;2;85;0.0;;1;2;0;1;53;100;2;;;1;0;1;50
201900003919;4;LORY LES HAUTS (RUE);0.0;;2;2;0;2;0;0;1;;;1;0;1;50
201900003922;4;ALBERT THOMAS                       (CO);0.0;;2;4;3;1;0;0;1;;;1;0;1;50
201900003929;4;PERRIN (RUE FRANCOIS);0.0;;2;2;0;1;0;0;1;;;1;0;1;50
201900003939;4;MILAN (RUE DE);0.0;;-1;1;0;1;0;0;4;;;1;9;1;30
201900003940;4;AUBERGE DE JEUNESSE (RUE DE L );0.0;;2;2;0;1;0;0;1;;;1;0;1;20
201900003953;4;KERJULAUDE ( RUE DE );0.0;;2;4;1;1;(1);(1);1;;;1;5;1;50
201900003967;4;COPPEE (RUE FRANCOIS);0.0;;2;2;0;1;0;0;1;;;1;0;1;50
201900003970;3;197;0.0;;2;2;2;2;1;800;1;;;1;0;5;50
201900003980;3;226;0.0;A;2;0;0;1;0;0;1;;;1;9;1;30
201900003981;4;NOBEL (RUE  ALFRED);0.0;;2;2;0;1;1;0;1;;;1;0;1;50
201900003998;4;PLACE DU TROCADERO;0.0;;1;4;0;1;0;0;2;;;1;0;1;50
201900004001;4;RUE MARMONTEL;0.0;;2;2;1;1;0;0;1;;;1;0;5;50
201900004015;6;COURTILLIERES(PARC);0.0;;2;1;0;1;0;0;4;;;1;0;1;30
201900004020;4;SADI CARNOT (RUE);0.0;;1;2;2;1;11;0;1;;;1;0;1;30
201900004021;3;39;0.0;;2;2;0;2;0;0;1;;;1;0;1;50
201900004034;3;55;;;2;2;0;1;0;250;1;;;9;0;1;50
201900004054;3;22;;;2;2;0;1;2;400;1;;;1;0;1;80
201900004057;3;120;;;2;2;0;1;11;150;1;;;1;0;1;50
201900004060;3;918;;D;2;2;0;1;87;300;1;;;1;0;1;50
201900004063;4;DELIVRANDE (RUE DE LA);0.0;;2;2;0;1;1;0;1;;;1;0;1;50
201900004088;4;BOULEVARD LEFEBVRE;0.0;;1;1;1;2;0;0;1;;;1;0;5;30
201900004093;4;BOULEVARD MASSENA;0.0;;1;3;1;2;0;0;1;;;1;0;5;50
201900004094;4;RUE DU FAUBOURG MONTMARTRE;0.0;;1;1;0;1;0;0;1;;;1;0;1;50
201900004107;3;902;0.0;;2;2;0;1;0;1;1;;;1;0;1;30
201900004112;3;41;0.0;;1;1;0;2;0;0;1;;;1;2;3;50
201900004114;3;910;0.0;;2;2;0;1;0;0;1;;;1;0;1;50
201900004119;3;7;0.0;;3;4;0;1;0;0;1;;;1;0;1;50
201900004124;4;VICTOR HUGO ( RUE );0.0;;1;1;0;1;0;0;1;;;2;0;3;50
201900004131;3;974;;;2;2;2;2;54;200;2;;;1;0;1;80
201900004133;3;794;;;2;2;0;1;65;800;1;;;1;5;1;70
201900004136;2;21;0.0;;2;2;0;1;15;55;1;;;1;0;1;70
201900004156;3;58;;D;2;2;0;1;1;300;1;;;1;0;1;50
201900004170;4;13;0.0;;2;2;0;2;6;260;1;;;1;0;1;70
201900004178;3;94;;;2;2;0;1;(1);(1);1;;;1;0;1;50
201900004181;3;538;;;2;-1;-1;1;142;800;1;;;1;0;1;80
201900004186;3;26;;;-1;1;0;1;(1);(1);3;;;1;5;1;50
201900004201;4;DE GAULLE (BD CHARLES);0.0;;2;1;0;1;0;0;1;;;1;9;1;50
201900004206;9;MICOLON (R);0.0;;-1;0;3;1;0;0;1;;;1;6;2;1
201900004207;4;DIVISION LECLERC AVENUE DE LA;0.0;;2;2;0;2;0;0;3;;;1;0;1;50
201900004221;4;ST CYR (DE)                         (R );0.0;;2;2;0;2;0;0;1;;;1;0;1;50
201900004222;4;TRION (DE)                          (R );0.0;;2;2;3;1;0;0;1;;;1;6;1;50
