Num_Acc;id_vehicule;num_veh;place;catu;grav;sexe;an_nais;trajet;secu1;secu2;secu3;locp;actp;etatp;age
201900012288;138 283 616;A01;1;1;1;2;1984;5;1;-1;-1;0;0;-1;38
201900012291;138 283 610;B01;1;1;3;1;1948;5;2;-1;-1;0;0;-1;74
201900012291;138 283 611;A01;1;1;1;1;1936;5;1;-1;-1;0;0;-1;86
201900012301;138 283 593;B01;1;1;3;1;1957;5;2;-1;-1;0;0;-1;65
201900012301;138 283 594;A01;1;1;1;2;1986;5;1;-1;-1;0;0;-1;36
201900012305;138 283 588;A01;1;1;1;1;1998;1;8;-1;-1;0;0;-1;24
201900012305;138 283 589;B01;1;1;2;1;1958;5;0;-1;-1;0;0;-1;64
201900012354;138 283 505;B01;1;1;4;1;2006;5;0;-1;-1;0;0;-1;16
201900012354;138 283 506;A01;1;1;1;1;2000;5;1;-1;-1;0;0;-1;22
201900012358;138 283 498;A01;1;1;1;1;1960;0;1;-1;-1;0;0;-1;62
201900012358;138 283 499;B01;1;1;3;1;1974;5;2;-1;-1;0;0;-1;48
201900012360;138 283 493;B01;1;1;3;1;1934;5;0;-1;-1;0;0;-1;88
201900012360;138 283 494;A01;1;1;1;1;1958;0;1;-1;-1;0;0;-1;64
201900012361;138 283 491;B01;1;1;3;2;1966;5;0;-1;-1;0;0;-1;56
201900012361;138 283 492;A01;1;1;1;1;1998;4;1;-1;-1;0;0;-1;24
201900012378;138 283 459;B01;7;2;1;2;2014;5;1;3;-1;0;0;-1;8
201900012378;138 283 459;B01;2;2;1;2;1957;5;1;-1;-1;0;0;-1;65
201900012378;138 283 459;B01;1;1;1;1;1955;5;1;-1;-1;0;0;-1;67
201900012378;138 283 460;A01;1;1;3;1;1959;5;2;-1;-1;0;0;-1;63
201900012381;138 283 455;A01;1;1;2;1;1962;1;0;-1;-1;0;0;-1;60
201900012401;138 283 422;A01;1;1;2;1;1943;5;0;-1;-1;0;0;-1;79
201900012401;138 283 423;B01;1;1;1;1;1979;5;0;-1;-1;0;0;-1;43
201900012406;138 283 416;A01;1;1;4;1;1952;5;2;-1;-1;0;0;-1;70
201900012406;138 283 417;B01;1;1;1;2;1970;9;0;-1;-1;0;0;-1;52
201900012407;138 283 414;B01;1;1;3;2;1966;5;0;-1;-1;0;0;-1;56
201900012407;138 283 415;A01;1;1;1;1;1979;3;1;-1;-1;0;0;-1;43
201900012517;138 283 210;B01;1;1;3;1;2001;5;2;-1;-1;0;0;-1;21
201900012521;138 283 203;A01;1;1;1;1;1944;5;1;-1;-1;0;0;-1;78
201900012521;138 283 204;B01;1;1;3;2;1965;5;0;-1;-1;0;0;-1;57
201900012690;138 282 830;B01;1;1;4;1;1970;0;0;-1;-1;0;0;-1;52
201900012691;138 282 828;A01;1;1;4;1;1998;1;2;-1;-1;0;0;-1;24
201900012701;138 282 812;A01;1;1;1;1;1997;4;1;-1;-1;0;0;-1;25
201900012701;138 282 813;B01;1;1;4;1;1970;5;2;6;-1;0;0;-1;52
201900012704;138 282 807;B01;1;1;4;1;1968;5;2;-1;-1;0;0;-1;54
201900012704;138 282 808;A01;1;1;1;1;1986;0;1;-1;-1;0;0;-1;36
201900012714;138 282 790;A01;1;1;4;1;1941;5;2;6;-1;0;0;-1;81
201900012714;138 282 791;B01;1;1;4;1;1937;5;2;6;-1;0;0;-1;85
201900012718;138 282 784;A01;10;3;3;2;1939;5;8;8;8;5;2;1;83
201900012718;138 282 784;A01;1;1;3;1;2000;-1;2;-1;-1;0;0;-1;22
201900012753;138 282 728;B01;1;1;1;1;1964;5;1;-1;-1;0;0;-1;58
201900012753;138 282 729;A01;1;1;3;1;1971;5;2;6;-1;0;0;-1;51
201900012778;138 282 679;B01;1;1;1;1;1985;5;1;-1;-1;0;0;-1;37
201900012778;138 282 680;A01;1;1;3;1;1965;5;2;-1;-1;0;0;-1;57
201900012779;138 282 678;A01;1;1;4;1;1977;5;2;-1;-1;0;0;-1;45
201900012797;138 282 643;B01;1;1;3;1;1956;5;2;-1;-1;0;0;-1;66
201900012800;138 282 637;B01;1;1;4;1;2001;5;0;-1;-1;0;0;-1;21
201900012814;138 282 609;B01;1;1;2;2;1954;5;2;-1;-1;0;0;-1;68
201900012814;138 282 610;A01;1;1;1;1;1985;4;1;-1;-1;0;0;-1;37
201900012817;138 282 604;B01;1;1;3;1;2008;5;0;-1;-1;0;0;-1;14
201900012817;138 282 605;A01;1;1;1;1;1975;5;1;-1;-1;0;0;-1;47
201900012848;138 282 541;A01;1;1;1;2;1979;1;1;8;-1;-1; -1;-1;43
201900012848;138 282 542;B01;1;1;4;1;1947;5;8;8;-1;-1; -1;-1;75
201900012852;138 282 535;A01;1;1;1;1;1984;0;8;0;-1;-1; -1;-1;38
201900012852;138 282 536;B01;1;1;4;1;2001;0;2;0;-1;-1; -1;-1;21
201900012856;138 282 527;A01;1;1;1;2;1966;0;1;0;-1;-1;0;-1;56
201900012856;138 282 528;B01;1;1;4;1;1985;0;8;0;-1;-1;0;-1;37
201900012862;138 282 514;A01;1;1;1;2;1992;0;8;0;-1;-1;0;-1;30
201900012862;138 282 515;B01;1;1;3;2;1966;5;8;8;-1;-1;0;-1;56
201900012879;138 282 482;A01;10;3;4;1;1961;5;0;-1;-1;2;3;1;61
201900012879;138 282 482;A01;1;1;1;2;1958;5;8;2;-1;0;0;-1;64
201900012883;138 282 475;A01;1;1;1;1;1951;3;8;2;-1;0;0;-1;71
201900012883;138 282 476;B01;1;1;4;1;1955;5;8;2;-1;0;0;-1;67
201900012889;138 282 464;B01;1;1;4;2;1989;0;8;2;-1;0;0;-1;33
201900012889;138 282 465;A01;1;1;1;1;1974;4;1;0;-1;0;0;-1;48
201900012890;138 282 462;B01;1;1;1;1;1952;5;1;0;-1;0;0;-1;70
201900012890;138 282 463;A01;1;1;4;2;1961;5;2;8;-1;0;0;-1;61
201900012894;138 282 455;B01;1;1;4;1;1993;0;2;6;-1;0;0;-1;29
201900012894;138 282 456;A01;1;1;1;1;1983;0;8;2;-1;0;0;-1;39
201900012910;138 282 433;B01;1;1;4;1;1977;5;2;8;-1;-1; -1;-1;45
201900012910;138 282 434;A01;1;1;1;1;1985;1;1;0;-1;-1; -1;-1;37
201900012911;138 282 431;A01;1;1;1;2;1955;0;1;0;-1;-1; -1;-1;67
201900012911;138 282 432;B01;1;1;4;1;1965;0;2;0;-1;-1; -1;-1;57
201900012936;138 282 390;A01;1;1;1;2;1982;1;1;-1;-1;0;0;-1;40
201900012936;138 282 391;B01;1;1;1;2;1990;2;0;-1;-1;0;0;-1;32
201900012936;138 282 391;B01;2;2;3;2;2016;5;0;-1;-1;0;0;-1;6
201900012936;138 282 391;B01;3;2;4;1;2015;5;0;-1;-1;0;0;-1;7
201900012958;138 282 357;B01;1;1;3;1;1977;5;2;-1;-1;0;0;-1;45
201900012958;138 282 358;A01;1;1;1;2;1989;9;1;-1;-1;0;0;-1;33
201900012975;138 282 326;A01;1;1;3;1;1976;5;0;-1;-1;0;0;-1;46
201900012975;138 282 327;B01;1;1;1;1;1981;1;8;-1;-1;0;0;-1;41
201900012988;138 282 300;B01;1;1;4;1;1952;5;2;-1;-1;0;0;-1;70
201900012988;138 282 301;A01;1;1;1;2;1945;5;1;-1;-1;0;0;-1;77
201900013004;138 282 261;B01;1;1;4;1;1986;9;2;0;-1;0;0;-1;36
201900013004;138 282 262;A01;1;1;1;1;1992;1;1;0;-1;0;0;-1;30
201900013051;138 282 181;A01;1;1;1;1;1955;3;1;-1;-1;0;0;-1;67
201900013051;138 282 182;B01;1;1;3;1;1944;5;2;4;-1;0;0;-1;78
201900013102;138 282 085;B01;1;1;1;1;1964;5;1;0;-1;0;0;-1;58
201900013102;138 282 086;A01;1;1;4;1;1987;5;8;8;-1;0;0;-1;35
201900013127;138 282 043;B01;1;1;3;1;1963;5;8;0;-1;-1;0;-1;59
201900013127;138 282 044;A01;1;1;1;2;1986;3;1;0;-1;-1; -1;-1;36
201900013131;138 282 030;B01;1;1;1;1;1985;5;1;0;-1;-1; -1;-1;37
201900013131;138 282 031;A01;1;1;4;1;1995;4;8;0;-1;-1; -1;-1;27
201900013140;138 282 009;B01;1;1;4;1;1970;0;2;8;-1;-1;0;-1;52
201900013140;138 282 010;A01;1;1;1;1;1957;0;1;8;-1;-1;0;-1;65
201900013144;138 282 002;B01;1;1;4;1;1981;5;8;0;-1;-1;0;-1;41
201900013144;138 282 003;A01;1;1;1;1;1981;0;1;8;-1;-1;0;-1;41
201900013154;138 281 989;B01;2;1;4;1;1998;9;2;8;-1;-1; -1;-1;24
201900013154;138 281 990;A01;1;1;1;2;2000;0;1;8;-1;-1; -1;-1;22
201900013231;138 281 852;A01;1;1;1;2;1970;1;1;0;-1;0;0;-1;52
201900013231;138 281 853;B01;1;1;3;1;1972;1;2;0;-1;0;0;-1;50
201900013236;138 281 837;B01;1;1;4;2;2008;0;2;0;-1;-1; -1;-1;14
201900013236;138 281 838;A01;1;1;1;2;1989;0;1;0;-1;-1; -1;-1;33
201900013244;138 281 814;B01;1;1;4;1;1940;5;2;0;-1;0;0;-1;82
201900013244;138 281 815;A01;1;1;1;2;1935;5;1;0;-1;0;0;-1;87
201900013245;138 281 810;A01;1;1;1;2;1965;5;1;8;-1;0;0;-1;57
201900013245;138 281 811;B01;1;1;3;1;1950;5;8;0;-1;0;0;-1;72
201900013263;138 281 777;A01;1;1;4;1;2002;0;2;0;-1;-1;0;-1;20
201900013263;138 281 778;B01;1;1;1;1;1972;0;1;0;-1;-1;0;-1;50
201900013273;138 281 759;A01;1;1;1;2;1945;5;1;8;-1;-1; -1;-1;77
201900013273;138 281 760;B01;1;1;4;1;1999;5;8;0;-1;-1; -1;-1;23
201900013273;138 281 761;C01;1;1;1;2;1998;0;1;8;-1;-1; -1;-1;24
201900013276;138 281 754;B01;1;1;3;1;1988;5;2;0;-1;-1; -1;-1;34
201900013276;138 281 755;A01;1;1;1;2;1998;0;1;0;-1;-1; -1;-1;24
201900013279;138 281 749;A01;1;1;3;1;1990;9;2;0;-1;-1;0;-1;32
201900013279;138 281 750;B01;1;1;3;2;1965;0;1;0;-1;-1;0;-1;57
201900013286;138 281 737;B01;1;1;4;1;1993;0;2;0;-1;-1; -1;-1;29
201900013286;138 281 738;A01;1;1;1;1;1946;0;8;0;-1;-1; -1;-1;76
201900013290;138 281 731;A01;1;1;3;1;2003;5;8;0;-1;-1; -1;-1;19
201900013294;138 281 720;A01;1;1;1;1;1994;4;1;0;-1;-1; -1;-1;28
201900013294;138 281 721;B01;1;1;3;2;1994;0;2;0;-1;-1; -1;-1;28
201900013312;138 281 683;A01;1;1;1;1;1981;1;1;8;-1;-1;0;-1;41
201900013312;138 281 684;B01;2;1;4;2;1965;1;8;0;-1;-1;0;-1;57
201900013317;138 281 674;A01;1;1;4;1;1960;5;2;0;-1;-1;0;-1;62
201900013333;138 281 641;A01;1;1;1;1;1997;0;1;0;-1;0;0;-1;25
201900013333;138 281 642;B01;1;1;4;2;1972;0;8;2;-1;0;0;-1;50
201900013334;138 281 639;A01;1;1;4;1;1973;0;2;8;-1;0;0;-1;49
201900013334;138 281 640;B01;1;1;1;1;1983;2;1;0;-1;0;0;-1;39
201900013341;138 281 628;A01;1;1;4;2;1991;5;8;2;-1;0;0;-1;31
201900013342;138 281 627;A01;1;1;4;2;1955;1;2;8;-1;0;0;-1;67
201900013347;138 281 618;A01;1;1;4;2;1991;1;8;2;-1;0;0;-1;31
201900013347;138 281 619;B01;1;1;1;2;1994;1;2;6;0;0;0;-1;28
201900013353;138 281 606;A01;1;1;1;1;1981;5;1;8;-1;0;0;-1;41
201900013353;138 281 607;B01;1;1;4;1;2001;2;8;2;-1;0;0;-1;21
201900013359;138 281 595;B01;1;1;4;1;1974;1;8;0;-1;-1; -1;-1;48
201900013359;138 281 596;A01;1;1;1;1;1990;1;8;0;-1;-1; -1;-1;32
201900013360;138 281 593;A01;1;1;4;1;1964;1;2;6;-1;-1; -1;-1;58
201900013360;138 281 594;B01;1;1;4;1;1967;1;2;0;-1;-1; -1;-1;55
201900013374;138 281 563;A01;1;1;1;2;1964;9;1;0;-1;-1;0;-1;58
201900013374;138 281 564;B01;1;1;4;1;1999;0;8;0;-1;-1;0;-1;23
201900013403;138 281 505;B01;1;1;1;1;1966;4;2;6;-1;0;0;-1;56
201900013403;138 281 506;A01;1;1;4;1;1995;5;2;0;-1;0;0;-1;27
201900013412;138 281 491;A01;1;1;1;1;1976;4;1;0;-1;0;0;-1;46
201900013412;138 281 492;B01;1;1;4;1;1988;0;2;0;-1;0;0;-1;34
201900013444;138 281 431;A01;1;1;3;1;1971;5;0;-1;-1;0;0;-1;51
201900013444;138 281 432;B01;1;1;1;2;1953;5;1;-1;-1;0;0;-1;69
201900013452;138 281 419;A01;1;1;1;2;1965;1;1;-1;-1;0;0;-1;57
201900013452;138 281 420;B01;1;1;3;1;1965;5;2;-1;-1;0;0;-1;57
201900013460;138 281 401;B01;1;1;4;1;1959;5;2;-1;-1;0;0;-1;63
201900013460;138 281 402;A01;2;2;1;1;1971;4;1;-1;-1;0;0;-1;51
201900013460;138 281 402;A01;1;1;1;1;1977;4;8;-1;-1;0;0;-1;45
201900013461;138 281 397;A01;1;1;3;1;1946;5;2;-1;-1;0;0;-1;76
201900013476;138 281 363;A01;1;1;1;2;1957;1;1;-1;-1;0;0;-1;65
201900013476;138 281 364;B01;1;1;3;1;2001;5;2;-1;-1;0;0;-1;21
201900013498;138 281 318;B01;1;1;4;2;2009;2;2;2;-1;-1;0;-1;13
201900013498;138 281 319;A01;1;1;1;2;1992;0;1;1;-1;-1;0;-1;30
201900013515;138 281 279;A01;1;1;4;1;2000;5;8;0;-1;0;0;-1;22
201900013516;138 281 272;B01;2;2;1;1;1970;0;1;0;-1;0;0;-1;52
201900013516;138 281 272;B01;1;1;1;1;1960;0;1;0;-1;0;0;-1;62
201900013516;138 281 273;A01;1;1;4;1;1982;0;2;0;-1;0;0;-1;40
201900013517;138 281 271;A01;1;1;4;1;1999;5;8;0;-1;-1; -1;-1;23
201900013532;138 281 239;A01;1;1;4;2;1964;1;8;0;-1;-1;0;-1;58
201900013550;138 281 199;A01;1;1;1;1;1973;9;1;8;-1;0;0;-1;49
201900013550;138 281 200;B01;1;1;4;1;1999;9;8;0;-1;0; -1;-1;23
201900013565;138 281 162;A01;1;1;1;2;1983;1;1;8;-1;-1; -1;-1;39
201900013565;138 281 163;B01;1;1;4;1;1998;0;2;0;0;0;0;-1;24
201900013603;138 281 097;B01;1;1;4;1;1971;0;8;8;-1;-1; -1;-1;51
201900013608;138 281 081;A01;1;1;4;1;2001;5;8;0;-1;-1; -1;-1;21
201900013608;138 281 082;B01;1;1;1;1;1971;1;1;8;-1;-1; -1;-1;51
201900013634;138 281 028;B01;1;1;4;1;1997;4;2;0;-1;0;0;-1;25
201900013634;138 281 029;A01;1;1;1;1;1982;0;1;0;-1;0;0;-1;40
201900013645;138 281 010;B01;1;1;4;1;1992;5;2;0;-1;0;0;-1;30
201900013645;138 281 011;A01;1;1;1;1;1990;4;1;0;-1;0;0;-1;32
201900013659;138 280 986;A01;1;1;1;1;1982;0;1;0;-1;0;0;-1;40
201900013659;138 280 987;B01;1;1;4;2;1949;0;2;0;-1;0;0;-1;73
201900013668;138 280 975;A01;1;1;1;1;1996;9;1;0;-1;-1;0;-1;26
201900013668;138 280 976;B01;1;1;4;1;2002;9;8;0;-1;-1;0;-1;20
201900013682;138 280 947;A01;1;1;1;1;1997;1;1;-1;-1;0;0;-1;25
201900013682;138 280 948;B01;1;1;3;1;1985;2;0;-1;-1;0;0;-1;37
201900013685;138 280 942;B01;1;1;3;1;1971;5;0;-1;-1;0;0;-1;51
201900013701;138 280 914;A01;1;1;3;1;2002;5;0;-1;-1;0;0;-1;20
201900013735;138 280 848;A01;1;1;1;2;1981;1;1;0;-1;0;0;-1;41
201900013735;138 280 849;B01;1;1;4;1;1985;3;8;0;-1;0;0;-1;37
201900013741;138 280 838;A01;1;1;1;1;1931;0;1;8;-1;-1; -1;-1;91
201900013741;138 280 839;B01;1;1;3;2;1939;0;8;0;-1;-1;0;-1;83
201900013744;138 280 833;B01;1;1;4;1;1981;0;2;0;-1;-1; -1;-1;41
201900013744;138 280 834;A01;1;1;1;1;1978;4;1;0;-1;-1; -1;-1;44
201900013745;138 280 831;B01;1;1;4;2;1999;0;8;0;-1;0;0;-1;23
201900013745;138 280 832;A01;1;1;1;2;1968;0;1;0;-1;0;0;-1;54
201900013772;138 280 785;A01;1;1;1;1;1992;0;8;2;-1;0;0;-1;30
201900013772;138 280 785;A01;10;3;3;1;1949;0;0;-1;-1;2;3;1;73
201900013796;138 280 743;B01;1;1;4;1;1952;5;2;-1;-1;0;0;-1;70
201900013796;138 280 744;A01;1;1;1;1;1938;5;1;-1;-1;0;0;-1;84
201900013802;138 280 734;B01;1;1;4;1;2008;5;2;-1;-1;0;0;-1;14
201900013802;138 280 735;A01;1;1;1;1;1986;1;1;-1;-1;0;0;-1;36
201900013825;138 280 689;B01;1;1;1;2;1976;9;1;0;-1;0;0;-1;46
201900013825;138 280 690;A01;1;1;4;1;2006;0;2;0;-1;0;0;-1;16
201900013832;138 280 668;A01;1;1;1;1;1990;5;1;8;-1;-1; -1;-1;32
201900013832;138 280 669;B01;1;1;3;1;2009;5;2;0;-1;-1; -1;-1;13
201900013847;138 280 640;A01;1;1;3;1;1944;5;2;0;-1;-1;0;-1;78
201900013851;138 280 630;A01;1;1;1;1;1987;4;1;8;-1;-1;0;-1;35
201900013851;138 280 631;B01;1;1;4;1;1996;0;8;0;-1;-1;0;-1;26
201900013858;138 280 619;B01;1;1;2;2;1966;0;2;0;-1;-1; -1;-1;56
201900013858;138 280 620;A01;1;1;1;1;1988;4;8;0;-1;-1; -1;-1;34
201900013860;138 280 616;A01;10;3;4;2;1958;3;8;0;-1;4;3;1;64
201900013860;138 280 616;A01;1;1;1;2;1993;5;2;8;-1;-1;0;-1;29
201900013862;138 280 612;A01;1;1;4;1;1971;5;2;4;-1;-1;0;-1;51
201900013862;138 280 613;B01;1;1;1;1;1995;4;1;8;-1;-1;0;-1;27
201900013880;138 280 577;A01;1;1;3;1;1980;1;8;8;-1;0;0;-1;42
201900013896;138 280 547;B01;1;1;2;2;1945;9;8;0;-1;-1; -1;-1;77
201900013896;138 280 548;A01;1;1;1;1;1956;9;1;0;-1;-1; -1;-1;66
201900013899;138 280 541;A01;1;1;1;1;1975;5;8;0;-1;0;0;-1;47
201900013899;138 280 542;B01;1;1;4;1;1974;5;8;0;-1;0;0;-1;48
201900013900;138 280 539;B01;1;1;1;1;2001;0;8;0;-1;-1; -1;-1;21
201900013900;138 280 540;A01;1;1;4;1;2005;5;8;0;-1;-1; -1;-1;17
201900013926;138 280 493;A01;2;2;1;1;1995;5;1;0;-1;-1;0;-1;27
201900013926;138 280 493;A01;1;1;1;1;1987;5;1;0;-1;-1;0;-1;35
201900013926;138 280 494;B01;1;1;4;1;1997;5;8;0;-1;-1;0;-1;25
201900013936;138 280 474;B01;1;1;4;1;1970;1;8;0;-1;-1;0;-1;52
201900013936;138 280 475;A01;1;1;1;1;1986;4;1;8;-1;-1;0;-1;36
201900013939;138 280 470;A01;1;1;1;2;1957;1;1;0;-1;-1;0;-1;65
201900013939;138 280 471;B01;1;1;4;1;1986;5;2;0;-1;-1;0;-1;36
201900013964;138 280 426;C01;2;2;1;1;1982;5;1;-1;-1;0;0;-1;40
201900013964;138 280 426;C01;1;1;1;1;1994;5;1;-1;-1;0;0;-1;28
201900013964;138 280 427;B01;1;1;3;1;1990;5;2;-1;-1;0;0;-1;32
201900013964;138 280 428;A01;1;1;3;1;1982;5;2;-1;-1;0;0;-1;40
201900013975;138 280 408;A01;1;1;3;1;1982;5;2;-1;-1;0;0;-1;40
201900013975;138 280 409;B01;1;1;4;1;2000;5;2;-1;-1;0;0;-1;22
201900014016;138 280 347;B01;1;1;3;1;2006;5;0;-1;-1;0;0;-1;16
201900014016;138 280 348;A01;1;1;1;2;1985;9;1;-1;-1;0;0;-1;37
201900014082;138 280 239;A01;1;1;1;1;1966;9;1;0;-1;0;0;-1;56
201900014082;138 280 240;B01;2;1;4;1;1980;9;8;0;-1;0;0;-1;42
201900014099;138 280 214;B01;1;1;4;1;1969;1;2;4;-1;-1; -1;-1;53
201900014099;138 280 215;A01;1;1;1;1;1952;0;1;0;-1;-1; -1;-1;70
201900014117;138 280 179;A01;1;1;3;1;1947;5;8;0;-1;0;0;-1;75
201900014117;138 280 180;B01;1;1;1;1;1980;1;1;0;-1;0;0;-1;42
201900014124;138 280 156;B01;1;1;4;2;1989;5;2;8;-1;-1;0;-1;33
201900014124;138 280 157;A01;1;1;1;1;1991;9;8;8;-1;-1;0;-1;31
201900014132;138 280 136;A01;1;1;3;1;1998;1;2;0;-1;-1; -1;-1;24
201900014132;138 280 137;B01;1;1;4;1;1988;5;8;0;-1;-1;0;-1;34
201900014134;138 280 132;A01;1;1;3;1;2002;9;8;0;-1;-1;0;-1;20
201900014134;138 280 133;B01;1;1;1;2;1985;0;1;0;-1;-1;0;-1;37
201900014140;138 280 122;B01;1;1;4;1;1953;5;2;0;-1;0;0;-1;69
201900014140;138 280 123;A01;1;1;1;2;1973;5;1;0;-1;0;0;-1;49
201900014149;138 280 105;B01;1;1;1;2;1982;3;1;8;-1;-1; -1;-1;40
201900014149;138 280 106;A01;1;1;3;1;1983;5;8;0;-1;-1; -1;-1;39
201900014166;138 280 069;B01;1;1;2;2;1947;0;8;0;-1;0; -1;-1;75
201900014166;138 280 070;A01;1;1;1;1;1931;3;1;0;-1;0; -1;-1;91
201900014168;138 280 064;A01;1;1;1;2;1972;3;1;8;-1;-1;0;-1;50
201900014168;138 280 065;B01;1;1;3;1;2005;5;2;8;-1;0;0;-1;17
201900014174;138 280 056;B01;1;1;4;1;1973;5;2;0;-1;0;0;-1;49
201900014174;138 280 057;A01;1;1;4;1;1991;1;2;0;-1;0;0;-1;31
201900014185;138 280 035;A01;1;1;1;1;1951;5;1;0;-1;-1; -1;-1;71
201900014185;138 280 036;B01;1;1;3;2;2003;5;8;0;-1;-1; -1;-1;19
201900014188;138 280 030;A01;1;1;3;1;1983;0;8;0;-1;0;0;-1;39
201900014191;138 280 023;A01;1;1;1;1;1954;5;1;8;-1;0;0;-1;68
201900014191;138 280 024;B01;1;1;3;1;1934;5;8;0;-1;0;0;-1;88
201900014196;138 280 008;A01;1;1;1;1;1971;5;1;8;-1;-1; -1;-1;51
201900014196;138 280 009;B01;1;1;3;1;1970;5;8;0;-1;-1;0;-1;52
201900014226;138 279 952;A01;1;1;1;1;1995;5;2;8;-1;0;0;-1;27
201900014226;138 279 953;B01;1;1;4;1;2002;5;2;8;-1;0;0;-1;20
201900014232;138 279 944;A01;1;1;3;2;1999;5;2;0;-1;0;0;-1;23
201900014234;138 279 940;A01;1;1;1;1;1965;4;1;0;-1;0;0;-1;57
201900014234;138 279 941;B01;1;1;4;1;1971;5;2;8;-1;0;0;-1;51
201900014235;138 279 938;B01;1;1;1;1;1986;5;1;0;-1;0;0;-1;36
201900014235;138 279 939;A01;1;1;4;1;1986;4;2;0;-1;0;0;-1;36
201900014241;138 279 926;B01;1;1;4;1;2001;0;2;8;-1;0;0;-1;21
201900014241;138 279 927;A01;1;1;1;1;1975;5;1;8;-1;0;0;-1;47
201900014245;138 279 920;A01;1;1;4;1;1949;5;2;0;-1;0;0;-1;73
201900014248;138 279 915;Z01;10;3;4;2;1964;1;0;0;-1;5;1;2;58
201900014252;138 279 909;A01;1;1;4;2;1959;0;2;0;-1;0;0;-1;63
201900014252;138 279 910;B01;1;1;1;1;1996;0;2;6;-1;0;0;-1;26
201900014442;138 279 486;B01;1;1;3;1;1974;5;0;-1;-1;0;0;-1;48
201900014442;138 279 487;A01;1;1;1;2;1967;0;8;-1;-1;0;0;-1;55
201900014443;138 279 484;A01;1;1;1;1;1941;5;1;-1;-1;0;0;-1;81
201900014443;138 279 485;B01;1;1;3;1;1964;5;0;-1;-1;0;0;-1;58
201900014502;138 279 341;B01;1;1;4;1;2008;2;0;-1;-1;0; -1;-1;14
201900014502;138 279 342;C01;1;1;1;2;1962;4;1;-1;-1;0; -1;-1;60
201900014510;138 279 327;B01;1;1;4;1;1979;9;8;0;-1;-1;0;-1;43
201900014510;138 279 328;A01;1;1;1;2;1967;9;1;8;-1;-1;0;-1;55
201900014526;138 279 300;B01;1;1;1;1;1965;4;1;-1;-1;-1; -1;-1;57
201900014526;138 279 301;U01;1;1;3;1;1982;1;8;-1;-1;0;0;-1;40
201900014528;138 279 297;B01;1;1;4;1;1989;5;2;0;-1;-1; -1;-1;33
201900014532;138 279 287;A01;1;1;4;1;1975;0;8;0;-1;0;0;-1;47
201900014532;138 279 288;B01;1;1;1;1;1949;5;1;0;-1;0;0;-1;73
201900014544;138 279 265;A01;1;1;3;1;1991;5;8;0;-1;-1; -1;-1;31
201900014544;138 279 266;B01;1;1;1;1;1987;4;1;8;-1;-1; -1;-1;35
201900014554;138 279 248;A01;1;1;4;1;1934;5;8;0;-1;0;0;-1;88
201900014556;138 279 244;A01;2;2;4;2;2001;0;8;0;-1;0;0;-1;21
201900014556;138 279 244;A01;1;1;1;1;1969;4;8;0;-1;0;0;-1;53
201900014556;138 279 245;B01;1;1;1;1;1977;0;8;0;-1;0;0;-1;45
201900014558;138 279 240;A01;1;1;1;1;1981;3;8;0;-1;0;0;-1;41
201900014558;138 279 241;B01;1;1;3;1;1982;5;2;0;-1;0;0;-1;40
201900014565;138 279 223;A01;2;1;4;2;1977;5;8;0;-1;-1; -1;-1;45
201900014565;138 279 223;A01;10;3;1;1;1969;0;8;0;-1;9;B;1;53
201900014565;138 279 224;B01;1;1;1;1;1978;4;1;0;-1;-1;0;-1;44
201900014574;138 279 206;A01;1;1;4;1;1969;-1;0;-1;-1;0;0;-1;53
201900014578;138 279 198;B01;1;1;1;2;1969;5;1;8;-1;-1; -1;-1;53
201900014578;138 279 199;A01;1;1;4;1;1935;5;8;0;-1;-1; -1;-1;87
201900014584;138 279 187;B01;1;1;4;1;2003;3;2;8;-1;-1; -1;-1;19
201900014645;138 279 077;A01;1;1;1;2;1990;3;1;8;-1;-1;0;-1;32
201900014645;138 279 078;B01;1;1;4;1;1974;5;2;0;-1;-1;0;-1;48
201900014653;138 279 063;B01;1;1;4;1;1970;0;8;0;-1;-1;0;-1;52
201900014653;138 279 064;A01;1;1;1;1;1970;0;1;0;-1;-1;0;-1;52
201900014656;138 279 058;B01;1;1;4;1;1961;0;2;0;-1;-1; -1;-1;61
201900014657;138 279 056;A01;1;1;1;2;1972;0;1;0;-1;-1;0;-1;50
201900014657;138 279 057;B01;1;1;3;1;1996;4;8;6;-1;-1;0;-1;26
201900014660;138 279 049;B01;1;1;4;1;1990;5;8;0;-1;0;0;-1;32
201900014660;138 279 050;A01;2;2;1;1;2010;0;1;8;-1;0;0;-1;12
201900014660;138 279 050;A01;1;1;1;2;1985;0;1;8;-1;0;0;-1;37
201900014666;138 279 036;A01;1;1;1;1;1999;5;8;0;-1;0;0;-1;23
201900014666;138 279 037;B01;1;1;3;1;1965;1;2;8;-1;0;0;-1;57
201900014671;138 279 028;B01;1;1;4;1;2000;1;8;0;-1;-1; -1;-1;22
201900014671;138 279 029;A01;1;1;1;1;1939;5;1;0;-1;-1; -1;-1;83
201900014707;138 278 960;A01;1;1;1;2;1979;5;1;0;-1;-1; -1;-1;43
201900014707;138 278 961;B01;1;1;4;2;1997;0;2;0;-1;-1; -1;-1;25
201900014709;138 278 957;A01;1;1;1;2;1988;1;1;0;-1;-1;0;-1;34
201900014709;138 278 958;B01;1;1;4;1;1975;1;2;0;-1;-1;0;-1;47
