Num_Acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1
200500000030;3.0;37.0;0.0;;2;0;0.0;0.0;0;0;1;0;50;1;0;1;0
200500000034;3.0;127.0;0.0;;2;0;0.0;0.0;0;1;3;0;50;1;0;1;0
200500000078;3.0;56.0;0.0;;2;2;15.0;100.0;0;2;1;0;0;1;0;1;3
200500000093;3.0;81.0;0.0;;2;0;0.0;0.0;0;1;2;0;52;1;0;1;0
200500000170;3.0;11.0;0.0;;2;2;27.0;200.0;0;1;1;0;50;1;0;1;0
200500000246;3.0;92.0;0.0;;0;0;0.0;0.0;0;1;0;0;60;1;5;1;0
200500000260;4.0;1.0;0.0;;2;0;0.0;0.0;0;2;1;0;0;1;0;1;3
200500000273;4.0;0.0;0.0;;2;2;0.0;0.0;0;1;1;0;60;1;0;1;0
200500000282;3.0;72.0;0.0;;2;2;18.0;100.0;0;0;3;0;72;1;5;1;0
200500000287;3.0;31.0;0.0;;2;0;0.0;0.0;0;0;1;0;70;1;0;1;0
200500000291;4.0;0.0;0.0;;2;1;0.0;0.0;0;1;1;0;0;1;0;1;0
200500000295;3.0;306.0;0.0;;2;0;11.0;500.0;0;0;0;0;70;2;0;1;0
200500000304;3.0;170.0;0.0;;2;2;8.0;800.0;0;1;1;0;44;1;0;1;0
200500000322;2.0;175.0;0.0;;2;0;4.0;900.0;0;4;1;0;100;1;0;1;0
200500000329;3.0;28.0;0.0;;2;2;4.0;300.0;0;1;1;0;54;2;0;1;0
200500000342;4.0;0.0;6.0;;1;0;0.0;0.0;0;2;1;0;32;1;0;1;0
200500000345;3.0;116.0;0.0;;2;0;13.0;0.0;0;1;3;0;48;1;0;1;0
200500000402;3.0;55.0;0.0;;2;2;29.0;500.0;0;1;1;0;60;1;5;1;0
200500000403;3.0;952.0;0.0;;2;2;35.0;940.0;0;1;1;0;105;1;0;1;0
200500000438;3.0;306.0;0.0;;2;2;0.0;0.0;0;1;1;61;0;1;0;1;0
200500000453;3.0;46.0;0.0;C;2;0;0.0;250.0;0;0;1;0;60;1;0;1;0
200500000471;4.0;0.0;0.0;;2;0;0.0;0.0;2;0;1;0;120;1;0;1;0
200500000543;4.0;501.0;0.0;;2;2;0.0;0.0;0;2;1;0;55;1;0;1;0
200500000553;3.0;16.0;0.0;;2;2;11.0;0.0;0;1;1;0;56;1;0;1;0
200500000563;2.0;113.0;0.0;;2;0;0.0;0.0;0;0;1;0;0;2;0;1;0
200500000585;3.0;3.0;0.0;;0;0;27.0;900.0;0;0;1;0;57;1;0;1;0
200500000623;4.0;0.0;0.0;;2;2;0.0;0.0;0;1;1;56;0;2;0;1;0
200500000744;3.0;935.0;0.0;;2;0;12.0;800.0;0;0;1;0;70;1;0;1;0
200500000748;4.0;1.0;0.0;;4;1;0.0;0.0;0;1;3;0;80;1;0;1;0
200500000800;3.0;44.0;0.0;;2;2;0.0;0.0;0;2;3;0;0;2;5;1;0
200500000811;3.0;485.0;0.0;;2;0;46.0;100.0;0;1;2;0;0;1;0;5;0
200500000844;3.0;265.0;0.0;;0;0;0.0;0.0;0;0;0;0;0;0;0;0;0
200500000874;3.0;8.0;0.0;;2;0;1.0;500.0;1;1;1;0;73;1;0;1;0
200500000885;3.0;45.0;0.0;;2;2;0.0;0.0;0;2;2;0;0;2;0;1;0
200500000920;3.0;44.0;0.0;;2;0;10.0;500.0;0;1;1;0;64;1;0;1;0
200500000953;3.0;902.0;0.0;;2;2;87.0;800.0;0;2;2;0;50;2;0;3;0
200500001035;3.0;72.0;0.0;C;4;2;24.0;500.0;0;1;2;0;61;1;0;1;0
200500001046;3.0;20.0;0.0;;2;0;36.0;800.0;0;1;2;0;65;1;0;1;0
200500001117;4.0;0.0;9.0;C;2;2;0.0;0.0;0;1;1;0;60;1;0;1;0
200500001129;3.0;41.0;0.0;;0;2;27.0;850.0;0;2;1;0;69;1;0;1;0
200500001159;3.0;39.0;0.0;;3;0;7.0;900.0;0;1;1;0;120;1;5;1;0
200500001174;3.0;39.0;0.0;;2;2;26.0;600.0;0;1;1;0;60;1;0;1;0
200500001188;3.0;324.0;0.0;;2;0;1.0;900.0;0;1;1;0;41;1;0;1;0
200500001213;2.0;19.0;0.0;;2;2;3.0;50.0;0;1;1;0;71;1;0;1;0
200500001215;4.0;0.0;0.0;;2;1;0.0;0.0;0;1;1;0;80;1;5;1;0
200500001228;4.0;0.0;0.0;;2;0;0.0;0.0;0;0;1;58;0;1;0;1;0
200500001232;3.0;384.0;0.0;;2;0;10.0;300.0;0;1;1;0;105;1;0;1;0
200500001267;3.0;83.0;0.0;;2;2;2.0;700.0;0;2;1;0;64;1;0;1;0
200500001307;3.0;107.0;0.0;;2;2;4.0;500.0;0;0;1;0;0;1;0;1;0
200500001313;3.0;9463.0;0.0;;1;0;0.0;0.0;0;1;2;0;60;1;0;1;0
200500001338;3.0;486.0;0.0;;2;2;0.0;0.0;0;0;1;0;61;1;0;1;0
200500001438;4.0;0.0;0.0;;2;0;0.0;0.0;0;0;1;0;0;2;0;1;0
200500001468;3.0;4.0;0.0;;2;0;0.0;0.0;0;1;1;0;45;1;0;1;0
200500001482;9.0;0.0;0.0;;0;0;0.0;0.0;1;1;1;0;38;1;5;1;0
200500001519;3.0;2.0;0.0;;2;2;0.0;0.0;1;1;1;0;70;1;0;1;0
200500001606;4.0;0.0;0.0;;2;2;0.0;0.0;0;1;1;0;50;1;0;1;0
200500001671;4.0;1.0;0.0;;2;2;0.0;0.0;0;1;0;0;0;1;0;1;0
200500001727;3.0;35.0;0.0;;2;2;0.0;0.0;0;1;1;0;50;1;0;1;0
200500001930;9.0;0.0;0.0;;4;0;0.0;0.0;1;0;1;0;0;1;0;5;0
200500001943;3.0;22.0;0.0;;2;0;12.0;400.0;0;1;1;0;60;1;0;1;0
200500002018;2.0;165.0;0.0;;1;1;78.0;429.0;0;1;1;0;36;1;3;0;0
200500002040;4.0;0.0;0.0;;2;2;;;0;1;1;0;93;2;0;1;99
200500002047;4.0;0.0;0.0;;2;2;;;0;4;1;0;57;1;5;1;0
200500002114;2.0;0.0;0.0;;3;2;11.0;0.0;0;1;1;20;120;1;0;1;0
200500002212;4.0;0.0;0.0;;2;3;;;0;1;1;0;77;1;0;1;0
200500002215;4.0;0.0;0.0;;1;1;;;0;1;1;0;91;1;0;1;0
200500002238;2.0;0.0;0.0;;3;3;;;0;1;1;48;93;1;0;1;0
200500002268;4.0;0.0;0.0;;3;4;;;0;1;1;40;140;1;3;1;99
200500002302;3.0;0.0;0.0;;2;2;54.0;550.0;0;2;4;0;80;2;2;1;99
200500002308;3.0;0.0;0.0;;2;2;0.0;665.0;0;1;3;0;80;1;0;1;99
200500002315;2.0;0.0;0.0;;2;4;51.0;209.0;0;1;1;0;120;1;0;1;3
200500002332;4.0;0.0;0.0;;2;2;;;3;2;1;0;0;1;5;4;3
200500002336;4.0;0.0;0.0;;3;4;;;0;1;1;40;140;1;0;1;99
200500002348;4.0;0.0;0.0;;4;3;;;0;2;1;0;83;1;0;1;99
200500002359;3.0;0.0;0.0;;2;2;1.0;0.0;0;1;1;0;40;1;5;1;99
200500002439;4.0;0.0;0.0;;1;1;;;0;1;1;0;52;2;2;1;3
200500002450;4.0;0.0;0.0;;2;2;0.0;0.0;0;1;1;0;0;1;0;1;0
200500002622;4.0;0.0;0.0;;2;2;;;0;1;2;0;0;1;0;1;0
200500002647;4.0;0.0;0.0;;2;2;;;0;1;0;0;50;1;0;1;99
200500002670;4.0;0.0;0.0;;3;2;;;0;1;1;0;72;1;0;1;3
200500002686;4.0;0.0;0.0;;2;2;;;0;1;1;10;101;2;5;1;99
200500002691;4.0;0.0;0.0;;1;2;1.0;0.0;0;1;1;0;80;2;0;1;99
200500002696;4.0;0.0;0.0;;1;1;1.0;0.0;0;1;1;0;0;1;0;1;99
200500002725;2.0;0.0;0.0;;4;2;21.0;0.0;0;1;1;0;80;1;5;1;99
200500002774;4.0;0.0;0.0;;3;5;;;0;1;1;10;94;2;5;1;99
200500002786;2.0;0.0;0.0;;1;2;;;0;1;2;0;90;1;5;1;0
200500002793;4.0;0.0;0.0;;2;2;;;0;1;1;0;66;1;0;1;0
200500002800;4.0;0.0;0.0;;2;2;;;0;2;1;0;68;2;5;1;0
200500002819;3.0;0.0;0.0;;2;2;2.0;900.0;0;1;3;0;81;1;5;1;99
200500002848;3.0;0.0;0.0;;2;2;;;0;3;1;0;60;1;5;1;99
