Num_Acc;id_vehicule;num_veh;senc;catv;obs;obsm;choc;manv;motor;occutc
202000000498;154 741 396;A01;2;1;0;1;1;1;5;
202000000501;154 741 393;A01;3;1;0;2;1;19;5;
202000000523;154 741 352;B01;1;1;0;2;3;1;5;
202000000526;154 741 347;B01;2;1;0;2;4;1;5;
202000000528;154 741 342;A01;2;1;0;2;1;1;5;
202000000553;154 741 299;B01;2;1;0;2;8;1;5;
202000000563;154 741 283;A01;1;1;0;0;4;2;5;
202000000569;154 741 274;B01;0;1;0;2;2;2;5;
202000000603;154 741 205;A01;1;1;0;9;1;1;5;
202000000607;154 741 198;B01;1;1;0;2;2;1;5;
202000000622;154 741 172;A01;1;1;0;1;1;21;5;
202000000623;154 741 170;B01;3;1;0;2;3;1;5;
202000000623;154 741 171;A01;3;1;0;9;3;1;5;
202000000624;154 741 169;B01;0;1;0;2;1;19;5;
202000000643;154 741 124;B01;1;1;0;2;0;0;5;
202000000661;154 741 097;A01;1;1;0;2;3;19;5;
202000000664;154 741 092;B01;1;1;0;2;1;9;5;
202000000672;154 741 078;A01;3;1;16;0;1;15;5;
202000000688;154 741 052;B01;2;1;0;2;8;1;0;
202000000690;154 741 048;A01;0;1;0;2;1;1;5;
202000000703;154 741 024;Z01;2;1;0;2;1;5;5;
202000000706;154 741 019;B01;1;1;0;2;4;19;5;
202000000712;154 741 010;A01;2;1;0;2;1;1;5;
202000000716;154 741 005;B01;1;1;0;2;8;21;0;
202000000746;154 740 958;A01;2;1;16;6;7;1;5;
202000000765;154 740 921;Y01;0;1;0;2;0;26;0;
202000000773;154 740 906;B01;-1;1;0;2;8;1;0;
202000000776;154 740 900;B01;2;1;0;2;1;0;5;
202000000784;154 740 884;B01;2;1;0;2;0;1;0;
202000000833;154 740 798;B01;1;1;0;2;4;19;0;
202000000859;154 740 757;A01;1;1;0;5;0;1;5;
202000000859;154 740 758;B01;1;1;0;5;0;1;5;
202000000883;154 740 713;A01;1;1;0;2;1;1;5;
202000000916;154 740 662;A01;2;1;0;2;4;2;5;
202000000918;154 740 658;A01;1;1;0;0;0;1;5;
202000000920;154 740 655;B01;1;1;0;2;2;1;5;
202000000926;154 740 642;B01;1;1;0;2;7;13;5;
202000000951;154 740 598;B01;3;1;0;2;4;2;5;
202000000951;154 740 599;C01;3;1;0;2;4;2;5;
202000000954;154 740 592;B01;3;1;0;2;0;0;5;
202000000998;154 740 508;B01;1;1;0;2;3;1;5;
202000001004;154 740 495;B01;1;1;0;2;1;1;5;
202000001008;154 740 486;A01;0;1;0;2;3;0;0;
202000001024;154 740 464;B01;1;1;0;2;4;1;5;
202000001030;154 740 454;B01;1;1;0;0;6;2;5;
202000001072;154 740 383;B01;2;1;0;2;7;1;0;
202000001077;154 740 371;A01;0;1;0;0;0;26;5;
202000001078;154 740 369;B01;2;1;0;2;0;0;0;
202000001078;154 740 370;A01;1;1;0;9;1;15;5;
202000001081;154 740 364;A01;1;1;0;2;1;23;5;
202000001097;154 740 335;B01;1;1;0;2;1;1;5;
202000001109;154 740 312;B01;1;1;0;2;8;13;5;
202000001112;154 740 306;B01;1;1;0;2;1;1;5;
202000001124;154 740 286;B01;1;1;0;2;1;16;5;
202000001135;154 740 269;Y01;1;1;0;2;8;19;5;
202000001161;154 740 226;A01;2;1;0;2;1;1;5;
202000001192;154 740 168;B01;1;1;0;0;3;1;5;
202000001212;154 740 131;A01;3;1;0;0;4;18;5;
202000001216;154 740 125;B01;2;1;0;2;2;1;5;
202000001280;154 740 010;A01;2;1;0;0;0;1;5;
202000001284;154 740 005;A01;2;1;0;0;0;1;5;
202000001285;154 740 004;A01;3;1;0;0;6;1;6;
202000001300;154 739 975;A01;1;1;0;0;0;1;5;
202000001313;154 739 950;B01;2;1;0;2;4;1;5;
202000001314;154 739 948;A01;1;1;0;2;0;21;2;
202000001329;154 739 918;A01;1;1;0;2;1;9;5;
202000001335;154 739 908;A01;0;1;0;2;8;19;5;
202000001341;154 739 901;B01;1;1;0;2;7;1;5;
202000001348;154 739 888;A01;1;1;0;2;4;15;5;
202000001354;154 739 876;B01;1;1;0;2;0;6;0;
202000001356;154 739 872;B01;3;1;0;2;8;19;5;
202000001358;154 739 868;A01;1;1;0;2;0;19;5;
202000001358;154 739 869;B01;1;1;0;2;0;16;5;
202000001362;154 739 860;B01;2;1;0;2;8;2;0;
202000001373;154 739 840;A01;3;1;0;2;8;19;5;
202000001377;154 739 834;A01;2;1;0;2;8;19;5;
202000001378;154 739 832;B01;2;1;0;2;8;1;5;
202000001380;154 739 828;A01;2;1;0;2;4;15;5;
202000001406;154 739 782;Z01;2;1;0;2;4;23;5;
202000001407;154 739 780;A01;1;1;0;2;7;1;5;
202000001408;154 739 779;A01;1;1;0;1;7;1;5;
202000001410;154 739 776;B01;2;1;0;2;1;1;0;
202000001428;154 739 738;A01;1;1;0;1;1;1;5;
202000001429;154 739 736;A01;3;1;0;2;1;9;5;
202000001431;154 739 731;A01;0;1;0;2;1;1;5;
202000001434;154 739 726;B01;0;1;0;0;0;0;0;
202000001440;154 739 716;B01;0;1;0;2;3;21;5;
202000001441;154 739 715;B01;2;1;0;2;1;26;5;
202000001447;154 739 702;A01;3;1;0;2;8;18;5;
202000001451;154 739 694;A01;2;1;0;2;1;1;5;
202000001454;154 739 687;A01;1;1;0;2;8;19;5;
202000001467;154 739 665;A01;1;1;1;0;1;14;5;
202000001468;154 739 662;B01;1;1;0;2;7;1;5;
202000001473;154 739 653;B01;1;1;0;2;7;16;5;
202000001481;154 739 638;B01;2;1;0;2;3;1;0;
202000001484;154 739 633;A01;2;1;0;2;2;1;0;
202000001503;154 739 604;B01;2;1;0;2;1;1;5;
202000001547;154 739 539;B01;0;1;0;2;3;15;5;
202000001549;154 739 535;A01;2;1;0;9;4;1;5;
202000001586;154 739 469;B01;3;1;0;2;1;1;5;
202000001598;154 739 449;A01;0;1;0;2;1;16;5;
202000001611;154 739 428;B01;1;1;0;2;7;1;5;
202000001614;154 739 421;A01;2;1;0;2;1;1;5;
202000001622;154 739 406;A01;3;1;0;2;8;16;5;
202000001640;154 739 376;B01;2;1;0;2;1;1;5;
202000001646;154 739 367;A01;1;1;0;2;1;1;5;
202000001648;154 739 363;B01;1;1;0;2;2;1;5;
202000001652;154 739 356;A01;2;1;0;2;0;13;5;
202000001655;154 739 352;A01;1;1;0;2;1;1;5;
202000001656;154 739 350;A01;1;1;0;2;7;1;5;
202000001668;154 739 332;B01;2;1;0;2;6;1;0;
202000001673;154 739 321;B01;2;1;0;2;0;0;0;
202000001675;154 739 318;B01;3;1;0;2;7;19;6;
202000001686;154 739 294;B01;2;1;0;9;1;1;5;
202000001686;154 739 295;A01;1;1;0;0;1;17;5;
202000001690;154 739 290;A01;2;1;13;0;1;21;5;
202000001701;154 739 266;B01;1;1;0;2;8;2;5;
202000001718;154 739 229;B01;1;1;0;2;8;1;5;
202000001720;154 739 225;B01;0;1;0;2;0;1;5;
202000001724;154 739 219;B01;2;1;0;2;7;1;5;
202000001758;154 739 156;A01;1;1;0;1;1;1;5;
202000001763;154 739 148;C01;1;1;0;2;1;25;6;
202000001770;154 739 136;A01;1;1;0;2;0;26;5;
202000001773;154 739 130;A01;2;1;11;0;1;1;5;
202000001783;154 739 112;B01;3;1;0;2;2;19;5;
202000001785;154 739 108;B01;0;1;0;2;8;1;5;
202000001791;154 739 099;A01;1;1;0;0;0;1;5;
202000001793;154 739 096;B01;2;1;0;2;7;19;5;
202000001809;154 739 060;A01;2;1;0;2;3;11;5;
202000001816;154 739 046;B01;2;1;0;2;1;1;5;
202000001876;154 738 940;B01;2;1;0;2;1;1;5;
202000001878;154 738 935;A01;2;1;1;2;1;13;5;
202000001893;154 738 904;B01;3;1;0;2;8;19;5;
202000001895;154 738 900;B01;1;1;1;0;1;1;5;
202000001934;154 738 823;B01;2;1;0;2;1;1;5;
202000001935;154 738 820;A01;2;1;0;2;8;13;5;
202000001938;154 738 814;A01;1;1;0;2;8;15;5;
202000001941;154 738 810;A01;2;1;0;0;1;1;5;
202000001945;154 738 809;B01;3;1;0;2;1;1;5;
202000001955;154 738 786;A01;2;1;1;2;1;5;5;
202000001964;154 738 772;A01;2;1;0;2;1;5;5;
202000001971;154 738 757;B01;0;1;0;2;7;19;5;
202000001982;154 738 743;A01;1;1;0;0;7;1;5;
202000001992;154 738 725;B01;0;1;0;2;7;1;5;
202000001998;154 738 713;B01;1;1;0;2;8;15;5;
202000001999;154 738 709;B01;2;1;0;0;4;23;0;
202000002001;154 738 705;A01;2;1;0;2;7;1;5;
202000002010;154 738 690;B01;1;1;0;2;8;19;5;
202000002028;154 738 658;A01;2;1;0;0;6;1;5;
202000002064;154 738 601;A01;2;1;0;0;0;1;5;
202000002065;154 738 603;B01;1;1;0;2;4;1;5;
202000002075;154 738 587;B01;2;1;0;2;7;1;5;
202000002078;154 738 582;A01;2;1;14;0;0;14;5;
202000002081;154 738 579;A01;2;1;0;2;4;19;5;
202000002086;154 738 565;B01;2;1;0;2;1;1;5;
202000002087;154 738 564;B01;1;1;0;2;8;1;5;
202000002092;154 738 555;A01;1;1;0;1;1;2;5;
202000002093;154 738 557;B01;2;1;0;2;1;1;5;
202000002104;154 738 544;B01;2;1;0;0;0;0;5;
202000002107;154 738 539;B01;1;1;0;2;1;1;5;
202000002135;154 738 491;B01;2;1;0;0;8;1;5;
202000002156;154 738 455;B01;2;1;0;2;5;1;0;
202000002161;154 738 446;B01;2;1;0;2;3;2;5;
202000002162;154 738 444;B01;3;1;0;0;6;26;5;
202000002175;154 738 426;B01;1;1;0;2;0;1;5;
202000002203;154 738 373;B01;2;1;0;2;1;1;5;
202000002237;154 738 312;A01;2;1;0;0;0;0;5;
202000002242;154 738 303;B01;2;1;0;2;8;1;5;
202000002264;154 738 256;A01;3;1;0;2;1;1;5;
202000002310;154 738 174;A01;0;1;0;2;1;19;0;
202000002317;154 738 161;A01;1;1;0;2;1;25;5;
202000002320;154 738 157;A01;2;1;0;0;0;1;0;
202000002337;154 738 132;B01;2;1;0;2;1;1;5;
202000002339;154 738 129;C01;1;1;1;2;9;13;5;
202000002352;154 738 103;B01;3;1;0;2;1;1;5;
202000002354;154 738 100;A01;1;1;0;2;1;9;5;
202000002355;154 738 098;B01;1;1;0;2;8;13;5;
202000002359;154 738 090;Y01;0;1;0;0;8;1;5;
202000002360;154 738 087;Y01;1;1;1;2;3;1;0;
202000002363;154 738 082;A01;0;1;0;2;1;25;5;
202000002365;154 738 077;B01;3;1;0;2;4;19;5;
202000002369;154 738 069;B01;3;1;0;2;4;2;5;
202000002378;154 738 056;A01;2;1;0;0;0;1;5;
202000002384;154 738 048;A01;1;1;0;0;0;1;5;
202000002390;154 738 038;B01;2;1;0;2;4;1;5;
202000002400;154 738 019;B01;2;1;0;2;1;1;5;
202000002407;154 738 006;B01;2;1;0;2;3;1;5;
202000002408;154 738 004;A01;2;1;0;2;1;13;5;
202000002414;154 737 996;B01;1;1;0;2;1;1;5;
202000002420;154 737 984;A01;2;1;0;2;7;1;5;
202000002428;154 737 967;B01;2;1;1;0;1;1;5;
202000002441;154 737 947;A01;1;1;0;2;8;1;5;
202000002447;154 737 936;B01;1;1;0;2;0;26;5;
202000002451;154 737 930;B01;2;1;0;2;1;1;5;
202000002462;154 737 909;B01;2;1;0;2;1;1;5;
202000002467;154 737 902;B01;1;1;0;2;0;1;5;
202000002481;154 737 880;B01;2;1;0;2;1;1;5;
202000002502;154 737 839;Z01;1;1;0;1;0;2;5;
202000002503;154 737 837;A01;3;1;0;2;7;6;5;
202000002504;154 737 835;Y01;3;1;0;2;1;19;5;
202000002505;154 737 833;A01;2;1;0;2;3;1;5;
202000002515;154 737 815;B01;2;1;0;2;8;1;5;
202000002519;154 737 809;B01;2;1;0;2;1;1;1;
202000002544;154 737 770;B01;2;1;0;2;1;13;5;
202000002545;154 737 768;A01;1;1;0;0;9;1;5;
202000002546;154 737 766;B01;3;1;0;2;7;19;6;
202000002556;154 737 744;B01;1;1;0;9;8;25;5;
202000002565;154 737 729;A01;1;1;0;0;0;0;5;
202000002574;154 737 716;B01;1;1;0;2;7;15;5;
202000002580;154 737 708;B01;3;1;0;2;8;1;-1;
202000002583;154 737 703;B01;2;1;0;2;8;2;5;
202000002586;154 737 697;B01;1;1;0;2;1;1;5;
202000002602;154 737 673;B01;1;1;0;2;4;15;5;
202000002622;154 737 638;A01;2;1;0;1;1;1;5;
202000002627;154 737 626;B01;0;1;0;2;0;1;5;
202000002636;154 737 614;B01;2;1;0;2;1;1;5;
202000002650;154 737 589;A01;1;1;9;0;1;1;5;
202000002654;154 737 584;B01;1;1;0;2;1;1;5;
202000002660;154 737 576;B01;3;1;0;9;3;13;5;
202000002663;154 737 569;B01;3;1;0;2;2;1;5;
202000002699;154 737 514;A01;1;1;0;2;0;13;5;
202000002706;154 737 502;A01;3;1;0;2;8;11;5;
202000002711;154 737 492;B01;-1;1;0;2;1;3;5;
202000002731;154 737 458;A01;3;1;1;0;1;2;5;
202000002753;154 737 421;B01;1;1;0;0;0;26;5;
202000002769;154 737 392;A01;1;1;0;2;3;19;5;
202000002789;154 737 361;B01;1;1;0;2;1;1;5;
202000002793;154 737 355;B01;2;1;0;2;1;1;-1;
202000002802;154 737 336;A01;2;1;0;1;1;5;5;
202000002810;154 737 322;B01;2;1;0;2;1;1;5;
202000002811;154 737 319;B01;3;1;0;2;4;0;5;
202000002822;154 737 298;B01;2;1;0;2;1;3;6;
202000002836;154 737 275;A01;3;1;0;0;0;1;5;
202000002839;154 737 269;B01;1;1;0;0;8;15;0;
202000002843;154 737 263;A01;1;1;0;0;9;16;5;
202000002864;154 737 231;B01;3;1;0;2;1;1;5;
202000002875;154 737 216;A01;1;1;0;0;0;1;5;
202000002878;154 737 211;B01;2;1;0;2;1;1;0;
202000002880;154 737 208;A01;2;1;0;2;7;1;5;
202000002886;154 737 195;B01;1;1;0;2;8;2;5;
202000002904;154 737 163;B01;2;1;0;0;1;1;5;
202000002905;154 737 160;B01;2;1;0;0;8;15;5;
202000002908;154 737 156;A01;1;1;0;0;0;0;5;
202000002915;154 737 144;A01;2;1;0;2;4;1;0;
202000002919;154 737 137;B01;2;1;0;2;1;1;5;
202000002926;154 737 127;A01;1;1;0;2;4;1;5;
202000002929;154 737 122;A01;2;1;0;0;9;1;5;
202000002932;154 737 118;A01;2;1;16;0;9;1;5;
202000002934;154 737 115;A01;2;1;0;2;1;1;5;
202000002936;154 737 112;B01;2;1;0;2;0;1;6;
202000002962;154 737 066;B01;2;1;0;2;0;0;0;
202000002969;154 737 055;B01;3;1;1;0;0;0;0;
202000002972;154 737 047;B01;1;1;0;2;4;1;5;
202000002976;154 737 039;B01;2;1;0;2;1;19;5;
202000002978;154 737 035;B01;3;1;0;2;7;15;5;
202000002982;154 737 030;B01;2;1;0;2;4;0;5;
202000002983;154 737 028;B01;1;1;1;0;1;1;5;
202000002987;154 737 020;A01;2;1;12;0;1;26;5;
202000002992;154 737 011;B01;2;1;0;2;1;1;5;
202000002994;154 737 007;A01;2;1;0;2;0;5;5;
202000003030;154 736 945;B01;1;1;0;2;0;0;5;
202000003032;154 736 941;A01;3;1;12;0;1;1;5;
202000003037;154 736 933;A01;1;1;0;2;0;0;5;
202000003038;154 736 931;A01;1;1;1;0;0;14;5;
202000003041;154 736 926;B01;2;1;0;2;1;1;5;
202000003047;154 736 917;A01;3;1;0;2;7;1;5;
202000003052;154 736 909;A01;2;1;0;2;3;15;0;
202000003069;154 736 877;B01;1;1;0;2;2;19;5;
202000003072;154 736 872;B01;0;1;0;0;0;0;0;
202000003087;154 736 841;B01;1;1;0;0;0;0;5;
202000003113;154 736 804;B01;2;1;0;2;6;13;5;
202000003114;154 736 802;A01;1;1;0;2;7;1;5;
202000003114;154 736 805;B01;1;1;0;2;1;5;5;
202000003115;154 736 801;B01;1;1;0;2;5;1;5;
202000003116;154 736 799;B01;1;1;0;2;8;15;5;
202000003118;154 736 793;B01;0;1;0;2;2;1;5;
202000003120;154 736 789;A01;2;1;0;2;3;13;5;
202000003123;154 736 783;B01;2;1;0;2;8;18;5;
202000003130;154 736 771;B01;1;1;0;2;4;15;5;
202000003131;154 736 769;A01;1;1;0;2;1;1;5;
202000003131;154 736 770;B01;1;1;0;2;1;5;5;
202000003147;154 736 742;B01;1;1;0;2;2;1;5;
202000003148;154 736 739;B01;2;1;0;2;4;1;0;
202000003182;154 736 679;B01;2;1;0;2;7;1;5;
202000003216;154 736 612;B01;2;1;0;2;1;5;0;
202000003217;154 736 610;B01;1;1;0;2;8;1;5;
202000003225;154 736 594;B01;1;1;0;2;4;2;5;
202000003229;154 736 588;B01;3;1;0;2;0;0;5;
202000003238;154 736 572;B01;0;1;0;2;1;15;5;
202000003243;154 736 566;A01;1;1;0;1;1;1;2;
202000003252;154 736 551;A01;1;1;0;1;1;1;5;
202000003259;154 736 539;B01;2;1;0;2;2;1;5;
202000003261;154 736 536;B01;-1;1;0;2;-1;0;-1;
202000003267;154 736 525;B01;1;1;1;0;1;1;5;
202000003276;154 736 507;B01;3;1;0;2;7;19;5;
202000003278;154 736 501;B01;3;1;0;2;0;1;5;
202000003281;154 736 496;A01;1;1;0;2;4;1;5;
202000003282;154 736 494;B01;2;1;0;2;1;1;5;
202000003288;154 736 481;B01;0;1;0;2;1;19;5;
202000003293;154 736 468;B01;3;1;0;2;8;1;5;
202000003294;154 736 467;A01;0;1;0;0;0;1;5;
202000003312;154 736 436;B01;2;1;12;0;1;26;5;
202000003332;154 736 402;B01;3;1;0;2;7;12;5;
202000003333;154 736 401;A01;1;1;8;0;1;25;5;
202000003335;154 736 398;A01;1;1;0;2;1;1;5;
202000003336;154 736 396;B01;1;1;0;2;2;7;5;
202000003341;154 736 387;B01;2;1;0;2;1;1;5;
202000003341;154 736 388;A01;2;1;0;2;4;13;5;
202000003342;154 736 386;A01;2;1;0;2;8;1;5;
202000003344;154 736 382;B01;2;1;0;2;8;1;5;
202000003348;154 736 375;B01;3;1;0;2;6;19;5;
202000003350;154 736 371;A01;1;1;0;0;1;1;5;
202000003355;154 736 363;B01;1;1;1;0;1;2;5;
202000003380;154 736 320;B01;2;1;0;2;1;1;5;
202000003401;154 736 283;B01;0;1;0;0;8;19;5;
202000003415;154 736 257;A01;0;1;0;2;1;13;0;
202000003415;154 736 258;B01;0;1;0;0;4;1;0;
202000003421;154 736 248;A01;1;1;0;0;5;0;5;
202000003453;154 736 192;A01;0;1;0;2;1;1;5;
202000003454;154 736 190;A01;3;1;1;0;1;1;5;
202000003455;154 736 187;B01;1;1;0;2;1;13;5;
202000003457;154 736 183;B01;3;1;0;0;0;0;0;
202000003469;154 736 159;A01;2;1;0;2;1;5;5;
202000003477;154 736 140;A01;2;1;0;1;1;1;5;
202000003478;154 736 139;A01;2;1;0;1;1;1;5;
202000003481;154 736 135;A01;2;1;0;0;1;1;5;
202000003483;154 736 132;B01;3;1;0;2;1;1;5;
202000003487;154 736 124;A01;1;1;0;2;1;1;5;
202000003487;154 736 125;Z01;2;1;0;2;1;1;5;
202000003488;154 736 123;A01;2;1;0;0;0;1;5;
202000003492;154 736 116;B01;1;1;0;2;4;15;5;
202000003493;154 736 114;B01;1;1;0;2;0;9;5;
202000003496;154 736 108;B01;1;1;0;2;2;17;5;
202000003503;154 736 093;A01;2;1;0;1;1;25;5;
202000003504;154 736 092;B01;1;1;0;2;8;1;5;
202000003508;154 736 084;A01;1;1;0;2;5;2;5;
202000003509;154 736 081;B01;3;1;0;2;1;26;5;
202000003513;154 736 074;B01;2;1;0;2;1;1;5;
202000003517;154 736 065;B01;1;1;0;2;1;1;5;
202000003546;154 736 013;A01;3;1;0;0;1;0;5;
202000003546;154 736 014;B01;3;1;0;0;1;0;5;
202000003565;154 735 963;B01;2;1;0;2;1;1;5;
202000003570;154 735 954;B01;1;1;0;2;4;1;0;
202000003574;154 735 947;B01;1;1;0;2;1;1;0;
202000003600;154 735 904;A01;1;1;0;2;5;19;5;
202000003602;154 735 900;A01;1;1;12;0;1;14;5;
202000003634;154 735 851;C01;2;1;0;2;1;2;5;
202000003634;154 735 852;B01;2;1;0;0;4;21;5;
202000003638;154 735 844;B01;1;1;0;2;8;1;5;
202000003648;154 735 829;B01;2;1;0;2;1;1;5;
202000003650;154 735 825;A01;2;1;0;2;1;1;5;
202000003662;154 735 805;B01;1;1;0;2;1;1;0;
202000003667;154 735 794;A01;0;1;0;2;1;1;5;
202000003670;154 735 788;B01;1;1;0;2;1;1;6;
202000003671;154 735 786;B01;1;1;0;2;1;0;0;
202000003698;154 735 742;A01;1;1;6;0;1;1;5;
202000003701;154 735 738;B01;1;1;0;0;7;1;5;
202000003764;154 735 615;A01;1;1;0;1;1;1;5;
202000003772;154 735 602;B01;1;1;1;0;1;14;5;
202000003774;154 735 599;B01;2;1;0;2;4;7;5;
202000003826;154 735 518;B01;1;1;0;2;0;0;5;
202000003846;154 735 477;B01;0;1;0;2;1;1;0;
202000003847;154 735 476;B01;2;1;0;1;1;1;5;
202000003849;154 735 473;A01;1;1;0;9;0;21;5;
202000003855;154 735 463;A01;1;1;0;2;2;26;0;
202000003856;154 735 461;B01;1;1;0;2;2;26;5;
202000003860;154 735 454;B01;2;1;0;2;2;12;5;
202000003862;154 735 450;A01;2;1;0;2;1;1;5;
202000003875;154 735 420;B01;1;1;0;2;1;1;5;
202000003876;154 735 418;B01;1;1;0;2;1;15;5;
202000003878;154 735 414;B01;3;1;0;2;4;0;5;
202000003889;154 735 396;B01;2;1;0;2;1;1;5;
202000003905;154 735 369;B01;3;1;0;2;6;0;6;
202000003925;154 735 335;B01;1;1;0;2;8;1;5;
202000003927;154 735 332;B01;2;1;0;2;1;7;5;
202000003934;154 735 321;A01;1;1;0;2;4;9;5;
202000003945;154 735 304;A01;1;1;0;2;4;19;5;
202000003952;154 735 291;B01;3;1;0;2;4;2;5;
202000003954;154 735 286;A01;2;1;0;2;0;1;5;
202000003965;154 735 269;B01;3;1;0;2;1;19;5;
202000003968;154 735 264;B01;2;1;0;2;1;1;6;
202000003970;154 735 261;B01;1;1;0;2;1;1;5;
202000003991;154 735 224;B01;1;1;0;2;1;1;5;
202000004025;154 735 155;B01;2;1;0;2;1;5;5;
202000004063;154 735 078;B01;2;1;0;2;3;1;5;
202000004065;154 735 074;A01;1;1;0;2;1;1;5;
202000004065;154 735 075;Z01;2;1;0;2;1;5;5;
202000004091;154 735 031;B01;1;1;0;2;1;1;5;
202000004104;154 735 013;B01;0;1;0;2;7;15;0;
202000004109;154 735 004;A01;3;1;0;2;1;1;5;
202000004111;154 734 999;A01;1;1;1;2;3;21;5;
202000004123;154 734 975;B01;1;1;0;2;7;2;0;
202000004136;154 734 949;A01;1;1;0;2;0;10;5;
202000004167;154 734 888;A01;1;1;9;0;1;1;5;
202000004176;154 734 873;A01;2;1;0;0;7;1;5;
202000004179;154 734 869;A01;0;1;0;1;1;1;5;
202000004182;154 734 861;B01;1;1;0;2;3;1;5;
202000004195;154 734 842;B01;2;1;0;2;6;1;5;
202000004198;154 734 837;B01;2;1;0;2;1;1;5;
202000004231;154 734 776;B01;1;1;1;0;1;2;0;
202000004238;154 734 768;A01;1;1;0;0;1;1;5;
202000004335;154 734 606;B01;3;1;0;2;3;14;5;
202000004342;154 734 592;B01;1;1;0;2;1;1;5;
202000004351;154 734 580;B01;1;1;0;2;2;1;5;
202000004353;154 734 578;A01;3;1;0;0;0;1;5;
202000004355;154 734 575;A01;2;1;0;1;1;17;5;
202000004362;154 734 564;B01;1;1;0;2;4;23;5;
202000004380;154 734 535;B01;2;1;0;2;1;13;5;
202000004383;154 734 529;A01;2;1;0;2;1;19;5;
202000004392;154 734 516;B01;1;1;0;2;7;17;5;
202000004397;154 734 507;B01;1;1;0;2;8;1;5;
202000004399;154 734 504;A01;3;1;0;2;7;19;5;
202000004410;154 734 483;A01;2;1;8;0;7;26;5;
202000004424;154 734 455;B01;3;1;0;2;1;5;5;
202000004432;154 734 444;A01;1;1;0;0;0;1;5;
202000004433;154 734 443;B01;1;1;0;2;1;1;5;
202000004439;154 734 430;B01;1;1;0;2;8;1;5;
202000004441;154 734 426;B01;3;1;0;2;7;19;0;
202000004452;154 734 407;A01;1;1;0;2;1;1;5;
202000004454;154 734 403;B01;1;1;0;2;1;1;5;
202000004455;154 734 402;A01;1;1;1;0;1;16;5;
202000004466;154 734 380;B01;1;1;0;2;4;1;5;
202000004471;154 734 371;B01;1;1;0;2;3;1;5;
