Num_Acc;place;catu;grav;sexe;trajet;secu;locp;actp;etatp;an_nais;num_veh;age
200900000205;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1938.0;B01;84.0
200900000217;1.0;1;1;1;4.0;13.0;0.0;0.0;0.0;1977.0;B01;45.0
200900000217;1.0;1;4;1;5.0;23.0;0.0;0.0;0.0;1976.0;A01;46.0
200900000227;1.0;1;4;1;1.0;23.0;0.0;0.0;0.0;1976.0;B01;46.0
200900000227;1.0;1;4;1;5.0;21.0;0.0;0.0;0.0;1982.0;A01;40.0
200900000228;1.0;1;4;1;9.0;21.0;0.0;0.0;0.0;1982.0;A01;40.0
200900000228;1.0;1;4;1;3.0;23.0;0.0;0.0;0.0;1942.0;B01;80.0
200900000233;1.0;1;1;1;4.0;13.0;0.0;0.0;0.0;1970.0;A01;52.0
200900000233;1.0;1;4;2;0.0;21.0;0.0;0.0;0.0;1965.0;B01;57.0
200900000255;1.0;1;3;1;1.0;23.0;0.0;0.0;0.0;1953.0;A01;69.0
200900000255;1.0;1;1;1;1.0;11.0;0.0;0.0;0.0;1968.0;B01;54.0
200900000268;1.0;1;4;1;9.0;21.0;0.0;0.0;0.0;1976.0;A01;46.0
200900000273;1.0;1;4;1;5.0;23.0;0.0;0.0;0.0;1941.0;A01;81.0
200900000352;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1956.0;A01;66.0
200900000352;1.0;1;4;2;5.0;23.0;0.0;0.0;0.0;1958.0;B01;64.0
200900000354;1.0;1;4;1;5.0;23.0;0.0;0.0;0.0;1941.0;A01;81.0
200900000354;;3;4;2;5.0;;2.0;3.0;1.0;1949.0;A01;73.0
200900000370;1.0;1;4;2;1.0;23.0;0.0;0.0;0.0;1978.0;B01;44.0
200900000370;1.0;1;1;1;5.0;13.0;0.0;0.0;0.0;1985.0;A01;37.0
200900000391;1.0;1;4;2;3.0;23.0;0.0;0.0;0.0;1971.0;B01;51.0
200900000391;1.0;1;1;1;5.0;13.0;0.0;0.0;0.0;1976.0;A01;46.0
200900000438;1.0;1;4;1;5.0;23.0;0.0;0.0;0.0;1973.0;A01;49.0
200900000438;1.0;1;1;1;1.0;11.0;0.0;0.0;0.0;1985.0;B01;37.0
200900000455;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1980.0;B01;42.0
200900000455;1.0;1;4;2;5.0;13.0;0.0;0.0;0.0;1975.0;A01;47.0
200900000469;;3;4;2;3.0;;5.0;9.0;1.0;1934.0;A01;88.0
200900000469;1.0;1;1;1;5.0;23.0;0.0;0.0;0.0;1977.0;A01;45.0
200900000514;1.0;1;1;1;1.0;11.0;0.0;0.0;0.0;1980.0;A01;42.0
200900000514;1.0;1;4;1;0.0;23.0;0.0;0.0;0.0;1981.0;B01;41.0
200900000578;1.0;1;1;1;9.0;13.0;0.0;0.0;0.0;1978.0;B01;44.0
200900000578;1.0;1;4;2;5.0;23.0;0.0;0.0;0.0;1975.0;A01;47.0
200900000633;1.0;1;4;1;2.0;23.0;0.0;0.0;0.0;1990.0;B01;32.0
200900000633;1.0;1;1;1;4.0;13.0;0.0;0.0;0.0;1974.0;A01;48.0
200900000645;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1979.0;A01;43.0
200900000645;1.0;1;4;1;2.0;23.0;0.0;0.0;0.0;1996.0;B01;26.0
200900000650;;3;1;1;5.0;;2.0;2.0;1.0;1977.0;A01;45.0
200900000650;1.0;1;4;2;1.0;23.0;0.0;0.0;0.0;1968.0;A01;54.0
200900000658;1.0;1;4;1;1.0;23.0;0.0;0.0;0.0;1958.0;B01;64.0
200900000658;1.0;1;1;2;1.0;11.0;0.0;0.0;0.0;1964.0;A01;58.0
200900000669;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1979.0;A01;43.0
200900000669;1.0;1;4;2;1.0;21.0;0.0;0.0;0.0;1987.0;B01;35.0
200900000682;1.0;1;4;2;5.0;23.0;0.0;0.0;0.0;1972.0;B01;50.0
200900000682;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1928.0;A01;94.0
200900000691;1.0;1;4;2;0.0;23.0;0.0;0.0;0.0;1950.0;B01;72.0
200900000691;1.0;1;1;1;0.0;13.0;0.0;0.0;0.0;1932.0;A01;90.0
200900000692;;3;1;1;5.0;;2.0;3.0;1.0;1954.0;A01;68.0
200900000692;1.0;1;4;1;1.0;21.0;0.0;0.0;0.0;1959.0;A01;63.0
200900000697;1.0;1;1;1;5.0;23.0;0.0;0.0;0.0;1982.0;A01;40.0
200900000697;;3;4;2;5.0;;5.0;1.0;1.0;1943.0;A01;79.0
200900000700;1.0;1;4;2;5.0;23.0;0.0;0.0;0.0;1959.0;A01;63.0
200900000705;1.0;1;1;1;1.0;11.0;0.0;0.0;0.0;1983.0;B01;39.0
200900000705;1.0;1;4;1;1.0;23.0;0.0;0.0;0.0;1983.0;A01;39.0
200900000743;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1942.0;B01;80.0
200900000743;1.0;1;4;1;5.0;23.0;0.0;0.0;0.0;1990.0;A01;32.0
200900000756;1.0;1;4;2;1.0;21.0;0.0;0.0;0.0;1962.0;A01;60.0
200900000756;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1988.0;B01;34.0
200900000765;1.0;1;4;1;1.0;21.0;0.0;0.0;0.0;1956.0;B01;66.0
200900000765;1.0;1;1;1;3.0;11.0;0.0;0.0;0.0;1962.0;A01;60.0
200900000793;1.0;1;4;1;2.0;21.0;0.0;0.0;0.0;1991.0;B01;31.0
200900000793;1.0;1;1;1;1.0;23.0;0.0;0.0;0.0;1962.0;A01;60.0
200900000808;1.0;1;4;1;1.0;23.0;0.0;0.0;0.0;1961.0;A01;61.0
200900000819;1.0;1;4;2;2.0;23.0;0.0;0.0;0.0;1985.0;A01;37.0
200900000819;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1966.0;B01;56.0
200900000852;1.0;1;1;1;4.0;13.0;0.0;0.0;0.0;1967.0;A01;55.0
200900000852;1.0;1;4;2;0.0;23.0;0.0;0.0;0.0;1984.0;B01;38.0
200900000854;1.0;1;4;1;1.0;23.0;0.0;0.0;0.0;1959.0;A01;63.0
200900000854;1.0;1;1;1;4.0;13.0;0.0;0.0;0.0;1979.0;B01;43.0
200900000885;1.0;1;4;2;5.0;23.0;0.0;0.0;0.0;1964.0;A01;58.0
200900000885;1.0;1;1;1;5.0;13.0;0.0;0.0;0.0;1960.0;B01;62.0
200900000889;;3;4;2;5.0;;2.0;4.0;3.0;1973.0;A01;49.0
200900000889;1.0;1;1;1;5.0;23.0;0.0;0.0;0.0;1965.0;A01;57.0
200900000893;1.0;1;1;1;5.0;13.0;0.0;0.0;0.0;1984.0;A01;38.0
200900000893;1.0;1;4;2;1.0;23.0;0.0;0.0;0.0;1970.0;B01;52.0
200900000904;1.0;1;1;1;1.0;23.0;0.0;0.0;0.0;1988.0;B01;34.0
200900000904;1.0;1;4;2;1.0;23.0;0.0;0.0;0.0;1970.0;A01;52.0
200900000923;1.0;1;4;1;4.0;23.0;0.0;0.0;0.0;1959.0;B01;63.0
200900000923;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1966.0;A01;56.0
200900000930;;3;4;1;5.0;;4.0;3.0;2.0;2004.0;A01;18.0
200900000930;1.0;1;1;1;1.0;23.0;0.0;0.0;0.0;1977.0;A01;45.0
200900000938;1.0;1;4;2;1.0;23.0;0.0;0.0;0.0;1968.0;A01;54.0
200900000948;1.0;1;4;1;0.0;23.0;0.0;0.0;0.0;1996.0;B01;26.0
200900000948;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1963.0;A01;59.0
200900000971;1.0;1;4;1;4.0;23.0;0.0;0.0;0.0;1986.0;B01;36.0
200900000971;1.0;1;1;1;4.0;13.0;0.0;0.0;0.0;1945.0;A01;77.0
200900001015;;3;4;2;5.0;;4.0;3.0;1.0;1920.0;A01;102.0
200900001015;1.0;1;1;1;5.0;23.0;0.0;0.0;0.0;1945.0;A01;77.0
200900001025;1.0;1;1;1;1.0;23.0;0.0;0.0;0.0;1970.0;A01;52.0
200900001025;;3;4;2;5.0;;2.0;3.0;1.0;1986.0;A01;36.0
200900001028;1.0;1;4;1;1.0;23.0;0.0;0.0;0.0;1958.0;B01;64.0
200900001028;1.0;1;1;2;1.0;11.0;0.0;0.0;0.0;1956.0;A01;66.0
200900001030;1.0;1;1;1;4.0;13.0;0.0;0.0;0.0;1951.0;A01;71.0
200900001030;1.0;1;4;1;5.0;23.0;0.0;0.0;0.0;1953.0;B01;69.0
200900001035;1.0;1;4;2;5.0;23.0;0.0;0.0;0.0;1947.0;A01;75.0
200900001035;;3;4;2;5.0;;2.0;3.0;1.0;1978.0;A01;44.0
200900001044;1.0;1;4;2;0.0;23.0;0.0;0.0;0.0;1982.0;A01;40.0
200900001049;;3;1;2;1.0;;4.0;3.0;1.0;1965.0;A01;57.0
200900001049;1.0;1;4;2;1.0;23.0;0.0;0.0;0.0;1949.0;A01;73.0
200900001058;1.0;1;4;1;5.0;23.0;0.0;0.0;0.0;1991.0;B01;31.0
200900001058;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1986.0;A01;36.0
200900001077;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1924.0;A01;98.0
200900001077;1.0;1;4;2;5.0;23.0;0.0;0.0;0.0;1992.0;B01;30.0
200900001090;1.0;1;4;1;5.0;23.0;0.0;0.0;0.0;1974.0;A01;48.0
200900001090;1.0;1;1;1;3.0;13.0;0.0;0.0;0.0;1952.0;B01;70.0
200900001123;1.0;1;4;1;5.0;22.0;0.0;0.0;0.0;1997.0;A01;25.0
200900001138;;3;4;2;5.0;93.0;5.0;5.0;2.0;1999.0;A01;23.0
200900001138;1.0;1;4;2;5.0;93.0;0.0;0.0;0.0;1984.0;A01;38.0
200900001171;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1957.0;A01;65.0
200900001171;1.0;1;3;1;5.0;1.0;0.0;0.0;0.0;1960.0;B02;62.0
200900001320;1.0;1;1;2;0.0;11.0;0.0;0.0;0.0;1979.0;A01;43.0
200900001320;1.0;1;4;1;0.0;93.0;0.0;0.0;0.0;1990.0;B01;32.0
200900001407;1.0;1;4;2;5.0;23.0;0.0;0.0;0.0;1975.0;B01;47.0
200900001407;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1982.0;A01;40.0
200900001484;1.0;1;4;2;5.0;23.0;0.0;0.0;0.0;1986.0;B01;36.0
200900001484;1.0;1;1;1;1.0;13.0;0.0;0.0;0.0;1972.0;A01;50.0
200900001501;1.0;1;4;2;1.0;23.0;0.0;0.0;0.0;1972.0;B01;50.0
200900001501;1.0;1;1;1;1.0;13.0;0.0;0.0;0.0;1948.0;A01;74.0
200900001526;1.0;1;1;1;4.0;13.0;0.0;0.0;0.0;1959.0;A01;63.0
200900001526;1.0;1;4;1;9.0;23.0;0.0;0.0;0.0;1969.0;B01;53.0
200900001526;1.0;1;1;1;9.0;13.0;0.0;0.0;0.0;1977.0;C01;45.0
200900001528;;3;4;2;5.0;;4.0;3.0;1.0;1945.0;A01;77.0
200900001528;1.0;1;1;2;1.0;23.0;0.0;0.0;0.0;1974.0;A01;48.0
200900001550;1.0;1;4;1;5.0;23.0;0.0;0.0;0.0;1978.0;A01;44.0
200900001557;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1964.0;A01;58.0
200900001557;1.0;1;4;2;1.0;23.0;0.0;0.0;0.0;1980.0;B01;42.0
200900001576;1.0;1;4;1;1.0;21.0;0.0;0.0;0.0;1958.0;A01;64.0
200900001576;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1946.0;B01;76.0
200900001600;1.0;1;4;2;4.0;23.0;0.0;0.0;0.0;1982.0;A01;40.0
200900001617;1.0;1;4;1;4.0;23.0;0.0;0.0;0.0;1961.0;A01;61.0
200900001636;;3;4;1;2.0;;2.0;5.0;1.0;1994.0;A01;28.0
200900001636;1.0;1;4;2;1.0;23.0;0.0;0.0;0.0;1971.0;A01;51.0
200900001655;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1957.0;B01;65.0
200900001655;1.0;1;4;2;5.0;23.0;0.0;0.0;0.0;1977.0;A01;45.0
200900001657;1.0;1;4;1;0.0;23.0;0.0;0.0;0.0;1985.0;B01;37.0
200900001657;1.0;1;1;1;9.0;13.0;0.0;0.0;0.0;1984.0;A01;38.0
200900001662;1.0;1;4;1;1.0;21.0;0.0;0.0;0.0;1977.0;A01;45.0
200900001662;1.0;1;4;2;1.0;23.0;0.0;0.0;0.0;1984.0;B01;38.0
200900001682;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1982.0;A01;40.0
200900001682;1.0;1;3;1;5.0;23.0;0.0;0.0;0.0;1969.0;B01;53.0
200900001683;1.0;1;3;1;1.0;23.0;0.0;0.0;0.0;1952.0;A01;70.0
200900001684;1.0;1;4;1;0.0;23.0;0.0;0.0;0.0;1992.0;A01;30.0
200900001686;1.0;1;4;2;5.0;23.0;0.0;0.0;0.0;1986.0;A01;36.0
200900001691;1.0;1;1;1;4.0;13.0;0.0;0.0;0.0;1979.0;A01;43.0
200900001691;1.0;1;4;1;1.0;23.0;0.0;0.0;0.0;1958.0;B01;64.0
200900001697;1.0;1;4;1;5.0;23.0;0.0;0.0;0.0;1996.0;A01;26.0
200900001703;1.0;1;4;1;5.0;23.0;0.0;0.0;0.0;1924.0;A01;98.0
200900001704;1.0;1;1;1;9.0;11.0;0.0;0.0;0.0;1989.0;A01;33.0
200900001704;1.0;1;4;1;0.0;23.0;0.0;0.0;0.0;1981.0;B01;41.0
200900001710;1.0;1;4;2;4.0;23.0;0.0;0.0;0.0;1960.0;A01;62.0
200900001720;1.0;1;4;2;0.0;23.0;0.0;0.0;0.0;1958.0;B01;64.0
200900001720;1.0;1;1;1;0.0;23.0;0.0;0.0;0.0;1972.0;A01;50.0
200900001751;1.0;1;4;1;5.0;23.0;0.0;0.0;0.0;1983.0;B01;39.0
200900001751;1.0;1;1;1;4.0;13.0;0.0;0.0;0.0;1959.0;A01;63.0
200900001753;1.0;1;4;2;5.0;23.0;0.0;0.0;0.0;1975.0;A01;47.0
200900001756;1.0;1;4;1;5.0;23.0;0.0;0.0;0.0;1982.0;A01;40.0
200900001756;1.0;1;1;1;9.0;11.0;0.0;0.0;0.0;1959.0;B01;63.0
200900001763;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1951.0;A01;71.0
200900001763;1.0;1;3;2;4.0;23.0;0.0;0.0;0.0;1967.0;B01;55.0
200900001791;1.0;1;1;1;4.0;21.0;0.0;0.0;0.0;1997.0;A01;25.0
200900001791;;3;4;2;4.0;;4.0;3.0;1.0;1964.0;A01;58.0
200900001798;1.0;1;1;1;5.0;23.0;0.0;0.0;0.0;1986.0;A01;36.0
200900001798;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1967.0;B01;55.0
200900001798;5.0;2;4;1;5.0;13.0;0.0;0.0;0.0;1952.0;B01;70.0
200900001801;1.0;1;1;1;5.0;21.0;0.0;0.0;0.0;1982.0;A01;40.0
200900001801;1.0;1;4;1;5.0;23.0;0.0;0.0;0.0;1940.0;B01;82.0
200900001809;1.0;1;1;1;4.0;13.0;0.0;0.0;0.0;1960.0;B01;62.0
200900001809;1.0;1;4;2;0.0;23.0;0.0;0.0;0.0;1976.0;A01;46.0
200900001842;1.0;1;4;1;5.0;21.0;0.0;0.0;0.0;1955.0;A01;67.0
200900001845;1.0;1;4;1;5.0;23.0;0.0;0.0;0.0;1944.0;A01;78.0
200900001846;1.0;1;1;1;1.0;23.0;0.0;0.0;0.0;1968.0;A01;54.0
200900001846;;3;4;2;1.0;;4.0;3.0;1.0;1980.0;A01;42.0
200900001848;1.0;1;1;1;9.0;11.0;0.0;0.0;0.0;1955.0;A01;67.0
200900001848;1.0;1;4;2;5.0;23.0;0.0;0.0;0.0;1946.0;B01;76.0
200900001854;1.0;1;1;1;9.0;11.0;0.0;0.0;0.0;1988.0;A01;34.0
200900001854;1.0;1;4;1;1.0;23.0;0.0;0.0;0.0;1952.0;B01;70.0
200900001865;1.0;1;4;2;5.0;23.0;0.0;0.0;0.0;1984.0;A01;38.0
200900001907;1.0;1;4;2;0.0;23.0;0.0;0.0;0.0;1948.0;B01;74.0
200900001907;1.0;1;1;1;4.0;13.0;0.0;0.0;0.0;1977.0;A01;45.0
200900001909;1.0;1;2;1;0.0;23.0;0.0;0.0;0.0;1944.0;B01;78.0
200900001909;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1969.0;A01;53.0
200900001910;1.0;1;4;2;0.0;23.0;0.0;0.0;0.0;1975.0;A01;47.0
200900001910;1.0;1;1;1;4.0;13.0;0.0;0.0;0.0;1957.0;B01;65.0
200900001921;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1978.0;A01;44.0
200900001921;1.0;1;4;1;1.0;21.0;0.0;0.0;0.0;1959.0;C01;63.0
200900001921;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1975.0;B01;47.0
200900001928;;3;4;2;5.0;;4.0;3.0;1.0;1924.0;A01;98.0
200900001928;1.0;1;1;2;4.0;23.0;0.0;0.0;0.0;1959.0;A01;63.0
200900001935;;3;4;2;1.0;;4.0;3.0;1.0;1957.0;A01;65.0
200900001935;1.0;1;4;1;2.0;23.0;0.0;0.0;0.0;1992.0;A01;30.0
200900001936;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1966.0;B01;56.0
200900001936;1.0;1;4;1;1.0;23.0;0.0;0.0;0.0;1974.0;A01;48.0
200900001939;1.0;1;1;1;0.0;11.0;0.0;0.0;0.0;1970.0;A01;52.0
200900001939;1.0;1;4;1;1.0;23.0;0.0;0.0;0.0;1974.0;B01;48.0
200900001949;1.0;1;4;2;1.0;23.0;0.0;0.0;0.0;1980.0;A01;42.0
200900001967;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1963.0;A01;59.0
200900001967;1.0;1;4;1;1.0;23.0;0.0;0.0;0.0;1952.0;B01;70.0
200900002001;1.0;1;4;1;4.0;21.0;0.0;0.0;0.0;1973.0;A01;49.0
200900002001;1.0;1;4;1;9.0;23.0;0.0;0.0;0.0;1951.0;B01;71.0
200900002039;1.0;1;3;2;5.0;23.0;0.0;0.0;0.0;1959.0;B01;63.0
200900002039;1.0;1;1;1;1.0;11.0;0.0;0.0;0.0;1961.0;A01;61.0
200900002045;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1978.0;B01;44.0
200900002045;1.0;1;4;1;5.0;23.0;0.0;0.0;0.0;1981.0;A01;41.0
200900002050;1.0;1;1;1;1.0;11.0;0.0;0.0;0.0;1959.0;A01;63.0
200900002050;1.0;1;4;2;2.0;23.0;0.0;0.0;0.0;1988.0;B01;34.0
200900002060;1.0;1;4;1;3.0;23.0;0.0;0.0;0.0;1972.0;B01;50.0
200900002060;1.0;1;1;1;3.0;13.0;0.0;0.0;0.0;1959.0;A01;63.0
200900002172;1.0;1;4;2;5.0;22.0;0.0;0.0;0.0;1943.0;A01;79.0
200900002172;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1960.0;B01;62.0
200900002247;1.0;1;3;2;5.0;42.0;0.0;0.0;0.0;1940.0;B01;82.0
200900002247;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1984.0;A01;38.0
200900002272;1.0;1;4;1;5.0;21.0;0.0;0.0;0.0;1950.0;B02;72.0
200900002272;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1960.0;A01;62.0
200900002301;5.0;2;1;1;5.0;42.0;0.0;0.0;0.0;1995.0;A01;27.0
200900002301;1.0;1;4;1;5.0;42.0;0.0;0.0;0.0;1995.0;A01;27.0
200900002301;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1970.0;B01;52.0
200900002341;1.0;1;4;1;5.0;11.0;0.0;0.0;0.0;1947.0;A01;75.0
200900002341;1.0;1;3;1;0.0;1.0;0.0;0.0;0.0;1937.0;B02;85.0
200900002376;1.0;1;3;1;1.0;41.0;0.0;0.0;0.0;1956.0;B01;66.0
200900002376;1.0;1;1;1;1.0;93.0;0.0;0.0;0.0;1957.0;A01;65.0
200900002379;1.0;1;2;2;5.0;21.0;0.0;0.0;0.0;1942.0;B02;80.0
200900002379;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1953.0;A01;69.0
200900002391;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1989.0;B01;33.0
200900002391;1.0;1;4;1;5.0;;0.0;0.0;0.0;1934.0;A01;88.0
200900002392;1.0;1;4;2;1.0;;0.0;0.0;0.0;1960.0;B01;62.0
200900002392;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1957.0;A01;65.0
200900002394;1.0;1;4;1;5.0;;0.0;0.0;0.0;1956.0;A01;66.0
200900002398;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1970.0;A01;52.0
200900002398;1.0;1;3;1;5.0;;0.0;0.0;0.0;1967.0;B01;55.0
200900002400;1.0;1;1;2;1.0;11.0;0.0;0.0;0.0;1960.0;A01;62.0
200900002400;1.0;1;4;1;2.0;41.0;0.0;0.0;0.0;1988.0;B01;34.0
200900002411;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1930.0;A01;92.0
200900002411;1.0;1;4;1;5.0;21.0;0.0;0.0;0.0;1933.0;B01;89.0
200900002434;1.0;1;4;2;0.0;23.0;0.0;0.0;0.0;1988.0;A01;34.0
200900002437;1.0;1;1;2;0.0;11.0;0.0;0.0;0.0;1950.0;A01;72.0
200900002437;1.0;1;4;1;0.0;23.0;0.0;0.0;0.0;1983.0;B01;39.0
200900002440;1.0;1;1;2;0.0;11.0;0.0;0.0;0.0;1972.0;A01;50.0
200900002440;1.0;1;4;1;0.0;21.0;0.0;0.0;0.0;1992.0;B01;30.0
200900002441;1.0;1;1;1;4.0;13.0;0.0;0.0;0.0;1955.0;A01;67.0
200900002441;1.0;1;4;2;0.0;23.0;0.0;0.0;0.0;1987.0;B01;35.0
200900002453;1.0;1;4;1;0.0;23.0;0.0;0.0;0.0;1991.0;B01;31.0
200900002453;1.0;1;1;2;0.0;11.0;0.0;0.0;0.0;1982.0;A01;40.0
200900002454;1.0;1;4;1;0.0;23.0;0.0;0.0;0.0;1951.0;A01;71.0
200900002490;1.0;1;4;1;2.0;93.0;0.0;0.0;0.0;1995.0;B01;27.0
200900002501;1.0;1;1;1;5.0;21.0;0.0;0.0;0.0;1980.0;A01;42.0
200900002501;1.0;1;4;1;1.0;22.0;0.0;0.0;0.0;1988.0;B01;34.0
200900002509;1.0;1;3;1;5.0;23.0;0.0;0.0;0.0;1936.0;A01;86.0
200900002553;1.0;1;3;1;5.0;;0.0;0.0;0.0;1995.0;A01;27.0
200900002553;1.0;1;1;2;4.0;11.0;0.0;0.0;0.0;1962.0;B02;60.0
200900002586;1.0;1;4;2;1.0;22.0;0.0;0.0;0.0;1983.0;A01;39.0
200900002589;1.0;1;1;2;0.0;11.0;0.0;0.0;0.0;1961.0;A01;61.0
200900002589;1.0;1;4;1;0.0;22.0;0.0;0.0;0.0;1930.0;B01;92.0
200900002590;1.0;1;4;2;5.0;21.0;0.0;0.0;0.0;1949.0;B01;73.0
200900002590;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1985.0;A01;37.0
200900002591;1.0;1;1;1;0.0;11.0;0.0;0.0;0.0;1968.0;A01;54.0
200900002591;1.0;1;4;1;0.0;22.0;0.0;0.0;0.0;1935.0;B01;87.0
200900002593;1.0;1;4;1;4.0;22.0;0.0;0.0;0.0;1977.0;B01;45.0
200900002593;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1981.0;A01;41.0
200900002611;1.0;1;4;1;5.0;21.0;0.0;0.0;0.0;1949.0;A01;73.0
200900002611;1.0;1;1;1;5.0;13.0;0.0;0.0;0.0;1944.0;B01;78.0
200900002613;1.0;1;1;1;0.0;11.0;0.0;0.0;0.0;1961.0;A01;61.0
200900002613;1.0;1;4;2;0.0;23.0;0.0;0.0;0.0;1980.0;B01;42.0
200900002627;1.0;1;4;1;5.0;23.0;0.0;0.0;0.0;1977.0;A01;45.0
200900002627;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1961.0;B01;61.0
200900002639;1.0;1;1;1;4.0;13.0;0.0;0.0;0.0;1976.0;A01;46.0
200900002639;1.0;1;4;1;0.0;23.0;0.0;0.0;0.0;1992.0;B01;30.0
200900002645;1.0;1;4;2;0.0;23.0;0.0;0.0;0.0;1956.0;A01;66.0
200900002654;1.0;1;1;1;4.0;13.0;0.0;0.0;0.0;1971.0;A01;51.0
200900002654;1.0;1;4;2;0.0;23.0;0.0;0.0;0.0;1995.0;B01;27.0
200900002662;1.0;1;4;2;1.0;21.0;0.0;0.0;0.0;1960.0;A01;62.0
200900002679;1.0;1;1;1;0.0;23.0;0.0;0.0;0.0;1955.0;A01;67.0
200900002679;;3;4;2;0.0;;4.0;3.0;1.0;1967.0;A01;55.0
200900002682;1.0;1;1;2;0.0;23.0;0.0;0.0;0.0;1982.0;A01;40.0
200900002682;1.0;1;4;2;0.0;23.0;0.0;0.0;0.0;1961.0;B01;61.0
200900002695;1.0;1;4;2;5.0;23.0;0.0;0.0;0.0;1971.0;A01;51.0
