Num_Acc;id_vehicule;num_veh;senc;catv;obs;obsm;choc;manv;motor;occutc
202300001316;155 678 241;A01;3;1;0;2;1;13;5;
202300001316;155 678 242;B01;3;1;0;2;1;16;5;
202300001317;155 678 246;B01;1;1;0;2;1;1;5;
202300001340;155 678 207;Z01;1;1;0;1;1;1;5;
202300001344;155 678 204;B01;3;1;0;2;1;2;5;
202300001346;155 678 196;A01;1;1;0;2;1;1;5;
202300001351;155 678 191;B01;0;1;0;2;1;14;5;
202300001352;155 678 187;A01;2;1;1;0;1;1;5;
202300001353;155 678 186;B01;1;1;0;2;8;2;5;
202300001359;155 678 174;B01;2;1;0;2;4;1;5;
202300001360;155 678 170;A01;3;1;0;2;3;1;5;
202300001365;155 678 162;B01;0;1;0;2;8;9;5;
202300001381;155 678 136;A01;1;1;0;0;-1;1;5;
202300001387;155 678 124;B01;1;1;0;2;8;1;5;
202300001392;155 678 116;A01;1;1;0;0;-1;1;5;
202300001393;155 678 115;B01;3;1;0;2;1;26;5;
202300001404;155 678 098;B01;2;1;0;0;7;1;5;
202300001408;155 678 090;B01;2;1;0;2;3;1;5;
202300001416;155 678 081;B01;1;1;0;2;1;1;5;
202300001423;155 678 068;B01;2;1;0;0;8;1;5;
202300001430;155 678 057;B01;1;1;0;2;2;9;5;
202300001460;155 678 009;A01;2;1;14;0;1;1;5;
202300001464;155 678 004;B01;1;1;0;2;1;1;5;
202300001484;155 677 963;A01;1;1;0;0;0;25;5;
202300001485;155 677 964;B01;2;1;0;2;1;19;5;
202300001490;155 677 951;C01;2;1;0;2;0;0;5;
202300001504;155 677 927;LB01;1;1;0;2;1;23;5;
202300001510;155 677 913;B01;1;1;0;4;8;26;5;
202300001518;155 677 900;B01;1;1;0;2;1;1;5;
202300001546;155 677 845;B01;3;1;0;0;0;0;5;
202300001568;155 677 793;B01;2;1;0;2;1;1;0;
202300001571;155 677 788;B01;1;1;0;0;3;1;5;
202300001583;155 677 770;A01;2;1;3;0;4;2;5;
202300001606;155 677 726;B01;3;1;0;0;1;1;5;
202300001608;155 677 722;B01;3;1;0;2;8;1;5;
202300001609;155 677 718;B01;2;1;0;2;8;16;5;
202300001618;155 677 705;B01;1;1;0;2;9;1;5;
202300001621;155 677 699;A01;1;1;0;0;0;1;5;
202300001623;155 677 697;A01;0;1;0;0;1;1;5;
202300001630;155 677 688;A01;2;1;0;0;1;1;5;
202300001631;155 677 685;A01;0;1;0;0;1;1;5;
202300001632;155 677 687;A01;1;1;0;2;0;19;5;
202300001633;155 677 684;A01;2;1;0;0;1;23;5;
202300001634;155 677 681;B01;2;1;0;2;1;1;5;
202300001649;155 677 649;B01;2;1;0;2;1;15;5;
202300001670;155 677 612;B01;2;1;0;0;8;1;5;
202300001690;155 677 578;B01;0;1;0;2;1;0;5;
202300001704;155 677 554;B01;1;1;0;2;4;1;5;
202300001738;155 677 491;A01;3;1;0;0;8;1;5;
202300001750;155 677 472;B01;2;1;0;2;1;1;5;
202300001755;155 677 464;B01;1;1;0;0;7;19;5;
202300001756;155 677 461;B01;2;1;0;2;1;1;5;
202300001775;155 677 429;A01;3;1;14;0;1;19;5;
202300001780;155 677 420;B01;1;1;0;2;1;5;5;
202300001802;155 677 367;B01;0;1;0;2;4;1;5;
202300001813;155 677 351;B01;2;1;0;2;6;9;5;
202300001828;155 677 318;B01;3;1;0;2;1;1;5;
202300001833;155 677 305;A01;2;1;0;2;2;14;5;
202300001833;155 677 307;B01;2;1;0;2;3;12;5;
202300001845;155 677 287;B01;3;1;0;2;4;2;5;
202300001871;155 677 246;B01;0;1;0;2;3;11;5;
202300001880;155 677 229;B01;0;1;0;2;3;19;5;
202300001894;155 677 205;A01;1;1;0;2;8;15;5;
202300001894;155 677 206;B01;1;1;0;2;7;1;5;
202300001911;155 677 180;B01;-1;1;-1;-1;-1;-1;5;
202300001922;155 677 160;B01;1;1;0;2;2;1;5;
202300001926;155 677 152;A01;3;1;0;2;1;5;5;
202300001930;155 677 147;B01;0;1;0;2;0;0;5;
202300001932;155 677 144;A01;3;1;14;0;0;0;5;
202300001939;155 677 134;B01;0;1;0;2;7;13;5;
202300001988;155 677 045;A01;1;1;0;0;0;1;5;
202300001996;155 677 033;B01;1;1;0;2;1;1;5;
202300002001;155 677 026;B01;1;1;0;0;4;2;5;
202300002008;155 677 014;A01;3;1;0;0;8;26;5;
202300002019;155 676 997;B01;2;1;0;2;1;17;5;
202300002024;155 676 990;A01;3;1;0;0;0;26;5;
202300002027;155 676 984;B01;1;1;0;2;0;25;5;
202300002028;155 676 982;B01;2;1;0;2;8;1;5;
202300002044;155 676 951;B01;2;1;0;2;3;11;5;
202300002050;155 676 942;A01;2;1;0;1;1;1;5;
202300002055;155 676 933;A01;1;1;14;0;0;2;5;
202300002057;155 676 931;A01;3;1;12;0;1;13;5;
202300002059;155 676 929;A01;3;1;0;2;8;11;5;
202300002064;155 676 920;A01;1;1;0;2;1;0;5;
202300002075;155 676 900;A01;3;1;0;0;0;1;5;
202300002079;155 676 893;B01;1;1;0;2;1;1;5;
202300002083;155 676 886;B01;1;1;0;2;4;1;5;
202300002083;155 676 887;C01;1;1;0;2;4;1;5;
202300002111;155 676 841;B01;2;1;0;2;1;1;5;
202300002121;155 676 821;B01;1;1;0;2;4;1;5;
202300002131;155 676 809;B01;1;1;0;0;2;26;5;
202300002138;155 676 796;B01;2;1;0;2;1;1;5;
202300002158;155 676 761;A01;2;1;0;0;1;1;5;
202300002184;155 676 722;B01;3;1;0;2;7;19;5;
202300002241;155 676 620;B01;3;1;0;2;1;1;5;
202300002260;155 676 582;A01;1;1;0;2;1;1;5;
202300002325;155 676 466;A01;2;1;0;0;0;1;5;
202300002331;155 676 455;B01;2;1;0;2;1;0;5;
202300002338;155 676 444;B01;1;1;0;2;1;2;5;
202300002342;155 676 438;A01;1;1;0;2;1;1;6;
202300002348;155 676 427;A01;1;1;0;1;1;21;5;
202300002352;155 676 422;B01;2;1;0;2;2;1;5;
202300002397;155 676 346;B01;3;1;0;2;7;1;5;
202300002401;155 676 336;B01;1;1;0;2;3;1;5;
202300002404;155 676 331;A01;0;1;1;2;8;21;5;
202300002411;155 676 313;A01;1;1;0;2;6;15;5;
202300002445;155 676 252;B01;2;1;0;2;7;1;5;
202300002447;155 676 247;B01;2;1;0;2;1;25;5;
202300002453;155 676 235;Y01;3;1;0;2;1;1;5;
202300002460;155 676 226;B01;2;1;0;2;1;1;5;
202300002464;155 676 218;A01;1;1;0;1;1;1;5;
202300002472;155 676 206;B01;2;1;0;2;1;1;5;
202300002508;155 676 137;A01;3;1;0;2;7;1;5;
202300002514;155 676 127;Y01;3;1;0;2;0;0;5;
202300002520;155 676 117;B01;2;1;16;2;3;0;0;
202300002528;155 676 103;A01;2;1;0;1;1;1;5;
202300002539;155 676 085;Z01;2;1;0;2;4;1;5;
202300002539;155 676 086;A01;2;1;0;2;1;1;5;
202300002551;155 676 059;B01;2;1;1;0;0;1;5;
202300002570;155 676 027;A01;1;1;0;2;7;26;5;
202300002583;155 676 006;A01;2;1;12;0;7;26;5;
202300002601;155 675 977;B01;1;1;0;2;1;1;5;
202300002609;155 675 966;B01;3;1;0;2;0;0;5;
202300002649;155 675 900;A01;2;1;0;2;7;25;5;
202300002658;155 675 885;A01;1;1;8;0;2;14;5;
202300002659;155 675 884;B01;1;1;1;0;1;0;5;
202300002661;155 675 879;B01;1;1;0;2;6;13;5;
202300002667;155 675 873;A01;1;1;0;2;4;9;5;
202300002668;155 675 864;B01;3;1;0;2;1;1;5;
202300002671;155 675 860;B01;3;1;0;2;3;2;5;
202300002676;155 675 852;A01;0;1;0;2;8;1;5;
202300002677;155 675 848;A01;1;1;0;1;1;1;5;
202300002683;155 675 836;A01;1;1;0;0;7;15;5;
202300002696;155 675 812;A01;1;1;1;0;0;1;5;
202300002702;155 675 804;B01;1;1;0;2;8;1;5;
202300002709;155 675 789;B01;2;1;0;2;0;0;5;
202300002713;155 675 779;A01;3;1;0;2;1;26;5;
202300002723;155 675 759;B01;2;1;0;2;1;1;5;
202300002726;155 675 751;B01;1;1;0;2;0;15;5;
202300002731;155 675 743;B01;1;1;0;2;0;1;5;
202300002732;155 675 740;B01;1;1;1;0;1;2;5;
202300002733;155 675 739;A01;3;1;0;2;8;1;5;
202300002739;155 675 729;B01;2;1;0;2;1;1;5;
202300002740;155 675 731;A01;1;1;0;1;0;0;5;
202300002765;155 675 689;A01;1;1;0;0;0;21;5;
202300002774;155 675 674;A01;1;1;0;0;0;21;5;
202300002822;155 675 596;B01;1;1;0;2;1;1;5;
202300002841;155 675 560;B01;2;1;0;2;8;1;5;
202300002853;155 675 537;B01;1;1;0;2;0;0;5;
202300002856;155 675 538;A01;2;1;0;2;1;16;5;
202300002876;155 675 492;C01;2;1;0;2;1;1;5;
202300002876;155 675 494;B01;2;1;0;2;1;1;5;
202300002876;155 675 499;D01;2;1;0;2;1;1;5;
202300002892;155 675 466;B01;1;1;0;2;8;1;5;
202300002914;155 675 429;A01;3;1;0;0;0;26;5;
202300002916;155 675 425;B01;1;1;0;2;7;1;5;
202300002949;155 675 370;A01;1;1;0;2;1;2;5;
202300002949;155 675 372;B01;1;1;0;2;4;2;5;
202300002960;155 675 352;B01;1;1;0;2;1;1;5;
202300002970;155 675 332;A01;2;1;0;2;1;15;5;
202300002983;155 675 310;A01;2;1;14;0;0;1;5;
202300002992;155 675 297;A01;1;1;0;0;0;0;5;
202300003002;155 675 282;B01;1;1;0;2;7;19;5;
202300003011;155 675 267;A01;1;1;0;0;0;0;5;
202300003014;155 675 263;B01;2;1;0;2;0;5;5;
202300003018;155 675 255;A01;3;1;0;2;4;1;5;
202300003021;155 675 250;B01;1;1;0;2;8;1;5;
202300003048;155 675 209;B01;2;1;0;2;8;21;5;
202300003053;155 675 199;A01;1;1;13;0;0;1;5;
202300003054;155 675 198;A01;1;1;12;0;0;0;5;
202300003055;155 675 200;B01;1;1;0;0;2;2;5;
202300003056;155 675 196;A01;1;1;0;0;0;0;5;
202300003057;155 675 195;B01;3;1;0;0;4;15;5;
202300003062;155 675 187;B01;1;1;0;2;8;1;5;
202300003065;155 675 181;A01;1;1;0;1;1;1;5;
202300003077;155 675 164;B01;1;1;0;2;0;1;5;
202300003083;155 675 156;B01;1;1;0;2;0;1;5;
202300003095;155 675 136;A01;1;1;0;2;8;1;5;
202300003097;155 675 130;A01;1;1;0;0;0;0;5;
202300003104;155 675 117;A01;2;1;0;0;0;0;5;
202300003110;155 675 106;A01;1;1;0;0;0;1;5;
202300003116;155 675 097;A01;2;1;0;2;1;26;5;
202300003124;155 675 080;C01;1;1;0;2;8;1;5;
202300003126;155 675 075;B01;1;1;0;2;0;0;5;
202300003129;155 675 065;A01;2;1;0;0;0;1;5;
202300003206;155 674 932;B01;1;1;0;2;4;15;0;
202300003216;155 674 915;B01;2;1;0;2;7;0;5;
202300003218;155 674 911;A01;1;1;0;2;1;16;5;
202300003250;155 674 852;B01;2;1;0;2;1;1;5;
202300003261;155 674 832;B01;1;1;0;2;4;0;5;
202300003271;155 674 811;A01;1;1;0;2;6;19;5;
202300003274;155 674 806;A01;0;1;0;1;1;1;5;
202300003286;155 674 783;A01;1;1;0;2;0;15;5;
202300003296;155 674 764;B01;3;1;0;2;1;1;5;
202300003298;155 674 761;A01;2;1;0;2;4;1;5;
202300003302;155 674 751;B01;3;1;0;2;2;15;5;
202300003315;155 674 725;P01;0;1;0;2;4;0;5;
202300003319;155 674 718;B01;3;1;0;0;0;0;5;
202300003336;155 674 689;B01;1;1;0;2;1;9;5;
202300003358;155 674 651;A01;2;1;0;2;1;1;5;
202300003374;155 674 618;A01;3;1;0;0;3;1;0;
202300003379;155 674 611;A01;2;1;0;0;0;0;5;
202300003382;155 674 607;B01;1;1;0;2;1;1;5;
202300003392;155 674 585;B01;1;1;0;2;7;1;5;
202300003406;155 674 559;A01;2;1;0;2;1;5;5;
202300003421;155 674 530;B01;3;1;0;2;1;1;5;
202300003434;155 674 502;B01;1;1;0;2;1;1;5;
202300003445;155 674 486;B01;3;1;0;2;7;15;5;
202300003446;155 674 483;B01;0;1;0;2;4;1;5;
202300003462;155 674 454;B01;1;1;0;2;4;1;5;
202300003479;155 674 425;B01;2;1;0;2;1;1;5;
202300003482;155 674 419;A01;1;1;6;0;1;2;5;
202300003492;155 674 402;A01;2;1;0;2;7;19;5;
202300003513;155 674 362;B01;2;1;0;2;6;2;5;
202300003518;155 674 350;B01;1;1;0;2;4;1;5;
202300003525;155 674 340;A01;3;1;0;2;0;0;5;
202300003543;155 674 308;B01;3;1;0;2;1;9;5;
202300003573;155 674 259;B01;1;1;0;2;1;1;5;
202300003575;155 674 256;B01;2;1;0;2;2;1;5;
202300003575;155 674 257;A01;1;1;0;2;2;1;5;
202300003576;155 674 254;B01;2;1;0;2;1;1;5;
202300003577;155 674 252;B01;1;1;0;2;3;15;5;
202300003577;155 674 255;A01;2;1;0;2;1;5;5;
202300003579;155 674 249;A01;1;1;0;1;1;1;5;
202300003580;155 674 248;B01;2;1;0;2;8;15;5;
202300003583;155 674 244;B01;2;1;0;2;3;11;5;
202300003585;155 674 239;A01;2;1;0;1;1;1;5;
202300003590;155 674 230;A01;1;1;14;2;3;13;5;
202300003651;155 674 127;B01;2;1;0;2;1;1;5;
202300003655;155 674 117;B01;3;1;0;2;8;19;5;
202300003665;155 674 104;B01;2;1;0;2;1;1;5;
202300003668;155 674 100;B01;3;1;0;2;7;1;5;
202300003674;155 674 086;A01;1;1;-1;2;1;13;5;
202300003675;155 674 085;B01;3;1;0;2;8;1;5;
202300003690;155 674 057;B01;1;1;0;0;0;2;5;
202300003697;155 674 046;B01;2;1;0;2;1;15;5;
202300003739;155 673 957;B01;3;1;0;2;8;16;5;
202300003753;155 673 930;B01;2;1;0;2;7;1;5;
202300003761;155 673 916;B01;1;1;0;2;8;1;5;
202300003765;155 673 905;A01;1;1;0;2;1;1;5;
202300003783;155 673 876;B01;2;1;0;2;1;1;5;
202300003787;155 673 868;B01;1;1;0;0;0;0;5;
202300003788;155 673 865;A01;2;1;0;2;0;2;5;
202300003789;155 673 863;A01;2;1;0;0;0;5;5;
202300003799;155 673 841;B01;2;1;0;2;1;5;5;
202300003800;155 673 839;A01;2;1;0;1;1;1;5;
202300003803;155 673 834;A01;2;1;0;2;3;1;5;
202300003809;155 673 824;B01;0;1;1;0;1;2;5;
202300003814;155 673 816;A01;3;1;1;0;0;1;5;
202300003816;155 673 813;A01;2;1;1;0;1;26;5;
202300003821;155 673 806;B01;1;1;0;2;3;19;5;
202300003842;155 673 762;B01;2;1;0;2;1;1;5;
202300003846;155 673 757;A01;3;1;0;0;0;15;5;
202300003883;155 673 692;B01;3;1;0;0;1;17;5;
202300003883;155 673 693;A01;3;1;0;0;1;1;5;
202300003884;155 673 690;A01;2;1;0;2;1;1;5;
202300003884;155 673 691;B01;1;1;0;2;1;5;5;
202300003888;155 673 682;A01;1;1;0;2;0;0;5;
202300003890;155 673 679;A01;2;1;0;0;4;0;5;
202300003893;155 673 672;B01;2;1;1;0;1;1;5;
202300003894;155 673 671;B01;2;1;0;2;1;1;5;
202300003901;155 673 657;B01;1;1;0;2;1;1;5;
202300003905;155 673 650;A01;1;1;1;0;1;1;5;
202300003908;155 673 646;B01;0;1;0;2;4;19;5;
202300003921;155 673 628;B01;2;1;0;2;8;1;5;
202300003923;155 673 622;A01;1;1;0;0;0;1;5;
202300003927;155 673 617;A01;2;1;0;0;0;16;5;
202300003948;155 673 583;A01;3;1;8;0;1;14;5;
202300003986;155 673 511;B01;1;1;0;0;7;1;5;
202300004035;155 673 415;B01;3;1;0;2;0;0;5;
202300004069;155 673 360;B01;1;1;0;2;4;16;5;
202300004102;155 673 306;B01;2;1;0;2;0;2;5;
202300004104;155 673 304;B01;3;1;0;2;1;1;5;
202300004120;155 673 278;B01;1;1;0;2;2;1;5;
202300004129;155 673 266;B01;1;1;0;2;1;17;5;
202300004133;155 673 260;B01;2;1;0;2;1;15;5;
202300004177;155 673 175;B01;2;1;0;2;1;1;5;
202300004183;155 673 166;B01;1;1;0;0;7;19;5;
202300004200;155 673 141;B01;0;1;0;2;0;19;5;
202300004210;155 673 125;A01;2;1;0;2;6;1;5;
202300004234;155 673 081;B01;1;1;0;2;1;1;5;
202300004242;155 673 068;B01;1;1;0;2;1;1;5;
202300004248;155 673 058;A01;0;1;0;2;1;1;5;
202300004251;155 673 052;B01;1;1;0;2;3;26;5;
202300004260;155 673 037;A01;1;1;0;2;1;1;5;
202300004270;155 673 019;B01;2;1;1;0;2;1;5;
202300004277;155 673 005;B01;2;1;0;2;8;1;5;
202300004280;155 673 002;B01;1;1;0;2;1;19;5;
202300004285;155 672 992;Z01;3;1;9;1;1;0;5;
202300004294;155 672 978;A01;2;1;0;2;8;19;5;
202300004298;155 672 973;A01;3;1;0;2;8;19;5;
202300004300;155 672 963;A01;1;1;0;2;2;1;5;
202300004302;155 672 962;B01;3;1;0;2;1;2;5;
202300004322;155 672 930;B01;2;1;0;2;7;1;5;
202300004327;155 672 918;B01;1;1;0;2;0;1;5;
202300004328;155 672 916;B01;0;1;1;2;8;2;5;
202300004330;155 672 913;A01;1;1;0;2;0;0;5;
202300004352;155 672 876;B01;2;1;0;2;8;1;5;
202300004358;155 672 863;B01;1;1;0;2;1;1;5;
202300004362;155 672 857;B01;0;1;0;2;7;19;5;
202300004364;155 672 856;B01;0;1;0;0;0;0;5;
202300004386;155 672 810;A01;3;1;0;2;1;1;5;
202300004395;155 672 796;A01;1;1;0;0;0;1;5;
202300004399;155 672 791;B01;2;1;12;2;8;1;5;
202300004401;155 672 787;B01;3;1;0;2;1;1;5;
202300004415;155 672 764;A01;3;1;0;0;0;0;5;
202300004424;155 672 748;A01;2;1;0;0;8;1;5;
202300004439;155 672 721;B01;2;1;0;2;1;2;5;
202300004452;155 672 691;A01;2;1;0;9;1;1;5;
202300004460;155 672 674;A01;2;1;0;2;0;15;5;
202300004518;155 672 563;A01;1;1;0;2;7;19;5;
202300004522;155 672 550;B01;2;1;0;2;2;17;5;
202300004534;155 672 536;B01;2;1;0;2;7;1;5;
202300004535;155 672 530;A01;1;1;0;1;0;1;5;
202300004537;155 672 529;B01;2;1;0;2;1;15;5;
202300004564;155 672 483;B01;0;1;0;2;1;25;5;
202300004570;155 672 472;A01;1;1;0;2;0;26;5;
202300004581;155 672 454;B01;3;1;1;2;8;19;5;
202300004584;155 672 447;B01;0;1;0;2;1;0;5;
202300004589;155 672 438;B01;1;1;0;2;0;0;5;
202300004590;155 672 436;B01;1;1;0;2;0;0;5;
202300004595;155 672 425;B01;1;1;0;2;7;1;5;
202300004600;155 672 420;B01;1;1;0;2;3;1;5;
202300004601;155 672 419;B01;2;1;0;2;4;13;5;
202300004604;155 672 412;B01;1;1;0;2;2;1;5;
202300004607;155 672 401;B01;2;1;0;2;8;13;5;
202300004608;155 672 402;B01;1;1;0;9;0;16;5;
202300004608;155 672 406;A01;0;1;0;9;0;15;5;
202300004610;155 672 398;B01;2;1;1;0;2;1;5;
202300004613;155 672 390;B01;1;1;0;2;8;1;5;
202300004649;155 672 319;B01;2;1;0;2;2;13;5;
202300004656;155 672 304;B01;2;1;0;2;7;1;5;
202300004662;155 672 295;B01;2;1;0;2;8;1;5;
202300004671;155 672 273;B01;2;1;0;2;1;14;5;
202300004685;155 672 243;B01;2;1;0;2;0;0;5;
202300004688;155 672 244;B01;1;1;0;2;1;1;5;
202300004698;155 672 216;A01;1;1;0;2;1;1;5;
202300004699;155 672 222;B01;0;1;0;2;7;13;5;
202300004703;155 672 213;B01;2;1;0;2;1;1;5;
202300004706;155 672 204;B01;1;1;0;2;0;0;5;
202300004710;155 672 197;B01;2;1;0;2;1;1;5;
202300004711;155 672 196;B01;1;1;0;2;0;1;5;
202300004714;155 672 191;B01;2;1;0;2;1;1;5;
