Num_Acc;jour;mois;an;hrmn;lum;dep;com;agg;int;atm;col;adr;lat;long
202300000017;7;5;2023;21:40;5;92;92007;2;9;2;3;VERDUN (RUE DE) NÂ° PAIRS;48,80202300;2,31800600
202300000025;6;5;2023;10:10;1;67;67465;2;1;1;3;17 rue albert fuchs;48,79991000;7,98321400
202300000033;7;5;2023;12:30;1;29;29105;2;1;1;3;Rue du GÃ©nÃ©ral de Gaulle;48,50973500; -4,07505900
202300000042;5;5;2023;12:15;1;17;17218;2;1;1;6;41 Rue des Moulins;46,30733800; -0,99866400
202300000047;8;5;2023;07:45;2;34;34333;1;6;1;3;D612;43,50098500;3,78650400
202300000049;8;5;2023;02:20;3;34;34172;1;1;1;4;A709;43,60185300;3,92244100
202300000064;4;5;2023;15:50;1;33;33019;2;1;1;3;38bis Route de Bordeaux;44,68750800; -1,00137100
202300000118;30;11;2023;14:50;1;61;61369;1;1;3;2;D962;48,62203000; -0,63851500
202300000140;28;3;2023;08:07;1;57;57480;2;1;1;3;MARLY (RUE DE );49,09370000;6,16252000
202300000142;28;3;2023;07:48;2;56;56162;2;6;1;3;24 Rue du Fort BloquÃ©;47,73655000; -3,43250000
202300000146;28;3;2023;17:45;1;51;51108;2;3;1;3;AllÃ©es de ForÃªts;48,94682000;4,36500000
202300000172;28;3;2023;18:22;1;13;13201;2;1;1;1;SAINT FERREOL (RUE)      2 A 62;43,29500000;5,37740000
202300000203;8;8;2023;13:00;1;93;93048;2;3;1;3;PRESIDENT WILSON (AVENUE DU);48,85742000;2,44007000
202300000221;31;8;2023;12:45;1;14;14724;1;1;1;2;Route de Cabourg;49,26880100; -0,15799200
202300000261;26;3;2023;03:30;3;49;49007;2;1;2;2;RABELAIS;47,46300000; -0,54774000
202300000279;21;12;2023;19:20;4;67;67482;2;3;2;3;HERRENSCHMIDT (AVENUE);48,59879000;7,75289000
202300000284;27;3;2023;13:35;1;09;09225;2;9;2;6;FOIX AVENUE DE;43,10779000;1,61857000
202300000285;29;11;2023;13:50;1;69;69115;2;1;1;2;Rue Pierre Ponot;45,97500000;4,70644000
202300000286;16;5;2023;09:30;1;63;63113;2;1;1;3;rue Auger;45,78180000;3,10540000
202300000291;29;11;2023;06:50;5;69;69290;2;4;1;1;MontÃ©e du Lyonnais;45,70340000;4,89543000
202300000294;29;11;2023;10:48;1;64;64122;2;4;1;3;"""KENNEDY (AVENUE DU PRESIDENT J,F)""";43,46101000; -1,54889000
202300000296;29;11;2023;18:10;5;63;63113;2;1;1;7;SAINT JACQUES (VIADUC);45,76860000;3,08975000
202300000304;30;5;2023;17:44;1;63;63032;2;1;1;3;avenue de l'Europe;45,75320000;3,08980000
202300000306;30;5;2023;18:59;1;63;63113;2;1;1;3;30 rue Jean Monnet ;45,79309300;3,06887300
202300000326;16;5;2023;09:36;1;63;63113;2;4;3;3;Cartoucherie / Herbet;45,77867000;3,11669000
202300000349;20;6;2023;13:40;1;72;72181;2;1;1;3;BOLLEE (AV) NÂ° IMP 1 A 63;48,00214000;0,20727000
202300000390;27;8;2023;09:55;1;93;93006;2;4;1;3;REPUBLIQUE AVENUE DE LA ;48,86335000;2,41434000
202300000423;18;9;2023;18:45;1;93;93006;2;3;1;3;CHATEAU RUE DU;48,86295600;2,41518500
202300000433;27;7;2023;11:00;1;30;30276;1;1;1;7;D979;43,61346600;4,19248400
202300000437;12;10;2023;14:50;1;84;84075;1;1;1;7;;44,01313831;5,24676098
202300000465;8;6;2023;10:15;1;86;86214;2;6;1;3;Route de Nouaille;46,56041500;0,36822400
202300000484;8;6;2023;12:35;1;59;59178;2;1;1;1;FLANDRE (RUE MARGUERITE DE);50,40124000;3,12581000
202300000489;9;6;2023;11:40;1;54;54575;1;1;1;2;D26b;49,47200000;5,83868000
202300000494;25;10;2023;17:20;1;69;69383;2;2;3;3;Avenue Lacassagne;45,75282000;4,86957000
202300000499;26;10;2023;15:05;1;971;97120;2;9;2;6;RASPAIL;16,23383207; -61,53271258
202300000520;24;9;2023;19:15;1;91;91645;2;3;1;5;BOULIE (RUE DE LA);48,74160000;2,25426000
202300000524;26;10;2023;08:35;1;67;67482;2;3;2;3;SAVERNE (PONT DE);48,58457000;7,74080000
202300000526;25;10;2023;22:55;5;67;67482;2;3;8;3;ALPES (QUAI DES);48,57443000;7,76711000
202300000528;24;10;2023;09:20;1;67;67482;2;3;2;3;JACQUES KABLE (RUE);48,59221000;7,74401000
202300000531;24;9;2023;16:50;1;78;78650;2;2;1;3;BELGIQUE (BOULEVARD DE);48,90513600;2,13081700
202300000537;26;10;2023;09:05;1;59;59378;2;1;3;3;LISFRANC-CROISE LAROCHE PLACE;50,66497000;3,10372000
202300000541;25;10;2023;11:17;1;56;56121;2;1;1;6;LOTE (RUE  RENE );47,76949000; -3,40330000
202300000545;25;9;2023;08:00;1;71;71076;2;1;1;1;POTERNE (QUAI DE LA);46,78139000;4,85986000
202300000567;20;10;2023;18:05;1;38;38421;2;8;3;3;AVENUE CENTRALE;45,19220000;5,76430000
202300000570;25;9;2023;19:20;1;59;59328;2;4;1;1;LILLE RUE DE;50,64800000;3,04500000
202300000584;23;9;2023;19:20;1;49;49099;2;3;7;5;CHOUTEAU (BOULEVARD GUY);47,06726000; -0,88742000
202300000586;25;9;2023;13:50;1;49;49007;2;1;1;7;ALSACE;47,47000000; -0,55000000
202300000595;21;9;2023;18:50;1;34;34301;2;1;1;3;CLERVILLE CHEVALIER DE (BOULEVARD);43,40996300;3,67555300
202300000606;25;10;2023;08:20;2;10;10387;2;1;2;2;PAIX (RUE DE LA);48,30808000;4,06305000
202300000607;25;9;2023;20:55;5;25;25056;2;3;1;3;JOUCHOUX RUE AUGUSTE;47,23739000;5,98837000
202300000614;2;10;2023;17:45;1;05;05061;2;2;1;1;ROGER SABATIER ( RUE );44,54929000;6,06357000
202300000622;25;9;2023;00:50;5;75;75109;2;5;1;1;RUE D ATHENES;48,87791500;2,32693700
202300000625;26;10;2023;20:40;5;75;75118;2;2;3;3;AVENUE DE LA PORTE DE SAINT OUEN;48,89773100;2,32903100
202300000626;25;9;2023;19:00;1;75;75107;2;3;1;3;PONT DE LA CONCORDE;48,86259042;2,31902486
202300000627;26;10;2023;19:00;5;75;75116;2;1;2;3;VOIE GEORGES POMPIDOU;48,84856700;2,27605300
202300000628;25;9;2023;07:30;1;75;75104;2;2;1;3;PONT SAINT MICHEL;48,85434100;2,34490600
202300000634;25;9;2023;17:41;1;94;94043;2;1;1;3;Avenue EugÃ¨ne Thomas;48,80977400;2,35920000
202300000658;26;10;2023;08:27;1;93;93064;2;1;2;3;Rue Henri Mondor;48,86935000;2,49559000
202300000660;25;9;2023;20:40;3;92;92024;2;1;1;6;CLICHY (PONT DE);48,90964190;2,29946136
202300000665;25;9;2023;20:00;5;92;92009;2;1;1;3;JEAN JAURES ( RUE );48,91120349;2,27060124
202300000668;26;10;2023;18:05;5;92;92064;2;9;2;2;EGLISE;48,84291000;2,21938000
202300000671;24;8;2023;09:30;1;41;41031;1;9;1;3;ClÃ©nord;47,53388100;1,41618700
202300000691;5;5;2023;10:10;1;64;64102;2;6;1;3;LORRAINE (BOULEVARD D'ALSACE);43,49156000; -1,46398000
202300000692;5;5;2023;17:35;1;62;62186;2;1;1;1;Rue Jules Verne;50,43764000;2,72511000
202300000709;6;5;2023;12:30;1;14;14118;2;1;2;1;Boulevard MarÃ©chal Juin;49,19722300; -0,39661600
202300000719;6;5;2023;17:45;1;75;75120;2;3;1;3;BOULEVARD DAVOUT;48,84792500;2,41143800
202300000722;6;5;2023;14:35;1;75;75115;2;3;1;7;RUE LINOIS;48,84852100;2,28288000
202300000723;6;5;2023;12:05;1;75;75115;2;3;1;3;RUE DE VAUGIRARD;48,83390236;2,29013792
202300000728;6;5;2023;16:09;1;75;75107;2;3;8;1;QUAI D ORSAY;48,86288100;2,31515200
202300000754;5;5;2023;09:30;1;29;29186;1;1;2;4;RD76 PK6+500;48,62994100; -3,83086500
202300000765;28;11;2023;20:30;5;75;75118;2;1;1;3;BOULEVARD NEY;48,89822800;2,34854900
202300000776;27;11;2023;17:20;5;75;75114;2;2;8;3;RUE VERCINGETORIX;48,83548000;2,31546200
202300000782;29;11;2023;09:30;1;75;75107;2;7;1;3;RUE DUROC;48,84741100;2,31219400
202300000793;28;11;2023;20:30;5;94;94019;2;3;1;2;Rue Fusilles de Chateaubriant;48,79919000;2,54251000
202300000802;29;11;2023;08:35;1;93;93046;2;1;1;3;Boulevard de la RÃ©publique;48,90737500;2,52019600
202300000811;29;11;2023;20:50;5;92;92012;2;1;1;2;REPUBLIQUE (BOULEVARD DE LA) 79/FIN - 76;48,83323533;2,24526680
202300000821;7;5;2023;15:20;1;16;16077;1;4;1;1;Rue des Chaumes;45,64283700;0,01914600
202300000826;28;3;2023;14:20;1;75;75110;2;9;1;3;RUE DE SAMBRE ET MEUSE;48,87520500;2,37035500
202300000829;28;3;2023;20:25;5;75;75107;2;2;1;6;RUE DU BAC;48,85399200;2,32383000
202300000832;28;3;2023;10:50;1;75;75107;2;2;1;3;QUAI ANATOLE FRANCE;48,85957200;2,32930400
202300000839;29;11;2023;09:50;1;49;49055;1;6;1;2;Chemin des Nuits;47,52148600; -0,57210400
202300000842;27;3;2023;08:15;1;94;94046;2;3;8;3;Rue Jean JaurÃ¨s;48,79367000;2,43449000
202300000845;28;3;2023;10:15;1;93;93059;2;8;1;3;Avenue ElisÃ©e Reclus / Passage Maurice;48,95029000;2,35769000
202300000849;28;3;2023;08:13;1;93;93066;2;1;1;1;Boulevard de la LibÃ©ration;48,92334000;2,34288000
202300000899;27;3;2023;10:50;1;76;76517;1;2;1;3;Route d?Houppeville - Route de CrÃ¨ve coeur;49,52217900;1,13623200
202300000900;29;3;2023;17:00;1;80;80512;2;1;1;2;19 Route de Rouen;50,08642900;1,81617100
202300000913;28;3;2023;13:30;1;55;55166;2;4;1;3;D34;49,11275900;5,38646600
202300000919;29;11;2023;17:30;5;45;45028;2;1;1;3;D2152 PR 85 + 180;47,77904600;1,62923300
202300000921;28;3;2023;08:00;1;86;86129;1;1;1;3;D80;46,84282700;0,75209300
202300000926;28;3;2023;07:40;1;68;68284;2;5;1;3;Rue de Waldighoffen;47,53886900;7,32885700
202300000933;29;11;2023;22:10;3;13;13027;1;1;2;2;Route de Tarascon;43,86909500;4,81231200
202300000950;5;5;2023;13:20;1;95;95427;2;1;1;3;D193E;48,97617100;2,35246100
202300000953;30;11;2023;12:30;1;76;76164;1;1;1;2;Avenue du Latham-47;49,52435900;0,73578400
202300000965;4;5;2023;16:21;1;87;87085;2;1;1;7;POMPIDOU (AVENUE GEORGES);45,81759000;1,26695000
202300000997;6;6;2023;19:30;1;73;73008;2;1;1;6;CHAMBERY RUE DE;45,68722000;5,91399000
202300001001;5;5;2023;19:08;1;72;72181;2;6;1;2;OYON ALEXANDRE (BD);47,99000000;0,19000000
202300001008;27;3;2023;10:30;1;26;26179;1;6;1;3;Route de la Teppe;45,05851500;4,86695500
202300001017;28;3;2023;08:15;1;60;60157;2;1;1;3;Avenue Gambetta;49,38432800;2,39860800
202300001020;27;3;2023;14:28;1;59;59452;2;1;1;1;1 AllÃ©e de la ClairiÃ¨re;50,45929200;3,03395700
202300001022;5;5;2023;08:00;1;69;69276;2;6;1;3;Route de VÃ©nissieux;45,68300000;4,87000000
202300001026;5;5;2023;05:45;2;67;67482;2;3;1;3;COMEDIE (RUE DE LA);48,58512600;7,75098300
202300001045;5;5;2023;09:10;1;59;59378;1;3;1;3;BEUVRECQUE RUE DE LA;50,70531000;3,11453000
202300001055;4;5;2023;13:15;1;54;54395;2;2;1;3;Boulevard Lobau;48,68560900;6,19566100
202300001074;9;6;2023;07:40;1;35;35278;2;6;2;3;AUGE DE PIERRE (ROND POINT DE L');48,13667000; -1,69294000
202300001081;27;3;2023;13:18;1;75;75114;2;7;1;3;AVENUE DENFERT ROCHEREAU;48,83454600;2,33261100
202300001092;27;3;2023;12:50;1;75;75112;2;1;1;3;RUE VILLIOT;48,84135700;2,37495000
202300001102;27;3;2023;16:45;1;75;75111;2;1;1;3;BOULEVARD VOLTAIRE;48,86023500;2,37600900
202300001107;27;3;2023;18:45;1;75;75103;2;2;1;6;RUE BEAUBOURG;48,86374800;2,35488500
202300001120;28;11;2023;17:40;5;59;59033;2;1;2;2;JEAN JAURES (RUE);50,19881761;3,84294546
202300001130;19;11;2023;10:45;1;55;55545;2;1;1;6;DIGUE (PLACE DE LA );49,15675000;5,38725000
202300001131;8;6;2023;09:21;1;10;10387;2;6;1;3;EDOUARD HERRIOT (RUE);48,27577000;4,07842000
202300001144;27;11;2023;10:45;1;51;51454;2;3;2;3;LUNDY (BOULEVARD);49,25889900;4,03748400
202300001163;28;11;2023;13:15;1;47;47001;2;2;1;3;PELLETAN (BOULEVARD EUGENE);44,19917759;0,62631082
202300001170;9;6;2023;20:45;2;75;75105;2;2;1;3;RUE DES ECOLES;48,84889700;2,34746900
202300001172;5;5;2023;20:05;1;17;17333;2;6;1;3;JUIN (AVENUE MARECHAL);45,61276500; -0,99120400
202300001175;9;6;2023;18:20;1;75;75106;2;1;1;2;RUE GUYNEMER;48,84790400;2,33253000
202300001184;9;6;2023;20:45;1;75;75117;2;3;1;6;AVENUE DE VILLIERS;48,88146300;2,31600700
202300001191;11;7;2023;16:10;1;91;91044;2;1;1;1;Route d'OrlÃ©ans;48,68311300;2,28495800
202300001198;9;6;2023;11:00;1;75;75116;2;2;1;3;BOULEVARD EXELMANS;48,84147500;2,26387700
202300001204;28;3;2023;17:00;1;72;72241;2;1;1;2;Route de Saint Corneille;48,05235300;0,39227800
202300001209;9;6;2023;20:10;1;75;75112;2;1;1;3;RUE DE CHARENTON;48,83463000;2,39351800
202300001216;28;11;2023;10:50;1;33;33119;2;3;1;3;Rue Jules Guesde;44,85527526; -0,53574510
202300001221;9;6;2023;15:00;1;75;75111;2;3;1;3;BOULEVARD DES FILLES DU CALVAIRE;48,86135400;2,36716800
202300001225;9;6;2023;12:20;1;75;75111;2;2;1;3;RUE JEAN PIERRE TIMBAUD;48,86893100;2,38046000
202300001229;9;6;2023;09:05;1;75;75111;2;1;7;3;RUE DE LA FONTAINE AU ROI;48,86832500;2,37093300
202300001235;27;11;2023;17:55;5;28;28209;2;9;2;3;SOUTINE (Avenue de);48,47237500;1,46876400
202300001312;27;11;2023;08:52;1;75;75116;2;1;1;3;VOIE GEORGES POMPIDOU;48,84877900;2,27624600
202300001316;9;6;2023;08:20;1;92;92046;2;1;1;1;Charles de gaulle;48,82216627;2,29837149
202300001317;28;11;2023;18:50;5;75;75114;2;4;1;3;BOULEVARD BRUNE;48,82412600;2,32121500
202300001340;28;11;2023;08:55;1;75;75109;2;1;8;6;RUE DE LA VICTOIRE;48,87524100;2,33399700
202300001344;28;10;2023;09:50;1;13;13041;1;4;7;3;Route de Greasque;43,44575100;5,52351900
202300001346;9;6;2023;19:08;1;92;92004;2;1;7;2;FAIDHERBE ( AVENUE );48,90891803;2,27012917
202300001351;29;3;2023;08:22;1;69;69256;2;1;6;3;Rue Roger Salengro;45,75548143;4,92779002
202300001352;27;11;2023;19:00;5;75;75102;2;3;2;6;BOULEVARD POISSONNIERE;48,87070900;2,34788000
202300001353;9;6;2023;16:45;1;92;92002;2;2;1;3;GENERAL DE GAULLE (AVENUE DU);48,76145000;2,29128000
202300001359;6;12;2023;10:07;1;974;97409;2;1;1;2;PATELIN (chemin); -20,97330000;55,68399000
202300001360;28;11;2023;19:35;5;94;94041;2;2;1;3;Avenue Danielle Casanova;48,81574000;2,38297000
202300001365;10;6;2023;10:43;1;69;69279;2;3;1;3;Boulevard Louis Pradel;45,79106400;5,03983300
202300001381;24;9;2023;18:00;1;28;28358;2;6;1;7;2 rue de la RÃ©publique 28300 SAINT-PREST;48,48710120;1,52603180
202300001387;8;6;2023;19:01;1;77;77524;1;2;1;3;RD18;48,44530500;3,16340800
202300001392;25;9;2023;16:35;1;29;29147;1;1;1;7;;47,91835537; -3,57096434
202300001393;26;3;2023;13:10;1;06;06069;2;6;1;3;CHASSEURS ALPINS (ROND-POINT);43,65055000;6,92230000
202300001404;9;6;2023;11:45;1;49;49214;2;6;1;3;;47,53008200; -0,62116700
202300001408;9;6;2023;12:52;1;12;12209;1;1;2;3;"lieu dit ""le Bouis""";44,69287400;2,69904800
202300001416;26;3;2023;07:29;1;75;75110;2;2;1;1;BOULEVARD DE MAGENTA;48,86850700;2,36288100
202300001423;10;6;2023;10:35;1;38;38134;1;1;1;3;D538;45,43817000;5,00552600
202300001430;28;11;2023;14:30;1;92;92049;2;1;1;3;BRIAND AVENUE ARISTIDE NÂ°1 A 129;48,81470911;2,32587799
202300001460;9;6;2023;08:18;1;87;87187;2;1;1;7;16 Avenue Georges Brassens;45,50054100;1,20384700
202300001464;18;10;2023;20:42;5;63;63113;2;2;2;3;POURCHON (BD MAURICE);45,79027498;3,08345139
202300001484;28;11;2023;15:10;1;974;97409;2;1;1;7;MASCAREIGNES (Avenue des); -20,93927000;55,64701000
202300001485;26;5;2023;15:45;1;45;45273;2;1;1;3;D921 PR 55 + 1271;47,87023100;2,12580900
202300001490;14;12;2023;18:15;5;33;33318;2;2;8;4;AVE PASTEUR;44,80591000; -0,63315000
202300001504;9;11;2023;07:45;2;09;09225;2;2;2;3;RIJOLE AVENUE DE LA;43,12138000;1,62114000
202300001510;19;12;2023;16:55;5;69;69256;2;8;1;3;Avenue Roger Salengro;45,76276000;4,92942000
202300001518;3;9;2023;20:40;2;63;63113;2;7;1;3;SALFORD (PLACE);45,77900000;3,09198000
202300001546;4;6;2023;10:10;1;83;83069;2;1;1;6;COSTEBELLE (MONTEE DE);43,10665000;6,12169000
202300001568;7;6;2023;08:30;1;69;69034;2;1;1;1;Avenue de Poumeyrol;45,79000000;4,86000000
202300001571;19;12;2023;14:10;1;93;93027;2;2;1;3;Rue de Valmy / Boulevard Pasteur;48,92310000;2,38397000
202300001583;22;12;2023;19:35;3;38;38544;1;1;2;6;D41;45,51882000;4,91731000
202300001606;8;6;2023;09:35;1;78;78133;2;9;1;3;Route de Mantes;48,90578000;2,04994300
202300001608;23;12;2023;20:10;5;38;38053;2;6;1;3;Avenue Henri Barbusse;45,59390000;5,26998000
202300001609;23;12;2023;18:17;5;38;38053;2;1;1;3;Avenue Henri Barbusse;45,58402000;5,28939000
202300001618;12;10;2023;12:00;1;32;32426;1;1;7;3;D129;43,48756600;0,60441500
202300001621;24;10;2023;15:30;1;62;62654;1;3;1;7;Chemin exploitation;50,91400471;1,74475551
202300001623;4;2;2023;14:55;1;62;62497;1;1;1;7;Rue SÃ©raphin Cordier;50,44824000;3,05885000
202300001630;4;6;2023;18:15;1;25;25018;1;1;1;7;D73;47,38382500;6,56961100
202300001631;4;6;2023;14:00;1;25;25619;1;1;1;7;Rue Principale;46,71557800;6,24796400
202300001632;8;6;2023;11:05;1;67;67482;2;3;1;3;VAUBAN (RUE);48,58059000;7,77352000
202300001633;4;4;2023;18:30;1;59;59135;2;1;1;7;rue de watten;50,80294500;2,47454700
202300001634;7;6;2023;17:30;1;67;67482;2;3;1;3;BUDAPEST (RUE DE);48,57064000;7,77588000
202300001649;23;10;2023;16:50;1;974;97409;2;1;1;3;CRESSONNIERE (rue de la); -20,96883000;55,65712000
202300001670;7;9;2023;08:12;1;34;34192;2;4;1;3;Rue Sire de Joinville;43,53031400;3,93679100
202300001690;27;10;2023;13:30;1;38;38486;2;1;1;3;Avenue Louis Vicat;45,15226500;5,68255400
202300001704;27;10;2023;07:10;2;26;26250;1;1;1;2;Route de Romans;45,01989600;4,89544700
202300001738;26;9;2023;15:40;1;42;42214;2;3;1;7;Route de Bellegarde;45,67251000;4,29417200
202300001750;21;9;2023;13:15;1;31;31291;1;1;1;3;D65;43,59043900;1,23084400
202300001755;20;7;2023;07:50;1;74;74010;2;1;7;3;Route de la roche sur foron;45,93342100;6,12864600
202300001756;19;8;2023;09:30;1;74;74275;2;4;1;3;Route de saint-germain;45,85156600;6,21606200
202300001775;19;8;2023;02:00;5;33;33063;2;6;1;7;Place Tourny;44,84523000; -0,57805000
202300001780;24;9;2023;10:40;1;971;97101;2;3;1;1;NELSON MANDELA;16,24524531; -61,53001964
202300001802;23;9;2023;13:50;1;61;61001;2;1;1;2;Voie Communale;48,43800000;0,09500000
202300001813;23;9;2023;17:20;1;17;17306;2;1;1;3;ROCHEFORT (DE)  (AVENUE);45,64093000; -1,02475000
202300001828;24;9;2023;09:49;1;01;01053;2;3;1;3;FERRY ( BOULEVARD JULES);46,19563000;5,22186000
202300001833;24;9;2023;13:00;1;75;75106;2;1;1;6;QUAI MALAQUAIS;48,85803900;2,33425900
202300001845;24;10;2023;17:50;2;54;54547;2;1;1;2;Avenue des Jonquilles;48,66067000;6,18386000
202300001871;24;9;2023;17:22;1;93;93066;2;2;1;3;Avenue de Stalingrad / Rue Guynemer;48,94551213;2,36380785
202300001880;25;10;2023;09:00;1;75;75118;2;3;2;1;BOULEVARD NEY;48,89864600;2,35773200
202300001894;22;10;2023;11:45;1;75;75103;2;3;1;3;PLACE DES VOSGES;48,85617300;2,36575700
202300001911;25;10;2023;08:40;1;93;93062;2;1;2;3;LIVRY (AVENUE DE);48,90140000;2,51934000
202300001922;25;10;2023;08:10;2;92;92075;2;3;2;3;HOCHE (RUE);48,81531086;2,27727735
202300001926;25;10;2023;12:35;1;92;92040;2;1;2;6;ERNEST RENAN;48,82923179;2,28301384
202300001930;25;10;2023;11:09;1;92;92012;2;1;2;3;ANDRE MORIZET (AVENUE) 1/47 - 2/52;48,83400000;2,24294000
202300001932;24;10;2023;17:25;1;92;92012;2;3;1;3;POINT DU JOUR (QUAI DU);48,83106869;2,25725430
202300001939;25;9;2023;16:50;1;41;41280;1;1;1;3;La MarcottiÃ¨re;47,32103600;1,77778200
202300001988;17;10;2023;16:06;1;21;21132;1;1;1;7;ChambÅuf;47,22510600;4,90878600
202300001996;25;9;2023;15:30;1;48;48092;2;4;1;3;27 Avenue du Docteur de Framont;44,57170600;3,28461800
202300002001;24;9;2023;08:15;2;24;24370;2;1;7;2;56 Avenue du PÃ©rigord;44,84495800;0,15695200
202300002008;23;9;2023;10:35;1;11;11202;2;6;1;3;Avenue de septimanie;42,85354800;3,03542900
202300002019;25;9;2023;09:20;1;77;77153;2;9;1;1;D401;49,05427100;2,69420800
202300002024;24;9;2023;11:40;1;04;04152;1;1;1;7;Chemin de Montfuron;43,80895500;5,72445600
202300002027;25;9;2023;08:10;2;54;54519;2;1;1;1;Rue d'Alsace;48,41207632;6,81017697
202300002028;6;9;2023;08:20;1;69;69056;2;3;7;3;Impasse des Saillants;45,88873900;4,61313100
202300002044;21;8;2023;14:20;1;75;75106;2;2;1;3;BOULEVARD SAINT GERMAIN;48,85209300;2,34031500
202300002050;23;8;2023;09:05;1;75;75117;2;3;1;6;RUE GUERSANT;48,88152000;2,28921200
202300002055;21;8;2023;18:30;1;75;75115;2;1;1;7;AVENUE DE LA PORTE DE SEVRES;48,83513600;2,27784500
202300002057;23;8;2023;20:10;5;75;75115;2;1;1;6;PORT DE JAVEL BAS;48,84662100;2,27693600
202300002059;21;8;2023;09:10;1;75;75116;2;9;1;3;VOIE GEORGES POMPIDOU;48,85331600;2,28197200
202300002064;16;8;2023;11:41;1;94;94028;2;1;1;2;Rue des MÃ¨ches;48,79230000;2,45770000
202300002075;15;8;2023;19:55;1;92;92072;2;1;1;6;BRUYERES (RUE DES);48,82102880;2,21881092
202300002079;23;8;2023;19:29;1;92;92025;2;3;1;6;STALINGRAD (AV DE);48,92781231;2,27181718
202300002083;23;8;2023;12:55;1;39;39437;1;1;1;5;;46,71814500;5,78561200
202300002111;22;8;2023;09:27;1;65;65470;1;3;1;1;Rd 921B;43,06485500; -0,04319400
202300002121;22;8;2023;07:42;2;29;29202;1;6;1;2;Rocâh Tredudon;48,41206091; -3,89538650
202300002131;23;8;2023;09:45;1;72;72386;2;6;7;3;Avenue du Mans;48,00147363;0,24625540
202300002138;4;5;2023;09:30;1;75;75106;2;3;1;3;RUE DE VAUGIRARD;48,84930393;2,33731717
202300002158;5;5;2023;18:30;1;75;75102;2;2;1;7;RUE D ABOUKIR;48,86757100;2,34637400
202300002184;4;11;2023;17:00;2;34;34150;2;1;1;3;Impasse de la Gare;43,32063500;3,53624000
202300002241;6;5;2023;17:40;1;61;61298;2;2;2;3;Voie Communale;48,75985200; -0,06601400
202300002260;29;4;2023;15:10;1;36;36220;1;1;1;3;La Renauderie;46,62610475;1,45917556
202300002325;24;11;2023;20:35;5;76;76351;2;1;1;7;GEORGES LAFAURIE (RUE);49,50095100;0,11268800
202300002331;27;11;2023;08:00;5;76;76026;2;9;2;3;ARCHELLES;49,88200200;1,14049400
202300002338;4;5;2023;16:15;1;973;97302;2;3;1;3;BADUEL (ROUTE DE);4,92895000; -52,29993000
202300002342;4;5;2023;18:30;1;69;69034;2;4;1;1;MontÃ©e de la Boucle;45,78284000;4,83623000
202300002348;4;5;2023;07:25;1;69;69034;2;9;1;6;272 Boulevard des Canuts;45,78495209;4,83243038
202300002352;3;5;2023;18:30;1;91;91345;2;4;9;3;RUE COPERNIC;48,68791000;2,32079000
202300002397;4;5;2023;13:35;1;51;51454;2;6;1;3;place du Souvenir FranÃ§ais;49,26926000;4,07006000
202300002401;3;5;2023;17:45;1;45;45075;2;1;1;3;D2152 PR 63 + 860;47,89362930;1,85004169
202300002404;4;5;2023;10:30;1;41;41018;2;1;1;3;GALLOIS (RUE);47,58679000;1,33039000
202300002411;4;5;2023;19:10;1;35;35238;2;2;1;3;GUILLOUX (LOUIS);48,11194000; -1,70232000
202300002445;4;5;2023;08:05;1;28;28404;2;6;1;3;CRECY (ROUTE DE);48,72868000;1,33506000
202300002447;4;5;2023;10:50;1;28;28229;2;1;1;3;RESISTANCE (AVENUE DE LA);48,45119000;1,47057000
202300002453;27;11;2023;09:30;1;75;75119;2;2;2;3;RUE ALEXANDER FLEMING;48,88200300;2,40251600
202300002460;3;5;2023;08:00;1;19;19031;2;2;1;3;RIBOT (AVENUE);45,16532000;1,52049000
202300002464;27;11;2023;18:49;5;75;75113;2;2;2;6;BOULEVARD DU GENERAL JEAN SIMON;48,82416600;2,37679400
202300002472;27;11;2023;19:15;5;94;94041;2;1;8;1;Boulevard Paul Vaillant Couturier;48,81975000;2,39616000
202300002508;27;11;2023;08:10;2;92;92072;2;2;2;3;GRANDE RUE;48,82543967;2,21586880
202300002514;27;11;2023;09:45;1;92;92026;2;9;2;3;DIEPPE;48,89991516;2,23975204
202300002520;25;3;2023;16:00;1;69;69386;2;2;1;3;Avenue MarÃ©chal de Saxe;45,76676000;4,84430000
202300002528;4;5;2023;18:25;1;75;75118;2;3;1;6;RUE DOUDEAUVILLE;48,88846800;2,35356800
202300002539;4;5;2023;10:10;1;75;75112;2;1;1;6;Avenue Daumesnil;48,84530000;2,37951600
202300002551;27;11;2023;18:05;5;11;11067;2;3;1;3;Faubourg Saint Jacques;43,22753000;2,84702000
202300002570;25;3;2023;22:37;5;49;49007;2;3;2;3;AYRAULT;47,47539000; -0,54860000
202300002583;25;3;2023;15:30;1;37;37214;2;9;1;6;MAISONS BLANCHES (QUAI DES);47,39652000;0,65966000
202300002601;20;9;2023;06:30;2;974;97409;2;9;2;3;DU CENTRE(CHEMIN); -20,94446800;55,66820500
202300002609;8;6;2023;13:25;1;58;58194;2;3;7;3;GUICHET;46,98409600;3,15465100
202300002649;8;6;2023;18:20;1;37;37261;2;1;1;3;MAGINOT (AV. ANDRE);47,42271000;0,69693000
202300002658;25;3;2023;20:15;5;75;75110;2;3;1;6;BOULEVARD DE LA CHAPELLE;48,88427400;2,35920100
