Num_Acc;an;mois;jour;hrmn;lum;agg;int;atm;col;com;adr;gps;lat;long;dep
200600001884;6;1;10;1220;1;2;2;1;3;193;LOUIS BLERIOT (AVENUE);;;;620
200600001885;6;1;16;755;5;2;3;1;3;193;CHAGALL (RUE M.);;;;620
200600001890;6;1;13;920;1;2;1;1;3;250;110, BRIQUET (R RAOUL );;;;620
200600001896;6;1;20;830;1;2;6;1;3;133;0, REPUBLIQUE (AV. DE LA;;;;620
200600001923;6;1;9;1710;1;2;1;1;3;113;29, DOLET (RUE ETIENNE);;;;630
200600002005;6;1;16;1330;1;2;6;1;3;445;YITZHAK RABIN;;;;640
200600002011;6;1;22;1040;1;2;6;1;3;445;VICTOR SCHOELCHER;;;;640
200600002023;6;1;19;1720;1;2;1;1;5;483;CHANTACO (AVENUE DE );;;;640
200600002036;6;1;13;1630;1;2;6;1;2;440;HOPITAL (ROND POINT DE L;;;;650
200600002059;6;1;3;1215;1;2;2;1;3;482;ANVERS (BOULEVARD D );;;;670
200600002060;6;1;3;1835;5;2;1;1;7;365;70, GENERAL LECLERC (RUE;;;;670
200600002061;6;1;4;1715;5;2;2;1;3;482;00, COMTES (RUE DES);;;;670
200600002062;6;1;4;2205;5;2;1;1;3;482;18, DIVISION LECLERC (RU;;;;670
200600002063;6;1;5;800;2;2;2;1;3;482;00, PRESIDENT WILSON (BO;;;;670
200600002064;6;1;5;815;1;2;3;1;2;482;00, VIEUX MARCHE AUX VIN;;;;670
200600002075;6;1;15;2125;5;2;2;1;3;482;00, FUSTEL DE COULANGES;;;;670
200600002076;6;1;17;820;2;2;2;8;6;482;LIEPVRE (RUE DE);;;;670
200600002081;6;1;20;1615;2;2;2;1;3;482;00, YPRES (RUE D );;;;670
200600002085;6;1;23;1920;5;2;1;1;3;482;17, SCHULMEISTER (RUE);;;;670
200600002087;6;1;24;1154;1;2;3;1;6;482;DANUBE (PONT DU);;;;670
200600002090;6;1;28;1130;1;2;3;1;3;482;000, FAUBOURG DE SAVERNE;;;;670
200600002093;6;1;10;1715;5;2;1;1;3;66;63, LOGELBACH ( RUE DU);;;;680
200600002094;6;1;16;1110;1;2;4;1;2;66;DE GAULLE (AVENUE DU GEN;;;;680
200600002102;6;1;17;1730;5;2;3;2;2;224;, PREISS (RUE JACQUES);;;;680
200600002104;6;1;28;100;5;2;9;1;2;224;58, PFASTATT (RUE DE);;;;680
200600002148;6;1;23;1200;1;2;1;1;3;275;205, JEAN JAURES;;;;690
200600002178;6;1;11;1945;5;2;1;1;1;181;ESTIENNE D'ORVES (BD D');;;;720
200600002197;6;1;26;1505;1;2;1;1;3;181;170, SAINT AUBIN (RUE) N;;;;720
200600002198;6;1;27;1325;1;2;1;2;3;181;VOLOS (AVENUE DE);;;;720
200600002211;6;1;21;1635;1;2;1;1;3;65;0.001, COMTE VERT (AVENU;;;;730
200600002213;6;1;9;755;2;2;3;1;6;10;PLAINE (AVENUE DE LA);;;;740
200600002219;6;1;13;1535;1;2;1;1;1;305;BUCHILLONS (AVENUE DES);;;;740
200600002245;6;1;3;1400;1;2;1;1;6;7;6 BD DES INVALIDES;;;;750
200600002312;6;1;13;1815;5;2;2;1;3;7;PL DES INVALIDES R P BLE;;;;750
200600002337;6;1;1;205;5;2;3;1;2;20;AV GAMBETTA PL GAMBETTA;;;;750
200600002339;6;1;5;1220;1;2;1;4;6;10;14 FG SAINT DENIS;;;;750
200600002347;6;1;8;1045;1;2;2;2;3;6;R DE RENNES R DE VAUGIRA;;;;750
200600002353;6;1;9;1905;5;2;1;1;6;15;120 R BRIANCION;;;;750
200600002358;6;1;9;1615;1;2;1;1;3;19;46 AV DE FLANDRE;;;;750
200600002365;6;1;10;1850;5;2;2;1;4;11;R AMELOT R OBERKAMPF;;;;750
200600002379;6;1;11;845;1;2;1;1;3;8;23 AV DE MARIGNY;;;;750
200600002384;6;1;11;1940;5;2;2;2;3;13;R DE DOMREMY R DE PATAY;;;;750
200600002393;6;1;11;1315;1;2;1;1;6;19;104 BD SERURIER;;;;750
200600002421;6;1;12;2121;5;2;1;1;7;6;128 BD SAINT GERMAIN;;;;750
200600002431;6;1;12;2145;5;2;1;1;6;12;146 R DE CHARENTON;;;;750
200600002450;6;1;14;1045;1;2;3;1;2;17;AV GOURGAUD PL PAUL LEAU;;;;750
200600002456;6;1;16;1005;1;2;1;8;3;11;100 AV LEDRU ROLLIN;;;;750
200600002468;6;1;13;1320;1;2;1;1;3;5;46 BD SAINT GERMAIN;;;;750
200600002470;6;1;13;1840;5;2;3;1;7;8;AV CHAMPS ELYSEES AV GEO;;;;750
200600002489;6;1;14;820;1;2;2;1;6;13;R DE LA VIGERIE R SIMONE;;;;750
200600002509;6;1;16;810;1;2;3;1;3;20;BD DAVOUT R NOEL BALLAY;;;;750
200600002573;6;1;20;1750;1;2;3;2;3;14;BD ADOLPHE PINARD AV PTE;;;;750
200600002574;6;1;20;1740;5;2;1;2;1;14;40 AV REILLE;;;;750
200600002582;6;1;21;1545;1;2;4;1;3;3;R CHARLOT BD DU TEMPLE;;;;750
200600002627;6;1;13;645;5;2;2;1;3;20;R DES PYRENEES CRS DE VI;;;;750
200600002653;6;1;19;1957;5;2;1;1;2;16;L8700 RTE DE SURESNES;;;;750
200600002657;6;1;20;620;5;2;4;2;3;13;R J BAPT BERLIER BD MASS;;;;750
200600002667;6;1;25;750;5;2;2;1;3;18;R JEAN HENRI FABRE AV PT;;;;750
200600002753;6;1;31;1920;5;2;1;1;3;14;32 R CDT R MOUCHOTTE;;;;750
200600002841;6;1;16;1145;1;2;1;1;3;540;15/17, PASTEUR. AVENUE L;;;;760
200600002851;6;1;21;820;1;2;1;1;3;322;1, GERICAULT. RUE THEODO;;;;760
200600002903;6;1;14;1440;1;1;1;1;6;67;D.346;;;;770
200600002919;6;1;31;1550;1;2;1;1;6;241;16, BARRE (RUE);;;;770
200600002925;6;1;28;1720;1;1;9;8;7;458;EGREVILLE (ROUTE D');;;;770
200600002933;6;1;30;1400;1;1;6;1;3;146;EMERAINVILLE (RUE D');;;;770
200600002954;6;1;22;1240;1;2;1;1;3;15;RD 55;;;;780
200600003024;6;1;17;1115;1;2;1;2;3;646;55, PAROISSE (RUE DE LA);;;;780
200600003032;6;1;13;1750;1;2;3;1;3;146;82, REPUBLIQUE (BOULEVAR;;;;780
200600003055;6;1;25;740;5;2;1;1;3;21;27, JULES FERRY (CHAUSSE;;;;800
200600003060;6;1;16;1045;1;2;1;8;3;4;LAPEROUSE (PLACE);;;;810
200600003064;6;1;1;1040;1;2;2;1;3;65;VILLENEUVE (RUE EMILIE D;;;;810
200600003086;6;1;25;1000;1;2;3;1;3;121;0, MOUSTIER (FAUBOURG DE;;;;820
200600003100;6;1;24;1812;3;1;1;1;3;61;CD8;;;;830
200600003107;6;1;9;1120;1;2;4;1;3;9;162, PROVENCE (RUE DE);;;;830
200600003125;6;1;31;1700;1;2;1;1;3;126;ANCIENS COMBATANTS D'IND;;;;830
200600003151;6;1;4;750;1;2;1;1;3;7;RENOIR (Rue P.Auguste);;;;840
200600003157;6;1;20;1730;5;2;2;6;3;7;PIERRE SEMARD (avenue);;;;840
200600003163;6;1;5;1919;2;2;1;1;1;35;000, DONNE (CHEMIN);;;;840
200600003175;6;1;25;740;5;2;1;1;6;191;5, SABLES ROUTE DES;;;;850
200600003179;6;1;25;1435;1;2;9;1;6;194;25, TRAVOT (RUE JEAN-PIE;;;;850
200600003243;6;1;30;1805;3;2;1;8;2;160;23, SAINT-NICOLAS(RUE);;;;880
200600003247;6;1;18;645;5;2;2;2;3;24;TURGOTINE (AVENUE DE LA);;;;890
200600003310;6;1;14;1600;1;1;6;1;3;645;VOIE DE LA VALLEE;;;;910
200600003314;6;1;21;900;1;2;1;1;3;645;62, ESTIENNES D ORVES (R;;;;910
200600003320;6;1;21;1955;5;2;1;1;2;549;1, GABRIEL PERI (AVENUE);;;;910
200600003321;6;1;24;835;2;2;1;1;7;549;1, GABRIEL PERI (AVENUE);;;;910
200600003333;6;1;12;1205;1;2;9;1;3;4;0, REDOUTE ( AVENUE DE L;;;;920
200600003388;6;1;11;750;5;2;3;1;6;25;ESTIENNE D'ORVES (RUE);;;;920
200600003434;6;1;4;1210;1;2;6;1;2;49;70, JAURES AVENUE JEAN N;;;;920
200600003443;6;1;25;1420;1;2;1;1;3;49;151, JAURES AVENUE JEAN;;;;920
200600003552;6;1;24;852;1;2;1;1;6;7;92, EMILE PALADHILE (RUE;;;;930
200600003582;6;1;19;920;1;2;1;1;6;29;48, HENRI BARBUSSE (AVE);;;;930
200600003614;6;1;13;930;1;2;1;8;6;63;121, BARBUSSE HENRI BOUL;;;;930
200600003653;6;1;31;1820;3;2;1;1;7;53;53, ROGER SALENGRO (BLD);;;;930
200600003749;6;1;11;1550;1;2;1;2;6;44;22, HENRI BARBUSSE (R);;;;940
200600003754;6;1;20;535;5;2;3;2;3;17;LYONNES (CHE DES);;;;940
200600003778;6;1;13;2135;2;2;1;1;2;28;VALENTON(RUE DE);M;4878932.0;243892.0;940
200600003826;6;1;17;915;2;2;1;3;2;41;13, VERDUN (AV DE);;;;940
200600003843;6;1;30;1540;1;2;1;1;2;58;GENERAL DE GAULLE (AV DU;;;;940
200600003847;6;1;2;1840;5;2;2;1;3;68;PONT DE CRETEIL (R DU);;;;940
200600003849;6;1;10;905;1;2;2;1;3;68;MARINVILLE (AV DE);;;;940
200600003851;6;1;6;1038;1;2;1;1;6;68;BAC (AV DU);;;;940
200600003918;6;1;20;2035;4;2;1;1;2;476;0, Dieppe (route de );;;;950
200600003942;6;1;2;835;1;2;1;1;3;563;JEAN ROSTAND (AVENUE);;;;950
200600004179;6;1;16;1605;1;2;1;1;2;382;PAUL MONTROCHET;;;;690
200600004239;6;1;13;1120;1;2;1;1;2;383;77, GAMBETTA;;;;690
200600004243;6;1;19;810;1;2;1;1;2;383;PAUL BERT;;;;690
200600004245;6;1;20;2250;5;2;1;2;2;386;GENERAL SARRAIL (DU);;;;690
200600004253;6;1;27;835;1;2;2;4;3;386;BELGES (DES);;;;690
200600004256;6;1;16;1225;1;2;1;1;6;384;55, CROIX-ROUSSE (DE LA);;;;690
200600004305;6;1;4;2020;5;2;1;1;6;388;07, PROFESSEUR ROLLET (D;;;;690
200600004405;6;1;17;1400;1;1;2;8;3;303;;M;5057700.0;286200.0;590
200600004417;6;1;14;1045;1;2;1;7;3;335;ROUTE DE ROUBAIX;M;5047100.0;340200.0;590
200600004430;6;1;23;1615;1;1;1;1;3;770;u 2166 rue de guarbecque;M;0.0;0.0;620
200600004461;6;1;12;1530;1;2;1;7;1;826;rue de la barre DUQUESNE;M;0.0;0.0;800
200600004527;6;1;7;1200;1;1;1;1;2;215;;M;4994400.0;118500.0;760
200600004544;6;1;15;1230;1;2;1;1;1;315;Rue Jean de Béthencourt;M;0.0;0.0;760
200600004550;6;1;12;1315;1;2;1;1;1;507;RUE JULES CAYAUX;M;4891200.0;127700.0;270
200600004569;6;1;21;1645;1;2;1;1;1;349;Rue de la Goupillerie;M;4932700.0;73000.0;270
200600004571;6;1;6;1430;1;2;1;1;3;47;avenue de la Rabine;M;0.0;0.0;350
200600004579;6;1;24;1500;1;1;1;1;3;13;Port Corbin;M;0.0;0.0;350
200600004626;6;1;22;1130;1;1;1;1;2;176;Lieu dit GUERN BOULARD;M;0.0;0.0;560
200600004660;6;1;29;1445;1;1;3;7;3;1;;M;0.0;0.0;500
200600004688;6;1;19;1415;1;2;1;1;7;102;rue du Pont;M;0.0;0.0;440
200600004695;6;1;24;730;5;2;6;1;5;3;RD POINT SEVIGNE;M;4737900.0;-117900.0;440
200600004761;6;1;16;1730;1;1;1;1;2;19;;M;0.0;0.0;850
200600004850;6;1;12;1705;1;2;2;1;3;310;rue jude TAPPISSIE;M;0.0;0.0;470
200600004861;6;1;11;1500;1;2;1;1;3;495;RD 918;M;4336000.0;-155000.0;640
200600004881;6;1;25;1800;2;1;1;1;3;73;La Combe Bourriquet;M;0.0;0.0;160
200600004902;6;1;10;745;3;1;1;5;1;86;;M;0.0;0.0;170
200600004962;6;1;12;1645;1;2;1;1;1;494;Route de MONTBERNARD;M;0.0;0.0;310
200600005060;6;1;16;1000;1;2;6;1;3;4;avenue L BLUM;M;0.0;0.0;10
200600005095;6;1;19;1630;1;1;1;1;2;196;;M;4489300.0;492000.0;260
200600005163;6;1;23;1045;1;1;1;1;2;241;;M;4560300.0;629600.0;730
200600005179;6;1;15;1140;1;2;1;1;1;256;rue de la paix;M;0.0;0.0;740
200600005188;6;1;27;800;1;2;1;1;1;37;chef lieu;M;4621200.0;640500.0;740
200600005196;6;1;24;730;2;2;2;9;1;214;rue de la garenne;M;4569000.0;319000.0;630
200600005297;6;1;3;1530;1;2;1;1;1;101;rue mercure;M;4852900.0;749600.0;670
200600005437;6;1;13;720;3;1;1;5;1;304;route d'Auxerre à Bleury;M;0.0;0.0;890
200600005503;6;1;23;1355;1;1;1;1;3;110;;M;4405100.0;613700.0;40
200600005533;6;1;8;645;3;1;1;1;2;72;;M;0.0;0.0;830
200600005561;6;1;15;1055;1;1;1;1;1;25;HEMIN DEPARTEMENTAL N° 2;M;0.0;0.0;840
200600005568;6;1;22;1830;3;1;1;1;6;77;;M;0.0;0.0;840
200600005594;6;1;19;740;2;1;1;1;1;404;CD 35;M;0.0;0.0;110
200600005595;6;1;11;1500;1;2;1;1;2;396;ROUTE DE CAUNES;M;4331700.0;255800.0;110
200600005623;6;1;2;1030;1;1;1;1;7;248;MAS PINET - CD 982;M;0.0;0.0;300
200600005640;6;1;19;915;1;2;1;1;3;37;voie des flamands roses;M;4269100.0;303100.0;660
200600005674;6;1;3;1400;1;2;1;1;1;34;RUE DU GOIN;M;0.0;0.0;780
200600005688;6;1;21;1450;1;2;1;1;5;658;32 rue BEAUDOUIN;M;0.0;0.0;950
200600005726;6;1;21;1700;1;1;1;1;1;139;;M;4819300.0;233000.0;450
200600005727;6;1;14;845;1;1;1;1;2;176;;M;0.0;0.0;450
200600005729;6;1;23;745;2;2;1;1;1;197;Avenue Jean GIRAUDOUX et;M;0.0;0.0;180
200600005733;6;1;23;1745;2;2;1;1;1;47;10RUE DES MAISONS NEUVES;M;0.0;0.0;180
200600005745;6;1;10;1600;1;2;1;8;1;422;;M;4827800.0;166900.0;280
200600005763;6;1;8;1900;3;1;1;3;2;6;;M;4652900.0;147400.0;360
200600005773;6;1;18;2000;3;1;1;1;2;31;;M;0.0;0.0;370
200600005775;6;1;22;1100;1;1;1;1;1;176;;M;4710300.0;54900.0;370
200600005778;6;1;25;815;1;1;1;1;1;132;;M;4711600.0;98100.0;370
200600005807;6;1;30;1030;1;1;1;1;1;40;;M;4346800.0;561300.0;130
200600005845;6;1;4;1600;1;2;1;1;2;186;RUE JEAN MERMOZ;M;4368500.0;144100.0;310
200600005857;6;1;10;845;2;2;6;1;5;273;rond point J d'Arc-M C;M;4739600.0;77000.0;370
200600005974;6;1;14;1600;1;1;2;1;3;206;;M;0.0;0.0;350
200600006020;6;1;6;1445;1;2;1;1;2;229;12, MONNET (RUE JEAN);;;;270
200600006029;6;1;26;1340;1;2;9;1;3;350;BRECHE AUX LOUPS (ALLEE;;;;770
200600006092;6;2;10;1215;1;2;1;1;2;627;RUE DE CONTY;M;4982000.0;222200.0;800
200600006117;6;2;10;1645;1;1;3;1;3;810;;M;4925900.0;306500.0;20
200600006162;6;2;10;1515;1;1;1;1;1;148;;M;4897600.0;45400.0;270
200600006172;6;2;17;1700;1;1;2;8;3;525;;M;0.0;0.0;270
200600006219;6;2;19;1700;1;1;1;8;2;154;;M;4771800.0;-219000.0;560
200600006238;6;2;2;800;3;2;9;1;2;614;CD 11;M;0.0;0.0;140
200600006241;6;2;6;630;3;1;1;5;6;308;;M;4920900.0;-12100.0;140
200600006293;6;2;13;1415;1;1;1;1;1;137;La Croix Joubert;M;0.0;0.0;440
200600006316;6;2;8;1145;1;2;1;1;6;176;Intersection rue de la C;M;4763100.0;-71300.0;490
200600006473;6;2;22;730;5;2;6;2;6;202;Rond point du 46éme  RI;M;4665000.0;-24800.0;790
200600006499;6;2;19;815;1;1;1;1;4;407;;M;0.0;0.0;310
200600006525;6;2;11;1515;1;2;1;1;1;194;Rue de L'olivette;M;0.0;0.0;90
200600006619;6;2;17;1600;1;1;1;1;3;235;2 rue Pierre LAROUSSE;M;0.0;0.0;260
200600006630;6;2;17;600;2;2;1;2;3;181;rue de la Gare;M;0.0;0.0;380
200600006643;6;2;8;1930;3;1;1;2;2;12;;M;4559300.0;561100.0;380
200600006651;6;2;18;1545;1;1;1;1;6;389;la foret;M;0.0;0.0;380
200600006720;6;2;8;1630;1;1;1;2;1;126;;M;4608200.0;344200.0;30
200600006757;6;2;17;900;2;2;1;3;1;628;10 RUE DE NANCY;M;0.0;0.0;570
200600006827;6;2;23;1430;1;1;1;5;1;251;;M;4800900.0;721100.0;680
200600006828;6;2;16;745;1;2;1;1;3;154;rue de Sausheim/du Puits;M;4777600.0;736200.0;680
200600006832;6;2;24;1230;1;2;1;1;1;334;Rue Kléber;M;4781500.0;710200.0;680
200600006861;6;2;25;1500;1;1;1;1;1;331;;M;0.0;0.0;100
200600006896;6;2;2;1030;1;1;3;8;3;127;;M;0.0;0.0;580
200600006966;6;2;25;1015;1;1;1;1;2;81;;M;4349400.0;521900.0;130
200600007007;6;2;17;1415;1;1;1;1;5;68;domaine Les Cigales;M;0.0;0.0;830
200600007048;6;2;18;1100;1;1;1;1;1;185;;M;4379300.0;376000.0;340
200600007076;6;2;3;1545;1;1;1;1;1;51;;M;0.0;0.0;300
200600007099;6;2;5;1740;1;2;1;1;3;174;Avenue du Roussillon;M;0.0;0.0;660
200600007113;6;2;7;1055;1;1;4;1;4;247;- Chemin communal n° 17;M;0.0;0.0;201
200600007124;6;2;18;1930;3;1;1;1;5;389;UIS et MONTFORT L'AMAURY;M;0.0;0.0;780
200600007191;6;2;12;1130;1;1;1;1;2;107;;M;4722000.0;148000.0;360
200600007441;6;2;11;1500;1;2;3;1;6;4;VERDUN AV.DE;;;;60
200600007457;6;2;1;1045;1;2;1;1;2;123;R.N. 98;;;;60
200600007466;6;2;11;1250;1;2;1;1;2;123;CURIE PIERRE ET MARIE AV;;;;60
200600007555;6;2;11;900;1;2;1;1;3;88;0, ETATS UNIS (QUAI DES);;;;60
200600007562;6;2;12;1000;1;2;1;1;6;88;223, ANGLAIS (DU N° 114;;;;60
200600007565;6;2;12;1430;1;2;7;1;3;88;0, ARSON (RUE);;;;60
200600007596;6;2;20;735;1;2;2;1;3;88;2, CHATEAUNEUF (RUE);;;;60
200600007627;6;2;28;1825;2;2;1;1;6;88;37, GROSSO (JUSQU'AU N°;;;;60
200600007645;6;2;21;1245;1;2;6;1;3;387;GEORGES POMPIDOU (RUE);;;;100
200600007651;6;2;1;1755;2;2;1;1;2;262;MER (AVENUE DE LA);;;;110
200600007710;6;2;14;1245;1;2;1;1;6;55;82, TIMONE (AVENUE DE LA;;;;130
200600007722;6;2;18;245;5;2;1;1;6;55;242A, PRADO (AVENUE);;;;130
200600007727;6;2;16;1630;2;2;9;1;6;55;SAINT MENET (AVENUE DE);;;;130
200600007735;6;2;7;1700;1;2;1;1;6;55;PAUL CLAUDEL (BOULEVARD);;;;130
