Num_Acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1
200600000004;4;0.0;0.0;;2;2;;;0;1;1;0;80;2;0;1;3
200600000023;4;0.0;0.0;;2;2;;;0;1;1;0;49;1;0;1;0
200600000028;4;0.0;0.0;;2;2;;;0;1;2;0;59;1;0;1;99
200600000059;3;0.0;0.0;;2;1;1.0;0.0;0;1;1;0;60;1;0;1;0
200600000068;4;0.0;0.0;;1;4;;;0;1;1;0;118;1;0;1;0
200600000280;3;0.0;0.0;;2;3;;;0;1;1;0;128;1;0;1;0
200600000286;2;0.0;0.0;;2;2;;;0;1;1;0;80;1;0;1;0
200600000289;4;0.0;0.0;;2;2;;;0;1;1;0;68;0;0;1;99
200600000298;4;0.0;0.0;;4;2;;;0;1;1;16;87;1;0;5;99
200600000314;4;0.0;0.0;;2;1;;;0;1;1;0;94;1;0;1;0
200600000357;4;1.0;0.0;A;2;2;;;0;0;1;0;0;2;1;0;0
200600000441;4;1.0;0.0;A;2;0;;;0;1;1;0;100;1;0;1;0
200600000483;4;1.0;0.0;A;1;1;;;0;1;1;0;75;1;0;1;0
200600000509;4;1.0;0.0;A;2;1;;;0;2;1;0;25;2;0;1;3
200600000527;4;1.0;0.0;A;2;0;;;0;1;0;0;120;0;0;1;0
200600000565;4;1.0;0.0;A;0;1;;;0;1;0;0;0;1;0;1;0
200600000567;4;1.0;0.0;A;2;2;;;0;1;1;0;0;1;0;1;0
200600000575;2;0.0;0.0;;2;2;;;0;1;1;0;60;1;0;2;99
200600000618;4;0.0;0.0;;2;3;;;0;1;1;0;125;1;0;4;3
200600000631;4;0.0;0.0;;2;2;;;0;2;1;0;75;1;0;1;99
200600000634;4;0.0;0.0;;2;2;;;0;1;1;0;60;1;0;1;0
200600000635;4;0.0;0.0;;2;0;;;0;1;1;0;0;1;0;1;99
200600000636;4;0.0;0.0;;2;2;;;2;1;1;0;52;1;0;1;3
200600000660;4;0.0;0.0;;2;1;;;0;1;1;0;60;1;0;1;99
200600000670;3;0.0;0.0;;0;0;;;0;1;1;0;50;2;0;1;99
200600000686;4;0.0;0.0;;2;2;;;0;1;1;0;59;1;0;1;99
200600000700;4;0.0;0.0;;1;1;;;0;1;1;0;50;1;7;1;99
200600000708;3;0.0;0.0;;2;4;;;3;1;3;17;210;1;5;1;0
200600000710;4;0.0;0.0;;2;4;;;1;1;1;0;120;1;5;1;99
200600000718;2;0.0;0.0;;2;3;;;0;1;1;0;102;1;0;1;0
