Num_Acc;place;catu;grav;sexe;trajet;secu;locp;actp;etatp;an_nais;num_veh;age
201300000628;1.0;1;2;1;5.0;21.0;0.0;0.0;0.0;1980.0;B02;42.0
201300000631;1.0;1;4;1;5.0;41.0;0.0;0.0;0.0;1944.0;A01;78.0
201300000631;1.0;1;1;1;3.0;11.0;0.0;0.0;0.0;1978.0;B02;44.0
201300000632;1.0;1;1;1;1.0;13.0;0.0;0.0;0.0;1977.0;A01;45.0
201300000632;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1958.0;B02;64.0
201300000652;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1959.0;B02;63.0
201300000652;1.0;1;3;1;5.0;41.0;0.0;0.0;0.0;2001.0;A01;21.0
201300000675;1.0;1;3;2;5.0;41.0;0.0;0.0;0.0;1949.0;B02;73.0
201300000675;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1968.0;A01;54.0
201300000679;1.0;1;4;1;5.0;41.0;0.0;0.0;0.0;2000.0;B02;22.0
201300000679;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1992.0;A01;30.0
201300000679;2.0;2;4;2;0.0;11.0;0.0;0.0;0.0;2000.0;A01;22.0
201300000686;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1936.0;A01;86.0
201300000686;1.0;1;3;2;5.0;21.0;0.0;0.0;0.0;1961.0;B02;61.0
201300000717;1.0;1;3;1;5.0;42.0;0.0;0.0;0.0;1929.0;A01;93.0
201300000717;1.0;1;1;2;1.0;13.0;0.0;0.0;0.0;1974.0;B02;48.0
201300000768;1.0;1;1;2;1.0;11.0;0.0;0.0;0.0;1955.0;A01;67.0
201300000768;1.0;1;3;1;5.0;1.0;0.0;0.0;0.0;1997.0;B02;25.0
201300000779;1.0;1;1;1;1.0;11.0;0.0;0.0;0.0;1970.0;A01;52.0
201300000779;1.0;1;3;1;5.0;1.0;0.0;0.0;0.0;1957.0;B02;65.0
201300000786;1.0;1;4;1;5.0;21.0;0.0;0.0;0.0;1991.0;A01;31.0
201300000786;1.0;1;3;1;5.0;1.0;0.0;0.0;0.0;2001.0;B02;21.0
201300000788;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1932.0;A01;90.0
201300000788;1.0;1;3;1;5.0;22.0;0.0;0.0;0.0;1975.0;B02;47.0
201300000807;1.0;1;1;1;1.0;11.0;0.0;0.0;0.0;1967.0;A01;55.0
201300000807;2.0;2;1;1;0.0;11.0;0.0;0.0;0.0;1992.0;A01;30.0
201300000807;1.0;1;3;1;3.0;42.0;0.0;0.0;0.0;1997.0;B02;25.0
201300000809;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1993.0;A01;29.0
201300000809;2.0;2;1;1;0.0;11.0;0.0;0.0;0.0;1996.0;A01;26.0
201300000809;1.0;1;3;1;5.0;22.0;0.0;0.0;0.0;1931.0;B02;91.0
201300000813;1.0;1;1;1;0.0;11.0;0.0;0.0;0.0;1936.0;A01;86.0
201300000813;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1943.0;B02;79.0
201300000816;1.0;1;4;1;5.0;21.0;;;;1953.0;B02;69.0
201300000816;1.0;1;1;1;9.0;11.0;;;;1944.0;A01;78.0
201300000827;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1995.0;A01;27.0
201300000827;1.0;1;3;1;5.0;42.0;0.0;0.0;0.0;1989.0;B02;33.0
201300000841;1.0;1;3;1;5.0;91.0;0.0;0.0;0.0;1979.0;B02;43.0
201300000841;1.0;1;1;1;3.0;11.0;0.0;0.0;0.0;1925.0;A01;97.0
201300000864;1.0;1;3;1;5.0;41.0;0.0;0.0;0.0;1946.0;B02;76.0
201300000869;1.0;1;1;1;1.0;11.0;0.0;0.0;0.0;1969.0;B02;53.0
201300000869;1.0;1;3;1;5.0;1.0;0.0;0.0;0.0;1963.0;A01;59.0
201300000889;1.0;1;1;1;3.0;11.0;0.0;0.0;0.0;1957.0;A01;65.0
201300000889;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1950.0;B02;72.0
201300000909;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1958.0;A01;64.0
201300000909;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1962.0;B02;60.0
201300001002;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1934.0;A01;88.0
201300001002;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1951.0;B02;71.0
201300001008;1.0;1;1;1;9.0;11.0;0.0;0.0;0.0;1987.0;A01;35.0
201300001008;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1952.0;B02;70.0
201300001041;1.0;1;1;1;1.0;11.0;0.0;0.0;0.0;1985.0;A01;37.0
201300001041;1.0;1;4;1;5.0;21.0;0.0;0.0;0.0;1945.0;B02;77.0
201300001041;1.0;1;4;1;5.0;21.0;0.0;0.0;0.0;1945.0;C03;77.0
201300001045;1.0;1;1;1;9.0;11.0;0.0;0.0;0.0;1990.0;A01;32.0
201300001045;1.0;1;3;2;5.0;92.0;0.0;0.0;0.0;1999.0;B02;23.0
201300001056;1.0;1;1;2;3.0;11.0;0.0;0.0;0.0;1967.0;A01;55.0
201300001056;1.0;1;4;1;5.0;91.0;0.0;0.0;0.0;1963.0;B02;59.0
201300001058;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1949.0;B02;73.0
201300001058;1.0;1;1;1;5.0;21.0;0.0;0.0;0.0;1950.0;A01;72.0
201300001068;1.0;1;4;2;3.0;11.0;0.0;0.0;0.0;1939.0;A01;83.0
201300001068;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1977.0;B02;45.0
201300001121;1.0;1;1;1;4.0;91.0;0.0;0.0;0.0;1964.0;A01;58.0
201300001121;1.0;1;4;2;5.0;21.0;0.0;0.0;0.0;1990.0;B02;32.0
201300001155;1.0;1;3;1;5.0;42.0;0.0;0.0;0.0;1972.0;B02;50.0
201300001155;1.0;1;4;2;5.0;11.0;0.0;0.0;0.0;1960.0;A01;62.0
201300001164;1.0;1;1;2;4.0;11.0;0.0;0.0;0.0;1982.0;A01;40.0
201300001164;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1941.0;B02;81.0
201300001167;1.0;1;3;2;5.0;22.0;0.0;0.0;0.0;1948.0;A01;74.0
201300001167;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1993.0;B02;29.0
201300001172;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1963.0;B02;59.0
201300001172;1.0;1;3;1;5.0;22.0;0.0;0.0;0.0;1925.0;A01;97.0
201300001187;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1974.0;A01;48.0
201300001193;1.0;1;1;1;5.0;13.0;0.0;0.0;0.0;1985.0;A01;37.0
201300001193;1.0;1;3;1;5.0;91.0;0.0;0.0;0.0;1954.0;B02;68.0
201300001210;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1942.0;A01;80.0
201300001210;1.0;1;3;2;5.0;22.0;0.0;0.0;0.0;1945.0;B02;77.0
201300001229;1.0;1;3;2;3.0;1.0;0.0;0.0;0.0;1967.0;B02;55.0
201300001229;1.0;1;1;1;3.0;11.0;0.0;0.0;0.0;1972.0;A01;50.0
201300001241;1.0;1;1;1;5.0;13.0;0.0;0.0;0.0;1978.0;A01;44.0
201300001241;1.0;1;4;1;5.0;21.0;0.0;0.0;0.0;1949.0;B02;73.0
201300001267;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1954.0;B02;68.0
201300001267;1.0;1;1;1;4.0;13.0;0.0;0.0;0.0;1989.0;A01;33.0
201300001296;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1997.0;A01;25.0
201300001296;1.0;1;4;1;5.0;41.0;0.0;0.0;0.0;1962.0;B02;60.0
201300001298;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1985.0;A01;37.0
201300001298;2.0;2;4;2;0.0;11.0;0.0;0.0;0.0;1988.0;A01;34.0
201300001298;1.0;1;2;1;5.0;21.0;0.0;0.0;0.0;1956.0;B02;66.0
201300001306;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1928.0;A01;94.0
201300001306;1.0;1;3;1;5.0;22.0;0.0;0.0;0.0;1941.0;B02;81.0
201300001309;1.0;1;3;1;5.0;1.0;0.0;0.0;0.0;1951.0;A01;71.0
201300001316;1.0;1;1;2;3.0;11.0;0.0;0.0;0.0;1924.0;A01;98.0
201300001316;1.0;1;4;1;5.0;21.0;0.0;0.0;0.0;1941.0;B02;81.0
201300001319;1.0;1;1;1;1.0;11.0;0.0;0.0;0.0;1987.0;A01;35.0
201300001319;1.0;1;3;1;0.0;42.0;0.0;0.0;0.0;1972.0;B02;50.0
201300001327;1.0;1;2;1;5.0;21.0;0.0;0.0;0.0;1939.0;B02;83.0
201300001327;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1980.0;A01;42.0
201300001332;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1955.0;B02;67.0
201300001332;1.0;1;1;2;9.0;11.0;0.0;0.0;0.0;1965.0;A01;57.0
201300001332;3.0;2;1;1;9.0;31.0;0.0;0.0;0.0;2010.0;A01;12.0
201300001338;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1942.0;A01;80.0
201300001338;1.0;1;3;1;5.0;1.0;0.0;0.0;0.0;1958.0;B02;64.0
201300001356;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1982.0;A01;40.0
201300001356;1.0;1;2;1;3.0;93.0;0.0;0.0;0.0;1931.0;B02;91.0
201300001361;1.0;1;1;2;0.0;11.0;0.0;0.0;0.0;1980.0;A01;42.0
201300001361;1.0;1;3;1;3.0;1.0;0.0;0.0;0.0;1948.0;B02;74.0
201300001363;1.0;1;4;2;1.0;11.0;0.0;0.0;0.0;1976.0;A01;46.0
201300001363;1.0;1;3;2;9.0;1.0;0.0;0.0;0.0;1996.0;B02;26.0
201300001436;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1945.0;B01;77.0
201300001436;1.0;1;4;1;1.0;11.0;0.0;0.0;0.0;1993.0;A01;29.0
201300001453;1.0;1;1;1;4.0;1.0;0.0;0.0;0.0;1963.0;A01;59.0
201300001453;1.0;1;2;1;5.0;1.0;0.0;0.0;0.0;1952.0;B01;70.0
201300001517;1.0;1;1;1;1.0;11.0;0.0;0.0;0.0;1968.0;A01;54.0
201300001517;1.0;1;3;1;5.0;1.0;0.0;0.0;0.0;2005.0;B01;17.0
201300001518;1.0;1;1;2;1.0;11.0;0.0;0.0;0.0;1984.0;B01;38.0
201300001518;1.0;1;4;2;5.0;93.0;0.0;0.0;0.0;2001.0;A01;21.0
201300001524;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1959.0;A01;63.0
201300001524;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1964.0;B01;58.0
201300001541;1.0;1;4;1;5.0;22.0;0.0;0.0;0.0;1967.0;B01;55.0
201300001541;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1984.0;A01;38.0
201300001566;1.0;1;4;2;1.0;93.0;0.0;0.0;0.0;1989.0;B01;33.0
201300001575;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1951.0;A01;71.0
201300001575;1.0;1;4;1;5.0;93.0;0.0;0.0;0.0;1999.0;B01;23.0
201300001600;1.0;1;1;1;5.0;12.0;0.0;0.0;0.0;1952.0;A01;70.0
201300001600;1.0;1;4;1;5.0;23.0;0.0;0.0;0.0;1945.0;B01;77.0
201300001606;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1973.0;A01;49.0
201300001606;1.0;1;4;2;5.0;;0.0;0.0;0.0;1987.0;B01;35.0
201300001622;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1953.0;A01;69.0
201300001622;1.0;1;4;1;5.0;21.0;0.0;0.0;0.0;1955.0;B01;67.0
201300001637;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1974.0;A01;48.0
201300001637;1.0;1;4;2;1.0;22.0;0.0;0.0;0.0;1961.0;B01;61.0
201300001696;1.0;1;1;2;1.0;11.0;0.0;0.0;0.0;1986.0;A01;36.0
201300001696;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1937.0;B02;85.0
201300001697;1.0;1;4;1;5.0;1.0;0.0;0.0;0.0;1998.0;B02;24.0
201300001697;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1946.0;A01;76.0
201300001701;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1964.0;A01;58.0
201300001701;1.0;1;2;1;1.0;42.0;0.0;0.0;0.0;1976.0;B02;46.0
201300001746;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1947.0;B02;75.0
201300001746;1.0;1;1;2;1.0;11.0;0.0;0.0;0.0;1993.0;A01;29.0
201300001762;1.0;1;4;2;5.0;21.0;0.0;0.0;0.0;1950.0;A01;72.0
201300001762;1.0;1;1;1;2.0;11.0;0.0;0.0;0.0;1978.0;B02;44.0
201300001784;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1976.0;B02;46.0
201300001784;1.0;1;3;2;5.0;91.0;0.0;0.0;0.0;2001.0;A01;21.0
201300001786;1.0;1;3;1;5.0;1.0;0.0;0.0;0.0;1930.0;B02;92.0
201300001786;1.0;1;1;1;5.0;21.0;0.0;0.0;0.0;1994.0;A01;28.0
201300001800;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1996.0;B02;26.0
201300001800;2.0;2;3;1;0.0;21.0;0.0;0.0;0.0;2002.0;B02;20.0
201300001800;1.0;1;3;2;5.0;21.0;0.0;0.0;0.0;1996.0;C03;26.0
201300001800;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1968.0;A01;54.0
201300001804;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1949.0;A01;73.0
201300001804;1.0;1;3;1;5.0;2.0;0.0;0.0;0.0;1944.0;B02;78.0
201300001808;1.0;1;1;2;5.0;21.0;0.0;0.0;0.0;1997.0;A01;25.0
201300001808;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1997.0;B02;25.0
201300001808;2.0;2;1;1;0.0;21.0;0.0;0.0;0.0;1998.0;B02;24.0
201300001836;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1959.0;A01;63.0
201300001836;1.0;1;4;1;2.0;1.0;0.0;0.0;0.0;1998.0;B02;24.0
201300001855;1.0;1;3;1;5.0;22.0;0.0;0.0;0.0;2005.0;B02;17.0
201300001855;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1947.0;A01;75.0
201300001873;1.0;1;3;1;5.0;22.0;0.0;0.0;0.0;1976.0;B02;46.0
201300001873;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1969.0;A01;53.0
201300001887;1.0;1;1;1;1.0;11.0;0.0;0.0;0.0;1954.0;A01;68.0
201300001887;1.0;1;3;1;5.0;;0.0;0.0;0.0;1991.0;B02;31.0
201300001895;1.0;1;1;1;3.0;11.0;0.0;0.0;0.0;1974.0;A01;48.0
201300001895;1.0;1;3;2;5.0;21.0;0.0;0.0;0.0;1952.0;B02;70.0
201300001899;1.0;1;2;1;5.0;43.0;0.0;0.0;0.0;1970.0;A01;52.0
201300001899;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1972.0;B02;50.0
201300001899;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1949.0;C03;73.0
201300001926;1.0;1;1;2;1.0;11.0;0.0;0.0;0.0;1962.0;A01;60.0
201300001926;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1965.0;B02;57.0
201300001966;1.0;1;3;1;3.0;22.0;0.0;0.0;0.0;1930.0;B02;92.0
201300001966;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1950.0;A01;72.0
201300001973;1.0;1;3;2;5.0;22.0;0.0;0.0;0.0;2003.0;A01;19.0
201300001973;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1986.0;B02;36.0
201300001977;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1985.0;A01;37.0
201300001977;2.0;2;1;1;0.0;11.0;0.0;0.0;0.0;1991.0;A01;31.0
201300001977;6.0;2;1;1;0.0;11.0;0.0;0.0;0.0;1990.0;A01;32.0
201300001977;1.0;1;3;1;1.0;41.0;0.0;0.0;0.0;1988.0;B02;34.0
201300002044;1.0;1;1;2;0.0;11.0;0.0;0.0;0.0;1961.0;A01;61.0
201300002044;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1997.0;B02;25.0
201300002060;1.0;1;3;1;5.0;22.0;0.0;0.0;0.0;1958.0;A01;64.0
201300002060;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1950.0;B02;72.0
201300002091;1.0;1;3;1;5.0;1.0;0.0;0.0;0.0;1999.0;B02;23.0
201300002091;1.0;1;1;1;1.0;11.0;0.0;0.0;0.0;1963.0;A01;59.0
201300002110;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1977.0;A01;45.0
201300002110;1.0;1;2;1;5.0;21.0;0.0;0.0;0.0;1949.0;B02;73.0
201300002125;1.0;1;4;1;5.0;11.0;0.0;0.0;0.0;1955.0;A01;67.0
201300002125;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1954.0;B02;68.0
201300002126;1.0;1;4;1;9.0;11.0;0.0;0.0;0.0;1993.0;A01;29.0
201300002126;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1940.0;B02;82.0
201300002127;1.0;1;3;1;1.0;41.0;0.0;0.0;0.0;1960.0;B02;62.0
201300002127;1.0;1;1;1;1.0;11.0;0.0;0.0;0.0;1964.0;A01;58.0
201300002133;1.0;1;1;2;2.0;11.0;0.0;0.0;0.0;1968.0;A01;54.0
201300002133;1.0;1;3;1;1.0;91.0;0.0;0.0;0.0;1958.0;B02;64.0
201300002206;1.0;1;3;1;5.0;22.0;0.0;0.0;0.0;1944.0;B02;78.0
201300002206;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1948.0;A01;74.0
201300002207;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1939.0;A01;83.0
201300002207;1.0;1;3;1;1.0;41.0;0.0;0.0;0.0;1964.0;B02;58.0
201300002212;1.0;1;1;2;2.0;11.0;0.0;0.0;0.0;1979.0;B02;43.0
201300002212;1.0;1;3;1;5.0;41.0;0.0;0.0;0.0;1962.0;A01;60.0
201300002222;1.0;1;3;1;5.0;22.0;0.0;0.0;0.0;2004.0;B02;18.0
201300002222;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1960.0;A01;62.0
201300002235;1.0;1;2;1;5.0;42.0;0.0;0.0;0.0;1955.0;B02;67.0
201300002235;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1991.0;A01;31.0
201300002261;1.0;1;3;2;5.0;21.0;0.0;0.0;0.0;1952.0;A01;70.0
201300002261;1.0;1;1;2;0.0;11.0;0.0;0.0;0.0;1951.0;B02;71.0
201300002264;1.0;1;2;1;1.0;42.0;0.0;0.0;0.0;1961.0;B02;61.0
201300002264;1.0;1;1;1;2.0;11.0;0.0;0.0;0.0;1946.0;A01;76.0
201300002287;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1967.0;A01;55.0
201300002287;1.0;1;3;1;5.0;22.0;0.0;0.0;0.0;2004.0;B02;18.0
201300002302;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1948.0;A01;74.0
201300002302;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1939.0;B02;83.0
201300002317;1.0;1;1;2;4.0;11.0;0.0;0.0;0.0;1959.0;A01;63.0
201300002317;2.0;2;3;2;0.0;21.0;0.0;0.0;0.0;2007.0;B02;15.0
201300002321;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1946.0;A01;76.0
201300002321;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1959.0;B02;63.0
201300002337;1.0;1;3;2;2.0;41.0;0.0;0.0;0.0;1999.0;B02;23.0
201300002337;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1977.0;A01;45.0
201300002346;1.0;1;3;2;5.0;41.0;0.0;0.0;0.0;1954.0;B02;68.0
201300002346;1.0;1;1;1;4.0;11.0;0.0;0.0;0.0;1991.0;A01;31.0
201300002350;1.0;1;1;2;3.0;11.0;0.0;0.0;0.0;1956.0;A01;66.0
201300002350;1.0;1;3;2;5.0;41.0;0.0;0.0;0.0;1943.0;B02;79.0
201300002354;1.0;1;3;1;5.0;21.0;0.0;0.0;0.0;1934.0;A01;88.0
201300002354;1.0;1;3;1;5.0;41.0;0.0;0.0;0.0;1950.0;B02;72.0
201300002356;1.0;1;1;2;5.0;11.0;0.0;0.0;0.0;1938.0;A01;84.0
201300002356;1.0;1;3;2;5.0;91.0;0.0;0.0;0.0;1940.0;B02;82.0
201300002363;1.0;1;3;2;5.0;91.0;0.0;0.0;0.0;1968.0;A01;54.0
201300002363;1.0;1;1;1;0.0;11.0;0.0;0.0;0.0;1980.0;B02;42.0
201300002364;1.0;1;1;1;5.0;11.0;0.0;0.0;0.0;1935.0;B02;87.0
201300002364;1.0;1;3;2;5.0;91.0;0.0;0.0;0.0;1949.0;A01;73.0
201300002366;1.0;1;3;1;3.0;41.0;0.0;0.0;0.0;1933.0;B02;89.0
