Num_Acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1
201600001222;3;126;;;1.0;0.0;;;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;99.0
201600001237;3;140;;;2.0;0.0;1.0;30.0;1.0;1.0;0.0;0.0;62.0;1.0;0.0;1.0;0.0
201600001239;3;139;;;0.0;0.0;18.0;220.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;99.0
201600001271;4;0;;;2.0;2.0;;;0.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
201600001277;3;781;;;0.0;2.0;11.0;160.0;0.0;1.0;2.0;0.0;0.0;1.0;5.0;1.0;99.0
201600001304;9;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;64.0;1.0;0.0;1.0;0.0
201600001324;3;782;;;2.0;2.0;14.0;600.0;0.0;3.0;1.0;0.0;76.0;1.0;0.0;1.0;99.0
201600001352;3;83;;;2.0;2.0;36.0;379.0;0.0;1.0;2.0;9.0;70.0;1.0;5.0;1.0;99.0
201600001354;3;7;;;2.0;2.0;17.0;900.0;0.0;1.0;1.0;0.0;74.0;1.0;5.0;1.0;99.0
201600001362;3;675;;;2.0;2.0;59.0;121.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
201600001386;9;;;;2.0;1.0;;;0.0;2.0;3.0;0.0;36.0;1.0;0.0;1.0;0.0
201600001397;3;223;;;2.0;2.0;5.0;272.0;0.0;2.0;4.0;0.0;60.0;1.0;0.0;1.0;99.0
201600001438;4;;;;2.0;1.0;;;0.0;2.0;1.0;0.0;30.0;1.0;0.0;1.0;0.0
201600001441;3;23;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;3.0;99.0
201600001454;3;103;;;2.0;2.0;0.0;445.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201600001472;3;510;;;2.0;0.0;6.0;0.0;0.0;1.0;1.0;64.0;0.0;1.0;0.0;1.0;99.0
201600001473;3;579;;;2.0;0.0;42.0;755.0;0.0;1.0;1.0;0.0;91.0;1.0;0.0;3.0;99.0
201600001474;3;510;;;2.0;2.0;4.0;400.0;0.0;1.0;3.0;0.0;66.0;1.0;0.0;1.0;99.0
201600001513;4;;;;2.0;2.0;;;0.0;1.0;1.0;0.0;35.0;1.0;0.0;1.0;0.0
201600001529;3;974;;;2.0;2.0;28.0;725.0;0.0;2.0;1.0;70.0;0.0;1.0;0.0;1.0;0.0
201600001542;4;;;;1.0;1.0;;;0.0;2.0;2.0;0.0;70.0;2.0;0.0;1.0;99.0
201600001579;4;0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
201600001586;3;61;;;2.0;2.0;4.0;319.0;0.0;1.0;1.0;0.0;65.0;1.0;0.0;1.0;0.0
201600001605;3;406;;E;2.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;50.0;1.0;0.0;1.0;0.0
201600001609;3;23;;;2.0;2.0;8.0;511.0;0.0;2.0;1.0;57.0;0.0;1.0;0.0;1.0;0.0
201600001631;4;;;;2.0;2.0;;;0.0;2.0;1.0;46.0;0.0;1.0;0.0;1.0;0.0
201600001647;3;394;;;2.0;2.0;7.0;275.0;0.0;1.0;1.0;0.0;56.0;1.0;5.0;1.0;3.0
201600001653;3;142;;;2.0;2.0;18.0;187.0;0.0;2.0;1.0;0.0;49.0;2.0;0.0;1.0;0.0
201600001664;3;23;;;1.0;1.0;7.0;880.0;0.0;1.0;2.0;0.0;0.0;1.0;5.0;1.0;3.0
201600001674;3;996;;;2.0;2.0;25.0;585.0;2.0;1.0;4.0;0.0;0.0;1.0;5.0;5.0;99.0
201600001678;3;23;;;2.0;2.0;8.0;0.0;0.0;1.0;1.0;0.0;100.0;1.0;5.0;1.0;3.0
201600001687;4;0;;;2.0;2.0;;;2.0;1.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0
201600001696;4;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;71.0;1.0;0.0;1.0;99.0
201600001704;4;0;;;2.0;3.0;;;1.0;1.0;1.0;1.0;1.0;2.0;5.0;1.0;3.0
201600001706;4;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;102.0;1.0;0.0;1.0;3.0
201600001715;4;0;;;2.0;2.0;;;3.0;2.0;1.0;0.0;91.0;2.0;0.0;1.0;3.0
201600001723;4;0;;;2.0;2.0;;;0.0;1.0;1.0;10.0;70.0;1.0;0.0;1.0;3.0
201600001724;4;0;;;2.0;4.0;;;1.0;1.0;1.0;0.0;0.0;1.0;0.0;5.0;99.0
201600001786;3;650;;;2.0;2.0;1.0;750.0;0.0;2.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0
201600001812;3;723;;;2.0;3.0;44.0;312.0;0.0;1.0;1.0;0.0;111.0;1.0;0.0;1.0;99.0
201600001814;9;0;;;2.0;0.0;;;2.0;1.0;1.0;0.0;0.0;1.0;0.0;5.0;0.0
201600001818;3;209;;;2.0;2.0;5.0;0.0;0.0;0.0;1.0;0.0;60.0;1.0;0.0;1.0;0.0
201600001836;3;59;;;1.0;0.0;16.0;903.0;0.0;1.0;2.0;0.0;0.0;1.0;5.0;1.0;0.0
201600001875;3;121;;;2.0;1.0;11.0;500.0;0.0;1.0;1.0;0.0;0.0;2.0;5.0;1.0;0.0
201600001882;3;751;;A;2.0;2.0;18.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
201600001885;4;0;;;3.0;2.0;;;0.0;0.0;1.0;45.0;0.0;1.0;5.0;1.0;99.0
201600001887;3;313;;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
201600001889;3;758;;;2.0;2.0;12.0;588.0;0.0;1.0;1.0;0.0;70.0;2.0;0.0;1.0;0.0
201600001900;3;64;;;2.0;2.0;26.0;645.0;2.0;1.0;0.0;0.0;0.0;1.0;5.0;1.0;0.0
201600001913;4;0;;;2.0;2.0;;;0.0;0.0;1.0;0.0;61.0;1.0;0.0;1.0;0.0
201600001918;4;0;;;2.0;2.0;;;0.0;1.0;2.0;0.0;60.0;1.0;5.0;1.0;99.0
201600001923;4;;;;2.0;2.0;;;0.0;0.0;3.0;0.0;55.0;1.0;0.0;1.0;99.0
201600001932;3;82;;;2.0;2.0;0.0;150.0;0.0;1.0;1.0;0.0;58.0;1.0;0.0;1.0;99.0
201600001933;4;;;;2.0;2.0;;;0.0;0.0;1.0;0.0;0.0;1.0;5.0;1.0;0.0
201600001937;3;452;;;2.0;2.0;0.0;300.0;3.0;0.0;1.0;0.0;0.0;1.0;6.0;0.0;99.0
201600001939;3;45;;;2.0;0.0;6.0;800.0;0.0;0.0;1.0;0.0;56.0;1.0;0.0;1.0;0.0
201600001940;3;48;;;2.0;2.0;4.0;331.0;0.0;1.0;1.0;60.0;0.0;1.0;5.0;1.0;99.0
201600001941;4;0;;;0.0;0.0;;;0.0;1.0;2.0;0.0;47.0;1.0;0.0;1.0;99.0
201600001945;3;100;;;2.0;0.0;29.0;0.0;0.0;1.0;1.0;0.0;70.0;1.0;0.0;1.0;0.0
201600001950;3;16;;;1.0;1.0;58.0;200.0;0.0;1.0;0.0;0.0;70.0;1.0;0.0;1.0;0.0
201600001998;3;756;;;2.0;2.0;7.0;20.0;0.0;1.0;1.0;0.0;56.0;1.0;0.0;1.0;99.0
201600002036;4;0;;;2.0;2.0;;;0.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201600002093;3;751;;;2.0;2.0;0.0;60.0;0.0;1.0;1.0;0.0;32.0;1.0;0.0;1.0;99.0
201600002095;4;;;;2.0;2.0;;;0.0;1.0;1.0;0.0;49.0;1.0;0.0;1.0;99.0
201600002122;3;109;;;2.0;2.0;13.0;400.0;0.0;1.0;1.0;0.0;48.0;2.0;0.0;1.0;99.0
201600002138;3;32;;;2.0;0.0;7.0;900.0;0.0;2.0;1.0;0.0;60.0;1.0;0.0;1.0;0.0
201600002155;2;162;;;2.0;2.0;10.0;180.0;0.0;1.0;1.0;0.0;74.0;1.0;0.0;1.0;99.0
201600002156;9;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;64.0;1.0;0.0;1.0;99.0
201600002176;3;771;;;2.0;2.0;29.0;680.0;0.0;1.0;2.0;0.0;50.0;1.0;0.0;1.0;0.0
201600002180;3;113;;;2.0;0.0;3.0;800.0;0.0;1.0;3.0;0.0;60.0;1.0;0.0;1.0;0.0
201600002183;4;0;;;2.0;2.0;;;1.0;4.0;1.0;0.0;32.0;1.0;0.0;1.0;0.0
201600002191;4;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
201600002207;4;0;;;2.0;0.0;;;1.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;99.0
201600002250;3;232;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;5.0;1.0;99.0
201600002256;4;4;;;2.0;1.0;;;0.0;0.0;3.0;0.0;48.0;1.0;0.0;1.0;0.0
201600002257;3;23;;;1.0;1.0;12.0;0.0;0.0;1.0;3.0;0.0;51.0;1.0;5.0;1.0;99.0
201600002264;3;323;;;2.0;2.0;96.0;0.0;0.0;1.0;1.0;35.0;72.0;1.0;0.0;1.0;99.0
201600002266;4;0;;;1.0;1.0;;;0.0;1.0;2.0;0.0;0.0;1.0;0.0;1.0;99.0
201600002280;3;2;;;2.0;0.0;;;0.0;1.0;1.0;0.0;72.0;1.0;5.0;1.0;0.0
201600002298;4;1;;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
201600002299;3;141;;;2.0;1.0;8.0;0.0;0.0;1.0;3.0;0.0;43.0;9.0;0.0;3.0;99.0
201600002302;3;22;;;2.0;2.0;33.0;300.0;0.0;0.0;2.0;0.0;66.0;1.0;5.0;1.0;99.0
201600002312;3;301;;;2.0;2.0;26.0;300.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201600002352;4;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;31.0;1.0;0.0;1.0;99.0
201600002377;4;0;;;2.0;2.0;;;0.0;1.0;0.0;0.0;38.0;1.0;0.0;1.0;0.0
201600002400;4;0;;;2.0;0.0;;;0.0;3.0;1.0;0.0;42.0;1.0;0.0;1.0;99.0
201600002402;4;;;;1.0;1.0;;;0.0;0.0;0.0;0.0;0.0;1.0;5.0;1.0;99.0
201600002404;3;101;;;2.0;2.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;5.0;1.0;99.0
201600002405;4;0;;;2.0;1.0;;;0.0;0.0;3.0;0.0;27.0;1.0;0.0;1.0;0.0
201600002417;4;0;;;1.0;0.0;;;0.0;0.0;1.0;0.0;67.0;1.0;0.0;1.0;0.0
201600002465;3;21;;;2.0;0.0;38.0;150.0;0.0;1.0;2.0;0.0;76.0;2.0;5.0;1.0;0.0
201600002478;3;12;;;2.0;0.0;4.0;250.0;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;0.0
201600002484;4;0;;;2.0;2.0;;;0.0;0.0;1.0;0.0;60.0;1.0;0.0;1.0;0.0
201600002485;9;0;;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;99.0
201600002487;4;0;;;3.0;0.0;;;2.0;0.0;1.0;7.0;100.0;1.0;0.0;5.0;99.0
201600002497;3;948;;;2.0;1.0;85.0;200.0;0.0;1.0;1.0;0.0;61.0;1.0;0.0;1.0;99.0
201600002502;3;21;;;2.0;0.0;19.0;600.0;0.0;2.0;1.0;0.0;55.0;1.0;0.0;1.0;0.0
201600002505;4;0;;;0.0;2.0;;;0.0;1.0;2.0;0.0;70.0;1.0;5.0;1.0;0.0
201600002509;3;21;;;2.0;2.0;18.0;850.0;0.0;1.0;1.0;0.0;64.0;1.0;0.0;1.0;0.0
201600002513;4;0;;;0.0;0.0;;;0.0;1.0;0.0;0.0;50.0;1.0;0.0;1.0;0.0
201600002517;3;70;;;2.0;0.0;1.0;650.0;0.0;1.0;1.0;0.0;67.0;1.0;0.0;1.0;99.0
201600002519;3;211;;;2.0;0.0;41.0;519.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
201600002549;3;211;;;2.0;2.0;30.0;401.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
201600002551;4;2;;;3.0;2.0;;;0.0;1.0;1.0;20.0;90.0;1.0;6.0;1.0;3.0
201600002576;3;242;;;2.0;2.0;0.0;247.0;0.0;4.0;1.0;0.0;60.0;1.0;5.0;1.0;0.0
201600002578;3;115;;;2.0;2.0;42.0;265.0;0.0;1.0;1.0;0.0;100.0;1.0;0.0;1.0;99.0
201600002612;3;111;;E;2.0;2.0;3.0;1043.0;;;;;;;5.0;;
201600002619;3;1113;;;2.0;2.0;46.0;794.0;0.0;1.0;1.0;0.0;69.0;1.0;5.0;1.0;99.0
201600002644;3;1113;;;2.0;2.0;27.0;557.0;2.0;3.0;1.0;0.0;0.0;1.0;2.0;1.0;99.0
201600002671;3;123;;;2.0;2.0;51.0;200.0;0.0;1.0;1.0;43.0;0.0;1.0;0.0;1.0;0.0
201600002689;4;;;;2.0;2.0;;;;;;;;;;;
201600002717;3;242;2.0;E;2.0;2.0;2.0;261.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
201600002765;3;5;;;2.0;2.0;34.0;100.0;0.0;1.0;1.0;71.0;0.0;1.0;0.0;1.0;99.0
201600002772;3;83;;;0.0;2.0;3.0;300.0;0.0;0.0;1.0;0.0;56.0;1.0;0.0;0.0;0.0
201600002802;3;25;;;2.0;2.0;28.0;100.0;0.0;0.0;1.0;0.0;6.0;0.0;5.0;1.0;0.0
201600002838;3;6089;;;2.0;2.0;96.0;550.0;0.0;2.0;2.0;0.0;70.0;2.0;0.0;1.0;0.0
201600002843;3;3;;;2.0;2.0;;;0.0;1.0;4.0;0.0;60.0;1.0;0.0;1.0;0.0
201600002851;3;60;;;2.0;0.0;29.0;222.0;0.0;1.0;2.0;0.0;35.0;1.0;0.0;1.0;99.0
201600002874;3;129;;;1.0;0.0;0.0;215.0;0.0;1.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0
201600002897;3;817;;;2.0;2.0;0.0;780.0;0.0;1.0;1.0;0.0;80.0;2.0;0.0;1.0;0.0
201600002920;3;81;;;2.0;2.0;0.0;738.0;0.0;2.0;3.0;0.0;76.0;1.0;0.0;1.0;99.0
201600002924;3;305;;;2.0;2.0;2.0;22.0;2.0;1.0;1.0;0.0;70.0;1.0;0.0;1.0;99.0
201600002929;3;652;;;2.0;2.0;2.0;600.0;0.0;1.0;1.0;0.0;70.0;1.0;0.0;1.0;99.0
201600002978;3;215;;;2.0;2.0;7.0;0.0;0.0;1.0;2.0;0.0;69.0;2.0;0.0;1.0;0.0
201600002987;3;933;;;2.0;2.0;25.0;700.0;0.0;1.0;1.0;0.0;70.0;1.0;0.0;1.0;0.0
201600002993;3;813;;;2.0;2.0;78.0;326.0;0.0;1.0;1.0;25.0;70.0;1.0;0.0;1.0;99.0
201600003009;3;933;;;2.0;2.0;13.0;700.0;0.0;2.0;1.0;0.0;75.0;1.0;0.0;1.0;0.0
201600003016;3;259;;;2.0;2.0;6.0;649.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201600003021;3;108;;;2.0;2.0;9.0;670.0;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;0.0
201600003058;3;802;;;0.0;2.0;17.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;1.0;99.0
201600003065;3;817;;;2.0;0.0;15.0;0.0;0.0;1.0;1.0;0.0;217.0;1.0;0.0;1.0;99.0
201600003073;3;35;;;2.0;0.0;1.0;500.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
201600003079;3;946;;;2.0;2.0;19.0;50.0;0.0;1.0;1.0;0.0;70.0;1.0;0.0;1.0;0.0
201600003099;4;0;;;2.0;0.0;;;0.0;3.0;2.0;60.0;0.0;1.0;0.0;1.0;99.0
201600003104;4;0;;;2.0;0.0;;;0.0;2.0;2.0;0.0;50.0;1.0;0.0;1.0;99.0
201600003115;4;0;;;4.0;1.0;;;0.0;2.0;3.0;0.0;0.0;9.0;0.0;1.0;99.0
201600003165;3;62;;;2.0;2.0;35.0;500.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;3.0
201600003177;3;158;;;2.0;2.0;0.0;820.0;0.0;1.0;1.0;0.0;54.0;1.0;0.0;1.0;99.0
201600003192;3;39;;;2.0;2.0;1.0;500.0;0.0;4.0;1.0;0.0;60.0;9.0;0.0;1.0;99.0
201600003201;3;910;;;2.0;2.0;10.0;800.0;0.0;1.0;1.0;48.0;96.0;1.0;0.0;1.0;0.0
201600003228;4;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;53.0;1.0;0.0;1.0;99.0
201600003266;3;731;;;2.0;2.0;5.0;600.0;0.0;1.0;1.0;13.0;65.0;1.0;0.0;1.0;99.0
201600003323;3;109;;;2.0;2.0;11.0;;0.0;1.0;2.0;43.0;56.0;1.0;0.0;1.0;99.0
201600003329;4;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;0.0
