Num_Acc;senc;catv;occutc;obs;obsm;choc;manv;num_veh
201600000015;0.0;1;0;0.0;2.0;1.0;0.0;B02
201600000015;0.0;1;0;0.0;2.0;1.0;0.0;C03
201600000052;2.0;1;0;0.0;2.0;3.0;19.0;B02
201600000070;1.0;1;0;0.0;2.0;8.0;15.0;B02
201600000076;0.0;1;0;0.0;0.0;4.0;0.0;B02
201600000083;2.0;1;0;0.0;4.0;2.0;0.0;A01
201600000084;2.0;1;0;0.0;2.0;8.0;2.0;A02
201600000159;2.0;1;0;0.0;2.0;1.0;19.0;B02
201600000164;1.0;1;0;0.0;2.0;2.0;1.0;B02
201600000167;0.0;1;0;0.0;2.0;0.0;0.0;B02
201600000206;2.0;1;0;0.0;0.0;0.0;0.0;A01
201600000208;2.0;1;0;0.0;2.0;0.0;2.0;B02
201600000209;0.0;1;0;1.0;0.0;1.0;1.0;A01
201600000233;0.0;1;0;0.0;2.0;4.0;2.0;B02
201600000285;2.0;1;0;0.0;2.0;8.0;1.0;B02
201600000286;0.0;1;0;0.0;2.0;1.0;1.0;A01
201600000295;1.0;1;0;0.0;2.0;1.0;1.0;A01
201600000304;0.0;1;0;0.0;2.0;8.0;1.0;B02
201600000314;2.0;1;0;0.0;0.0;3.0;1.0;A01
201600000331;0.0;1;0;0.0;2.0;1.0;1.0;B02
201600000348;0.0;1;0;0.0;2.0;4.0;1.0;B02
201600000361;2.0;1;0;0.0;2.0;1.0;1.0;A01
201600000415;1.0;1;0;0.0;0.0;8.0;1.0;B02
201600000415;1.0;1;0;0.0;0.0;8.0;1.0;C03
201600000427;0.0;1;0;0.0;2.0;1.0;9.0;B02
201600000428;1.0;1;0;0.0;2.0;1.0;9.0;B02
201600000437;0.0;1;0;0.0;2.0;4.0;1.0;B02
201600000449;1.0;1;0;0.0;0.0;0.0;0.0;B02
201600000480;0.0;1;0;0.0;2.0;4.0;1.0;B02
201600000509;0.0;1;0;0.0;2.0;2.0;21.0;B02
201600000526;1.0;1;0;0.0;2.0;4.0;1.0;B02
201600000557;0.0;1;0;0.0;2.0;1.0;1.0;B02
201600000562;0.0;1;0;0.0;0.0;0.0;0.0;B02
201600000582;2.0;1;0;0.0;2.0;8.0;1.0;B02
201600000583;1.0;1;0;0.0;2.0;8.0;1.0;B02
201600000600;0.0;1;0;0.0;2.0;3.0;19.0;A01
201600000616;2.0;1;0;0.0;2.0;1.0;2.0;A01
201600000616;2.0;1;0;0.0;2.0;4.0;2.0;B02
201600000618;2.0;1;0;0.0;2.0;8.0;1.0;A01
201600000632;0.0;1;0;0.0;2.0;1.0;1.0;B02
201600000645;1.0;1;0;0.0;2.0;1.0;1.0;B02
201600000655;2.0;1;0;0.0;2.0;1.0;1.0;B02
201600000658;2.0;1;0;0.0;2.0;7.0;16.0;B02
201600000664;2.0;1;0;0.0;2.0;1.0;16.0;B02
201600000714;2.0;1;0;0.0;2.0;1.0;1.0;B02
201600000724;1.0;1;0;0.0;4.0;0.0;0.0;A01
201600000761;1.0;1;0;0.0;2.0;4.0;2.0;B02
201600000805;1.0;1;0;0.0;2.0;7.0;19.0;B02
201600000812;2.0;1;0;0.0;2.0;2.0;1.0;A01
201600000815;1.0;1;0;0.0;0.0;1.0;1.0;B02
201600000816;0.0;1;0;0.0;0.0;4.0;1.0;B02
201600000819;1.0;1;0;0.0;2.0;4.0;1.0;B02
201600000819;1.0;1;0;0.0;2.0;4.0;1.0;C03
201600000837;1.0;1;0;0.0;2.0;1.0;9.0;A01
201600000853;0.0;1;0;14.0;0.0;2.0;1.0;A01
201600000870;1.0;1;0;0.0;2.0;6.0;13.0;B02
201600000881;0.0;1;0;0.0;0.0;7.0;1.0;B02
